#,EventParameters[0].Gesture,EventParameters[0].LipSync,EventParameters[0].Facial,EventParameters[0].Shape,EventParameters[0].Turn,EventParameters[0].WidgetType,EventParameters[0].IsAutoShake,EventParameters[1].Gesture,EventParameters[1].LipSync,EventParameters[1].Facial,EventParameters[1].Shape,EventParameters[1].Turn,EventParameters[1].WidgetType,EventParameters[1].IsAutoShake,EventParameters[2].Gesture,EventParameters[2].LipSync,EventParameters[2].Facial,EventParameters[2].Shape,EventParameters[2].Turn,EventParameters[2].WidgetType,EventParameters[2].IsAutoShake,EventParameters[3].Gesture,EventParameters[3].LipSync,EventParameters[3].Facial,EventParameters[3].Shape,EventParameters[3].Turn,EventParameters[3].WidgetType,EventParameters[3].IsAutoShake,EventParameters[4].Gesture,EventParameters[4].LipSync,EventParameters[4].Facial,EventParameters[4].Shape,EventParameters[4].Turn,EventParameters[4].WidgetType,EventParameters[4].IsAutoShake,EventParameters[5].Gesture,EventParameters[5].LipSync,EventParameters[5].Facial,EventParameters[5].Shape,EventParameters[5].Turn,EventParameters[5].WidgetType,EventParameters[5].IsAutoShake,EventParameters[6].Gesture,EventParameters[6].LipSync,EventParameters[6].Facial,EventParameters[6].Shape,EventParameters[6].Turn,EventParameters[6].WidgetType,EventParameters[6].IsAutoShake,EventParameters[7].Gesture,EventParameters[7].LipSync,EventParameters[7].Facial,EventParameters[7].Shape,EventParameters[7].Turn,EventParameters[7].WidgetType,EventParameters[7].IsAutoShake,Text[0],Text[1],Text[2],Text[3],Text[4],Text[5],Text[6],Text[7]
104,0,1,0,0,1,1,False,0,1,0,0,1,1,False,0,1,0,0,1,1,False,0,1,0,0,1,1,False,0,1,0,0,1,1,False,0,1,0,0,1,1,False,0,1,0,0,1,1,False,0,1,0,0,1,1,False,J'imagine que tu te d'mandes pourquoi mes loups d'mer sont ici.,"Eh bien, continue de réfléchir parce que j'suis pas près de t'le dire.",,,,,,
105,0,1,0,0,1,1,False,0,1,0,0,1,1,False,0,1,0,0,1,1,False,0,1,0,0,1,1,False,0,1,0,0,1,1,False,0,1,0,0,1,1,False,0,1,0,0,1,1,False,0,1,0,0,1,1,False,Pourquoi le seigneur Gegeruju doit-il toujours me faire attendre ?,,,,,,,
106,0,1,0,0,1,1,False,0,1,0,0,1,1,False,0,1,0,0,1,1,False,0,1,0,0,1,1,False,0,1,0,0,1,1,False,0,1,0,0,1,1,False,0,1,0,0,1,1,False,0,1,0,0,1,1,False,Ce que nous appelons rose embaumerait peut-être autant sous un autre nom... mais ça ne me coûterait pas aussi cher.,,,,,,,
107,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,"Depuis que l'Amirale et la douane de Mealvaan ont mis en place des règles strictes concernant l'importation des mar­chan­di­ses, des pirates se sont mis à utiliser des Gobelins pour faire passer leur contrebande en toute impunité.","Un de ces groupes de Gobelins a été découvert dans la vallée du Crâne, et mes hommes et moi avons reçu pour ordre de confisquer leur camelote et de tuer tous ceux qui refuseront de coopérer.","Nous avons besoin d'une aventurière. Ne vous inquiétez pas, vous toucherez une récompense. Je ne peux cependant pas garantir votre sécurité. Mais c'est toujours comme ça, pas vrai ?",,,,,
108,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,3,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,Silence ! Vous risquez de mettre en péril notre mission ! Nous devons à tout prix confisquer les mar­chan­di­ses de contrebande que transportent ces Gobelins !,"Enfin, vous pouvez nous aider si vous le désirez.","Si c'est le cas, infiltrez-vous dans le camp des Gobelins et récupérez autant de caisses que vous le pourrez. Si vous en croisez portant des caisses, essayez de les persuader de vous les remettre...","Participer à l'opération ?

*** Le niveau recommandé pour cet ALÉA est UNKNOWN.**",Je vous remercie. Rapportez-moi toutes les caisses que vous pourrez et je veillerai à ce qu'elles soient acheminées jusqu'à la douane.,,"Dans ce cas, je vais vous demander de quitter ces lieux im­mé­dia­te­ment.",
109,0,1,0,0,2,0,False,0,1,0,0,2,2,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,Avez-vous pu subtiliser des caisses de contrebande ?,,,,"Oui, il s'agit bien de mar­chan­di­ses interdites par décret de l'amirauté. Vous avez fait une belle prise, mon amie ! Dites-moi si vous en récupérez d'autres.",,Alors retournez-y ! Ces mar­chan­di­ses ne vont pas se confisquer toutes seules.,
110,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,3,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,"J'ai une requête urgente, mais seulement si vous êtes en rrroute pour le barrage du sud.","Je dois apporter des orrrdres de l'Amirale au commandant du Maelstrom stationné là-bas, mais les soldats qui devaient m'accompagner ne sont pas là. Je n'ai pas le temps de les attendre davantage.","Vous me semblez assez brrrave et ex­pé­ri­men­tée pour les remplacer. Voulez-vous bien m'escorter à Quartpierre ? Je ne pense pas que nous aurons beaucoup de problèmes, mais je dois reconnaître m'être déjà trompée par le passé.","Escorter l'éclaireuse ?

*** Le niveau recommandé pour cet ALÉA est UNKNOWN.**",,,"Je vois. Dans ce cas, il ne me reste plus qu'à espérrrer que les soldats du Maelstrom arriveront vite.",
111,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,3,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,Des citrons ! J'ai horreur des citrons ! Je déteste les citrons !,Regardez cette cheville ! Elle fait la taille d'une citrouille des ogres ! Et tout ça parce que j'ai glissé sur cette maudite peau de citron !,"Et me voici, à quelques mètres seulement de la baie des Vêpres, bloqué de ce côté de la voie du Soleil... Tout ça à cause d'un CITRON ! Vous n'iriez pas dans cette direction, par hasard ? J'aurais bien besoin de quelqu'un sur qui m'appuyer.","Escorter le marchand jusqu'à la baie des Vêpres ?

*** Le niveau recommandé pour cet ALÉA est UNKNOWN.**",,,"Je suppose que vous trouvez ça drôle. Un homme attaqué par une peau de citron... Allez-y, riez. ",
112,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,Des noyaux d'élémentaire de terre... on n'en a jamais assez...,,,,,,,
113,0,1,0,0,2,0,False,0,1,0,0,2,2,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,Des noyaux d'élémentaire de terre ? Je n'en ai jamais trop...,,,,"Un noyau pour moi... Merci, ça va m'être bien utile...",,Très bien...,
114,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,Merci ! Grâce à vous je n'ai plus besoin d'aller à l'auberge voir cet homme à l'odeur rance au deuxième étage...,,,,,,,
115,0,1,0,0,2,0,False,0,1,0,0,2,2,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,Vous... vous voulez m'en donner plus ?,,,,Oh merci ! Mon petit frère va être si content...,,"Vous aussi, vous avez un petit frère ?",
116,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,"Oui, je crois que tout y est. Je vais enfin pouvoir prendre mon thé. Ah, quelle belle journée !",,,,,,,
117,0,1,0,0,2,0,False,0,1,0,0,2,2,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,Vous voulez dire qu'il restait encore des caisses dans la maison ?,,,,"Vous aviez raison, j'avais la tête ailleurs. Je me voyais déjà à Ul'dah, en train de prendre le thé avec cette noble dame...",,Bien sûr que non ! Toutes mes caisses sont là.,
118,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,"Je devrais avoir suf­fi­sam­ment de pierres d'âme, maintenant. Je pourrais éclairer ma chambre pendant des mois... euh, je veux dire découvrir un grand nombre de secrets ! Oui, c'est ça !",,,,,,,
119,0,1,0,0,2,0,False,0,1,0,0,2,2,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,"J'ai suf­fi­sam­ment de pierres d'âmes pour effectuer mes recherches, mais je ne vais pas refuser celles qu'on m'apporte en plus, bien sûr.",,,,Excellent ! Mes collègues ne se moqueront plus jamais de moi !,,"Bon, vous savez où me trouver. (J'espère que ce n'est pas le cas pour les gardiens.)",
120,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,3,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,"Mademoiselle l'aventurière, j'ai besoin de votre aide ! Je suis une humble pêcheuse de coquillage qui cherche à nourrir sa famille, mais...",Figurez-vous que des colibris viennent dévorer les huîtres arc-en-ciel que je vends quelques gils la douzaine à des artisans qui s'en servent dans leur ouvrage.,"Ces vilains volatiles me suivent et attendent que j'aie trouvé un coquillage pour le chiper dans mon panier ! Ils sont bien trop rapides pour que je les attrape. Si seulement quelqu'un voulait bien m'aider à les récupérer... Ils n'ont sans doute pas encore digéré ce qu'ils m'ont volé, je dois pouvoir récupérer mes précieuses coquilles !","Aider à récupérer les huîtres avalées ?

*** Le niveau recommandé pour cet ALÉA est UNKNOWN.**",Que les Douze vous bénissent ! Je vous attends ici.,,Si seulement quelqu'un pouvait m'aider...,
121,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,"Les colibris ont dérobé tous mes coquillages ! Si je ne les récupère pas au plus vite, mes fils n'auront rien à manger et mourront de faim !",,,,,,,
122,0,1,0,0,2,0,False,0,1,0,0,2,2,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,Est-ce que vous m'apportez des huîtres arc-en-ciel !?,,,,"Oh, merci infiniment ! Mais si jamais vous pouviez m'en apporter d'autres, cela m'aiderait beaucoup.",,"S'ils passent trop de temps dans le jabot des colibris, mes coquillages perdront leur éclat et les gentils Lalafells refuseront de me les acheter.",
123,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,"Ce soir, mes fils et moi mangerons des becs de dodo et des pieds de pélicans !",,,,,,,
124,0,1,0,0,2,0,False,0,1,0,0,2,2,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,Avez-vous pu mettre la main sur des mar­chan­di­ses de contrebande ?,,,,Parfait ! Dire que ce sont des gens respectables de la Noscea qui achètent ces saletés... Je vais veiller moi-même à ce que ces mar­chan­di­ses soient brûlées.,,"Nous n'avons pas beaucoup de temps. Si vous voyez quelque chose de suspect, apportez-le-moi im­mé­dia­te­ment.",
125,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,L'opération est terminée.,"Il va nous falloir un peu de temps pour préparer ces caisses et les acheminer jusqu'à la douane, où elles seront inspectées, puis détruites. Si vous trouvez d'autres mar­chan­di­ses de contrebande pendant ce temps, n'hésitez pas à m'en informer.",,,Très bien. Je vais ajouter ces objets aux autres. Merci pour votre con­tri­bu­tion.,,,
126,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,3,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,"Interdit aux Qiqirns. Pas d'exception. Vous n'êtes pas un Qiqirn, hein ?","Non. Si c'était le cas, je l'aurais senti.","Vous pouvez peut-être m'aider, du coup. Un groupe de ces fichus hommes-rats essaie de s'infiltrer ici pour nous voler notre vin. Comment je le sais ? Parce qu'ils essaient tous les jours, pardi !","Offrir votre aide ?

*** Le niveau recommandé pour cet ALÉA est UNKNOWN.**",,,Oubliez ce que je vous ai dit. Je vais me débrouiller moi-même...,
127,0,1,0,0,1,0,False,0,1,0,0,1,0,False,0,1,0,0,1,3,False,0,1,0,0,1,0,False,0,1,0,0,1,0,False,0,1,0,0,1,0,False,0,1,0,0,1,0,False,0,1,0,0,1,0,False,"Vous, là ! Oui, vous ! Vous semblez être la personne qu'il me faut. Pourrais-je vous convaincre de consacrer une partie de votre temps libre à l'élimination de petits nuisibles qui errent autour de la Tour de l'Œil ?","J'utilise le mot “petit”, mais il s'agit en réalité de géants. Ça vous dirait d'en tuer pour moi ?","Tuer des géants ?

*** Le niveau recommandé pour cet ALÉA est UNKNOWN.**",,"Voilà qui me réjouit ! Venez, nous allons combattre ensemble !",,"Très bien... Vous voudriez bien quand même dire à ces incapables du camp de la Tête du dragon d'envoyer des renforts ? Comme vous le voyez, nous sommes en sous-effectif ici.",
128,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,3,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,Par tous les saints ! J'espérais justement qu'une aventurière de votre trempe m'adresserait la parole. Puis-je vous demander un service ?,"Je fais partie du collectif d'archéologues de la Fondation de Saint-Coinach et je dois me rendre à la Trouvaille pour y récupérer des documents importants. Le problème, c'est que le chemin est parsemé de créatures dangereuses.",Je vous payerais rubis sur l'ongle si vous vouliez bien dégager la route et veiller à ma sécurité.,"Escorter l'archéologue ?

*** Le niveau recommandé pour cet ALÉA est UNKNOWN.**",,,"J'imagine que c'était un peu trop vous demander... Enfin, je respecte votre décision. Nous avons tous nos priorités.",
129,0,1,0,0,1,0,False,0,1,0,0,1,0,False,0,1,0,0,1,0,False,0,1,0,0,1,3,False,0,1,0,0,1,0,False,0,1,0,0,1,0,False,0,1,0,0,1,0,False,0,1,0,0,1,0,False,"Je vous en prie,  aventurière. Je n'ai pas beaucoup de temps. Ils sont tout près... Ils peuvent me trouver d'un instant à l'autre !","Qui ça ? Eh bien, les loups ! Vous ne les entendez pas ? Leurs grognements, le bruit de leurs pattes et leurs hurlements... Ils me glacent le sang... Cette meute est à mes trousses depuis que j'ai marché sur un piège à loups. Quelle ironie...","J'ai réussi à arriver jusqu'ici, mais ma blessure me fait ter­ri­ble­ment souffrir et je suis à bout de forces. Je vous en supplie, escortez-moi jusqu'au camp de la Tête du dragon.","Escorter le chevalier blessé ?

*** Le niveau recommandé pour cet ALÉA est UNKNOWN.**",,,Vous me condamnez à une mort certaine...,
130,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,3,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,Une aventurière avec de la bouteille ! Nous sommes des naturalistes et nous faisons partie du groupe d'exploration de Manteneige. Nous avons besoin d'aide pour une tâche qui nous dépasse com­plè­te­ment.,"Des géants... J'ai essayé de les raisonner. J'ai même cru que nous avions trouvé une solution lorsqu'ils m'ont proposé de nous laisser passer si je parvenais à répondre à leurs énigmes. C'était un jeu d'enfant, car ce ne sont que des brutes sans éducation, mais leur logique est telle qu'ils ont refusé toutes nos réponses.","Qu'est-ce qui est géant et écrase les petits hommes ? Un géant, n'est-ce pas ? Eh bien non, c'est le pied d'un géant ! Le pied d'un géant, par­fai­te­ment ! On n'a jamais entendu une chose aussi absurde ! Bref, nous voilà coincés à cause de ces stupides géants. Si vous acceptiez de leur donner une bonne leçon, je veillerais à ce que votre récompense soit à la hauteur.","Répondre à l'appel du naturaliste ?

*** Le niveau recommandé pour cet ALÉA est UNKNOWN.**",,,"Le pied d'un géant... C'est vraiment pas le pied. Ils me donneront peut-être une nouvelle chance si je leur demande. Et cette fois, nous serons prêts, mes hommes et moi !",
131,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,"Ravi de faire votre con­nais­san­ce, aventurière. Nous sommes des chevaliers au service de la famille Durendaire qui protégeons l'Observatoire, à l'est d'ici.","Nous avons été envoyés ici, car un groupe de géants en provenance de L'Épée se dirigerait en ce moment même vers le camp fortifié.","Nous sommes entraînés, mais nous ne sommes pas du genre à refuser l'aide qui s'offre à nous. Qu'en dites-vous ? Voulez-vous nous rejoindre et tenter d'apparaître un jour dans les chants et les légendes ?",,,,,
132,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,3,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,Je vous demande pardon. J'ai eu les yeux plus gros que le ventre et j'aurais besoin de l'aide d'une collègue aventurière.,"J'ai accepté un mandat visant à récupérer des effets personnels dans les ruines du camp dévasté. Je pensais que je n'aurais qu'à entrer, récupérer les affaires, et repartir... Mais l'endroit grouille de crapauds géants assoiffés de sang.","Je vous offre la moitié de la récompense pour le mandat si vous éliminez les nix qui errent dans le coin. 
... Bon, très bien, 51% et je m'occupe de ramasser les objets perdus. D'accord ?","Faire le sale boulot de l'aventurière ?

*** Le niveau recommandé pour cet ALÉA est UNKNOWN.**",,,"Est-ce une façon de traiter une consœur ? Et si les rôles étaient inversés ? Si c'était vous qui étiez coincée quelque part, lasse d'affronter d'innombrables créatures, et que vous aviez besoin d'aide pour récupérer des objets ? Eh bien, sachez que je ne vous aiderais pas !",
133,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,Je vous les laisse ! J'attendrai que la voie soit libre pour récupérer les objets. Je... je ne voudrais surtout pas vous gêner.,"Oh, et ne faites pas attention aux nix qui rôdent en dehors du camp. Je ne pense pas qu'ils nous posent problème.",,,,,,
134,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,3,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,Bonjour ! J'ai entendu dire qu'un engin magitek avait pris feu non loin d'ici. Je venais voir si je ne pouvais pas en récupérer quelques pièces pour les étudier à la guilde.,"Pour quoi faire ? Il me semble qu'un sage a dit autrefois : “Connais ton ennemi.” Je pense qu'en étudiant les pièces qui les composent, je pourrai découvrir comment ils fonctionnent.","Quand nous saurons comment ces machines marchent, nous saurons également comment les détruire. Si seulement j'avais quelqu'un pour m'aider...","Aider le dessinateur à récupérer des pièces de l'engin ?

*** Le niveau recommandé pour cet ALÉA est UNKNOWN.**","Formidable ! Vous êtes de l'étoffe des ingénieurs, croyez-moi. Ce métier, c'est 99% d'inspiration et 99% de transpiration, comme on dit. Récupérez ces pièces pour moi et vous serez sur la bonne voie.",,Cela ne vous intéresse pas ? Que diable vais-je donc pouvoir faire de tous ces gils qui m'encombrent ? J'espérais que vous m'aideriez à alléger ma bourse...,
135,0,1,0,0,2,0,False,0,1,0,0,2,2,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,"Alors, si je mets cette fiche ronde dans ce trou carré... Oh ! Vous m'apportez d'autres pièces ? Approchez ! N'ayez pas peur ! Montrez-moi ça !",,,,"Ah, d'autres pièces du puzzle. Je vais m'amuser comme un fou à tout remettre en place ! Si jamais vous en trouvez d'autres, je serai là.",,"Rien du tout ? Eh bien, continuez à chercher et moi je vais essayer de faire rentrer cette satanée fiche dans ce trou.",
136,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,Trouvez cette machine de guerre et démantelez-la. Je vous récompenserai pour toute pièce que vous m'apporterez.,,,,,,,
137,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,2,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,"Avec toutes ces pièces, j'arriverai peut-être à remonter cet engin. Si seulement j'arrivais à comprendre comment faire rentrer cette fiche dans ce trou...","Il y a peut-être une fiche carrée quelque part... ou bien un trou rond. Enfin, je ne rentre pas tout de suite à la guilde. Si vous n'avez rien de mieux à faire, je ne bouge pas d'ici...",,,"Excellent ! Ce n'est pas la fiche que je cherche, mais je pense pouvoir trouver le trou qui lui correspond.",,"Rien du tout ? Eh bien, continuez à chercher et moi je vais essayer de faire rentrer cette satanée fiche dans ce trou.",
138,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,"Je dois pouvoir fabriquer une fiche carrée, mais c'est beaucoup moins amusant...",,,,,,,
139,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,3,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,"Bonjour ! Vous êtes une aventurière ? Mes frères et sœurs du Temple de la Sérénité m'ont dit qu'avec un peu de patience, une aventurière finirait bien par passer par ici. Vous êtes bien une aventurière, n'est-ce pas ?","Je me nomme... euh... c'est sans importance. Enfin, c'est ce que me disent mes frères du Temple de la Sérénité, en tout cas. Tant que je n'aurai pas prouvé ma valeur à la guilde, je ne serai qu'une feuille de l'arbre, anonyme et indiscernable des autres. Mais si j'arrive à terminer cette tâche, ce sera différent.","Je dois récupérer des pierres d'âme de golem pour que mes frères les étudient, mais je ne suis pas douée pour la magie, alors je suis incapable de lancer un sort pour apaiser ces maudites créatures. Vous voulez bien aider une pauvre élé­men­ta­lis­te à se faire un nom ?","Récupérer des pierres d'âme pour l'élé­men­ta­lis­te ?

*** Le niveau recommandé pour cet ALÉA est UNKNOWN.**",Merci infiniment. Je ne bouge pas d'ici.,,"Mes frères du Temple de la Sérénité m'avaient bien dit que ce ne serait pas facile. Mais je ne me laisse pas abattre ! Je me ferai un nom, même si ça me prend l'éternité.",
140,0,1,0,0,2,0,False,0,1,0,0,2,2,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,Avez-vous des pierres d'âme ?,,,,"Ha ha ! Attendez un peu, mes frères ! Encore quelques pierres et on m'appellera à nouveau par mon prénom !",,"Vraiment ? Cette bosse dans votre poche fait la même taille qu'une pierre d'âme de golem... Enfin, je peux me tromper.",
141,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,Les environs grouillent de golems. Quel est l'intérêt de donner vie à autant de ces créatures ? Je vais y réfléchir le temps que vous récupériez leurs pierres d'âme.,,,,,,,
142,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,"Adelle ! Vous entendez ça, mes frères ? Je me nomme Adelle ! Avec deux L. Non, mettez-en trois ! Adellle ! Hahaha ! Et si l'aventurière me rapporte d'autres pierres d'âme, j'ajouterai peut-être même un autre D.",,,,,,,
143,0,1,0,0,2,0,False,0,1,0,0,2,2,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,"Adelle ! Vous entendez ça, mes frères ? Je me nomme Adelle ! Avec deux L. Non, mettez-en trois ! Adellle ! Hahaha ! Et si l'aventurière me rapporte d'autres pierres d'âme, j'ajouterai peut-être même un autre D.",,,,"D'autres pierres d'âme ? Oh, vous croyiez que j'étais sérieuse ? Eh bien, je les prends quand même, mais je ne compte pas ajouter de D à mon prénom.",,"Addellle ! Ça roule sur la langue, vous ne trouvez pas ?",
144,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,3,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,"Vous avez entendu parler du dragon Svara ? Évidemment que oui. Qui n'a jamais entendu ce maudit nom ? Enfin, d'après l'Observatoire, cette vile créature se dirigerait vers le Vigile d'Acier.",Nous devons atteindre cet endroit avant Svara pour préparer nos canons anti-dragon. C'est la seule arme qui peut percer la peau des dragons.,"Le seul problème, c'est qu'à chaque combat contre Svara, il faut également affronter sa horde de fidèles, et mes hommes ne sont pas équipés pour cela. Puis-je vous demander de nous accompagner au Vigile ?","Protéger les ingénieurs ?

*** Le niveau recommandé pour cet ALÉA est UNKNOWN.**",,,,
145,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,3,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,Les gigas ! Ils sont partout et ils détruisent tout sur leur passage !,Nous regagnions Ishgard pour transporter ces échan­til­lons lorsque ces brutes surgies de nulle part ont commencé à brandir leurs armes massives avant de tout détruire.,"Nous avons juste eu le temps de fuir en abandonnant derrière nous nos affaires, et nos escortes sont trop épuisées pour les récupérer sans aide. Accepteriez-vous de nous aider à repousser ces géants ?","Violenter les gigas ?

*** Le niveau recommandé pour cet ALÉA est UNKNOWN.**",,,Les découvertes d'un mois complet réduites en poussière... Nos confrères de la Trouvaille vont être très déçus...,
