#,Text,Unknown6,BalloonTime,Unknown0,Unknown7,Unknown8,OutputType,Unknown_70,Unknown1,Unknown2,Unknown3,Unknown4,Unknown5,IsBalloonSlow,BattleTalkTime
6558,▼＃☆＠Ψ !,0,3,0,0,0,2,0,1,25,False,False,False,False,False
6559,＠Щ■～♪ !,0,3,0,0,0,2,0,1,25,False,False,False,False,False
6560,＃Ж⇒★ !!!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
6561,＃皿※△▲ !!!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
6562,"＠Ж, ♪▼＃☆＠Ψ !",0,3,0,0,0,2,0,1,25,False,False,False,False,False
6563,Je suis à bout de force...,0,3,0,0,0,2,0,1,25,False,False,False,False,False
6564,Vite ! Tant que Fordola tient le coup !,0,3,0,0,0,2,0,1,25,False,False,False,False,False
6565,Mouoooh !,0,3,0,0,0,2,0,1,25,False,False,False,False,False
6566,(souffle)... (souffle)...,0,3,0,0,0,2,0,1,25,False,False,False,False,False
6567,Hors de question que je me laisse vaincre...,0,3,0,0,0,2,0,1,25,False,False,False,False,False
6568,Ô Lakshmi !,0,3,0,0,0,2,0,1,25,False,False,False,False,False
6569,Hiii !,0,3,0,0,0,2,0,1,25,False,False,False,False,False
6570,"Rhalgr, sauve-nous !",0,3,0,0,0,2,0,1,25,False,False,False,False,False
6571,Aïe ! Aïe ! Au secouuurs !,0,3,0,0,0,2,0,1,25,False,False,False,False,False
6572,Comment cela a pu arriver ? ...,0,3,0,0,0,2,0,1,25,False,False,False,False,False
6573,Baut...,0,3,0,0,0,2,0,1,25,False,False,False,False,False
6574,Pitié... Pas ça...,0,3,0,0,0,2,0,1,25,False,False,False,False,False
6575,Nous sommes faits comme des rats !,0,3,0,0,0,2,0,1,25,False,False,False,False,False
6576,Grrr ! Pas comme ça !,0,3,0,0,0,2,0,1,25,False,False,False,False,False
6577,Nooon !,0,3,0,0,0,2,0,1,25,False,False,False,False,False
6578,Nous devons fuir ! Ssss...,0,3,0,0,0,2,0,1,25,False,False,False,False,False
6579,Fuuuir !,0,3,0,0,0,2,0,1,25,False,False,False,False,False
6580,Bon courrrage...,0,3,0,0,0,2,0,1,25,False,False,False,False,False
6581,Comment osent-ils fuir ma bénédiction ?,0,3,0,0,0,2,0,1,25,False,False,False,False,False
6582,Argh... Mon corps...,0,3,0,0,0,2,0,1,25,False,False,False,False,False
6583,MOUUUOH !,0,3,0,0,0,2,0,1,25,False,False,False,False,False
6584,Alors ? C'est tout !?,0,3,0,0,0,2,0,1,25,False,False,False,False,False
6585,Fichtre !,0,3,0,0,0,2,0,1,25,False,False,False,False,False
6586,Regardez tous ces trésors !,0,4,0,0,0,2,0,1,25,False,False,False,True,False
6587,Bwaaaahahah ! On a touché le gros lot !,0,4,0,0,0,2,0,1,25,False,False,False,True,False
6588,"On avait dit chacun sa part, hein ! L'oubliez pas !",0,4,0,0,0,2,0,1,25,False,False,False,True,False
6589,Rahhh ! Y-y se dé­brouil­lent !,0,4,0,0,0,2,0,1,25,False,False,False,True,False
6590,"Allez, ramenez-vous pour voir !",0,4,0,0,0,2,0,1,25,False,False,False,True,False
6591,Vite ! Lâchez les piafs !,0,4,0,0,0,2,0,1,25,False,False,False,True,False
6592,Ahah ! On fait moins les malins !,0,4,0,0,0,2,0,1,25,False,False,False,True,False
6593,Ils prenaient trop de place ces sacs à plumes de toute façon !,0,4,0,0,0,2,0,1,25,False,False,False,True,False
6594,Picorez-les jusqu'au dernier ! Gwaahahaha !,0,4,0,0,0,2,0,1,25,False,False,False,True,False
6595,C'est ici qu'on écrase le mochi !,0,3,0,0,0,3,0,1,25,False,False,False,False,False
6596,Tu voudrais pas nous donner un petit coup de main ?,0,3,0,0,0,2,0,1,25,False,False,False,False,False
6597,"Prends garde aux mouvements du cyclope en t'approchant, et fourres-en le plus possible dans ta besace !",0,1,0,0,0,5,0,5,25,False,False,False,False,False
6598,"Fais gaffe aux matous qui rôdent, ils sont rusés comme pas deux !",0,3,0,0,0,2,0,1,25,False,False,False,False,False
6599,On compte sur toi pour ramener plein de mochi !,0,3,0,0,0,2,0,1,25,False,False,False,False,False
6600,Tu as fait des miracles ! Un grand merci à toi !,0,3,0,0,0,3,0,1,25,False,False,False,False,False
6601,"Oh non... Qu'est-ce qu'on va faire, sans mochi...",0,3,0,0,0,3,0,1,25,False,False,False,False,False
6602,Vous allez y laisser des plumes !,0,4,0,0,0,2,0,1,25,False,False,False,True,False
6603,Dé­guer­pis­sez tant que vous respirez encore !,0,4,0,0,0,2,0,1,25,False,False,False,True,False
6604,Vous voulez être transformés en julienne !?,0,4,0,0,0,2,0,1,25,False,False,False,True,False
6605,Groooaaaarrr !!!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
6606,Grooooh !,0,3,0,0,0,2,0,1,25,False,False,False,False,False
6607,Ssshhh !,0,3,0,0,0,2,0,1,25,False,False,False,False,False
6608,GrrrRRRRAAAAHH... !,0,3,0,0,0,2,0,1,25,False,False,False,False,False
6609,"LAISSER PERSONNE TOUCHER AU TRÉSOR !
MASSACRER ! MASSACRER !!!",0,3,0,0,0,3,0,1,25,False,False,False,False,False
6610,Les Rouges n'auront pas raison de nouuuus !,0,3,0,0,0,2,0,1,25,False,False,False,False,False
6611,Ridicuuuule !,0,3,0,0,0,2,0,1,25,False,False,False,False,False
6612,C'est tout ce que les Rouges ont dans le veeeentre !?,0,3,0,0,0,2,0,1,25,False,False,False,False,False
6613,Vous ne nous faites pas peuuuur !,0,3,0,0,0,2,0,1,25,False,False,False,False,False
6614,"Tenez bon, on arriiiive !",0,3,0,0,0,2,0,1,25,False,False,False,False,False
6615,Argh...,0,3,0,0,0,2,0,1,25,False,False,False,False,False
6616,Hmmnnn... !,0,3,0,0,0,2,0,1,25,False,False,False,False,False
6617,Entrez en osmose spirituelle avec ce trésoooor !,0,3,0,0,0,2,0,1,25,False,False,False,False,False
6618,Il est sans défeeeense ! Achevez-leeee !,0,3,0,0,0,2,0,1,25,False,False,False,False,False
6619,Cette île sera votre tombeauuuu !,0,3,0,0,0,2,0,1,25,False,False,False,False,False
6620,Ha ha haaaa ! Déchiquetez-leeees !,0,3,0,0,0,2,0,1,25,False,False,False,False,False
6621,Où est-elle passée ? Restons vigilants !,0,3,0,0,0,2,0,1,25,False,False,False,False,False
6622,Urgh ! Je ne peux plus bouger...,0,3,0,0,0,2,0,1,25,False,False,False,False,False
6623,Quel pouvoir ! ...,0,3,0,0,0,2,0,1,25,False,False,False,False,False
6624,Allez-yyyy ! Nous gardons vos arrièèèères !,0,3,0,0,0,2,0,1,25,False,False,False,False,False
6625,Que les kami vous protèèèègent !,0,3,0,0,0,2,0,1,25,False,False,False,False,False
6626,On va en faire voir aux Rouges de toutes les couleuuuurs !,0,3,0,0,0,2,0,1,25,False,False,False,False,False
6627,Absorbez le pouvoir de ce trésor et les kami veilleront sur voooous !,0,3,0,0,0,2,0,1,25,False,False,False,False,False
6628,Bien jouéééé !,0,3,0,0,0,2,0,1,25,False,False,False,False,False
6629,Que danse et tranche l'eau !,0,3,0,0,0,2,0,1,25,False,False,False,False,False
6630,Que jaillisse et éclate l'eau !,0,3,0,0,0,2,0,1,25,False,False,False,False,False
6631,"T'en fais pas Azami, on... on va s'en sortir !",0,3,0,0,0,2,0,1,25,False,False,False,False,False
6632,"Isse, j'ai peur... !",0,3,0,0,0,2,0,1,25,False,False,False,False,False
6633,"Comment osez-vous vous dresser devant moi, impertinents humains !? Que les vents emportent vos carcasses, et que la pluie lave le sol de votre vile présence !",0,1,0,0,0,5,0,3,25,False,False,False,False,False
6634,Votre ténacité est louable... mais vous ne pouvez rien contre mon incommensurable puissance !,0,1,0,0,0,5,0,3,25,False,False,False,False,False
6635,"C'en est fini de vous, impudents humains ! Mes bourrasques vont vous réduire en charpie !",0,1,0,0,0,5,0,3,25,False,False,False,False,False
6636,Mon nom est Pazuzu...,0,1,0,0,0,5,0,3,25,False,False,False,False,False
6637,... et cette terre est à moi !,0,1,0,0,0,5,0,3,25,False,False,False,False,False
6638,Qu'elle soit purifiée de toute présence humaine !,0,1,0,0,0,5,0,3,25,False,False,False,False,False
6639,Que les blessées se replient ! Ssss...,0,3,0,0,0,2,0,1,25,False,False,False,False,False
6640,Prrrends ça !,0,3,0,0,0,2,0,1,25,False,False,False,False,False
6641,"Ne prrrends pas trop de risques, Alpa !",0,3,0,0,0,2,0,1,25,False,False,False,False,False
6642,0,0,3,0,0,0,2,0,1,25,False,False,False,False,False
6643,C'est parrr ici que ça se passe !,0,3,0,0,0,2,0,1,25,False,False,False,False,False
6644,Merci ! Ssss...,0,3,0,0,0,2,0,1,25,False,False,False,False,False
6645,Hiii hi hi hi ! Je sens que je vais me régaler !,0,1,0,0,0,5,0,3,25,False,False,False,False,False
6646,Une égratignure... sur mon beau visage !? Je ne vous le pardonnerai jamais ! Vous allez souffrir pour l'éternité !,0,1,0,0,0,5,0,3,25,False,False,False,False,False
6647,Mmmm... Voilà des proies fort ap­pé­tis­san­tes...,0,1,0,0,0,5,0,3,25,False,False,False,False,False
6648,Vous immoler sur mon autel sera le plus grand des plaisirs...,0,1,0,0,0,5,0,3,25,False,False,False,False,False
6649,"... et voir votre sang couler à flots, la plus immense des jouissances !",0,1,0,0,0,5,0,3,25,False,False,False,False,False
6650,Nous comptons sur vous ! Ssss...,0,3,0,0,0,2,0,1,25,False,False,False,False,False
6651,Bonne chance... Ssss...,0,3,0,0,0,2,0,1,25,False,False,False,False,False
6652,Copie du programme de combat...,0,3,0,0,0,2,0,1,25,False,False,False,False,False
6653,Programme de combat appliqué.,0,3,0,0,0,2,0,1,25,False,False,False,False,False
6654,Saut du prochain programme...,0,3,0,0,0,2,0,1,25,False,False,False,False,False
6655,Retour au programme précédent...,0,3,0,0,0,2,0,1,25,False,False,False,False,False
6656,"Je suis plutôt faible et je déteste me battre, alors je crois que je vais vous laisser passer...",0,3,0,0,0,2,0,1,25,False,False,False,False,False
6657,Vous pensiez ne plus me revoir ? Mais c'est dans ma nature d'être collant !,0,3,0,0,0,2,0,1,25,False,False,False,False,False
6658,"Détecteur de mouvements activé.
Calcul des déplacements de la cible...",0,3,0,0,0,2,0,1,25,False,False,False,False,False
6659,"Me voilà à la rrrescousse, Maître !",0,3,0,0,0,2,0,1,25,False,False,False,False,False
6660,"Nom d'un oisillon déplumé, cet endroit est vraiment bizarre...",0,3,0,0,0,2,0,1,25,False,False,False,False,False
6661,Mais celui-ci a l'impression de le connaître depuis longtemps...,0,5,0,0,0,2,0,1,25,False,False,False,False,False
6662,Hein ? Pourquoi ce monstre n'attaque pas celui-ci ?,0,7,0,0,0,2,0,1,25,False,False,False,False,False
6663,"Non, ce n'est pas possible... Voilà donc l'ancêtre des Ixali ?",0,6,0,0,0,2,0,1,25,False,False,False,False,False
6664,Les monstres... Ils confondent celui-ci avec... cette créature...,0,6,0,0,0,2,0,1,25,False,False,False,False,False
6665,0,0,3,0,0,0,2,0,1,25,False,False,False,False,False
6666,0,0,3,0,0,0,2,0,1,25,False,False,False,False,False
6667,Je compte sur vous pour trouver la source de cette mystérieuse énergie !,0,6,0,0,0,2,0,1,25,False,False,False,False,False
6668,"Merci infiniment, Dame  ! Les Douze vous le revaudront !",0,6,0,0,0,2,0,1,25,False,False,False,False,False
6669,Nous ne faiblirons pas ! Ssss...,0,3,0,0,0,2,0,1,25,False,False,False,False,False
6670,"Ouvrez les yeux, chères sœurs ! Ssss...",0,3,0,0,0,2,0,1,25,False,False,False,False,False
6671,La véritable Déesse nous protège ! Ssss...,0,3,0,0,0,2,0,1,25,False,False,False,False,False
6672,Vous ne l'emporterez pas au paradis ! Ssss...,0,3,0,0,0,2,0,1,25,False,False,False,False,False
6673,Ça suffit ! Ssss...,0,3,0,0,0,2,0,1,25,False,False,False,False,False
6674,Vous l'aurez voulu ! Ssss...,0,3,0,0,0,2,0,1,25,False,False,False,False,False
6675,Le moment de vérité est arrivé ! Ssss...,0,3,0,0,0,2,0,1,25,False,False,False,False,False
6676,"Attention, ça va fairrre des étincelles !",0,3,0,0,0,2,0,1,25,False,False,False,False,False
6677,"Alorrrs, on a mal ?",0,3,0,0,0,2,0,1,25,False,False,False,False,False
6678,Vous en voulez encorrre ?,0,3,0,0,0,2,0,1,25,False,False,False,False,False
6679,Vous ferrriez mieux d'abandonner !,0,3,0,0,0,2,0,1,25,False,False,False,False,False
6680,Que la forrrce des Nunh soit avec moi !,0,3,0,0,0,2,0,1,25,False,False,False,False,False
6681,Il vous en faudra plus pour m'avoirrr !,0,3,0,0,0,2,0,1,25,False,False,False,False,False
6682,Je prrréférerais avoir un bon livre entre les mains...,0,3,0,0,0,2,0,1,25,False,False,False,False,False
6683,"Désolée, j'ai besoin de fairrre une pause !",0,3,0,0,0,2,0,1,25,False,False,False,False,False
6684,"Admirez les courbes de mon corps, et n'oubliez jamais !",0,3,0,0,0,2,0,1,25,False,False,False,False,False
6685,"La mort... Si douce, et si douloureuse à la fois... ",0,3,0,0,0,2,0,1,25,False,False,False,False,False
6686,Vas-tu fuir devant tes peurs ?,0,3,0,0,0,2,0,1,25,False,False,False,False,False
6687,Sauras-tu affronter tes peurs ?,0,3,0,0,0,2,0,1,25,False,False,False,False,False
6688,"Ô, peinture du feu ! Attise les flammes de la colère et brûle jusqu'à tout réduire en cendres !",0,3,0,0,0,2,0,1,25,False,False,False,False,False
6689,"Ô, peinture du vent ! Fais se lever ta plus terrible tempête pour tout déchirer et arracher !",0,3,0,0,0,2,0,1,25,False,False,False,False,False
6690,"Ô, peinture de l'eau ! Emporte et détruit de tes flots furieux !",0,3,0,0,0,2,0,1,25,False,False,False,False,False
6691,"Ô, peinture de la terre ! Fais trembler le sol jusqu'au plus profond de ses entrailles !",0,3,0,0,0,2,0,1,25,False,False,False,False,False
6692,"♪ Laaa la la... Le vent danse, danse, danse...",0,3,0,0,0,2,0,1,25,False,False,False,False,False
6693,"♪ La laaa la la laaa... Vent de la vie, vent de l'énergie...",0,3,0,0,0,2,0,1,25,False,False,False,False,False
6694,"♪ La la laaa la laaa... Beauté de la vie, beauté de l'énergie...",0,3,0,0,0,2,0,1,25,False,False,False,False,False
6695,"Quel couple adorable, kupo !♪",0,5,0,0,0,2,0,1,25,False,False,False,False,False
6696,"Votre rencontre devait être écrite, kupo !♪",0,5,0,0,0,2,0,1,25,False,False,False,False,False
6697,"C'est l'image de l'union parfaite, kupo !♪",0,5,0,0,0,2,0,1,25,False,False,False,False,False
6698,"Je suis Siegfried, le meilleur bretteur du monde entier !",0,5,0,0,0,2,0,1,25,False,False,False,False,False
6699,"Prête ? En garde !
Hiyaaaaaa !",0,5,0,0,0,2,0,1,25,False,False,False,False,False
6700,Encore un de ces écrans brimbalants...,0,3,0,0,0,2,0,1,25,False,False,False,False,False
6701,Ça va bientôt commencer !,0,3,0,0,0,2,0,1,25,False,False,False,False,False
6702,"Allez, faut se dépêcher !",0,3,0,0,0,2,0,1,25,False,False,False,False,False
6703,"Vous êtes si nombreux, ça fait plaisir !♪",0,1,0,0,0,5,0,5,25,False,False,False,False,False
6704,Les fans d'Ulala ! Sortez vos bâtons rouges !♪,0,1,0,0,0,5,0,5,25,False,False,False,False,False
6705,Merci d'être venus nous encourager !,0,1,0,0,0,5,0,5,25,False,False,False,False,False
6706,"Ma couleur fétiche, c'est le jaune !",0,1,0,0,0,5,0,5,25,False,False,False,False,False
6707,Nous allons tout donner pour vous !,0,1,0,0,0,5,0,5,25,False,False,False,False,False
6708,Je veux voir du bleu !,0,1,0,0,0,5,0,5,25,False,False,False,False,False
6709,Ulala ! Ulala ! Ulala !,0,3,0,0,0,2,0,1,25,False,False,False,False,False
6710,"On est avec toi, Narumi !",0,3,0,0,0,2,0,1,25,False,False,False,False,False
6711,"Masha, on t'aime !",0,3,0,0,0,2,0,1,25,False,False,False,False,False
6712,Ouaaaaiiiis !,0,3,0,0,0,2,0,1,25,False,False,False,False,False
6713,"Allez, les Églantines !",0,3,0,0,0,2,0,1,25,False,False,False,False,False
6714,"Un clin d'œil par ici, s'il vous plaît !",0,3,0,0,0,2,0,1,25,False,False,False,False,False
6715,"Merci, les amis !♪",0,3,0,0,0,2,0,1,25,False,False,False,False,False
6716,Vous avez été géniaux !,0,3,0,0,0,2,0,1,25,False,False,False,False,False
6717,Quelle émotion... Mon cœur bat la chamade ! Merci à vous tous !,0,3,0,0,0,2,0,1,25,False,False,False,False,False
6718,C'était le plus beau concert de toute ma vie !,0,3,0,0,0,2,0,1,25,False,False,False,False,False
6719,"Les Églantines étaient incroyables, j'en reviens toujours pas !",0,3,0,0,0,2,0,1,25,False,False,False,False,False
6720,"Je vais me faire porter pâle et aller à tous les concerts suivants, ah ah ah !",0,3,0,0,0,2,0,1,25,False,False,False,False,False
6721,Je déteste la gonflette !,0,3,0,0,0,2,0,1,25,False,False,False,False,False
6722,Tu es moche comme un pou !,0,3,0,0,0,2,0,1,25,False,False,False,False,False
6723,Pas si facilement...,0,3,0,0,0,2,0,1,25,False,False,False,False,False
6724,Prenez ça !,0,3,0,0,0,2,0,1,25,False,False,False,False,False
6725,Ce coup-là va faire mal !,0,3,0,0,0,2,0,1,25,False,False,False,False,False
6726,Hors de ma vue !,0,3,0,0,0,2,0,1,25,False,False,False,False,False
6727,Ne me sous-estimez pas !,0,3,0,0,0,2,0,1,25,False,False,False,False,False
6728,Touché !,0,3,0,0,0,2,0,1,25,False,False,False,False,False
6729,Le moment de vérité !,0,3,0,0,0,2,0,1,25,False,False,False,False,False
6730,Kwé !,0,3,0,0,0,2,0,1,25,False,False,False,False,False
6731,"Bon, assez joué comme ça. Attention, ça va faire mal !",0,3,0,0,0,2,0,1,25,False,False,False,False,False
6732,Je vais vous faire rôtir ! Ssss...,0,5,0,0,0,2,0,1,25,False,False,False,False,False
6733,(tousse) (tousse),0,5,0,0,0,2,0,1,25,False,False,False,False,False
6734,Vous n'irez pas plus loin !,0,3,0,0,0,2,0,1,25,False,False,False,False,False
6735,"Grimpez là-haut, vite !",0,3,0,0,0,2,0,1,25,False,False,False,False,False
6736,La plage est à nous ! Plus qu'à en finir ici !,0,3,0,0,0,2,0,1,25,False,False,False,False,False
6737,"Allonge-toi, Jingu Bang !",0,3,0,0,0,2,0,1,25,False,False,False,False,False
6738,0,0,3,0,0,0,2,0,1,25,False,False,False,False,False
6739,0,0,3,0,0,0,2,0,1,25,False,False,False,False,False
6740,Vous allez apprécier ces deux bouffées !,0,3,0,0,0,2,0,1,25,False,False,False,False,False
6741,Jouons au lancer d'éventail ! Mes clients en raffolaient !,0,3,0,0,0,2,0,1,25,False,False,False,False,False
6742,Implorez ma merci !,0,3,0,0,0,2,0,1,25,False,False,False,False,False
6743,Vous vous obstinez pour rien !,0,3,0,0,0,2,0,1,25,False,False,False,False,False
6744,Je vais tous vous écraser !,0,3,0,0,0,2,0,1,25,False,False,False,False,False
6745,Créatures infectes !,0,3,0,0,0,2,0,1,25,False,False,False,False,False
6746,Résis... à... l'ap... de la hai... Tsu... !,0,3,0,0,0,2,0,1,25,False,False,False,False,False
6747,Naeuri la martyre... Tu mérites tout ce qu'il t'arrive !,0,3,0,0,0,2,0,1,25,False,False,False,False,False
6748,Sashihai la veuve noire... Sale peste !,0,3,0,0,0,2,0,1,25,False,False,False,False,False
6749,Parvenue ! Tu resteras qu'une sauvage à nos yeux !,0,3,0,0,0,2,0,1,25,False,False,False,False,False
6750,On sait tous comment t'es arrivée là où t'es !,0,3,0,0,0,2,0,1,25,False,False,False,False,False
6751,"Crève, puisque t'es incapable de faire quoi que ce soit !",0,3,0,0,0,2,0,1,25,False,False,False,False,False
6752,Ne nous inflige plus jamais ta vue !,0,3,0,0,0,2,0,1,25,False,False,False,False,False
6753,"Sans toi, c'est moi qui aurais été le bras droit du seigneur Zenos !",0,3,0,0,0,2,0,1,25,False,False,False,False,False
6754,Asahi... Tu... Tu ne t'en...,0,3,0,0,0,2,0,1,25,False,False,False,False,False
6755,Que... (souffle)... (souffle)... Que fais-tu... ?,0,3,0,0,0,2,0,1,25,False,False,False,False,False
6756,Tu ne m'arrêteras pas...,0,3,0,0,0,2,0,1,25,False,False,False,False,False
6757,MOUUUOH !,0,3,0,0,0,2,0,1,25,False,False,False,False,False
6758,"La castagne, ça me connaît !",0,4,0,0,0,2,0,1,25,False,False,False,False,False
6759,"Hmpf, pitoyable...",0,3,0,0,0,2,0,1,25,False,False,False,False,False
6760,Non ! Je... Je n'ai pas été capable de la protéger...,0,3,0,0,0,2,0,1,25,False,False,False,False,False
6761,Argh... Ah !,0,4,0,0,0,2,0,1,25,False,False,False,True,False
6762,"Accrochez-vous, soldats !",0,4,0,0,0,2,0,1,25,False,False,False,True,False
6763,Ma... Ma jambe... Elle est coincée...,0,4,0,0,0,2,0,1,25,False,False,False,True,False
6764,Ah ! Sales pleutres !,0,4,0,0,0,3,0,1,25,False,False,False,True,False
6765,Hiyaaah !,0,4,0,0,0,3,0,1,25,False,False,False,True,False
6766,"Merci pour le coup de main, jeune homme !",0,4,0,0,0,3,0,1,25,False,False,False,True,False
6767,"À l'attaque, mon fidèle Carbuncle ! ...",0,4,0,0,0,3,0,1,25,False,False,False,False,False
6768,Hein !? ...,0,4,0,0,0,3,0,1,25,False,False,False,False,False
6769,Mais tu n'as pas honte de t'enfuir comme ça !? Reviens ! Reviens tout de suite !,0,4,0,0,0,3,0,1,25,False,False,False,False,False
6770,"Oh, non ! Mais comment je vais faire sans mon familier ? ...",0,4,0,0,0,3,0,1,25,False,False,False,False,False
6771,Hiiiiii !!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
6772,Kiihii !? Kiihiihii !!!,0,4,0,0,0,2,0,1,25,False,False,False,False,False
6773,♪♪,0,4,0,0,0,2,0,1,25,False,False,False,False,False
6774,Kiii !!!,0,4,0,0,0,2,0,1,25,False,False,False,False,False
6775,Kiii !!!,0,4,0,0,0,2,0,1,25,False,False,False,False,False
6776,Kiii !,0,4,0,0,0,2,0,1,25,False,False,False,False,False
6777,Kiii...,0,4,0,0,0,2,0,1,25,False,False,False,False,False
6778,Honk honk !♪,0,4,0,0,0,2,0,1,25,False,False,False,False,False
6779,F-f-froooid...,0,4,0,0,0,2,0,1,25,False,False,False,False,False
6780,T-t-trop froooid...,0,4,0,0,0,2,0,1,25,False,False,False,False,False
6781,"Oui, Maîîître... Tuer ! Tuer ! TUER !",0,4,0,0,0,2,0,1,25,False,False,False,False,False
6782,N-non ! Je ne... veux... pas... !,0,4,0,0,0,2,0,1,25,False,False,False,False,False
6783,Hi hi hi hi... Prépare-toi à mourir...,0,4,0,0,0,2,0,1,25,False,False,False,False,False
6784,De la bouillie ! On va en faire de la bouillie !,0,4,0,0,0,2,0,1,25,False,False,False,False,False
6785,Disparais maintenant...,0,3,0,0,0,2,0,1,25,False,False,False,False,False
6786,Hmmouah...,0,3,0,0,0,2,0,1,25,False,False,False,False,False
6787,MOUooOHhh...,0,3,0,0,0,3,0,1,25,False,False,False,False,False
6788,Gouaaaah !,0,3,0,0,0,2,0,1,25,False,False,False,False,False
6789,(souffle)... (souffle)...,0,3,0,0,0,2,0,1,25,False,False,False,False,False
6790,Mais pourquoi vous partez comme ça !?,0,3,0,0,0,2,0,1,25,False,False,False,False,False
6791,Aaarrrgh !!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
6792,Hiii ! Au secours !,0,3,0,0,0,2,0,1,25,False,False,False,False,False
6793,Chhrrraaaah !,0,1,0,0,0,5,0,3,25,False,False,False,False,False
6794,0,0,1,0,0,0,5,0,3,25,False,False,False,False,False
6795,0,0,1,0,0,0,5,0,3,25,False,False,False,False,False
6796,Chhaaaaaah... !,0,1,0,0,0,5,0,3,25,False,False,False,False,False
6797,Schr... Chhrrra... aaah !,0,1,0,0,0,5,0,3,25,False,False,False,False,False
6798,Mon regard perçant voit la flamme de votre vie ! Hi hi hi !,0,1,0,0,0,5,0,3,25,False,False,False,False,False
6799,Donnez-la-moi ! Donnez-moi votre force vitale !,0,1,0,0,0,5,0,3,25,False,False,False,False,False
6800,0,0,1,0,0,0,5,0,3,25,False,False,False,False,False
6801,Hi hi hi... Je vois tout... Même votre avenir funeste !,0,1,0,0,0,5,0,3,25,False,False,False,False,False
6802,N-non... ! Quelle est cette ombre qui m'empêche de voir mon futur !?,0,1,0,0,0,5,0,3,25,False,False,False,False,False
6803,MEUUUHHH !!!,0,1,0,0,0,5,0,3,25,False,False,False,False,False
6804,DÉSACTIVATION DU MODE CAMOUFLAGE... MOBILISATION DES FIDÈLES...,0,1,0,0,0,5,0,3,25,False,False,False,False,False
6805,AVOUEZ VOS PÉCHÉS... FAITES PÉNITENCE... FAITES PÉNITENCE !,0,1,0,0,0,5,0,3,25,False,False,False,False,False
6806,À GENOUX DEVANT VOTRE BOVINE DÉESSE !,0,1,0,0,0,5,0,3,25,False,False,False,False,False
6807,L'éther qui se déchaîne... Le blizzard éternel... Voilà donc à quoi ressemble mon nouveau champ de bataille.,0,1,0,0,0,5,0,3,25,False,False,False,False,False
6808,Je vois... Cette terre abritait donc une adversaire digne de ce nom !,0,1,0,0,0,5,0,3,25,False,False,False,False,False
6809,Intéressant... Jamais je n'aurais pensé livrer un aussi splendide combat dans un tel endroit.,0,1,0,0,0,5,0,3,25,False,False,False,False,False
6810,GroOOaaAhr !,0,1,0,0,0,5,0,3,25,False,False,False,False,False
6811,"Allez les aventuriers ! Qui m'aime me suive, kupo !",0,4,0,0,0,2,0,1,25,False,False,False,True,False
6812,"Je... J'ai quand même un t-tout petit peu peur, k-kupo...",0,4,0,0,0,2,0,1,25,False,False,False,True,False
6813,"Vous l'avez vaincu avec une telle facilité, kupo !",0,4,0,0,0,2,0,1,25,False,False,False,True,False
6814,"L'intérieur est si vaste ! Et on n'en voit même pas le sommet, kupo !",0,4,0,0,0,2,0,1,25,False,False,False,True,False
6815,"M'enfoncer davantage ne me rassure pas... m-mais je n'ai qu'une parole, kupo !",0,4,0,0,0,2,0,1,25,False,False,False,True,False
6816,"Laissez-nous passer, kupo !",0,4,0,0,0,2,0,1,25,False,False,False,True,False
6817,"M-mon beau pelage ! Je le sens roussir, kupo !",0,4,0,0,0,2,0,1,25,False,False,False,True,False
6818,"Toujours plus haut, kupo !",0,4,0,0,0,2,0,1,25,False,False,False,True,False
6819,"J'ai mesuré notre altitude actuelle à plus de cinq mille yalms ! C'est incroyable, kupo !",0,4,0,0,0,2,0,1,25,False,False,False,True,False
6820,"Bien vu, kupo !",0,4,0,0,0,2,0,1,25,False,False,False,True,False
6821,"Houla, ceux-là n'ont pas l'air commodes non plus, kupo...",0,4,0,0,0,2,0,1,25,False,False,False,True,False
6822,"Mais où est allé se cacher Ba'Gamnan, kupo ?",0,4,0,0,0,2,0,1,25,False,False,False,True,False
6823,"Je ne comprends pas tout, mais en tout cas la vue est im­pres­sion­nante, kupo !",0,4,0,0,0,2,0,1,25,False,False,False,True,False
6824,Gigigi !,0,4,0,0,0,2,0,1,25,False,False,False,True,False
6825,Giiii !,0,4,0,0,0,2,0,1,25,False,False,False,True,False
6826,Giiiihiii !,0,4,0,0,0,2,0,1,25,False,False,False,True,False
6827,Kiiikiii !?,0,4,0,0,0,2,0,1,25,False,False,False,True,False
6828,Kiii...,0,4,0,0,0,2,0,1,25,False,False,False,True,False
6829,Kiihiihii...,0,4,0,0,0,2,0,1,25,False,False,False,True,False
6830,GRRRR...,0,1,0,0,0,4,0,3,25,False,False,False,False,False
6831,Évite celle-là !,0,2,0,0,0,2,0,1,25,False,False,False,False,False
6832,Trop lent ! Trop lent !,0,2,0,0,0,2,0,1,25,False,False,False,False,False
6833,Prends ça !,0,2,0,0,0,2,0,1,25,False,False,False,False,False
6834,Les héros ne craignent pas le tombeau.,0,4,0,0,0,2,0,1,25,False,False,False,False,False
