#,Name,Description,QuestRequirement,CRP,BSM,ARM,GSM,LTW,WVR,ALC,CUL,AnimationStart,AnimationEnd,Icon,RequiredStatus,ClassJobCategory,ClassJobLevel,Cost,ClassJob,Specialist
100149,Miracle de Byregot,"Augmente la qualité au détriment de la solidité.
Efficacité : 100 + 15 pour chaque bonus de contrôle accordé par Calme intérieur.
Taux de réussite : 70%
Réduit de moitié le nombre de degrés de Calme intérieur.
**Réservé aux spé­cia­listes**",0,100145,100146,100147,100148,100149,100150,100151,100152,240,247,786,0,0,1,0,-1,False
100150,Miracle de Byregot,"Augmente la qualité au détriment de la solidité.
Efficacité : 100 + 15 pour chaque bonus de contrôle accordé par Calme intérieur.
Taux de réussite : 70%
Réduit de moitié le nombre de degrés de Calme intérieur.
**Réservé aux spé­cia­listes**",0,100145,100146,100147,100148,100149,100150,100151,100152,240,247,786,0,0,1,0,-1,False
100151,Miracle de Byregot,"Augmente la qualité au détriment de la solidité.
Efficacité : 100 + 15 pour chaque bonus de contrôle accordé par Calme intérieur.
Taux de réussite : 70%
Réduit de moitié le nombre de degrés de Calme intérieur.
**Réservé aux spé­cia­listes**",0,100145,100146,100147,100148,100149,100150,100151,100152,240,247,786,0,0,1,0,-1,False
100152,Miracle de Byregot,"Augmente la qualité au détriment de la solidité.
Efficacité : 100 + 15 pour chaque bonus de contrôle accordé par Calme intérieur.
Taux de réussite : 70%
Réduit de moitié le nombre de degrés de Calme intérieur.
**Réservé aux spé­cia­listes**",0,100145,100146,100147,100148,100149,100150,100151,100152,240,247,786,0,0,1,0,-1,False
100153,Rouet de Nymeia,"Restaure la solidité en fonction du degré de Siffler en travaillant.
Met fin à l'effet Siffler en travaillant.
Taux de réussite : 100%
**Réservé aux spé­cia­listes**",0,100153,100154,100155,100156,100157,100158,100159,100160,242,249,786,0,0,1,0,-1,False
100154,Rouet de Nymeia,"Restaure la solidité en fonction du degré de Siffler en travaillant.
Met fin à l'effet Siffler en travaillant.
Taux de réussite : 100%
**Réservé aux spé­cia­listes**",0,100153,100154,100155,100156,100157,100158,100159,100160,242,249,786,0,0,1,0,-1,False
100155,Rouet de Nymeia,"Restaure la solidité en fonction du degré de Siffler en travaillant.
Met fin à l'effet Siffler en travaillant.
Taux de réussite : 100%
**Réservé aux spé­cia­listes**",0,100153,100154,100155,100156,100157,100158,100159,100160,242,249,786,0,0,1,0,-1,False
100156,Rouet de Nymeia,"Restaure la solidité en fonction du degré de Siffler en travaillant.
Met fin à l'effet Siffler en travaillant.
Taux de réussite : 100%
**Réservé aux spé­cia­listes**",0,100153,100154,100155,100156,100157,100158,100159,100160,242,249,786,0,0,1,0,-1,False
100157,Rouet de Nymeia,"Restaure la solidité en fonction du degré de Siffler en travaillant.
Met fin à l'effet Siffler en travaillant.
Taux de réussite : 100%
**Réservé aux spé­cia­listes**",0,100153,100154,100155,100156,100157,100158,100159,100160,242,249,786,0,0,1,0,-1,False
100158,Rouet de Nymeia,"Restaure la solidité en fonction du degré de Siffler en travaillant.
Met fin à l'effet Siffler en travaillant.
Taux de réussite : 100%
**Réservé aux spé­cia­listes**",0,100153,100154,100155,100156,100157,100158,100159,100160,242,249,786,0,0,1,0,-1,False
100159,Rouet de Nymeia,"Restaure la solidité en fonction du degré de Siffler en travaillant.
Met fin à l'effet Siffler en travaillant.
Taux de réussite : 100%
**Réservé aux spé­cia­listes**",0,100153,100154,100155,100156,100157,100158,100159,100160,242,249,786,0,0,1,0,-1,False
100160,Rouet de Nymeia,"Restaure la solidité en fonction du degré de Siffler en travaillant.
Met fin à l'effet Siffler en travaillant.
Taux de réussite : 100%
**Réservé aux spé­cia­listes**",0,100153,100154,100155,100156,100157,100158,100159,100160,242,249,786,0,0,1,0,-1,False
100161,Main experte,"Fait grandement progresser la synthèse et augmente beaucoup la qualité au détriment de la solidité.
Efficacité : 150
Taux de réussite : 100%
**Ne peut être utilisé que lorsque Calme intérieur et Siffler en travaillant sont au même degré.**
**Réservé aux spé­cia­listes**",0,100161,100162,100163,100164,100165,100166,100167,100168,239,246,786,0,0,1,0,-1,False
100162,Main experte,"Fait grandement progresser la synthèse et augmente beaucoup la qualité au détriment de la solidité.
Efficacité : 150
Taux de réussite : 100%
**Ne peut être utilisé que lorsque Calme intérieur et Siffler en travaillant sont au même degré.**
**Réservé aux spé­cia­listes**",0,100161,100162,100163,100164,100165,100166,100167,100168,239,246,786,0,0,1,0,-1,False
100163,Main experte,"Fait grandement progresser la synthèse et augmente beaucoup la qualité au détriment de la solidité.
Efficacité : 150
Taux de réussite : 100%
**Ne peut être utilisé que lorsque Calme intérieur et Siffler en travaillant sont au même degré.**
**Réservé aux spé­cia­listes**",0,100161,100162,100163,100164,100165,100166,100167,100168,239,246,786,0,0,1,0,-1,False
100164,Main experte,"Fait grandement progresser la synthèse et augmente beaucoup la qualité au détriment de la solidité.
Efficacité : 150
Taux de réussite : 100%
**Ne peut être utilisé que lorsque Calme intérieur et Siffler en travaillant sont au même degré.**
**Réservé aux spé­cia­listes**",0,100161,100162,100163,100164,100165,100166,100167,100168,239,246,786,0,0,1,0,-1,False
100165,Main experte,"Fait grandement progresser la synthèse et augmente beaucoup la qualité au détriment de la solidité.
Efficacité : 150
Taux de réussite : 100%
**Ne peut être utilisé que lorsque Calme intérieur et Siffler en travaillant sont au même degré.**
**Réservé aux spé­cia­listes**",0,100161,100162,100163,100164,100165,100166,100167,100168,239,246,786,0,0,1,0,-1,False
100166,Main experte,"Fait grandement progresser la synthèse et augmente beaucoup la qualité au détriment de la solidité.
Efficacité : 150
Taux de réussite : 100%
**Ne peut être utilisé que lorsque Calme intérieur et Siffler en travaillant sont au même degré.**
**Réservé aux spé­cia­listes**",0,100161,100162,100163,100164,100165,100166,100167,100168,239,246,786,0,0,1,0,-1,False
100167,Main experte,"Fait grandement progresser la synthèse et augmente beaucoup la qualité au détriment de la solidité.
Efficacité : 150
Taux de réussite : 100%
**Ne peut être utilisé que lorsque Calme intérieur et Siffler en travaillant sont au même degré.**
**Réservé aux spé­cia­listes**",0,100161,100162,100163,100164,100165,100166,100167,100168,239,246,786,0,0,1,0,-1,False
100168,Main experte,"Fait grandement progresser la synthèse et augmente beaucoup la qualité au détriment de la solidité.
Efficacité : 150
Taux de réussite : 100%
**Ne peut être utilisé que lorsque Calme intérieur et Siffler en travaillant sont au même degré.**
**Réservé aux spé­cia­listes**",0,100161,100162,100163,100164,100165,100166,100167,100168,239,246,786,0,0,1,0,-1,False
100169,Satisfaction,"Restaure 15 PS et retire un degré de Siffler en travaillant.
Taux de réussite : 100%
**Ne peut être utilisé que lorsque le degré de Siffler en travaillant est un multiple de 3**.
**Réservé aux spé­cia­listes**",0,100169,100170,100171,100172,100173,100174,100175,100176,242,249,786,0,0,1,0,-1,False
100170,Satisfaction,"Restaure 15 PS et retire un degré de Siffler en travaillant.
Taux de réussite : 100%
**Ne peut être utilisé que lorsque le degré de Siffler en travaillant est un multiple de 3**.
**Réservé aux spé­cia­listes**",0,100169,100170,100171,100172,100173,100174,100175,100176,242,249,786,0,0,1,0,-1,False
100171,Satisfaction,"Restaure 15 PS et retire un degré de Siffler en travaillant.
Taux de réussite : 100%
**Ne peut être utilisé que lorsque le degré de Siffler en travaillant est un multiple de 3**.
**Réservé aux spé­cia­listes**",0,100169,100170,100171,100172,100173,100174,100175,100176,242,249,786,0,0,1,0,-1,False
100172,Satisfaction,"Restaure 15 PS et retire un degré de Siffler en travaillant.
Taux de réussite : 100%
**Ne peut être utilisé que lorsque le degré de Siffler en travaillant est un multiple de 3**.
**Réservé aux spé­cia­listes**",0,100169,100170,100171,100172,100173,100174,100175,100176,242,249,786,0,0,1,0,-1,False
100173,Satisfaction,"Restaure 15 PS et retire un degré de Siffler en travaillant.
Taux de réussite : 100%
**Ne peut être utilisé que lorsque le degré de Siffler en travaillant est un multiple de 3**.
**Réservé aux spé­cia­listes**",0,100169,100170,100171,100172,100173,100174,100175,100176,242,249,786,0,0,1,0,-1,False
100174,Satisfaction,"Restaure 15 PS et retire un degré de Siffler en travaillant.
Taux de réussite : 100%
**Ne peut être utilisé que lorsque le degré de Siffler en travaillant est un multiple de 3**.
**Réservé aux spé­cia­listes**",0,100169,100170,100171,100172,100173,100174,100175,100176,242,249,786,0,0,1,0,-1,False
100175,Satisfaction,"Restaure 15 PS et retire un degré de Siffler en travaillant.
Taux de réussite : 100%
**Ne peut être utilisé que lorsque le degré de Siffler en travaillant est un multiple de 3**.
**Réservé aux spé­cia­listes**",0,100169,100170,100171,100172,100173,100174,100175,100176,242,249,786,0,0,1,0,-1,False
100176,Satisfaction,"Restaure 15 PS et retire un degré de Siffler en travaillant.
Taux de réussite : 100%
**Ne peut être utilisé que lorsque le degré de Siffler en travaillant est un multiple de 3**.
**Réservé aux spé­cia­listes**",0,100169,100170,100171,100172,100173,100174,100175,100176,242,249,786,0,0,1,0,-1,False
100177,Touche finale,,0,100177,100177,100177,100177,100177,100177,100177,100177,241,248,786,0,33,1,0,-1,False
100178,Marque du fabricant,"Réduit à 0 le coût en PS et en solidité de Travail sérieux, pendant un nombre de tours déterminé par la difficulté de la recette (maximum : 25 tours).
**Ne peut être utilisé qu'au premier tour.**",0,100178,100178,100178,100178,100178,100178,100178,100178,242,249,786,0,0,1,0,-1,False
100179,Âme de menuisier,"Augmente les chances que l'état de la synthèse soit bon pendant 7 tours.
Utilise une esquisse de menuiserie.
**Ne peut être utilisé que jusqu'à 5 fois par synthèse.**
**Réservé aux spé­cia­listes**",0,100179,100180,100181,100182,100183,100184,100185,100186,4655,4656,786,879,0,1,0,-1,False
100180,Âme de forgeron,"Augmente les chances que l'état de la synthèse soit bon pendant 7 tours.
Utilise une esquisse de métallurgie.
**Ne peut être utilisé que jusqu'à 5 fois par synthèse.**
**Réservé aux spé­cia­listes**",0,100179,100180,100181,100182,100183,100184,100185,100186,4655,4656,786,879,0,1,0,-1,False
100181,Âme d'armurier,"Augmente les chances que l'état de la synthèse soit bon pendant 7 tours.
Utilise une esquisse d'armurerie.
**Ne peut être utilisé que jusqu'à 5 fois par synthèse.**
**Réservé aux spé­cia­listes**",0,100179,100180,100181,100182,100183,100184,100185,100186,4655,4656,786,879,0,1,0,-1,False
100182,Âme d'orfèvre,"Augmente les chances que l'état de la synthèse soit bon pendant 7 tours.
Utilise une esquisse d'orfèvrerie.
**Ne peut être utilisé que jusqu'à 5 fois par synthèse.**
**Réservé aux spé­cia­listes**",0,100179,100180,100181,100182,100183,100184,100185,100186,4655,4656,786,879,0,1,0,-1,False
100183,Âme de tanneur,"Augmente les chances que l'état de la synthèse soit bon pendant 7 tours.
Utilise une esquisse de tannerie.
**Ne peut être utilisé que jusqu'à 5 fois par synthèse.**
**Réservé aux spé­cia­listes**",0,100179,100180,100181,100182,100183,100184,100185,100186,4655,4656,786,879,0,1,0,-1,False
100184,Âme de couturier,"Augmente les chances que l'état de la synthèse soit bon pendant 7 tours.
Utilise une esquisse de couture.
**Ne peut être utilisé que jusqu'à 5 fois par synthèse.**
**Réservé aux spé­cia­listes**",0,100179,100180,100181,100182,100183,100184,100185,100186,4655,4656,786,879,0,1,0,-1,False
100185,Âme d'alchimiste,"Augmente les chances que l'état de la synthèse soit bon pendant 7 tours.
Utilise une esquisse d'alchimie.
**Ne peut être utilisé que jusqu'à 5 fois par synthèse.**
**Réservé aux spé­cia­listes**",0,100179,100180,100181,100182,100183,100184,100185,100186,4655,4656,786,879,0,1,0,-1,False
100186,Âme de cuisinier,"Augmente les chances que l'état de la synthèse soit bon pendant 7 tours.
Utilise une esquisse de cuisine.
**Ne peut être utilisé que jusqu'à 5 fois par synthèse.**
**Réservé aux spé­cia­listes**",0,100179,100180,100181,100182,100183,100184,100185,100186,4655,4656,786,879,0,1,0,-1,False
100187,Siffler en travaillant,"Confère l'effet Siffler en travaillant au 11e degré.
Un degré est enlevé à chaque tour où l'état de la synthèse est au moins bon.
L'efficacité de certaines actions est augmentée lorsque le degré est un multiple de 3.
Lorsque l'effet atteint le degré zéro et disparaît, l'action Touche finale (Efficacité : 200/Taux de réussite : 50%) se déclenche, faisant progresser la synthèse au détriment de la solidité.
**Réservé aux spé­cia­listes**",0,100187,100188,100189,100190,100191,100192,100193,100194,242,249,786,880,0,1,0,-1,False
100188,Siffler en travaillant,"Confère l'effet Siffler en travaillant au 11e degré.
Un degré est enlevé à chaque tour où l'état de la synthèse est au moins bon.
L'efficacité de certaines actions est augmentée lorsque le degré est un multiple de 3.
Lorsque l'effet atteint le degré zéro et disparaît, l'action Touche finale (Efficacité : 200/Taux de réussite : 50%) se déclenche, faisant progresser la synthèse au détriment de la solidité.
**Réservé aux spé­cia­listes**",0,100187,100188,100189,100190,100191,100192,100193,100194,242,249,786,880,0,1,0,-1,False
100189,Siffler en travaillant,"Confère l'effet Siffler en travaillant au 11e degré.
Un degré est enlevé à chaque tour où l'état de la synthèse est au moins bon.
L'efficacité de certaines actions est augmentée lorsque le degré est un multiple de 3.
Lorsque l'effet atteint le degré zéro et disparaît, l'action Touche finale (Efficacité : 200/Taux de réussite : 50%) se déclenche, faisant progresser la synthèse au détriment de la solidité.
**Réservé aux spé­cia­listes**",0,100187,100188,100189,100190,100191,100192,100193,100194,242,249,786,880,0,1,0,-1,False
100190,Siffler en travaillant,"Confère l'effet Siffler en travaillant au 11e degré.
Un degré est enlevé à chaque tour où l'état de la synthèse est au moins bon.
L'efficacité de certaines actions est augmentée lorsque le degré est un multiple de 3.
Lorsque l'effet atteint le degré zéro et disparaît, l'action Touche finale (Efficacité : 200/Taux de réussite : 50%) se déclenche, faisant progresser la synthèse au détriment de la solidité.
**Réservé aux spé­cia­listes**",0,100187,100188,100189,100190,100191,100192,100193,100194,242,249,786,880,0,1,0,-1,False
100191,Siffler en travaillant,"Confère l'effet Siffler en travaillant au 11e degré.
Un degré est enlevé à chaque tour où l'état de la synthèse est au moins bon.
L'efficacité de certaines actions est augmentée lorsque le degré est un multiple de 3.
Lorsque l'effet atteint le degré zéro et disparaît, l'action Touche finale (Efficacité : 200/Taux de réussite : 50%) se déclenche, faisant progresser la synthèse au détriment de la solidité.
**Réservé aux spé­cia­listes**",0,100187,100188,100189,100190,100191,100192,100193,100194,242,249,786,880,0,1,0,-1,False
100192,Siffler en travaillant,"Confère l'effet Siffler en travaillant au 11e degré.
Un degré est enlevé à chaque tour où l'état de la synthèse est au moins bon.
L'efficacité de certaines actions est augmentée lorsque le degré est un multiple de 3.
Lorsque l'effet atteint le degré zéro et disparaît, l'action Touche finale (Efficacité : 200/Taux de réussite : 50%) se déclenche, faisant progresser la synthèse au détriment de la solidité.
**Réservé aux spé­cia­listes**",0,100187,100188,100189,100190,100191,100192,100193,100194,242,249,786,880,0,1,0,-1,False
100193,Siffler en travaillant,"Confère l'effet Siffler en travaillant au 11e degré.
Un degré est enlevé à chaque tour où l'état de la synthèse est au moins bon.
L'efficacité de certaines actions est augmentée lorsque le degré est un multiple de 3.
Lorsque l'effet atteint le degré zéro et disparaît, l'action Touche finale (Efficacité : 200/Taux de réussite : 50%) se déclenche, faisant progresser la synthèse au détriment de la solidité.
**Réservé aux spé­cia­listes**",0,100187,100188,100189,100190,100191,100192,100193,100194,242,249,786,880,0,1,0,-1,False
100194,Siffler en travaillant,"Confère l'effet Siffler en travaillant au 11e degré.
Un degré est enlevé à chaque tour où l'état de la synthèse est au moins bon.
L'efficacité de certaines actions est augmentée lorsque le degré est un multiple de 3.
Lorsque l'effet atteint le degré zéro et disparaît, l'action Touche finale (Efficacité : 200/Taux de réussite : 50%) se déclenche, faisant progresser la synthèse au détriment de la solidité.
**Réservé aux spé­cia­listes**",0,100187,100188,100189,100190,100191,100192,100193,100194,242,249,786,880,0,1,0,-1,False
100195,Ouvrage hâtif II,"Augmente la qualité au détriment de la solidité.
Efficacité : 100
Taux de réussite : 60%",0,100195,100196,100197,100198,100199,100200,100201,100202,241,248,786,0,0,1,0,-1,False
100196,Ouvrage hâtif II,"Augmente la qualité au détriment de la solidité.
Efficacité : 100
Taux de réussite : 60%",0,100195,100196,100197,100198,100199,100200,100201,100202,241,248,786,0,0,1,0,-1,False
100197,Ouvrage hâtif II,"Augmente la qualité au détriment de la solidité.
Efficacité : 100
Taux de réussite : 60%",0,100195,100196,100197,100198,100199,100200,100201,100202,241,248,786,0,0,1,0,-1,False
100198,Ouvrage hâtif II,"Augmente la qualité au détriment de la solidité.
Efficacité : 100
Taux de réussite : 60%",0,100195,100196,100197,100198,100199,100200,100201,100202,241,248,786,0,0,1,0,-1,False
100199,Ouvrage hâtif II,"Augmente la qualité au détriment de la solidité.
Efficacité : 100
Taux de réussite : 60%",0,100195,100196,100197,100198,100199,100200,100201,100202,241,248,786,0,0,1,0,-1,False
100200,Ouvrage hâtif II,"Augmente la qualité au détriment de la solidité.
Efficacité : 100
Taux de réussite : 60%",0,100195,100196,100197,100198,100199,100200,100201,100202,241,248,786,0,0,1,0,-1,False
100201,Ouvrage hâtif II,"Augmente la qualité au détriment de la solidité.
Efficacité : 100
Taux de réussite : 60%",0,100195,100196,100197,100198,100199,100200,100201,100202,241,248,786,0,0,1,0,-1,False
100202,Ouvrage hâtif II,"Augmente la qualité au détriment de la solidité.
Efficacité : 100
Taux de réussite : 60%",0,100195,100196,100197,100198,100199,100200,100201,100202,241,248,786,0,0,1,0,-1,False
100203,Travail prudent,"Fait progresser la synthèse au détriment de la solidité.
Efficacité : 180
Taux de réussite : 100%",0,100203,100204,100205,100206,100207,100208,100209,100210,240,247,1986,0,9,62,7,8,False
100204,Travail prudent,"Fait progresser la synthèse au détriment de la solidité.
Efficacité : 180
Taux de réussite : 100%",0,100203,100204,100205,100206,100207,100208,100209,100210,240,247,1986,0,10,62,7,9,False
100205,Travail prudent,"Fait progresser la synthèse au détriment de la solidité.
Efficacité : 180
Taux de réussite : 100%",0,100203,100204,100205,100206,100207,100208,100209,100210,240,247,1986,0,11,62,7,10,False
100206,Travail prudent,"Fait progresser la synthèse au détriment de la solidité.
Efficacité : 180
Taux de réussite : 100%",0,100203,100204,100205,100206,100207,100208,100209,100210,240,247,1986,0,12,62,7,11,False
100207,Travail prudent,"Fait progresser la synthèse au détriment de la solidité.
Efficacité : 180
Taux de réussite : 100%",0,100203,100204,100205,100206,100207,100208,100209,100210,240,247,1986,0,13,62,7,12,False
100208,Travail prudent,"Fait progresser la synthèse au détriment de la solidité.
Efficacité : 180
Taux de réussite : 100%",0,100203,100204,100205,100206,100207,100208,100209,100210,240,247,1986,0,14,62,7,13,False
100209,Travail prudent,"Fait progresser la synthèse au détriment de la solidité.
Efficacité : 180
Taux de réussite : 100%",0,100203,100204,100205,100206,100207,100208,100209,100210,240,247,1986,0,15,62,7,14,False
100210,Travail prudent,"Fait progresser la synthèse au détriment de la solidité.
Efficacité : 180
Taux de réussite : 100%",0,100203,100204,100205,100206,100207,100208,100209,100210,240,247,1986,0,16,62,7,15,False
100211,Travail rapide II,"Fait progresser la synthèse au détriment de la solidité.
Efficacité : 300
Taux de réussite : 60%",0,100211,100212,100213,100214,100215,100216,100217,100218,241,248,786,0,0,1,0,-1,False
100212,Travail rapide II,"Fait progresser la synthèse au détriment de la solidité.
Efficacité : 300
Taux de réussite : 60%",0,100211,100212,100213,100214,100215,100216,100217,100218,241,248,786,0,0,1,0,-1,False
100213,Travail rapide II,"Fait progresser la synthèse au détriment de la solidité.
Efficacité : 300
Taux de réussite : 60%",0,100211,100212,100213,100214,100215,100216,100217,100218,241,248,786,0,0,1,0,-1,False
100214,Travail rapide II,"Fait progresser la synthèse au détriment de la solidité.
Efficacité : 300
Taux de réussite : 60%",0,100211,100212,100213,100214,100215,100216,100217,100218,241,248,786,0,0,1,0,-1,False
100215,Travail rapide II,"Fait progresser la synthèse au détriment de la solidité.
Efficacité : 300
Taux de réussite : 60%",0,100211,100212,100213,100214,100215,100216,100217,100218,241,248,786,0,0,1,0,-1,False
100216,Travail rapide II,"Fait progresser la synthèse au détriment de la solidité.
Efficacité : 300
Taux de réussite : 60%",0,100211,100212,100213,100214,100215,100216,100217,100218,241,248,786,0,0,1,0,-1,False
100217,Travail rapide II,"Fait progresser la synthèse au détriment de la solidité.
Efficacité : 300
Taux de réussite : 60%",0,100211,100212,100213,100214,100215,100216,100217,100218,241,248,786,0,0,1,0,-1,False
100218,Travail rapide II,"Fait progresser la synthèse au détriment de la solidité.
Efficacité : 300
Taux de réussite : 60%",0,100211,100212,100213,100214,100215,100216,100217,100218,241,248,786,0,0,1,0,-1,False
100219,Ouvrage appliqué,"Augmente la qualité au détriment de la solidité.
En cas de réussite, double le nombre de degrés de Calme intérieur (maximum 11).
En cas d'échec, réduit de moitié le nombre de degrés de Calme intérieur.
Efficacité : 100
Taux de réussite : 50%",0,100219,100220,100221,100222,100223,100224,100225,100226,240,247,786,0,0,1,0,-1,False
100220,Ouvrage appliqué,"Augmente la qualité au détriment de la solidité.
En cas de réussite, double le nombre de degrés de Calme intérieur (maximum 11).
En cas d'échec, réduit de moitié le nombre de degrés de Calme intérieur.
Efficacité : 100
Taux de réussite : 50%",0,100219,100220,100221,100222,100223,100224,100225,100226,240,247,786,0,0,1,0,-1,False
100221,Ouvrage appliqué,"Augmente la qualité au détriment de la solidité.
En cas de réussite, double le nombre de degrés de Calme intérieur (maximum 11).
En cas d'échec, réduit de moitié le nombre de degrés de Calme intérieur.
Efficacité : 100
Taux de réussite : 50%",0,100219,100220,100221,100222,100223,100224,100225,100226,240,247,786,0,0,1,0,-1,False
100222,Ouvrage appliqué,"Augmente la qualité au détriment de la solidité.
En cas de réussite, double le nombre de degrés de Calme intérieur (maximum 11).
En cas d'échec, réduit de moitié le nombre de degrés de Calme intérieur.
Efficacité : 100
Taux de réussite : 50%",0,100219,100220,100221,100222,100223,100224,100225,100226,240,247,786,0,0,1,0,-1,False
100223,Ouvrage appliqué,"Augmente la qualité au détriment de la solidité.
En cas de réussite, double le nombre de degrés de Calme intérieur (maximum 11).
En cas d'échec, réduit de moitié le nombre de degrés de Calme intérieur.
Efficacité : 100
Taux de réussite : 50%",0,100219,100220,100221,100222,100223,100224,100225,100226,240,247,786,0,0,1,0,-1,False
100224,Ouvrage appliqué,"Augmente la qualité au détriment de la solidité.
En cas de réussite, double le nombre de degrés de Calme intérieur (maximum 11).
En cas d'échec, réduit de moitié le nombre de degrés de Calme intérieur.
Efficacité : 100
Taux de réussite : 50%",0,100219,100220,100221,100222,100223,100224,100225,100226,240,247,786,0,0,1,0,-1,False
100225,Ouvrage appliqué,"Augmente la qualité au détriment de la solidité.
En cas de réussite, double le nombre de degrés de Calme intérieur (maximum 11).
En cas d'échec, réduit de moitié le nombre de degrés de Calme intérieur.
Efficacité : 100
Taux de réussite : 50%",0,100219,100220,100221,100222,100223,100224,100225,100226,240,247,786,0,0,1,0,-1,False
100226,Ouvrage appliqué,"Augmente la qualité au détriment de la solidité.
En cas de réussite, double le nombre de degrés de Calme intérieur (maximum 11).
En cas d'échec, réduit de moitié le nombre de degrés de Calme intérieur.
Efficacité : 100
Taux de réussite : 50%",0,100219,100220,100221,100222,100223,100224,100225,100226,240,247,786,0,0,1,0,-1,False
100227,Ouvrage parcimonieux,"Augmente la qualité tout en réduisant de moitié le coût en solidité.
Efficacité : 100
Taux de réussite : 100%
**Ne peut pas être utilisé sous les effets Parcimonie et Parcimonie pérenne.**",0,100227,100228,100229,100230,100231,100232,100233,100234,240,247,1535,0,9,66,25,8,False
100228,Ouvrage parcimonieux,"Augmente la qualité tout en réduisant de moitié le coût en solidité.
Efficacité : 100
Taux de réussite : 100%
**Ne peut pas être utilisé sous les effets Parcimonie et Parcimonie pérenne.**",0,100227,100228,100229,100230,100231,100232,100233,100234,240,247,1584,0,10,66,25,9,False
100229,Ouvrage parcimonieux,"Augmente la qualité tout en réduisant de moitié le coût en solidité.
Efficacité : 100
Taux de réussite : 100%
**Ne peut pas être utilisé sous les effets Parcimonie et Parcimonie pérenne.**",0,100227,100228,100229,100230,100231,100232,100233,100234,240,247,1635,0,11,66,25,10,False
100230,Ouvrage parcimonieux,"Augmente la qualité tout en réduisant de moitié le coût en solidité.
Efficacité : 100
Taux de réussite : 100%
**Ne peut pas être utilisé sous les effets Parcimonie et Parcimonie pérenne.**",0,100227,100228,100229,100230,100231,100232,100233,100234,240,247,1686,0,12,66,25,11,False
100231,Ouvrage parcimonieux,"Augmente la qualité tout en réduisant de moitié le coût en solidité.
Efficacité : 100
Taux de réussite : 100%
**Ne peut pas être utilisé sous les effets Parcimonie et Parcimonie pérenne.**",0,100227,100228,100229,100230,100231,100232,100233,100234,240,247,1734,0,13,66,25,12,False
100232,Ouvrage parcimonieux,"Augmente la qualité tout en réduisant de moitié le coût en solidité.
Efficacité : 100
Taux de réussite : 100%
**Ne peut pas être utilisé sous les effets Parcimonie et Parcimonie pérenne.**",0,100227,100228,100229,100230,100231,100232,100233,100234,240,247,1784,0,14,66,25,13,False
100233,Ouvrage parcimonieux,"Augmente la qualité tout en réduisant de moitié le coût en solidité.
Efficacité : 100
Taux de réussite : 100%
**Ne peut pas être utilisé sous les effets Parcimonie et Parcimonie pérenne.**",0,100227,100228,100229,100230,100231,100232,100233,100234,240,247,1835,0,15,66,25,14,False
100234,Ouvrage parcimonieux,"Augmente la qualité tout en réduisant de moitié le coût en solidité.
Efficacité : 100
Taux de réussite : 100%
**Ne peut pas être utilisé sous les effets Parcimonie et Parcimonie pérenne.**",0,100227,100228,100229,100230,100231,100232,100233,100234,240,247,1886,0,16,66,25,15,False
100235,Travail attentif,"Fait progresser la synthèse au détriment de la solidité.
Efficacité : 200
Taux de réussite : 50%
**Combo :** Observation
**Bonus du combo :** taux de réussite 100%",0,100235,100236,100237,100238,100239,100240,100241,100242,239,246,786,0,0,1,0,-1,False
100236,Travail attentif,"Fait progresser la synthèse au détriment de la solidité.
Efficacité : 200
Taux de réussite : 50%
**Combo :** Observation
**Bonus du combo :** taux de réussite 100%",0,100235,100236,100237,100238,100239,100240,100241,100242,239,246,786,0,0,1,0,-1,False
100237,Travail attentif,"Fait progresser la synthèse au détriment de la solidité.
Efficacité : 200
Taux de réussite : 50%
**Combo :** Observation
**Bonus du combo :** taux de réussite 100%",0,100235,100236,100237,100238,100239,100240,100241,100242,239,246,786,0,0,1,0,-1,False
100238,Travail attentif,"Fait progresser la synthèse au détriment de la solidité.
Efficacité : 200
Taux de réussite : 50%
**Combo :** Observation
**Bonus du combo :** taux de réussite 100%",0,100235,100236,100237,100238,100239,100240,100241,100242,239,246,786,0,0,1,0,-1,False
100239,Travail attentif,"Fait progresser la synthèse au détriment de la solidité.
Efficacité : 200
Taux de réussite : 50%
**Combo :** Observation
**Bonus du combo :** taux de réussite 100%",0,100235,100236,100237,100238,100239,100240,100241,100242,239,246,786,0,0,1,0,-1,False
100240,Travail attentif,"Fait progresser la synthèse au détriment de la solidité.
Efficacité : 200
Taux de réussite : 50%
**Combo :** Observation
**Bonus du combo :** taux de réussite 100%",0,100235,100236,100237,100238,100239,100240,100241,100242,239,246,786,0,0,1,0,-1,False
100241,Travail attentif,"Fait progresser la synthèse au détriment de la solidité.
Efficacité : 200
Taux de réussite : 50%
**Combo :** Observation
**Bonus du combo :** taux de réussite 100%",0,100235,100236,100237,100238,100239,100240,100241,100242,239,246,786,0,0,1,0,-1,False
100242,Travail attentif,"Fait progresser la synthèse au détriment de la solidité.
Efficacité : 200
Taux de réussite : 50%
**Combo :** Observation
**Bonus du combo :** taux de réussite 100%",0,100235,100236,100237,100238,100239,100240,100241,100242,239,246,786,0,0,1,0,-1,False
100243,Ouvrage attentif,"Augmente la qualité au détriment de la solidité.
Efficacité : 150
Taux de réussite : 50%
**Combo :** Observation
**Bonus du combo :** taux de réussite 100%",0,100243,100244,100245,100246,100247,100248,100249,100250,239,246,786,0,0,1,0,-1,False
