#,Singular,Plural,Adjective,PossessivePronoun,StartsWithVowel,Unknown0,Pronoun,Article
2002440,dispositif,dispositifs,0,0,0,1,0,0
2002441,destination,destinations,0,0,0,1,1,0
2002442,dispositif,dispositifs,0,0,0,1,0,0
2002443,destination,destinations,0,0,0,1,1,0
2002444,dispositif,dispositifs,0,0,0,1,0,0
2002445,destination,destinations,0,0,0,1,1,0
2002446,dispositif,dispositifs,0,0,0,1,0,0
2002447,boîte volée,boîtes volées,0,0,0,1,1,0
2002448,boîte volée,boîtes volées,0,0,0,1,1,0
2002449,,,0,0,0,1,0,0
2002450,,,0,0,0,1,0,0
2002451,destination,destinations,0,0,0,1,1,0
2002452,caisse de ravitaillement,caisses de ravitaillement,0,0,0,1,1,0
2002453,point de chargement,points de chargement,0,0,0,1,0,0
2002454,caisse oubliée,caisses oubliées,0,0,0,1,1,0
2002455,caisse de cristaux,caisses de cristaux,0,0,0,1,1,0
2002456,caisse de cristaux,caisses de cristaux,0,0,0,1,1,0
2002457,caisse de cristaux,caisses de cristaux,0,0,0,1,1,0
2002458,,,0,0,0,1,0,0
2002459,ombre suspecte,ombres suspectes,0,0,1,1,1,0
2002460,,,0,0,0,1,0,0
2002461,,,0,0,0,1,0,0
2002462,cadavre frais,cadavres frais,0,0,0,1,0,0
2002463,,,0,0,0,0,0,0
2002464,,,0,0,0,0,0,0
2002465,,,0,0,0,0,0,0
2002466,,,0,0,0,0,0,0
2002467,,,0,0,0,0,0,0
2002468,,,0,0,0,0,0,0
2002469,,,0,0,0,1,0,0
2002470,,,0,0,0,1,0,0
2002471,cloison,cloisons,0,0,0,1,1,0
2002472,,,0,0,0,1,0,0
2002473,,,0,0,0,1,0,0
2002474,,,0,0,0,1,0,0
2002475,,,0,0,0,0,0,0
2002476,caisses d'entraînement,caisses d'entraînement,0,0,0,1,1,0
2002477,,,0,0,0,0,0,0
2002478,vieille boîte en bois,vieilles boîtes en bois,0,0,0,1,1,0
2002479,,,0,0,0,1,0,0
2002480,,,0,0,0,0,0,0
2002481,,,0,0,0,1,0,0
2002482,,,0,0,0,0,0,0
2002483,,,0,0,0,0,0,0
2002484,,,0,0,0,0,0,0
2002485,,,0,0,0,0,0,0
2002486,,,0,0,0,0,0,0
2002487,,,0,0,0,0,0,0
2002488,,,0,0,0,0,0,0
2002489,,,0,0,0,0,0,0
2002490,,,0,0,0,0,0,0
2002491,coffre au trésor,coffres au trésor,0,0,0,1,0,0
2002492,coffre au trésor,coffres au trésor,0,0,0,1,0,0
2002493,coffre au trésor,coffres au trésor,0,0,0,1,0,0
2002494,coffre au trésor,coffres au trésor,0,0,0,1,0,0
2002495,coffre au trésor,coffres au trésor,0,0,0,1,0,0
2002496,coffre au trésor,coffres au trésor,0,0,0,1,0,0
2002497,coffre au trésor,coffres au trésor,0,0,0,1,0,0
2002498,coffre au trésor,coffres au trésor,0,0,0,1,0,0
2002499,coffre au trésor,coffres au trésor,0,0,0,1,0,0
2002500,,,0,0,0,1,0,0
2002501,fragment de cristal corrompu,fragments de cristal corrompu,0,0,0,1,0,0
2002502,sortie,sorties,0,0,0,1,1,0
2002503,,,0,0,0,1,0,0
2002504,,,0,0,0,0,0,0
2002505,,,0,0,0,0,0,0
2002506,,,0,0,0,0,0,0
2002507,,,0,0,0,0,0,0
2002508,,,0,0,0,0,0,0
2002509,,,0,0,0,1,0,0
2002510,,,0,0,0,0,0,0
2002511,,,0,0,0,0,0,0
2002512,,,0,0,0,1,0,0
2002513,,,0,0,0,1,0,0
2002514,,,0,0,0,0,0,0
2002515,,,0,0,0,0,0,0
2002516,,,0,0,0,0,0,0
2002517,,,0,0,0,0,0,0
2002518,,,0,0,0,1,0,0
2002519,,,0,0,0,1,0,0
2002520,grimoire de K'lyhia,grimoires de K'lyhia,0,0,0,1,0,0
2002521,grimoire de K'lyhia,grimoires de K'lyhia,0,0,0,1,0,0
2002522,caisse volée,caisses volées,0,0,0,1,1,0
2002523,destination,destinations,0,0,0,1,1,0
2002524,destination,destinations,0,0,0,1,1,0
2002525,destination,destinations,0,0,0,1,1,0
2002526,,,0,0,0,1,0,0
2002527,vieux sac de jute,vieux sacs de jute,0,0,0,1,0,0
2002528,vieux sac de jute,vieux sacs de jute,0,0,0,1,0,0
2002529,vieux sac de jute,vieux sacs de jute,0,0,0,1,0,0
2002530,vieux sac de jute,vieux sacs de jute,0,0,0,1,0,0
2002531,,,0,0,0,1,0,0
2002532,nid de dodo,nids de dodo,0,0,0,1,0,0
2002533,fissure du néant,fissures du néant,0,0,0,1,1,0
2002534,fissure du néant,fissures du néant,0,0,0,1,1,0
2002535,fissure du néant,fissures du néant,0,0,0,1,1,0
2002536,fissure du néant,fissures du néant,0,0,0,1,1,0
2002537,fissure du néant,fissures du néant,0,0,0,1,1,0
2002538,,,0,0,0,1,0,0
2002539,,,0,0,0,1,0,0
2002540,épée impériale,épées impériales,0,0,1,1,1,0
2002541,équipement magitek impérial,équipements magitek impériaux,0,0,1,1,0,0
2002542,,,0,0,0,0,0,0
2002543,,,0,0,0,1,0,0
2002544,,,0,0,0,1,0,0
2002545,,,0,0,0,1,0,0
2002546,destination,destinations,0,0,0,1,1,0
2002547,destination,destinations,0,0,0,1,1,0
2002548,boîte volée,boîtes volées,0,0,0,1,1,0
2002549,cadavre de peiste,cadavres de peistes,0,0,0,1,0,0
2002550,lotte morte,lottes mortes,0,0,0,1,1,0
2002551,,,0,0,0,1,0,0
2002552,,,0,0,0,1,0,0
2002553,,,0,0,0,1,0,0
2002554,destination,destinations,0,0,0,1,1,0
2002555,fourneau,fourneaux,0,0,0,1,0,0
2002556,,,0,0,0,1,0,0
2002557,,,0,0,0,1,0,0
2002558,,,0,0,0,1,0,0
2002559,,,0,0,0,1,0,0
2002560,,,0,0,0,1,0,0
2002561,,,0,0,0,1,0,0
2002562,,,0,0,0,1,0,0
2002563,,,0,0,0,1,0,0
2002564,,,0,0,0,1,0,0
2002565,,,0,0,0,1,0,0
2002566,plaque d'identité des Hirondelles écarlates,plaques d'identité des Hirondelles écarlates,0,0,0,1,1,0
2002567,plaque d'identité des Hirondelles écarlates,plaques d'identité des Hirondelles écarlates,0,0,0,1,1,0
2002568,plaque d'identité des Hirondelles écarlates,plaques d'identité des Hirondelles écarlates,0,0,0,1,1,0
2002569,plaque d'identité des Hirondelles écarlates,plaques d'identité des Hirondelles écarlates,0,0,0,1,1,0
2002570,,,0,0,0,0,0,0
2002571,endroit stratégique,endroits stratégiques,0,0,1,1,0,0
2002572,,,0,0,0,1,0,0
2002573,,,0,0,0,1,0,0
2002574,œuf d'adamankhélone,œufs d'adamankhélone,0,0,1,1,0,0
2002575,,,0,0,0,1,0,0
2002576,territoire du ver de Lambton,territoires du ver de Lambton,0,0,0,1,0,0
2002577,,,0,0,0,1,0,0
2002578,,,0,0,0,0,0,0
2002579,,,0,0,0,1,0,0
2002580,,,0,0,0,0,0,0
2002581,éthérite de Zahar'ak,éthérites de Zahar'ak,0,0,1,1,1,0
2002582,éthérite de Natalan,éthérites de Natalan,0,0,1,1,1,0
2002583,éthérite d'U'Ghamaro,éthérites d'U'Ghamaro,0,0,1,1,1,0
2002584,caisse abandonnée,caisses abandonnées,0,0,0,1,1,0
2002585,,,0,0,0,0,0,0
2002586,,,0,0,0,0,0,0
2002587,,,0,0,0,1,0,0
2002588,,,0,0,0,1,0,0
2002589,cadavre d'hérétique,cadavres d'hérétique,0,0,0,1,0,0
2002590,cadavre d'inquisiteur gelé,cadavres d'inquisiteur gelés,0,0,0,1,0,0
2002591,destination,destinations,0,0,0,1,1,0
2002592,caisse de cristaux,caisses de cristaux,0,0,0,1,1,0
2002593,caisse de cristaux,caisses de cristaux,0,0,0,1,1,0
2002594,caisse de cristaux,caisses de cristaux,0,0,0,1,1,0
2002595,,,0,0,0,0,0,0
2002596,,,0,0,0,0,0,0
2002597,,,0,0,0,1,0,0
2002598,festin exotique,festins exotiques,0,0,0,1,0,0
2002599,,,0,0,0,1,0,0
2002600,terminal,terminaux,0,0,0,1,0,0
2002601,,,0,0,0,1,0,0
2002602,,,0,0,0,1,0,0
2002603,,,0,0,0,1,0,0
2002604,bonhomme de neige,bonhommes de neige,0,0,0,1,0,0
2002605,caisse abandonnée,caisses abandonnées,0,0,0,1,1,0
2002606,étendard des Deux Vipères,étendards des Deux Vipères,0,0,1,1,0,0
2002607,étendard des Deux Vipères,étendards des Deux Vipères,0,0,1,1,0,0
2002608,étendard des Deux Vipères,étendards des Deux Vipères,0,0,1,1,0,0
2002609,entrée du site d'exploration,entrées du site d'exploration,0,0,1,1,1,0
2002610,ruche d'abeilles,ruches d'abeilles,0,0,0,1,1,0
2002611,ruche d'abeilles,ruches d'abeilles,0,0,0,1,1,0
2002612,ruche d'abeilles,ruches d'abeilles,0,0,0,1,1,0
2002613,,,0,0,0,1,0,0
2002614,sceau d'Urth,sceaux d'Urth,0,0,0,1,0,0
2002615,,,0,0,0,1,0,0
2002616,cadavre gelé,cadavres gelés,0,0,0,1,0,0
2002617,,,0,0,0,0,0,0
2002618,,,0,0,0,1,0,0
2002619,,,0,0,0,1,0,0
2002620,,,0,0,0,1,0,0
2002621,,,0,0,0,1,0,0
2002622,,,0,0,0,1,0,0
2002623,,,0,0,0,1,0,0
2002624,,,0,0,0,1,0,0
2002625,,,0,0,0,1,0,0
2002626,,,0,0,0,1,0,0
2002627,,,0,0,0,1,0,0
2002628,,,0,0,0,1,0,0
2002629,,,0,0,0,1,0,0
2002630,,,0,0,0,1,0,0
2002631,,,0,0,0,1,0,0
2002632,,,0,0,0,1,0,0
2002633,,,0,0,0,1,0,0
2002634,,,0,0,0,1,0,0
2002635,,,0,0,0,1,0,0
2002636,,,0,0,0,1,0,0
2002637,,,0,0,0,1,0,0
2002638,,,0,0,0,1,0,0
2002639,destination,destinations,0,0,0,1,1,0
2002640,,,0,0,0,1,0,0
2002641,,,0,0,0,1,0,0
2002642,petite clef,petites clefs,0,0,0,1,1,0
2002643,petite clef,petites clefs,0,0,0,1,1,0
2002644,petite clef,petites clefs,0,0,0,1,1,0
2002645,,,0,0,0,0,0,0
2002646,œuf d'adamankhélone,œufs d'adamankhélone,0,0,1,1,0,0
2002647,fruit de morbol,fruits de morbol,0,0,0,1,0,0
2002648,fruit de morbol,fruits de morbol,0,0,0,1,0,0
2002649,fruit de morbol,fruits de morbol,0,0,0,1,0,0
2002650,fruit de morbol,fruits de morbol,0,0,0,1,0,0
2002651,fruit de morbol,fruits de morbol,0,0,0,1,0,0
2002652,fruit de morbol,fruits de morbol,0,0,0,1,0,0
2002653,fruit de morbol,fruits de morbol,0,0,0,1,0,0
2002654,fruit de morbol,fruits de morbol,0,0,0,1,0,0
2002655,fruit de morbol,fruits de morbol,0,0,0,1,0,0
2002656,fruit de morbol,fruits de morbol,0,0,0,1,0,0
2002657,fruit de morbol,fruits de morbol,0,0,0,1,0,0
2002658,fruit de morbol,fruits de morbol,0,0,0,1,0,0
2002659,fruit de morbol,fruits de morbol,0,0,0,1,0,0
2002660,fruit de morbol,fruits de morbol,0,0,0,1,0,0
2002661,fruit de morbol,fruits de morbol,0,0,0,1,0,0
2002662,fruit de morbol,fruits de morbol,0,0,0,1,0,0
2002663,fruit de morbol,fruits de morbol,0,0,0,1,0,0
2002664,,,0,0,0,1,0,0
2002665,barrière improvisée,barrières improvisées,0,0,0,1,1,0
2002666,,,0,0,0,1,0,0
2002667,,,0,0,0,1,0,0
2002668,,,0,0,0,1,0,0
2002669,,,0,0,0,1,0,0
2002670,,,0,0,0,1,0,0
2002671,,,0,0,0,1,0,0
2002672,point de chargement,points de chargement,0,0,0,1,0,0
2002673,point de chargement,points de chargement,0,0,0,1,0,0
2002674,,,0,0,0,1,0,0
2002675,verre,verres,0,0,0,1,0,0
2002676,vase,vases,0,0,0,1,0,0
2002677,destination,destinations,0,0,0,1,1,0
2002678,,,0,0,0,1,0,0
2002679,,,0,0,0,1,0,0
2002680,,,0,0,0,1,0,0
2002681,,,0,0,0,1,0,0
2002682,,,0,0,0,1,0,0
2002683,,,0,0,0,1,0,0
2002684,,,0,0,0,1,0,0
2002685,,,0,0,0,1,0,0
2002686,Sebastian,Sebastian,0,0,0,1,0,1
2002687,,,0,0,0,1,0,0
2002688,entrée,entrées,0,0,1,1,1,0
2002689,entrée,entrées,0,0,1,1,1,0
2002690,entrée,entrées,0,0,1,1,1,0
2002691,entrée,entrées,0,0,1,1,1,0
2002692,entrée,entrées,0,0,1,1,1,0
2002693,entrée,entrées,0,0,1,1,1,0
2002694,,,0,0,0,0,0,0
2002695,entrée,entrées,0,0,1,1,1,0
2002696,entrée,entrées,0,0,1,1,1,0
2002697,entrée,entrées,0,0,1,1,1,0
2002698,entrée,entrées,0,0,1,1,1,0
2002699,entrée,entrées,0,0,1,1,1,0
2002700,entrée,entrées,0,0,1,1,1,0
2002701,entrée,entrées,0,0,1,1,1,0
2002702,entrée,entrées,0,0,1,1,1,0
2002703,entrée,entrées,0,0,1,1,1,0
2002704,entrée,entrées,0,0,1,1,1,0
2002705,entrée,entrées,0,0,1,1,1,0
2002706,entrée,entrées,0,0,1,1,1,0
2002707,entrée,entrées,0,0,1,1,1,0
2002708,entrée,entrées,0,0,1,1,1,0
2002709,entrée,entrées,0,0,1,1,1,0
2002710,entrée,entrées,0,0,1,1,1,0
2002711,entrée,entrées,0,0,1,1,1,0
2002712,,,0,0,0,1,0,0
2002713,entrée,entrées,0,0,1,1,1,0
2002714,,,0,0,0,1,0,0
2002715,buisson suspect,buissons suspects,0,0,0,1,0,0
2002716,buisson suspect,buissons suspects,0,0,0,1,0,0
2002717,,,0,0,0,1,0,0
2002718,,,0,0,0,1,0,0
2002719,,,0,0,0,1,0,0
2002720,,,0,0,0,1,0,0
2002721,,,0,0,0,1,0,0
2002722,,,0,0,0,1,0,0
2002723,,,0,0,0,1,0,0
2002724,,,0,0,0,1,0,0
2002725,,,0,0,0,1,0,0
2002726,,,0,0,0,1,0,0
2002727,,,0,0,0,1,0,0
2002728,,,0,0,0,1,0,0
2002729,,,0,0,0,1,0,0
2002730,valve d'éthéroduc,valves d'éthéroduc,0,0,0,1,1,0
2002731,valve d'éthéroduc,valves d'éthéroduc,0,0,0,1,1,0
2002732,valve d'éthéroduc,valves d'éthéroduc,0,0,0,1,1,0
2002733,valve d'éthéroduc,valves d'éthéroduc,0,0,0,1,1,0
2002734,valve d'éthéroduc,valves d'éthéroduc,0,0,0,1,1,0
2002735,,,0,0,0,1,0,0
2002736,panneau d'information,panneaux d'information,0,0,0,1,0,0
2002737,entrée,entrées,0,0,1,1,1,0
2002738,sortie,sorties,0,0,0,1,1,0
2002739,entrée,entrées,0,0,1,1,1,0
2002740,sortie,sorties,0,0,0,1,1,0
2002741,,,0,0,0,1,0,0
2002742,,,0,0,0,1,0,0
2002743,,,0,0,0,1,0,0
2002744,,,0,0,0,1,0,0
2002745,,,0,0,0,1,0,0
2002746,,,0,0,0,1,0,0
2002747,,,0,0,0,1,0,0
2002748,,,0,0,0,1,0,0
2002749,,,0,0,0,1,0,0
2002750,,,0,0,0,1,0,0
2002751,citrouille lanterne,citrouilles lanternes,0,0,0,1,1,0
2002752,citrouille lanterne,citrouilles lanternes,0,0,0,1,1,0
2002753,citrouille lanterne,citrouilles lanternes,0,0,0,1,1,0
2002754,citrouille lanterne,citrouilles lanternes,0,0,0,1,1,0
2002755,citrouille lanterne,citrouilles lanternes,0,0,0,1,1,0
2002756,destination,destinations,0,0,0,1,1,0
2002757,citrouille lanterne,citrouilles lanternes,0,0,0,1,1,0
2002758,gâteau de la Veillée des saints,gâteaux de la Veillée des saints,0,0,0,1,0,0
2002759,gâteau de la Veillée des saints,gâteaux de la Veillée des saints,0,0,0,1,0,0
2002760,gâteau de la Veillée des saints,gâteaux de la Veillée des saints,0,0,0,1,0,0
2002761,gâteau de la Veillée des saints,gâteaux de la Veillée des saints,0,0,0,1,0,0
2002762,citrouille lanterne,citrouilles lanternes,0,0,0,1,1,0
2002763,citrouille lanterne,citrouilles lanternes,0,0,0,1,1,0
2002764,citrouille lanterne,citrouilles lanternes,0,0,0,1,1,0
2002765,citrouille lanterne,citrouilles lanternes,0,0,0,1,1,0
2002766,citrouille lanterne,citrouilles lanternes,0,0,0,1,1,0
2002767,destination,destinations,0,0,0,1,1,0
2002768,citrouille lanterne,citrouilles lanternes,0,0,0,1,1,0
2002769,citrouille lanterne,citrouilles lanternes,0,0,0,1,1,0
2002770,citrouille lanterne,citrouilles lanternes,0,0,0,1,1,0
2002771,citrouille lanterne,citrouilles lanternes,0,0,0,1,1,0
2002772,citrouille lanterne,citrouilles lanternes,0,0,0,1,1,0
2002773,citrouille lanterne,citrouilles lanternes,0,0,0,1,1,0
2002774,destination,destinations,0,0,0,1,1,0
2002775,citrouille lanterne,citrouilles lanternes,0,0,0,1,1,0
2002776,,,0,0,0,0,0,0
2002777,,,0,0,0,0,0,0
2002778,,,0,0,0,0,0,0
2002779,gâteau de la Veillée des saints,gâteaux de la Veillée des saints,0,0,0,1,0,0
2002780,gâteau de la Veillée des saints,gâteaux de la Veillée des saints,0,0,0,1,0,0
2002781,gâteau de la Veillée des saints,gâteaux de la Veillée des saints,0,0,0,1,0,0
2002782,gâteau de la Veillée des saints,gâteaux de la Veillée des saints,0,0,0,1,0,0
2002783,gâteau de la Veillée des saints,gâteaux de la Veillée des saints,0,0,0,1,0,0
2002784,gâteau de la Veillée des saints,gâteaux de la Veillée des saints,0,0,0,1,0,0
2002785,gâteau de la Veillée des saints,gâteaux de la Veillée des saints,0,0,0,1,0,0
2002786,gâteau de la Veillée des saints,gâteaux de la Veillée des saints,0,0,0,1,0,0
2002787,,,0,0,0,1,0,0
2002788,,,0,0,0,1,0,0
2002789,pot d'huile d'éclairage,pots d'huile d'éclairage,0,0,0,1,0,0
2002790,,,0,0,0,1,0,0
2002791,,,0,0,0,1,0,0
2002792,,,0,0,0,1,0,0
2002793,,,0,0,0,1,0,0
2002794,,,0,0,0,1,0,0
2002795,,,0,0,0,1,0,0
2002796,,,0,0,0,1,0,0
2002797,,,0,0,0,1,0,0
2002798,,,0,0,0,1,0,0
2002799,,,0,0,0,1,0,0
2002800,,,0,0,0,1,0,0
2002801,,,0,0,0,1,0,0
2002802,,,0,0,0,1,0,0
2002803,,,0,0,0,1,0,0
2002804,raccourci,raccourcis,0,0,0,1,0,0
2002805,raccourci,raccourcis,0,0,0,1,0,0
2002806,raccourci,raccourcis,0,0,0,1,0,0
2002807,téléporteur allagois,téléporteurs allagois,0,0,0,1,0,0
2002808,téléporteur allagois,téléporteurs allagois,0,0,0,1,0,0
2002809,téléporteur allagois,téléporteurs allagois,0,0,0,1,0,0
2002810,téléporteur allagois,téléporteurs allagois,0,0,0,1,0,0
2002811,téléporteur allagois,téléporteurs allagois,0,0,0,1,0,0
2002812,téléporteur allagois,téléporteurs allagois,0,0,0,1,0,0
2002813,,,0,0,0,1,0,0
2002814,,,0,0,0,1,0,0
2002815,,,0,0,0,1,0,0
2002816,,,0,0,0,1,0,0
2002817,,,0,0,0,1,0,0
2002818,,,0,0,0,1,0,0
2002819,,,0,0,0,1,0,0
2002820,,,0,0,0,1,0,0
2002821,,,0,0,0,1,0,0
2002822,téléporteur allagois,téléporteurs allagois,0,0,0,1,0,0
2002823,,,0,0,0,1,0,0
2002824,,,0,0,0,1,0,0
2002825,,,0,0,0,1,0,0
2002826,,,0,0,0,1,0,0
2002827,fossile arrondi,fossiles arrondis,0,0,0,1,0,0
2002828,fossile arrondi,fossiles arrondis,0,0,0,1,0,0
2002829,fossile allongé,fossiles allongés,0,0,0,1,0,0
2002830,fossile allongé,fossiles allongés,0,0,0,1,0,0
2002831,,,0,0,0,1,0,0
2002832,,,0,0,0,1,0,0
2002833,,,0,0,0,1,0,0
2002834,,,0,0,0,1,0,0
2002835,,,0,0,0,1,0,0
2002836,,,0,0,0,1,0,0
2002837,,,0,0,0,1,0,0
2002838,,,0,0,0,1,0,0
2002839,,,0,0,0,1,0,0
2002840,,,0,0,0,1,0,0
2002841,,,0,0,0,1,0,0
2002842,destination,destinations,0,0,0,1,1,0
2002843,destination,destinations,0,0,0,1,1,0
2002844,caisse de marchandises volée,caisses de marchandises volées,0,0,0,1,1,0
2002845,caisse de marchandises volée,caisses de marchandises volées,0,0,0,1,1,0
2002846,caisse de marchandises volée,caisses de marchandises volées,0,0,0,1,1,0
2002847,caisse d'équipements impériale,caisses d'équipements impériales,0,0,0,1,1,0
2002848,caisse d'équipements impériale,caisses d'équipements impériales,0,0,0,1,1,0
2002849,caisse d'équipements impériale,caisses d'équipements impériales,0,0,0,1,1,0
2002850,caisse de déménagement,caisses de déménagement,0,0,0,1,1,0
2002851,sac de voyage,sacs de voyage,0,0,0,1,0,0
2002852,paquet emballé,paquets emballés,0,0,0,1,0,0
2002853,caisse de déménagement,caisses de déménagement,0,0,0,1,1,0
2002854,théier des hautes terres,théiers des hautes terres,0,0,0,1,0,0
2002855,théier des hautes terres,théiers des hautes terres,0,0,0,1,0,0
2002856,théier des hautes terres,théiers des hautes terres,0,0,0,1,0,0
2002857,théier des hautes terres,théiers des hautes terres,0,0,0,1,0,0
2002858,,,0,0,0,1,0,0
2002859,,,0,0,0,1,0,0
2002860,,,0,0,0,1,0,0
2002861,,,0,0,0,1,0,0
2002862,,,0,0,0,1,0,0
2002863,,,0,0,0,1,0,0
2002864,endroit indiqué,endroits indiqués,0,0,1,1,0,0
2002865,cosse de l'Inspiré,cosses de l'Inspiré,0,0,0,1,1,0
2002866,,,0,0,0,1,0,0
2002867,,,0,0,0,1,0,0
2002868,,,0,0,0,1,0,0
2002869,,,0,0,0,1,0,0
2002870,détonateur amélioré,détonateurs améliorés,0,0,0,1,0,0
2002871,bombe perforatrice,bombes perforatrices,0,0,0,1,1,0
2002872,,,0,0,0,1,0,0
2002873,,,0,0,0,1,0,0
2002874,,,0,0,0,1,0,0
2002875,,,0,0,0,1,0,0
2002876,,,0,0,0,1,0,0
2002877,,,0,0,0,1,0,0
2002878,entrée du salon de l'Aube,entrées du salon de l'Aube,0,0,1,1,1,0
2002879,sortie du Refuge des roches,sorties du Refuge des roches,0,0,0,1,1,0
2002880,sortie du salon de l'Aube,sorties du salon de l'Aube,0,0,0,1,1,0
2002881,entrée du Refuge des roches,entrées du Refuge des roches,0,0,1,1,1,0
2002882,cosse de l'Inspiré,cosses de l'Inspiré,0,0,0,1,1,0
2002883,cosse de l'Inspiré,cosses de l'Inspiré,0,0,0,1,1,0
2002884,barrière improvisée,barrières improvisées,0,0,0,1,1,0
2002885,,,0,0,0,1,0,0
2002886,,,0,0,0,1,0,0
2002887,,,0,0,0,1,0,0
2002888,sortie,sorties,0,0,0,1,1,0
2002889,,,0,0,0,1,0,0
2002890,,,0,0,0,1,0,0
2002891,,,0,0,0,1,0,0
2002892,sac de sable éthéréen de terre,sacs de sable éthéréen de terre,0,0,0,1,0,0
2002893,carcasse de verrat,carcasses de verrats,0,0,0,1,1,0
2002894,sac de sable éthéréen de vent,sacs de sable éthéréen de vent,0,0,0,1,0,0
2002895,,,0,0,0,1,0,0
2002896,sac de sable éthéréen d'eau,sacs de sable éthéréen d'eau,0,0,0,1,0,0
2002897,destination,destinations,0,0,0,1,1,0
2002898,,,0,0,0,1,0,0
2002899,,,0,0,0,1,0,0
2002900,,,0,0,0,1,0,0
2002901,levier du monte-charge,leviers du monte-charge,0,0,0,1,0,0
2002902,levier du monte-charge,leviers du monte-charge,0,0,0,1,0,0
2002903,levier du monte-charge,leviers du monte-charge,0,0,0,1,0,0
2002904,levier du monte-charge,leviers du monte-charge,0,0,0,1,0,0
2002905,,,0,0,0,1,0,0
2002906,,,0,0,0,1,0,0
2002907,,,0,0,0,1,0,0
2002908,,,0,0,0,1,0,0
2002909,,,0,0,0,1,0,0
2002910,,,0,0,0,1,0,0
2002911,,,0,0,0,1,0,0
2002912,,,0,0,0,1,0,0
2002913,,,0,0,0,1,0,0
2002914,clef du lys,clefs du lys,0,0,0,1,1,0
2002915,porte du lys,portes du lys,0,0,0,1,1,0
2002916,orbe lugubre,orbes lugubres,0,0,1,1,0,0
2002917,,,0,0,0,1,0,0
2002918,autel d'Ifrit,autels d'Ifrit,0,0,1,1,0,0
2002919,destination,destinations,0,0,0,1,1,0
2002920,,,0,0,0,1,0,0
2002921,,,0,0,0,1,0,0
2002922,,,0,0,0,1,0,0
2002923,,,0,0,0,1,0,0
2002924,,,0,0,0,1,0,0
2002925,,,0,0,0,1,0,0
2002926,,,0,0,0,1,0,0
2002927,grande porte de cristal,grandes portes de cristal,0,0,0,1,1,0
2002928,grande porte de cristal,grandes portes de cristal,0,0,0,1,1,0
2002929,,,0,0,0,1,0,0
2002930,,,0,0,0,1,0,0
2002931,destination,destinations,0,0,0,1,1,0
2002932,valve d'éthéroduc,valves d'éthéroduc,0,0,0,1,1,0
2002933,valve d'éthéroduc,valves d'éthéroduc,0,0,0,1,1,0
2002934,valve d'éthéroduc,valves d'éthéroduc,0,0,0,1,1,0
2002935,valve d'éthéroduc,valves d'éthéroduc,0,0,0,1,1,0
2002936,valve d'éthéroduc,valves d'éthéroduc,0,0,0,1,1,0
2002937,,,0,0,0,1,0,0
2002938,,,0,0,0,1,0,0
2002939,lanterne sinistre,lanternes sinistres,0,0,0,1,1,0
2002940,lanterne sinistre,lanternes sinistres,0,0,0,1,1,0
2002941,orbe lugubre,orbes lugubres,0,0,1,1,0,0
2002942,clef de la rose,clefs de la rose,0,0,0,1,1,0
2002943,porte de la rose,portes de la rose,0,0,0,1,1,0
2002944,,,0,0,0,1,0,0
2002945,,,0,0,0,1,0,0
2002946,entrée,entrées,0,0,1,1,1,0
2002947,roche cristallisée,roches cristallisées,0,0,0,1,1,0
2002948,,,0,0,0,1,0,0
2002949,tonneau de combustible,tonneaux de combustible,0,0,0,1,0,0
2002950,tonneau de combustible,tonneaux de combustible,0,0,0,1,0,0
2002951,,,0,0,0,1,0,0
2002952,,,0,0,0,1,0,0
2002953,,,0,0,0,1,0,0
2002954,,,0,0,0,1,0,0
2002955,barrière magique,barrières magiques,0,0,0,1,1,0
2002956,tonneau de combustible,tonneaux de combustible,0,0,0,1,0,0
2002957,,,0,0,0,1,0,0
2002958,,,0,0,0,1,0,0
2002959,,,0,0,0,1,0,0
2002960,,,0,0,0,1,0,0
2002961,,,0,0,0,1,0,0
2002962,carotte fraîche,carottes fraîches,0,0,0,1,1,0
2002963,carotte fraîche,carottes fraîches,0,0,0,1,1,0
2002964,carotte fraîche,carottes fraîches,0,0,0,1,1,0
2002965,carotte fraîche,carottes fraîches,0,0,0,1,1,0
2002966,carotte fraîche,carottes fraîches,0,0,0,1,1,0
2002967,carotte géante,carottes géantes,0,0,0,1,1,0
2002968,endroit indiqué,endroits indiqués,0,0,1,1,0,0
2002969,endroit indiqué,endroits indiqués,0,0,1,1,0,0
2002970,endroit indiqué,endroits indiqués,0,0,1,1,0,0
2002971,endroit indiqué,endroits indiqués,0,0,1,1,0,0
2002972,cellule amalj'aa,cellules amalj'aa,0,0,0,1,1,0
2002973,cellule amalj'aa,cellules amalj'aa,0,0,0,1,1,0
2002974,cellule amalj'aa,cellules amalj'aa,0,0,0,1,1,0
2002975,cellule amalj'aa,cellules amalj'aa,0,0,0,1,1,0
2002976,cellule blindée,cellules blindées,0,0,0,1,1,0
2002977,endroit indiqué,endroits indiqués,0,0,1,1,0,0
2002978,endroit indiqué,endroits indiqués,0,0,1,1,0,0
2002979,cactée du désert,cactées du désert,0,0,0,1,1,0
2002980,cactée du désert,cactées du désert,0,0,0,1,1,0
2002981,cactée du désert,cactées du désert,0,0,0,1,1,0
2002982,cactée du désert,cactées du désert,0,0,0,1,1,0
2002983,cactée du désert,cactées du désert,0,0,0,1,1,0
