#,Name,Description,Icon,PlayerLevel,Unknown0,PlaceName,Order,Unknown1
79,Simulation : niveau 80,"J'ai fait un rêve étrange l'autre jour... Une sorte de ménestrel errant me demandait de créer un mannequin spécial que tu pourrais affronter en retenant tes coups et sans utiliser tes meilleures techniques. Il disait que c'était pour la Guerrière des Ténèbres, alors à mon réveil, j'ai pas cherché à comprendre et je me suis mis au boulot !",112479,80,430,3101,299,True
80,Simulation : niveau 90,"L'Ost rayonnant a reçu une commande de la part du ménestrel errant. Il voulait un mannequin spécial qui limite les compétences de celui ou celle qui s'entraîne contre lui. Il doit penser que ça servira à l'avenir... Bref, nous avons demandé de l'aide au Grand Œuvre, et il est maintenant prêt !",112480,90,560,3900,399,True
81,Simulation : Le Répons final (extrême),"L'apocalypse ne nous menace plus grâce à vous et le reste de vos compagnons. Quand on y pense, ça s'est joué de peu, tout de même. Vous imaginez si la chantre de l'ané­an­tis­se­ment avait été encore plus déprimée que ça ? Comme on a du temps libre maintenant, je me suis permis de vous fabriquer un mannequin pour que vous vous donniez une idée !",112476,90,0,3900,408,False
82,Simulation : La Toison des tempêtes (extrême),"Nahbdeen m'a appris que vos nouvelles aventures se déroulaient dans le néant ! Ça ne m'étonne pas de vous, en tout cas. Et puisque vous avez résolu de continuer à nous épater, nous vous avons concocté des retrouvailles avec une maîtresse du vent en bois plus agressive que jamais !",112496,90,0,3900,409,False
83,Simulation : Le Purgatoire du Pandæmonium,"Des chercheurs sharlayanais m'ont fait savoir que vous alliez explorer une nouvelle section du Pandæmonium appelée le “Purgatoire”, et qu'il vous fallait donc un mannequin d'en­traî­ne­ment au diapason de ses redoutables pensionnaires. Eh bien, le voici !",112497,90,0,3900,410,False
84,Simulation : Le Purgatoire - Cages (sadique),"On m'a raconté que vous aviez affronté des adversaires très différents au cours de votre exploration du Purgatoire, et notamment un individu capable de manipuler le vivant, à l'image d'un dieu. Je vous avoue que ça me dépasse un peu, mais j'ai tout de même fait mon possible pour vous con­fec­tion­ner des mannequins d'en­traî­ne­ment à la hauteur !",112498,90,0,3900,411,False
85,Simulation : Le Purgatoire - Croisements (sadique),"On m'a raconté que vous aviez affronté des adversaires très différents au cours de votre exploration du Purgatoire, et notamment un individu capable de manipuler le vivant, à l'image d'un dieu. Je vous avoue que ça me dépasse un peu, mais j'ai tout de même fait mon possible pour vous con­fec­tion­ner des mannequins d'en­traî­ne­ment à la hauteur !",112499,90,0,3900,412,False
86,Simulation : Le Purgatoire - Racines (sadique),"On m'a raconté que vous aviez affronté des adversaires très différents au cours de votre exploration du Purgatoire, et notamment un individu capable de manipuler le vivant, à l'image d'un dieu. Je vous avoue que ça me dépasse un peu, mais j'ai tout de même fait mon possible pour vous con­fec­tion­ner des mannequins d'en­traî­ne­ment à la hauteur !",112500,90,0,3900,413,False
87,Simulation : Le Purgatoire - Hérédité (sadique),"On m'a raconté que vous aviez affronté des adversaires très différents au cours de votre exploration du Purgatoire, et notamment un individu capable de manipuler le vivant, à l'image d'un dieu. Je vous avoue que ça me dépasse un peu, mais j'ai tout de même fait mon possible pour vous con­fec­tion­ner des mannequins d'en­traî­ne­ment à la hauteur !",112501,90,0,3900,414,False
88,Simulation : Le Mont du Supplice (extrême),"Nahbdeen, encore lui, m'a raconté que la boule de feu qui a fendu le ciel thavnairois il y a quelque temps était en réalité une redoutable créature du néant ; créature que vous auriez terrassée au sommet du Khadga, au terme d'un combat absolument épique ! Voilà qui valait bien un petit mannequin d'en­traî­ne­ment, ou plutôt de re­mer­cie­ment en l'occurrence !",112519,90,0,3900,415,False
89,Simulation : La Chaire de l'Exilée (extrême),"Encore et toujours Nahbdeen... Cette fois, il m'a raconté que vous aviez vaincu le maître de toutes les créatures du néant, au plus profond de son antre, en plus ! Décidément, vos aventures défient l'imagination... Je me suis quand même essayé à fabriquer un nouveau mannequin, en espérant qu'il vous permette d'aller encore plus loin la prochaine fois !",112537,90,0,3900,416,False
90,Simulation : Le Paradis du Pandæmonium,"Alors comme ça, une reproduction du Pandæmonium serait apparue en pleine mer des étoiles ? J'ai du mal à y croire... mais je vous ai tout de même fabriqué un nouveau mannequin d'en­traî­ne­ment au cas où. Exercez-vous avec, et vous serez parée à toute éventualité !",112538,90,0,3900,417,False
91,Simulation : Le Paradis - Métempsycose (sadique),"On rapporte que vous avez exploré le Pandæmonium et terrassé la maîtresse des lieux, préservant ainsi la mer des étoiles ainsi que le cycle de la vie. Encore un acte héroïque à mettre à votre actif ! Tenez, servez-vous donc de ces mannequins pour vous entraîner, en attendant votre prochain exploit guerrier !",112539,90,0,3900,418,False
92,Simulation : Le Paradis - Monochrome (sadique),"On rapporte que vous avez exploré le Pandæmonium et terrassé la maîtresse des lieux, préservant ainsi la mer des étoiles ainsi que le cycle de la vie. Encore un acte héroïque à mettre à votre actif ! Tenez, servez-vous donc de ces mannequins pour vous entraîner, en attendant votre prochain exploit guerrier !",112540,90,0,3900,419,False
93,Simulation : Le Paradis - Tribunal (sadique),"On rapporte que vous avez exploré le Pandæmonium et terrassé la maîtresse des lieux, préservant ainsi la mer des étoiles ainsi que le cycle de la vie. Encore un acte héroïque à mettre à votre actif ! Tenez, servez-vous donc de ces mannequins pour vous entraîner, en attendant votre prochain exploit guerrier !",112541,90,0,3900,420,False
94,Simulation : Le Paradis - Apothéose (sadique),"On rapporte que vous avez exploré le Pandæmonium et terrassé la maîtresse des lieux, préservant ainsi la mer des étoiles ainsi que le cycle de la vie. Encore un acte héroïque à mettre à votre actif ! Tenez, servez-vous donc de ces mannequins pour vous entraîner, en attendant votre prochain exploit guerrier !",112542,90,0,3900,421,False
95,Simulation : La Fracture abyssale (extrême),"Décidément, Nahbdeen est une vraie commère ! Alors comme ça vous avez vaincu une créature du néant gigantesque qui se terrait dans les tréfonds de la lune du treizième reflet ? C'est un combat interdimensionnel qui restera dans les annales ! Pour marquer le coup, j'ai utilisé mes meilleurs bouts de bois pour vous con­fec­tion­ner un mannequin pas piqué des hannetons... Vous m'en direz des nouvelles !",112553,90,0,3900,422,False
96,Simulation : Interphos,"Mouhahaha ! Alors comme ça, on est devenue la sauveuse de Solution Neuf, hein ? Et mon petit doigt me dit que tu vas pas t'arrêter en si bon chemin... D'ailleurs, en parlant de chemin, tu risques bien de croiser des dangers plus grand encore sur la route de la cité d'or. Mais ne t'en fais pas, car je t'ai préparé un mannequin aux petits oignons grâce à la technologie de l'électrope ! Tu m'en diras des nouvelles !",112577,100,0,4690,500,False
97,Simulation : Le Pinacle de l'Éternité (extrême),"Mouhahaha ! C'est qu'il était pas commode du tout, ce Zoraal Ja, hein ? J'ai pas raison ? Qu'à cela ne tienne, je t'ai tout de même construit un mannequin à la hauteur de sa haine et de son mépris pour ses semblables. Mets-lui une bonne raclée pour lui faire comprendre, là où il se trouve, qu'on n'absorbe pas les âmes des êtres vivants sans demander leur permission, non mais !",112576,100,0,4690,501,False
98,Simulation : Worqor Lar Dor (extrême),"Mouhahaha ! Les Tuliyollois racontent que sur leur continent a longtemps vécu un monstre surnommé la “calamité incarnée”. Pas de quoi te faire peur, j'en suis certaine, mais j'ai quand même construit un mannequin à la mesure de cette légende, afin que tu puisses parer à toute éventualité !",112575,100,0,4690,502,False
99,Simulation : Catégorie poids mi-lourds CCA,"Mouhahaha ! Alors comme ça, on participe à l'Arcadion, hein !? En apprenant ça, je ne pouvais pas rester les bras croisés et j'ai donc mis au point des mannequins pour que tu puisses t'exercer en vue de cette compétition !",112578,100,0,4690,503,False
100,Simulation : Poids mi-lourds CCA - match 1 (sadique),Mouhahahahaha ! Je ne peux plus m'arrêter de rire ! J'imagine que je dois tout d'abord te féliciter d'être devenue la championne des poids mi-lourds de l'Arcadion. Et je devine aussi que mes mannequins d'en­traî­ne­ment sont désormais désuets... alors j'en ai préparé des plus costauds rien que pour toi ! Défoule-toi bien !,112579,100,0,4690,504,False
101,Simulation : Poids mi-lourds CCA - match 2 (sadique),Mouhahahahaha ! Je ne peux plus m'arrêter de rire ! J'imagine que je dois tout d'abord te féliciter d'être devenue la championne des poids mi-lourds de l'Arcadion. Et je devine aussi que mes mannequins d'en­traî­ne­ment sont désormais désuets... alors j'en ai préparé des plus costauds rien que pour toi ! Défoule-toi bien !,112580,100,0,4690,505,False
102,Simulation : Poids mi-lourds CCA - match 3 (sadique),Mouhahahahaha ! Je ne peux plus m'arrêter de rire ! J'imagine que je dois tout d'abord te féliciter d'être devenue la championne des poids mi-lourds de l'Arcadion. Et je devine aussi que mes mannequins d'en­traî­ne­ment sont désormais désuets... alors j'en ai préparé des plus costauds rien que pour toi ! Défoule-toi bien !,112581,100,0,4690,506,False
103,Simulation : Poids mi-lourds CCA - match 4 (sadique),Mouhahahahaha ! Je ne peux plus m'arrêter de rire ! J'imagine que je dois tout d'abord te féliciter d'être devenue la championne des poids mi-lourds de l'Arcadion. Et je devine aussi que mes mannequins d'en­traî­ne­ment sont désormais désuets... alors j'en ai préparé des plus costauds rien que pour toi ! Défoule-toi bien !,112582,100,0,4690,507,False
104,Simulation : niveau 100,"Un camarade d'Oblivion m'a demandé de préparer des mannequins tout spé­cia­le­ment pour l'alliée que tu es. Bien sûr, étant un prodige de la technologie de l'électrope, c'était du gâteau pour moi ! Fais-moi plaisir et va te défouler dessus !",112583,100,690,4690,499,True
105,Simulation : Interphos (extrême),"Mouhahaha ! Paraît que t'as vaincu l'ancienne reine d'Alexandrie, qu'était devenue une machine in­con­trô­la­ble pour protéger ses sujets morts mais vivants ? Si par le plus grand des hasards tu devais te retrouver face au même adversaire devenu encore plus balèze, hésite pas à t'entraîner sur le mannequin que je t'ai préparé ! En électrope, tout ça tout ça... Et bien sûr, défoule-toi bien !",112589,100,0,4690,508,False
106,Simulation : La Tour de Ténèbres (chaotique),"Mouhahaha ! Ton copain aux cheveux de feu m'a raconté que t'avais vaincu le Nuage de Ténèbres dans son propre domaine ! Forcément, j'ai ajusté mes mannequins pour que tu puisses t'entraîner à dissiper ce genre de nuages malodorants. Va donc leur coller un taquet, tu m'en diras des nouvelles !",112591,100,0,4690,509,False
107,Simulation : Le Sanctuaire du Serment (extrême),"Mouhahaha ! Mes potes d'Oblivion m'ont raconté que tu avais déboulonné une réplique mécanique de Zelenia ! Je me suis empressée de te préparer un mannequin aussi dur à cuire que la légendaire vice-capitaine de la garde royale d'Alexandrie. Comme d'habitude, défoule-toi bien !",112610,100,0,4690,510,False
108,Simulation : Catégorie poids lourds-légers CCA,"Mouhahaha ! Alors comme ça, on se lance dans la catégorie des poids lourds-légers, hein !? Un seul titre de championne ne te suffit pas, alors tu vises plus haut ? Évidemment, je ne pouvais pas rester les bras croisés, et j'ai ajusté le mannequin pour que tu puisses t'exercer dans la joie et la bonne humeur !",112605,100,0,4690,511,False
109,Simulation : Poids lourds-légers CCA - match 1 (sadique),"Mouhahahahaha ! T'es pas croyable, ma foi ! Qui aurait cru que tu arracherais le titre au champion, chapeau ! Je vais en rester là avec les louanges, car je crois savoir ce qu'il te faut à présent : de nouveaux mannequins encore plus costauds ! J'ai déjà pensé à tout, alors défoule-toi !",112606,100,0,4690,512,False
110,Simulation : Poids lourds-légers CCA - match 2 (sadique),"Mouhahahahaha ! T'es pas croyable, ma foi ! Qui aurait cru que tu arracherais le titre au champion, chapeau ! Je vais en rester là avec les louanges, car je crois savoir ce qu'il te faut à présent : de nouveaux mannequins encore plus costauds ! J'ai déjà pensé à tout, alors défoule-toi !",112607,100,0,4690,513,False
111,Simulation : Poids lourds-légers CCA - match 3 (sadique),"Mouhahahahaha ! T'es pas croyable, ma foi ! Qui aurait cru que tu arracherais le titre au champion, chapeau ! Je vais en rester là avec les louanges, car je crois savoir ce qu'il te faut à présent : de nouveaux mannequins encore plus costauds ! J'ai déjà pensé à tout, alors défoule-toi !",112608,100,0,4690,514,False
112,Simulation : Poids lourds-légers CCA - match 4 (sadique),"Mouhahahahaha ! T'es pas croyable, ma foi ! Qui aurait cru que tu arracherais le titre au champion, chapeau ! Je vais en rester là avec les louanges, car je crois savoir ce qu'il te faut à présent : de nouveaux mannequins encore plus costauds ! J'ai déjà pensé à tout, alors défoule-toi !",112609,100,0,4690,515,False
113,Simulation : La Nécropole intemporelle (extrême),"Mouhahahahaha ! Les autres membres d'Oblivion m'ont tout raconté : ce psychopathe de Calyx a lâché sur toi un énorme monstre – la “peur de mourir incarnée” – et tu lui as fait sa fête ! Un grand merci à toi d'avoir indirectement sauvé la vie de mes camarades. Tiens, j'ai fabriqué un mannequin d'en­traî­ne­ment exprès pour que tu puisses garder la forme après ton exploit !",112630,100,0,4690,516,False
114,Simulation : Chasse à l'Arkveld Gardien (extrême),"Mouhahahahaha ! L'autre jour, j'ai croisé une sorte de petit homme-bête inconnu au bataillon ! Il m'a raconté que son amie chasseuse et lui avaient vaincu ensemble un monstre très puissant, l'“Arkveld Gardien” qu'il s'appelait...  Par conséquent, c'est pas le moment de rester les bras croisés ! Le mannequin est déjà ajusté, tu peux donc te concentrer sur ton en­traî­ne­ment !",112632,100,0,4690,517,False
115,Simulation : Le Convoi infernal (extrême),"Mouhahahahaha ! J'ai cru comprendre que t'avais collé une raclée à un train blindé construit par les ingénieurs de Lindblum ! Son nom était... “Glace à la godasse” ? Un truc dans le genre ! En tout cas, triompher d'un tel engin qui semait la terreur depuis des siècles a de quoi impressionner n'importe qui ! Je t'ai donc préparé un mannequin d'en­traî­ne­ment pour l'occasion, essaie-le quand tu veux !",112651,100,0,4690,518,False
116,Simulation : Catégorie poids lourds CCA,"Mouhahaha ! J'ai entendu dire que tu allais t'attaquer à la catégorie poids lourds de l'Arcadion ! Méfie-toi, tes adversaires seront encore bien plus fourbes et redoutables qu'avant ! Mais je sais que tu sauras triompher pour décrocher le titre de Champion céleste ! J'ai bien évidemment ajusté le mannequin pour que tu puisses t'exercer con­ve­na­ble­ment !",112652,100,0,4690,519,False
117,Simulation : Poids lourds CCA - match 1 (sadique),"Mouhahahahaha ! J'ai tout vu en direct ! Qui aurait cru que le challenger sans régulateur puisse se hisser jusqu'en haut de la hiérarchie de l'Arcadion ? Mais... je te connais bien, tu ne vas pas t'en contenter, pas vrai ? Je sais qu'il t'en faut toujours plus, et j'ai déjà pensé à tout avec des mannequins vraiment costauds !",112653,100,0,4690,520,False
118,Simulation : Poids lourds CCA - match 2 (sadique),"Mouhahahahaha ! J'ai tout vu en direct ! Qui aurait cru que le challenger sans régulateur puisse se hisser jusqu'en haut de la hiérarchie de l'Arcadion ? Mais... je te connais bien, tu ne vas pas t'en contenter, pas vrai ? Je sais qu'il t'en faut toujours plus, et j'ai déjà pensé à tout avec des mannequins vraiment costauds !",112654,100,0,4690,521,False
119,Simulation : Poids lourds CCA - match 3 (sadique),"Mouhahahahaha ! J'ai tout vu en direct ! Qui aurait cru que le challenger sans régulateur puisse se hisser jusqu'en haut de la hiérarchie de l'Arcadion ? Mais... je te connais bien, tu ne vas pas t'en contenter, pas vrai ? Je sais qu'il t'en faut toujours plus, et j'ai déjà pensé à tout avec des mannequins vraiment costauds !",112655,100,0,4690,522,False
120,Simulation : Poids lourds CCA - match 4 (sadique),"Mouhahahahaha ! J'ai tout vu en direct ! Qui aurait cru que le challenger sans régulateur puisse se hisser jusqu'en haut de la hiérarchie de l'Arcadion ? Mais... je te connais bien, tu ne vas pas t'en contenter, pas vrai ? Je sais qu'il t'en faut toujours plus, et j'ai déjà pensé à tout avec des mannequins vraiment costauds !",112656,100,0,4690,523,False
