#,Text,Unknown_70_1,Unknown_70_2,Unknown_70_3,AchievementCredit,Item,GatheringItemLevel,Unknown1,FishingSpot,GatheringSubCategory,OceanStars,FishingRecordType,IsHidden,IsInLog
426,"Prisé par les draguêpes, qui n'ont besoin que d'un seul adulte pour être rassasiés, ce proche cousin de l'éperlan d'Abalathia prolifère dans les eaux légèrement plus chaudes de l'Avant-pays dravanien.",,,,0,13729,150,3000,117,0,0,2,False,True
427,"Cette variété de corail est très proche du corail bleu, mais une exposition prolongée aux turbulences éthérées de L'Écume des cieux d'Abalathia lui a donné une teinte plus claire.",,,,0,13730,180,3000,139,2502,0,6,False,True
428,"Pendant la journée, ce cousin du voile-de-mana sommeille accroché au-dessous des îlots de la Mer de nuages. Lorsque le soleil se couche, il se laisse porter par les vents frais en quête de nourriture.",,,,0,13731,180,3000,132,2501,0,6,False,True
429,"Autre variété de poisson introduite par les Gobelins dans la rivière Thaliak, ce bar étranger est par­ti­cu­liè­rement vorace et représente une sérieuse menace pour l'écosystème en place.",,,,0,13732,180,3000,128,2501,0,2,False,True
430,"En plus d'être ex­trê­me­ment dure, la carapace de l'escargot lavique l'isole aussi de la chaleur émise par la lave en fusion. Une armure composée de centaines de ces carapaces et capable de résister à des températures intenses peut se vendre pour une petite fortune.",,,,0,14215,180,3000,124,2501,0,7,False,True
431,"Les motifs orange présents sur la peau de cette salamandre ressemblent à ceux trouvés sur plusieurs variétés de champignons vénéneux habitant la même région. Cela lui permet de se protéger contre les prédateurs, bien qu'elle ne possède elle-même aucun venin.",,,,0,14211,180,3000,120,2501,0,2,False,True
432,"Le poisson gnome est une créature hideuse qui passe la plus grande partie de sa vie cachée entre deux rochers dans des eaux stagnantes pour éviter de se faire dévorer par des prédateurs de grande taille, comme le poisson tigre.",,,,0,14212,180,3000,126,2501,0,2,False,True
433,"C'est à l'exposition prolongée de ses ancêtres à des cristaux de vent sous-marins que la raie des nuages doit sa forme actuelle. Lorsqu'un banc de plusieurs centaines de ces créatures se forme, il arrive qu'on le confonde avec un nuage de pluie.",,,,0,14213,180,3000,137,2502,0,6,False,True
434,"Les naturalistes éorzéens ne sont pas encore parvenus à déterminer l'utilité de l'imposante crête du Nyctosaure. Certains affirment qu'elle sert à stocker de l'eau, alors que d'autres pensent qu'elle fait office de chambre creuse amplifiant le chant nuptial.",,,,0,14214,180,3000,134,2501,0,6,False,True
435,L'excroissance lumineuse en forme de crosse présente sur le front de ce lointain cousin du poisson lanterne lui permet d'attirer ses proies dans les profondeurs troubles des lacs dans lesquels il vit.,,,,0,14216,180,3000,112,2500,0,3,False,True
436,"La coquille de ce bivalve est si impénétrable que les pêcheurs locaux l'ont surnommé “le bouclier de la Conquérante”. Heu­reu­se­ment, il est aussi facile de l'arracher aux rochers sur lesquels il vit que d'enfoncer un couteau entre ses valves et de donner un petit coup vers le haut pour l'ouvrir.",,,,0,14217,180,3000,116,2500,0,3,False,True
437,"De la même façon qu'une anguille électrique, la presque aveugle trompe d'olifant émet des petites pulsations basse fréquence dans les eaux environnantes pour localiser sa proie.",,,,0,14218,180,3000,142,2502,0,8,False,True
438,"Pendant des siècles, les habitants du Coerthas ont cru que la légende de saint Daniffen et du Kraken n'était qu'un conte fantastique imaginé par le Saint-Siège pour béatifier un homme tout ce qu'il y a de plus ordinaire... jusqu'à la découverte d'un céphalopode géant dans un lac de montagne.",,,,0,14219,180,3000,114,2500,0,3,False,True
439,Les sages sharlayanais qui ont mi­nu­tieu­se­ment étudié cette singulière variété de poisson-chat avant de regagner leur cité affirment qu'il s'agit en fait d'un reptile dont les pattes se sont transformées en nageoires après des milliers d'années passées sous l'eau.,,,,0,14220,180,3000,127,2501,0,2,False,True
440,Ce seau a été créé magiquement à la demande d'un pêcheur paresseux afin qu'il n'ait pas à se soucier de transporter ses prises... ni même de les attraper.,,,,0,15439,180,3000,114,0,0,3,False,True
441,"Si les tétrodons du Coerthas sont souvent associés à l'idée d'enrichissement, celui-ci, avec son imposante taille, ressemble à une bourse bien remplie, d'où le nom qui lui a été donné par ceux qui l'ont aperçu.",,,,267,15626,180,3000,109,0,0,3,True,True
442,"Les oursins thermaux sont généralement considérés comme des animaux plutôt inoffensifs, mais ce spécimen est réputé avoir piqué le pied d'un yéti qui était passé un peu trop près... et qui a succombé plus tard à la blessure.",,,,267,15627,180,3000,113,2500,0,3,True,True
443,"Ce poisson est tellement gros que les Ishgardais lui font l'honneur de l'appeler La Réale, d'après le nom d'une légendaire galère locale. Une chose est sûre, il a éperonné nombre de proies.",,,,267,15628,180,3000,115,2500,0,2,True,True
444,"Ce silure-jaguar est connu pour son agressivité sans égale. Il aurait soi-disant attaqué des dragons venus s'abreuver dans son bassin, allant même jusqu'à leur arracher quelques écailles au passage.",,,,267,15629,180,3000,117,2501,0,2,True,True
445,"Le Vathe connu sous le nom d'Intrépide prétend voir cet immense polyptère solaire dans ses rêves tous les soirs, mais personne ne sait ce qui pourrait être à l'origine d'un tel phénomène.",,,,267,15630,180,3000,119,2501,0,3,True,True
446,La façon dont cette grande tortue comète fait rougir sa carapace lorsqu'elle s'approche dan­ge­reu­se­ment de ses proies rappelle immanquablement le météore qui a causé le septième fléau à ceux qui la voient.,,,,267,15631,180,3000,121,2501,0,7,True,True
447,"La rivière Thaliak ayant été nommée d'après le dieu de l'érudition, il est logique que la perche dravanienne qui règne sur ces eaux ait reçu un sobriquet en rapport avec un des attributs de ladite divinité.",,,,267,15632,180,3000,125,0,0,3,True,True
448,"Ce spécimen d'oscar blanc s'est développé pour atteindre des proportions ex­traor­di­nai­res, si bien que certains lui trouvent une ressemblance avec le célèbre dragon Vidofnir. Il est peu probable que la comparaison flatte la descendante de Hraesvelgr.",,,,267,15633,180,3000,129,2501,0,3,True,True
449,Cette âme-de-dragon est tellement imposante que le Mog qui l'a aperçue pour la première fois a cru que l'ancien dragon Ratatosk était revenu à la vie. Il fait depuis l'objet des moqueries de ses congénères poilus.,,,,267,15634,180,3000,132,2501,0,6,True,True
450,La couleur de ce grand poisson télescope est tellement im­pres­sion­nante qu'on dirait qu'il a été tâché par de l'encre renversée dans l'eau. Ceux qui ont eu la chance de le voir n'ont jamais oublié ce magnifique spectacle.,,,,267,15635,180,3000,135,2502,0,2,True,True
451,"Ce squale a la réputation d'être un mangeur d'hommes, et bien qu'il ait disparu de L'Écume des cieux d'Abalathia pendant un certain temps, il semble être revenu plus véloce, violent et vorace que jamais. Attention donc !",,,,267,15636,180,3000,138,2502,0,6,True,True
452,"Cette limule haut-allagoise aurait avalé, digéré et absorbé de nombreuses roches volcaniques, si bien que sa carapace est désormais si solide que même le souffle des dragons ne saurait la faire fondre.",,,,267,15637,180,3000,140,0,0,8,True,True
453,Ce pirarucu allagois a connu une telle croissance qu'il est désormais suf­fi­sam­ment grand pour que même les dragons ne puissent l'ingurgiter. Ils auraient de toute façon bien de la peine à le digérer.,,,,267,15638,180,3000,143,2502,0,3,True,True
454,"La consommation de noyaux de glacier a permis à cette méduse de grandir à une vitesse anormalement rapide. Cette particularité n'a pas échappé aux templiers, qui ont commencé à s'intéresser à elle. Ils espéraient s'en servir afin de se protéger de Shiva.",,,,267,16745,190,3000,110,0,0,5,True,True
455,Cette créature de la famille des poissons ensorceleurs dégage une chaleur élevée. On raconte même que c'est sa présence dans l'étang dégelé qui empêche son eau de figer.,,,,267,16746,190,3000,111,0,0,3,True,True
456,"En plus d'avoir une bouche qui se replie en trois endroits, cette carpe disposerait d'une langue fendue. C'est cette spécificité qui lui permettrait de savourer les appâts des pêcheurs sans mordre à leurs hameçons.",,,,267,16747,190,3000,118,2501,0,2,True,True
457,"Un poisson femelle à la beauté aussi fragile qu'envoûtante. Le folklore sharlayanais veut que les mâles aient été emportés lors du grand exode, si bien que leurs partenaires attendent aujourd'hui encore leur retour.",,,,267,16748,190,3000,126,2501,0,3,True,True
458,"La légende dit que ce marimog géant serait en fait le pompon de Mogglog, le tout premier chef des Mogs célestes. Il lui aurait été arraché avant de finir dans la Mer de nuages, où il aurait grossi.",,,,267,16749,190,3000,130,2501,0,3,True,True
459,"Ce spécimen de la Mer de nuages a un corps large, mais aussi fin que léger. Lorsqu'il nage en banc, on le compare fréquemment à un voile nuageux diaphane tant son corps aplati peine à bloquer les rayons du soleil.",,,,267,16750,190,3000,137,2502,0,6,True,True
460,Le corps de cet hippocampe lavique serait recouvert de minerai vitrifié sur lequel se seraient superposées plusieurs couches de différents éléments. C'est ce qui lui donnerait son éclat unique au monde. Il n'en fallait pas plus pour que tous les esthètes éorzéens rêvent d'en posséder un !,,,,267,16751,190,3000,122,2501,0,7,True,True
461,Les multiples pattes de cette étrange créature seraient pour elle autant de doigts qui lui serviraient à se mouvoir ou à saisir des éléments de son environnement. L'archéologue de Saint-Coinach qui a découvert cette “main” cauchemardesque en aurait tourné de l'œil en la sortant de l'eau...,,,,267,16752,190,3000,141,2502,0,8,True,True
462,Les jolis ocelles de cette mutation d'axolotl angélique donne l'impression qu'elle possède un nombre incalculable d'yeux. C'est d'ailleurs ce qui lui a permis d'intimider ses prédateurs assez longtemps pour que son espèce survive jusqu'à aujourd'hui.,,,,267,16753,190,3000,144,2502,0,3,True,True
463,"On raconte que Quickthinx, l'individu à la tête des Gobelins de la Main indigo, aurait un jour laissé s'échapper ce bar gros comme un cétacé au cours d'une partie de pêche. Humilié, il aurait alors juré de passer le reste de sa vie à le chercher afin de le harponner.",,,,267,16754,190,3000,128,2501,0,2,True,True
464,"Cet énorme spécimen de déesse des neiges nage avec tant de grâce et d'élégance dans les eaux glaciales du Coerthas, qu'on croirait presque qu'il danse sous une pluie de poussière de diamant. C'est d'ailleurs pour cette raison que certains l'appellent “Cœur-de-glace”.",,,,267,16756,190,3000,116,2500,0,2,True,True
465,Ce ptérosaure à la tête anormalement développée et aux crocs acérés survole les îles de L'Écume des cieux. C'est un grand chasseur qui aime se laisser porter par les courants de la Mer de nuages afin de fondre en silence sur ses proies. Il est impossible de lui échapper.,,,,267,16742,190,3000,133,2501,0,6,True,True
466,Ce poisson de la Mer de nuages ouvre aussi grand que possible son immense bouche afin d'engloutir des bancs entiers de poissons. Il lui arrive cependant de l'ouvrir même quand il n'a plus faim pour augmenter sa résistance au vent et ralentir. C'est d'ailleurs ce qui permet à certaines de ses proies d'échapper à leur triste sort...,,,,267,16743,190,3000,139,2502,0,6,True,True
467,"L'empire d'Allag, créateur de cette chimère, l'a dotée d'une lame à haute fréquence en guise de rostre. Il s'en servait pour trancher en deux ses adversaires et semer la terreur en l'envoyant chez ses ennemis.",,,,267,16744,190,3000,146,2502,0,8,True,True
468,Ce poisson flambeau est plus gros que ses congénères et dispose d'une excroissance lumineuse encore plus brillante pour satisfaire son appétit lui aussi accru.,,,,267,17577,200,3000,112,2500,0,3,True,True
469,"Cette ammonite, d'un âge plus avancé que la moyenne, peut accumuler une immense quantité d'énergie magique dans les loges de sa coquille. Lorsqu'elle la canalise, ses tentacules se transforment en véritables fouets de feu capables de déchiqueter ses proies.",,,,267,17578,200,3000,114,0,0,3,True,True
470,"Ce spécimen, plus gros que le mange-gaélichats commun, peut s'attaquer à des proies encore plus massives. Certains disent même que l'absence de païssa aux Remous en est la conséquence.",,,,267,17579,200,3000,136,2502,0,3,True,True
471,"Surdéveloppée, la trompe de ce spécimen permet à l'animal de détecter la plus minuscule des vibrations, allant selon certains jusqu'à capter des messages venus des étoiles.",,,,267,17580,200,3000,142,2502,0,8,True,True
472,"À en croire les in­for­ma­tions décodées à partir des bases de données de l'écosphère, cet archelon aérien serait un spécimen modifié par les Allagois qui servait de cible lors de leurs compétitions de tir.",,,,267,17581,200,3000,145,2502,0,6,True,True
473,"Cette salamandre ambrée, à force d'ingérer des écailles de dragon de foudre, a acquis des propriétés électriques. Prudence est de mise lorsqu'on la sort de l'eau afin d'éviter tout risque d'électrocution.",,,,267,17582,200,3000,120,2501,0,2,True,True
474,"Les poux de magma se déplacent pourtant déjà très peu, mais ce spécimen reste une énigme pour les scien­ti­fi­ques et divise par son immuable immobilité. Si bien que certains refusent de le considérer comme un être vivant et le classifient comme un fossile.",,,,267,17583,200,3000,123,2501,0,7,True,True
475,"De récentes études ont démontré que les mâles de cette espèce se battent à mort entre eux afin de s'attirer les faveurs des femelles. Ce spécimen mâle semble, à en juger par sa taille, être allé jusqu'à dévorer ses adversaires.",,,,267,17584,200,3000,124,2501,0,7,True,True
476,"Ce poisson-chat cuirassé est, contrairement aux autres, doté d'une conscience et même d'une forme d'in­tel­li­gence. Fruit d'un poroggo avalé tout rond, l'union de ses deux atouts lui permet de supplier oralement quiconque vient à le pécher.",,,,267,17585,200,3000,127,2501,0,2,True,True
477,Les rayons épineux de ce spécimen fourchent en une multitude de pointes plus fines à leur extrémité. On ne compte plus les Mogs qui ont tourné du pompon à la simple vue de cette créature.,,,,267,17586,200,3000,131,2501,0,3,True,True
478,"Ce grondin volant, plus rapide que tout autre et aux nageoires rouges atypiques, a enfin pu être identifié et répertorié grâce à sa fâcheuse habitude de filer à pleins gaz dans l'Écume des cieux de Dravania.",,,,267,17587,200,3000,134,2501,0,6,True,True
479,"La taille gigantesque de ce poisson de lave a causé un grand débat au sein de la communauté scien­ti­fi­que. Tant et si bien qu'un pugilat censé décider de l'existence de l'animal a éclaté. Les doutes persistaient encore à son issue. Cependant, le nom proposé, problematicus, fut lui l'objet d'un accord unanime.",,,,267,17588,200,3000,124,2501,0,7,True,True
480,L'aspect contre nature de cette créature est en général vu comme une mauvaise plai­san­te­rie de la part des scien­ti­fi­ques allagois. Ses tentacules et ses cinq yeux suffisent aux naturalistes pour refuser d'envisager d'autres possibilités et clore toutes discussions.,,,,267,17589,200,3000,146,2502,0,8,True,True
481,Ce poisson luit grâce aux cellules spécialisées situées sous ses écailles. On raconte que les étudiants allagois sans le sou s'en servaient pour s'éclairer à défaut de pouvoir s'acheter une lanterne digne de ce nom.,,,,267,17590,200,3000,127,2501,0,2,True,True
482,"Ce coquillage univalve s'est adapté à la vie en altitude et parcourt les mers de nuages en flottant. Ses gracieuses danses aériennes rappelant celle des papillons ont inspiré son nom. Rare et merveilleux, il est considéré comme un signe porte-bonheur.",,,,267,17591,200,3000,139,2502,0,6,True,True
483,Cette fée des glaces règne en maître sur le Clairétang. Son obsession à ne dévorer que ses semblables lui vaut d'être comparée à une redoutable inquisitrice.,,,,267,17592,200,3000,112,2500,0,3,True,True
484,"Surnommé le roi des reptiles volants, il fut découvert lors des expéditions lancées à l'occasion du 200e anniversaire de la publication du codex de Raimdelle. Ce nom si particulier lui a été donné en l'honneur du naturaliste éponyme.",,,,267,17593,200,3000,134,2501,0,6,True,True
485,"Cette espèce originaire de l'île proche-orientale de Thavnair se différencie de la variété indigène éorzéenne par ses couleurs plus vives, ce qui en fait un poisson d'aquarium très populaire.",,,,0,17562,142,3000,127,0,0,2,False,True
486,"Con­trai­re­ment aux fées des glaces, dont les organes internes restent visibles, cette espèce se distingue par une absence totale de pigmentation, ce qui la rend quasiment invisible dans leur habitat naturel que sont les eaux du Clairétang.",,,,0,17563,145,3000,112,0,0,3,False,True
487,"Cette variété semble en tout point similaire au corail rouge qu'on trouve dans les cinq mers d'Éorzéa, ce qui force les savants à continuer de s'interroger sur les événements qui ont permis à cette créature immobile de se développer dans la Mer de nuages.",,,,0,17564,148,3000,136,0,0,3,False,True
488,"Le rose tendre de la coquille de ce bivalve et sa forme de cœur ont donné naissance à un jeu populaire chez les enfants éorzéens, qui consiste à déterminer des amoureux en tirant au hasard les moitiés de plusieurs palourdes.",,,,0,17565,150,3000,131,0,0,2,False,True
489,"Ce petit crustacé d'eau douce est par­ti­cu­liè­rement prisé par les enfants, qui se délectent de sa chair bien plus tendre que celle des crevettes de mer, notamment lorsqu'elle est préparée en friture.",,,,0,17566,180,3000,117,0,0,2,False,True
490,"Certains considèrent ce poisson comme une divinité filant à toute vitesse dans le ciel nocturne pour venir illuminer les eaux troubles. Ils affirment que les feux célestes brûlent encore sur ses écailles, ce qui amuse beaucoup les aquaculteurs beaucoup moins mystiques.",,,,0,20026,205,4000,184,0,0,2,False,True
491,"Ce poisson a été nommé ainsi en raison de ses écailles scintillantes uniques aux mâles adultes, qui attirent l'attention des femelles, mais surtout des prédateurs. Si cette espèce perdure, c'est en grande partie grâce à la légère teinte bleutée des veuves et des orphelins.",,,,0,20029,205,4000,183,0,0,3,False,True
492,"Le manque de pigmentation de la bouvière n'est pas le résultat d'une mutation ou de l'albinisme, mais plutôt de la sélection naturelle, car seuls les spécimens les plus clairs ont pu se fondre dans le gravier de la rivière et éviter ainsi les prédateurs.",,,,0,20042,205,4000,182,0,0,3,False,True
493,Seuls ceux qui se lèvent très tôt le matin ont la chance de voir ce grand paresseux se déplacer. Sa technique de chasse principale consiste à rester immobile dans le Doux lavement et à attendre que ses proies lui tombent toutes seules dans la bouche.,,,,0,20045,205,4000,191,0,0,2,False,True
494,"Ce poisson passe sa vie à voyager, que ce soit vers les estuaires quand il atteint l'âge adulte, ou en amont des eaux pour se reproduire. Il prête son nom à des clichés poétiques sur le passage des saisons très répandus dans la littérature hingashienne.",,,,0,20049,205,4000,185,0,0,2,False,True
495,"On raconte qu'aucune créature vivante ne pouvait fendre la carapace de ce crabe, tant et si bien que son orgueil devint tellement démesuré que Rhalgr en personne se chargea de la briser pour l'éternité.",,,,0,20055,205,4000,182,0,0,2,False,True
496,"Originaire de Sombrelinceul, ce pipira s'est facilement adapté au climat de Gyr Abania, où il porte le nom de la personne prin­ci­pa­le­ment responsable de son changement d'adresse.",,,,0,20058,205,4000,185,0,0,2,False,True
497,"Autrefois, les disciples du Poing de Rhalgr devaient attraper des carpes du temple à la main dans le cadre de leur en­traî­ne­ment. Ce poisson témoigne de leur persévérance, et pullule de nos jours dans les eaux voisines pour servir de solution contre la famine en cas de siège.",,,,0,20062,205,4000,183,0,0,3,False,True
498,"Cette grenouille tire son nom du gonflement de sa bouche lorsqu'elle est menacée, ce qui peut être considéré comme intimidant ou mignon selon votre position dans la chaîne alimentaire.",,,,0,20064,205,4000,185,0,0,2,False,True
499,Plus d'un moine a atteint l'éveil en méditant devant la faible aura luminescente émise par cette mousse.,,,,0,20065,205,4000,184,0,0,3,False,True
500,"De nombreuses personnes se demandent pourquoi cette carpe porte ce nom, car les seuls courants auquel elle doit faire face sont ceux du Doux lavement.",,,,0,20070,205,4000,191,0,0,2,False,True
501,"De nombreux moudsoud se sont cassé quelques dents en voulant croquer ce poisson recouvert d'un entrelacement d'écailles ex­trê­me­ment résistant, et qui ressemble à une cotte de mailles.",,,,0,20072,205,4000,192,0,0,3,False,True
502,"Ce bulot nécrophage est capable de dévorer des carcasses entières, les réduisant à presque rien. Mis à part ses habitudes alimentaires morbides, il a une jolie coquille que les chasseurs considèrent comme un porte-bonheur.",,,,0,20082,205,4000,187,0,0,3,False,True
503,Une légende prétend que ce poisson est né des feuilles mortes tombées dans l'eau et investies par des esprits vagabonds.,,,,0,20083,205,4000,186,0,0,3,False,True
504,"Avec son placement intermédiaire, ce poisson est un élément essentiel de la chaîne alimentaire dans la rivière dont il tire son nom.",,,,0,20087,205,4000,188,0,0,2,False,True
505,"Les opinions divergent fortement au sujet de la différence entre une perche dravanienne et une perche des hautes terres, et peuvent provoquer les disputes les plus violentes entre amoureux des animaux.",,,,0,20090,205,4000,189,0,0,2,False,True
506,"Il est ex­trê­me­ment difficile de déloger ce poisson plat insolite de la surface à laquelle il s'est accroché avec sa nageoire ventrale, et son aptitude à résister aux courants les plus violents a rendu son nom synonyme d'obstination.",,,,0,20033,210,4000,188,0,0,2,False,True
507,"Ce poisson argenté semble banal au premier coup d'œil, mais lorsqu'il revêt son ravissant habit rouge durant la saison des amours, les reflets chatoyants de ses écailles hypnotisent ses prétendants.",,,,0,20047,210,4000,189,0,0,2,False,True
508,"Son régime d'algues maintient ce poisson en excellente santé, lui donnant une saveur fraîche et délicieuse qui fait les affaires des poissonniers de Gyr Abania tout en rendant hommage aux Padjals. Cela démontre que contrairement aux idées reçues, une ali­men­ta­tion saine n'a pas que des avantages.",,,,0,20136,210,4000,186,0,0,3,False,True
509,"Quiconque est déjà allé en Gyr Abania a vraisemblablement vu voire goûté cette truite très par­ti­cu­liè­re, car elle est une des plus célèbres spécialités locales.",,,,0,20056,210,4000,182,0,0,2,False,True
510,"L'idée selon laquelle ce crustacé sanguin déchire la chair des mammifères avec ses griffes et se repaît de leur sang est entièrement fausse, mais suf­fi­sam­ment crédible pour avoir inspiré son nom.",,,,0,20057,210,4000,188,0,0,2,False,True
511,"Obsédé par la défense de son territoire, l'agressivité et la férocité de ce betta envers les autres poissons peuvent être assez extrêmes.",,,,0,20059,210,4000,183,0,0,3,False,True
512,La simple vue des sublimes écailles de ce poisson au nom si charmant est souvent suffisante pour forcer des chasseurs un peu trop cupides à courir à leur trépas au fond des eaux.,,,,0,20063,210,4000,184,0,0,3,False,True
513,Cette sous-espèce d'algue légèrement luminescente doit son nom au fait que sa phosphorescence proviendrait de l'étoile de feu propulsée par Rhalgr.,,,,0,20084,210,4000,187,0,0,3,False,True
514,"Son habitude de nager la tête en bas suggère une certaine relation de parenté entre ce silure et son cousin dravanien, bien que la nature précise de ladite relation n'ait pas encore été établie.",,,,0,20085,210,4000,187,0,0,3,False,True
515,"On raconte qu'un moine peu prometteur est parvenu à atteindre l'éveil en une seule nuit. En fouillant sa chambre, la foule de disciples a découvert ce crabe tenant un champignon blanc.",,,,0,20086,210,4000,187,0,0,3,False,True
516,Le seul abri de ce poisson succulent pour se protéger des griffons se trouve sous le lit de la rivière. Repérer un spécimen aux écailles intactes est ex­trê­me­ment rare.,,,,0,20091,210,4000,189,0,0,2,False,True
517,"Des rangées de ce petit poisson d'eau salée recouvrent souvent le fond des chaudrons de Hingashi, où leurs jus servent à former l'ingrédient de base de bouillons très appréciés.",,,,0,20092,210,4000,158,0,0,1,False,True
518,"À l'inverse de ses cousins rouges tape-à-l'œil, ce poisson migratoire survit grâce à sa transparence. Pour les gourmets, ses œufs sont la définition même de la délicatesse.",,,,0,20093,210,4000,158,0,0,1,False,True
519,Ce poisson est l'incarnation d'une âme tourmentée qui s'est échappée des entrailles de l'enfer pour ôter leur vie aux mortels avec son venin meurtrier. Le caresser peut être fatal.,,,,0,20094,210,4000,159,0,0,1,False,True
520,"Aussi connue sous les noms de “récif de rubis” ou “rubis agricole”, cette plante est comme une pierre précieuse, et c'est pourquoi on la trouve souvent montée en guise d'ornement dans les bibelots des commerçants hingashiens.",,,,0,20095,210,4000,161,0,0,1,False,True
521,"Ce corail n'a pas obtenu la popularité de son cousin de rubis auprès des créateurs de mode hingashiens, mais c'est ironiquement ce qui a garanti la survie de son espèce.",,,,0,20096,210,4000,161,0,0,1,False,True
522,"Pratiquement indistinguable des os de mammifère, la vue de ce corail échoué sur les plages peut être interprétée comme un signe de mauvais augure par les marins d'Orient.",,,,0,20097,210,4000,161,0,0,1,False,True
523,"Malgré leurs nombreuses différences, les gens d'Othard et de Hingashi ont toujours eu au moins une chose en commun : leur goût prononcé pour ces succulentes crevettes.",,,,0,20112,210,4000,162,0,0,1,False,True
524,"Pendant des décennies, la taxinomie de cette espèce a fait l'objet d'un débat féroce, conduisant la communauté des chercheurs au bord du schisme, jusqu'à ce qu'un compromis soit atteint. Depuis, cette créature unique en son genre porte trois noms.",,,,0,20037,215,4000,158,0,0,1,False,True
525,La sélection naturelle a rarement eu un sens aussi marqué que lorsque les bancs de cette espèce en rencontrent d'autres au pied de la cascade. Les voir dévorer de pauvres insectes noyés est encore plus comique.,,,,0,20050,215,4000,191,0,0,2,False,True
526,"L'idée reçue selon laquelle Rhalgr a accordé la puissance de la foudre divine à ce poisson-chat en recon­nais­san­ce de sa dévotion est ré­gu­liè­re­ment niée par les spé­cia­listes, qui savent à quel point la créature est irrespectueuse.",,,,0,20060,215,4000,183,0,0,3,False,True
527,"Ce poisson donne un sens nouveau au “baiser de la mort”, car des guerres ont été menées à cause de sa chair délicieuse, d'où son nom lugubre.",,,,0,20066,215,4000,190,0,0,3,False,True
528,"Le nom tragique de ce crabe est celui d'un homme qui a failli mourir de soif en fuyant les inondations du sixième fléau, pour ensuite se noyer dans la première source d'eau potable qu'il a découverte.",,,,0,20067,215,4000,190,0,0,3,False,True
529,"Ce crustacé est le personnage principal d'une légende de Gyr Abania, dans laquelle l'éclat de sa coquille brillante s'estompe à chaque cycle du Doux lavement, jusqu'à ce qu'il devienne tout blanc.",,,,0,20069,215,4000,191,0,0,2,False,True
530,"La chair caoutchouteuse de cet amphibien, lorsqu'elle est cuite, a une saveur très peu appétissante, ce qui le rend quasiment immangeable.",,,,0,20071,215,4000,192,0,0,3,False,True
531,"Ce petit poisson robuste se reproduit dans les zones souterraines les plus sombres, bien qu'il soit difficile de savoir comment il en est arrivé à vivre dans des endroits aussi lugubres.",,,,0,20081,215,4000,186,0,0,3,False,True
532,"Lorsque cette anguille électrocute sa proie telle une déesse de la foudre, la victime se tortille à n'en plus finir, et le sortilège qui la ronge prend définitivement possession de son âme.",,,,0,20089,215,4000,189,0,0,2,False,True
533,"Bien qu'originaire des mers du sud, un de ces poissons aux allures de papillon se perd parfois en chemin et virevolte jusqu'à la Mer de Rubis.",,,,0,20098,215,4000,161,0,0,1,False,True
534,"Le nom de ce poisson vient d'un ancien vocable oriental qui signifie “génie” ou “spécialiste”, mais beaucoup estiment que sa beauté se suffit à elle-même.",,,,0,20099,215,4000,160,0,0,1,False,True
535,"Une protubérance singulière permet à ce poisson de se soustraire aux prédateurs en se faisant passer pour une touffe d'algues, des végétaux dont il se sert également pour déposer ses œufs.",,,,0,20101,215,4000,162,0,0,1,False,True
536,"Ce poisson très plat ne déploie jamais mieux ses saveurs que lorsqu'il est proprement mijoté et accompagné d'un bon vin blanc. Malgré son nom incisif, sa chair est très tendre.",,,,0,20102,215,4000,162,0,0,1,False,True
537,"Ce poisson glisse gracieusement sur la surface de l'eau grâce à ses nageoires pectorales, bien que son empressement d'échapper aux prédateurs le fasse parfois échouer sur un bateau de pêche.",,,,0,20106,215,4000,163,0,0,0,False,True
538,"Lorsqu'il se sent menacé, ce poisson gonfle son corps recouvert d'épines pour dissuader les prédateurs de s'approcher trop près, ce qui lui donne l'apparence d'une bombe artisanale.",,,,0,20107,215,4000,163,0,0,0,False,True
539,"Le nom de ce mollusque fait en réalité référence à l'aspect flabelliforme de son exosquelette, bien que nombre de ses admirateurs à Isari le prennent pour un authentique éventail.",,,,0,20108,215,4000,163,0,0,0,False,True
540,"Malgré les toxines po­ten­tiel­le­ment mortelles de son foie et de ses ovaires, ce poisson a une saveur unique au monde. C'est en tout cas ce que prétendent ceux qui ont survécu après l'avoir goûté.",,,,0,20113,215,4000,157,0,0,1,False,True
541,"Le nom de ce poisson est trompeur, car il est tout sauf maigre quand il s'agit de cuisine. Qu'il soit cru ou cuit, les pêcheurs d'Isari sont toujours sur le qui-vive pour s'emparer d'un de leurs mets favoris.",,,,0,20032,220,4000,163,0,0,0,False,True
542,"En dépit de son nom, la phylogénie suggère que ce poisson est plutôt une carpe qu'un barramundi, bien que les hérons et autres aviaires qui le chassent ne semblent pas se préoccuper de la distinction.",,,,0,20046,220,4000,166,0,0,2,False,True
543,Yanxia a lit­té­ra­le­ment été envahie par cette espèce dont la longévité et la libido forment un cocktail explosif. Le “no” de son nom signifie “sauvage” en langue hingashienne.,,,,0,20137,220,4000,167,0,0,3,False,True
544,"Cette espèce rare de poisson-chat, à laquelle Rhalgr n'a pas jugé bon d'octroyer le pouvoir de la foudre, n'a plus que sa mâchoire pour se défendre.",,,,0,20061,220,4000,183,0,0,3,False,True
