#,Text,Unknown0,Unknown1,TYPE,PARAM,LINK
460,Viéra ©,,"Avec leur grande taille et leur silhouette affinée, les Viéras
ressembleraient presque aux Hyurs et aux Élézens s'ils n'étaient pas
dotés de longues oreilles saillantes. Comme le veut le ""Vert Mot"",
le strict code régissant leur communauté, il est interdit aux Viéras
d'entrer en contact avec le monde extérieur sous peine d'être exilés.
Leur société est matriarcale et les individus mâles ne sont que
rarement aperçus dans l'enceinte des villages. Tapis dans l'ombre,
ils protègent la forêt et empêchent les intrus de pénétrer sur les
terres sacrées de leur peuple.",0,0,0
461,,,,0,0,0
462,Hélion,,"Les Hélions ont traditionnellement habité les régions méridionales
d'Ilsabard, divisés en petites tribus chacune dévouée à une reine,
mais leur présence a récemment commencé à se faire sentir
à travers les trois continents. Comme ces Hrothgars n'avaient pas
eux-mêmes de nom pour se décrire, les érudits les ont appelés
""Hélions"" après avoir observé que leur existence dépendait
entièrement des besoins de leurs souveraines, de la même façon
que les planètes gravitent autour du soleil.",0,0,0
463,,,,0,0,0
464,Éloigné,,"À la différence de leurs frères hélions, les Éloignés ont été privés
de l'étreinte chaleureuse de leur reine. C'est ce qui leur a valu leur
nom, décrivant bien leur style de vie nomade et leur affranchissement
de tout monarque. Ils sont connus pour exercer tous types de
métiers, de marchand à mercenaire en passant par divers travaux
saisonniers, à condition que cela n'entrave pas leur tendance à
voyager.",0,0,0
465,,,,0,0,0
466,Rava,,"Les Viéras du clan Rava vivent en majorité dans la jungle de
Golmore, leur peau cuivrée leur permettant facilement de se fondre
dans leur environnement. Bien que les hommes fassent office de
gardiens de la forêt, les femmes sont elles-mêmes d'adroites
chasseuses, parfaitement capables de défendre leur foyer.
Les Rava Viéras ont toujours su conserver leur souveraineté,
y compris sous la domination du royaume de Dalmasca. Même si
la plupart des membres du clan vouent leur existence à leur forêt
sacrée, quelques individus choisissent parfois de partir à la
découverte du monde extérieur.",0,0,0
467,,,,0,0,0
468,Veena,,"D'une peau aussi claire que les sommets enneigés dominant la
région, les Veena Viéras ont élu domicile dans les forêts bordant
les versants méridionaux des montagnes de Skatay. Comme leurs
homologues du clan Rava, ils vivent de chasse et de cueillette,
œuvrant non seulement à la protection des bois, mais aussi en
faveur de leur prospérité. Les quelques femmes veena ayant choisi
de quitter leurs montagnes natales ont presque toutes échoué en
Éorzéa, autant ballottées qu'endurcies par les vents de la guerre.",0,0,0
469,,,,0,0,0
470,,,,0,0,0
471,"Déesse de la guerre et maîtresse des glaciers, elle est la
protectrice de la cité d'Ishgard. Elle commande l'élément
glace et est associée à la première lune astrale.
Halone est la fille de Rhalgr et la rivale de Nophica.
Elle est généralement représentée comme une
guerrière implacable portant un bouclier de bronze
Son symbole est la lance.",,,0,0,0
472,"Déesse de l'amour et gardienne des lunes jumelles.
Elle commande l'élément glace et est associée à la
première lune ombrale. Menphina est la demi-sœur
d'Azeyma et la bien-aimée d'Oschon.
Elle est communément représentée sous la forme
d'une servante tenant une poêle à la main.
Son symbole est la pleine lune.",,,0,0,0
473,"Dieu du savoir et seigneur des rivières, il est le
protecteur de la cité de Sharlayan. Il commande
l'élément eau et est associé à la deuxième lune astrale.
Thaliak est le père de Llymlaen et le maître de Byregot.
Il est généralement représenté sous la forme d'un
érudit s'appuyant sur un bâton de frêne.
Son symbole est le rouleau de parchemin.",,,0,0,0
474,"Déesse du destin et gardienne des planètes.
Elle commande l'élément eau et est associée à la
deuxième lune ombrale. Nymeia est la sœur cadette
d'Althyk et la préceptrice de Rhalgr.
Elle est communément représentée sous la forme
d'une fileuse coiffée d'un voile de soie blanche.
Son symbole est le rouet.",,,0,0,0
475,"Déesse de la navigation et gardienne des océans, elle est la
protectrice de la cité de Limsa Lominsa. Elle commande
l'élément vent et est associée au troisième mois astral.
Llymlaen est la fille de Thaliak et la sœur aînée de Nophica.
Elle est généralement représentée sous la forme d'une
pêcheuse robuste tenant à la main un imposant harpon.
Son symbole est la vague.",,,0,0,0
476,"Dieu des vagabonds et seigneur des montagnes.
Il commande l'élément vent et est associé à la
troisième lune ombrale. Oschon est le beau-frère
de Nald'thal et l'ami intime de Halone. Il est
communément représenté sous la forme
d'un chasseur armé d'un arc d'if.
Son symbole est le bâton de marche.",,,0,0,0
477,"Dieu de l'artisanat, il est considéré comme le père de
l'architecture et de l'industrie. Il commande l'élément
foudre et est associé à la quatrième lune astrale.
Byregot est le disciple de Thaliak et le frère aîné de Halone.
Il est généralément représenté sous la forme d'un forgeron
passionné brandissant un marteau à deux têtes.
Son symbole est la main.",,,0,0,0
478,"Dieu de la destruction et seigneur des corps célestes, il est
le protecteur de la cité d'Ala Mhigo. Il commande l'élément
foudre et est associé à la quatrième lune ombrale. Rhalgr
est le père de Byregot et Halone, ainsi que le serviteur
de Nymeia. Il est communément représenté sous la forme
d'un sorcier portant un bâton de cuivre à la main.
Son symbole est la comète.",,,0,0,0
479,"Déesse de la justice et gardienne du soleil.
Elle commande l'élément feu et est associée
à la cinquième lune astrale. Azeyma est la fille
d'Althyk et la sœur aînée de Menphina. Elle est
généralement représentée sous la forme d'une
femme noble tenant à la main un éventail en or.
Son symbole est le soleil.",,,0,0,0
480,"Dieu du commerce et gardien des enfers, il est le protecteur de
la cité d'Ul'dah. Il commande l'élément feu et est associé à la
cinquième lune ombrale. Nald'thal est la manifestation des
jumeaux Nald et Thal, possédant deux visages qui contemplent
chacun l'un des deux aspects de l'existence. Il est communément
représenté comme un marchand tenant à la main une balance.
Son symbole est le coquillage, une ancienne monnaie d'échange.",,,0,0,0
481,"Déesse de la fertilité et gardienne des sols et des cultures,
elle est la protectrice de la cité de Gridania. Elle commande
l'élément terre et est associée à la sixième lune astrale.
Nophica est la fille d'Azeyma et la sœur cadette de
Llymlaen. Elle est généralement représentée sous la
forme d'une paysanne joyeuse portant une faux d'acier.
Son symbole est la feuille verdissante.",,,0,0,0
482,"Dieu du temps et régisseur de la gravitation.
Il commande l'élément terre et est associé à la
sixième lune ombrale. Althyk est le père d'Azeyma
et de Menphina, ainsi que le frère aîné de Nymeia.
Il est communément représenté sous la forme d'un
monarque austère portant une imposante hache de
mithril. Son symbole est le sablier.",,,0,0,0
483,,,,0,0,0
484,,,,0,0,0
485,,,,0,0,0
486,,,,0,0,0
487,,,,0,0,0
488,,,,0,0,0
489,,,,0,0,0
490,,,,0,0,0
491,,,,0,310,0
492,,,,0,0,0
493,,,,0,110,0
494,,,,0,0,0
495,,,,0,0,0
496,,,,0,0,0
497,,,,0,0,0
498,,,,0,0,0
499,,,,0,0,0
500,Création de personnage,,,0,0,0
501,,,,0,0,0
502,Rôdeur vipère,,,0,0,0
503,,,,0,0,0
504,Équipement,,,0,0,0
505,Créer perso.,,,0,0,0
506,Confirmer,,,0,0,0
507,Revenir,,,0,0,0
508,,,,0,0,0
509,,,,0,0,0
510,Personnage pré-paramétré (Hyurois ♂),,,0,0,0
511,Sauvegarde n°UNKNOWN :  ♂,,,0,0,0
512,Ce personnage a été précréé pour le Benchmark. Son équipement ne peut pas être changé.,,,0,0,0
513,Aucun commentaire,,,0,0,0
514,Voir votre personnage dans l'équipement du job associé à sa classe de départ. (Le choix de la classe n'est pas disponible dans le benchmark),,,0,0,0
515,,,,0,0,0
516,,,,0,0,0
517,,,,0,0,0
518,,,,0,0,0
519,,,,0,0,0
520,,,,0,0,0
521,,,,0,0,0
522,,,,0,0,0
523,,,,0,0,0
524,,,,0,0,0
525,,,,0,0,0
526,,,,0,0,0
527,,,,0,0,0
528,,,,0,0,0
529,,,,0,0,0
530,Cité de départ : ,,,0,0,0
531,Gladiateur,,,0,0,0
532,Pugiliste,,,0,0,0
533,Maraudeur,,,0,0,0
534,Maître d'hast,,,0,0,0
535,Archer,,,0,0,0
536,Élémentaliste,,,0,0,0
537,Occultiste,,,0,0,0
538,Arcaniste,,,0,0,0
539,,,,0,0,0
540,Courte,,,0,0,0
541,Assez court,,,0,0,0
542,Moyen,,,0,0,0
543,Assez long,,,0,0,0
544,Longue,,,0,0,0
545,Type 1,,,0,0,0
546,Type 2,,,0,0,0
547,Type 3,,,0,0,0
548,Type 4,,,0,0,0
549,,,,0,0,0
550,,,,0,0,0
551,,,,0,0,0
552,,,,0,0,0
553,,,,0,0,0
554,,,,0,0,0
555,Courte,,,0,0,0
556,Assez court,,,0,0,0
557,Moyen,,,0,0,0
558,Assez long,,,0,0,0
559,Longue,,,0,0,0
560,Type 1,,,0,0,0
561,Type 2,,,0,0,0
562,Type 3,,,0,0,0
563,Type 4,,,0,0,0
564,,,,0,0,0
565,Petit,,,0,0,0
566,Assez petit,,,0,0,0
567,Moyen,,,0,0,0
568,Assez large,,,0,0,0
569,Large,,,0,0,0
570,,,,0,0,0
571,,,,0,0,0
572,,,,0,0,0
573,,,,0,0,0
574,,,,0,0,0
575,,,,0,0,0
576,,,,0,0,0
577,,,,0,0,0
578,,,,0,0,0
579,,,,0,0,0
580,,,,0,0,0
581,,,,0,0,0
582,,,,0,0,0
583,,,,0,0,0
584,,,,0,0,0
585,,,,0,0,0
586,,,,0,0,0
587,,,,0,0,0
588,,,,0,0,0
589,,,,0,0,0
590,,,,0,0,0
591,,,,0,0,0
592,,,,0,0,0
593,,,,0,0,0
594,,,,0,0,0
595,,,,0,0,0
596,,,,0,0,0
597,,,,0,0,0
598,,,,0,0,0
599,,,,0,0,0
600, Pivoter caméra  Pivoter décor + Zoom  Inverser sens de rotation,,,0,0,0
601,,,,0,0,0
602, Pivoter caméra  Pivoter décor + Zoom + Orienter haut/bas  Inverser sens de rotation,,,0,0,0
603,,,,0,0,0
604,,,,0,0,0
605,,,,0,0,0
606,,,,0,0,0
607,,,,0,0,0
608,,,,0,0,0
609,,,,0,0,0
610, Clavier virtuel,,,0,0,0
611, Sous-menu,,,0,0,0
612, Faire tourner la caméra   Faire tourner l'arrière-plan   Zoom,,,0,0,0
613, Faire tourner la caméra   Faire tourner l'arrière-plan   Zoom   (maintenir) Incliner la caméra,,,0,0,0
614,,,,0,0,0
615,Temps de jeu restant : UNKNOWN jour,,,0,0,0
616,Récompense d'ancienneté : rang UNKNOWN,,,0,0,0
617,Temps de jeu total : 0 jour,,,0,0,0
618,"Il ne vous reste plus que UNKNOWN jour de temps de jeu.
Visitez la Station Mog pour souscrire ou renouveler un abonnement.
https://sqex.to/Msp",,,0,0,0
619,"Il ne vous reste plus que UNKNOWN jour avant la fin de l'essai gratuit.
Pour continuer à jouer et bénéficier de toutes les fonctions de FINAL FANTASY XIV, procurez-vous la version complète du jeu sur la Boutique Square Enix (France) ou le Square Enix Store.",,,0,0,0
620,,,,0,0,0
621,Valider l'apparence du servant ?,,,0,0,0
622,Interrompre la personnalisation du servant.,,,0,0,0
623,Voulez-vous interrompre la personnalisation du servant ?,,,0,0,0
624,,,,0,0,0
625,"Tous les changements seront perdus.
Voulez-vous vraiment abandonner la modification du personnage ?",,,0,0,0
626,Souhaitez-vous garder vos changements ?,,,0,0,0
627,"Tous les changements seront perdus.
Voulez-vous vraiment réinitialiser l'apparence de votre personnage ?",,,0,0,0
628,,,,0,0,0
629,"Souhaitez-vous vous connecter avec UNKNOWN ?
**Annulez et accédez au sous-menu pour modifier votre personnage.**",,,0,0,0
630,"Vous avez la possibilité de modifier la race, l'ethnie, le sexe et l'apparence de votre personnage.",,,0,0,0
631,"Souhaitez-vous vraiment modifier l'apparence de votre personnage ?
Vous pouvez aussi vous connecter sans rien modifier.
*** Les coupes de cheveux et maquillages obtenus lors de contenus spécifiques seront perdus.
* Selon la race du personnage, des coiffures ou équipements pour la tête peuvent ne pas être disponibles.**",,,0,0,0
632,"Pour modifier l'apparence de votre personnage, vous devez d'abord vous connecter et enlever toutes les pièces d'armure et tous les accessoires qu'il porte. Revenez ensuite à l'écran titre.",,,0,0,0
633,"Souhaitez-vous conserver vos changements ?
*** Selon la race du personnage, certaines coiffures ne seront pas disponibles chez l'esthéticien.**",,,0,0,0
634,Souhaitez-vous annuler la modification de l'apparence ?,,,0,0,0
635,,,,0,0,0
636, Épingler/Désépingler,,,0,0,0
637, Épingler/Désépingler,,,0,0,0
638,Coiffures épinglées,,,0,0,0
639,Requiert  pour être choisie chez l'esthéticien.,,,0,0,0
640,Requiert de terminer la quête “Une fracassante guerrière” ou  pour être choisie chez l'esthéticien.,,,0,0,0
641,Peut être choisie chez l'esthéticien en préparation de la cérémonie du lien éternel.,,,0,0,0
642,"Requiert de terminer les quêtes “La frousse aux trousses”, “Les citrouilles de la trouille” et “La parade en débandade” ou d'utiliser  pour être choisi chez l'esthéticien.",,,0,0,0
643,Requiert  pour être choisie chez l'esthéticien.,,,0,0,0
644,,,,0,0,0
645,"Votre personnage ayant quitté le jeu ou ayant été déconnecté alors qu'il se trouvait dans une instance, il n'est pas possible d'en modifier l'apparence. Veuillez vous connecter à nouveau et quitter l'instance si nécessaire avant de réessayer.",,,0,0,0
646,"Votre personnage se trouvant dans une instance, il n'est pas possible d'en modifier la race, le sexe ou l'apparence.",,,0,0,0
647,"Votre personnage étant détenu dans la geôle de Mordion, les commandes de modification d'apparence sont limitées.",,,0,0,0
648,"Les mo­di­fi­ca­tions de race, de sexe ou d'apparence de votre personnage sont ac­tu­el­le­ment limitées.",,,0,0,0
649,[ UNKNOWN ],,,0,0,0
650,Quitter UNKNOWN et se reconnecter via UNKNOWN ?,,,0,0,0
651,"Données sauvegardées de l'ATH, la position et la taille des fenêtres ainsi qu'une partie de leurs paramètres.",Config. ATH,,0,0,0
652,Données sauvegardées des actions attribuées aux barres et croix de raccourcis associées à chaque job.,Raccourcis,,0,1,0
653,Données sauvegardées des tenues.,Tenues,,0,2,0
654,"Données sauvegardées des paramètres communs des modes de contrôle, attributions des touches, filtres du log et autres réglages.",Config. personnage,,0,3,0
655,Données sauvegardées des macros associées au personnage.,Macros,,0,4,0
656,"Données sauvegardées des paramètres de substitution, favoris incluant la liste des montures et autres réglages tels que ceux des portraits.",Autres données,,0,5,0
657,,,,0,0,0
658,,,,0,0,0
659,,,,0,0,0
660, Sélection individuelle   Tout sélectionner,,,0,0,0
661, Sélection individuelle   Tout sélectionner,,,0,0,0
662,,,,0,0,0
663,,,,0,0,0
664,,,,0,0,0
665,,,,0,0,0
666,,,,0,0,0
667,,,,0,0,0
668,,,,0,0,0
669,,,,0,0,0
670,,,,0,0,0
671,,,,0,0,0
672,,,,0,0,0
673,,,,0,0,0
674,,,,0,0,0
675,,,,0,0,0
676,,,,0,0,0
677,,,,0,0,0
678,,,,0,0,0
679,,,,0,0,0
680,Équipement de job nv 100,,,0,0,0
681,Tenue ethnique,,,0,0,0
682,Équipement du Dragon-dieu,,,0,0,0
683,Équipement des Forges,,,0,0,0
684,Équipement alexandrin,,,0,0,0
685,Équipement du dragon des abysses,,,0,0,0
686,Équipement d'élite du Maelstrom,,,0,0,0
687,Équipement d'élite des Deux Vipères,,,0,0,0
688,Équipement d'élite des Immortels,,,0,0,0
689,Équipement Genji,,,0,0,0
690,Équipement d'Oméga,,,0,0,0
691,Équipement de limier des enfers,,,0,0,0
692,Équipement de Nain,,,0,0,0
693,Équipement des lendemains édéniques,,,0,0,0
694,Équipement Anabaseios,,,0,0,0
695,Équipement de guerrier glorifié,,,0,0,0
696,Tenue de Firion,,,0,0,0
697,Équipement des lunautes,,,0,0,0
698,Tenue de Strife,,,0,0,0
699,Tenue de Leonhart,,,0,0,0
700,Tenue des Tantalas,,,0,0,0
701,Tenue de Tidus/Yuna,,,0,0,0
702,Tenue de Snow/Lightning,,,0,0,0
703,Costume de prodige sharlayanais,,,0,0,0
704,Tenue de Noctis,,,0,0,0
705,Équipement garance,,,0,0,0
706,Costume de porcelet,,,0,0,0
707,,,,0,0,0
708,Tenue de porcelet,,,0,0,0
709,,,,0,0,0
710,,,,0,0,0
711,,,,0,0,0
712,,,,0,0,0
713,,,,0,0,0
714,,,,0,0,0
715,,,,0,0,0
716,,,,0,0,0
717,,,,0,0,0
718,,,,0,0,0
719,,,,0,0,0
720,,,,0,0,0
721,,,,0,0,0
722,,,,0,0,0
723,,,,0,0,0
724,,,,0,0,0
725,,,,0,0,0
726,,,,0,0,0
727,,,,0,0,0
728,,,,0,0,0
729,,,,0,0,0
730,,,,0,0,0
731,,,,0,0,0
732,,,,0,0,0
733,,,,0,0,0
734,,,,0,0,0
735,,,,0,0,0
736,,,,0,0,0
737,,,,0,0,0
738,,,,0,0,0
739,,,,0,0,0
740,,,,0,0,0
741,,,,0,0,0
742,,,,0,0,0
743,,,,0,0,0
744,,,,0,0,0
745,,,,0,0,0
746,,,,0,0,0
747,,,,0,0,0
748,,,,0,0,0
749,,,,0,0,0
750,,,,0,0,0
751,,,,0,0,0
752,,,,0,0,0
753,,,,0,0,0
754,,,,0,0,0
755,,,,0,0,0
756,,,,0,0,0
757,,,,0,0,0
758,,,,0,0,0
759,,,,0,0,0
760,,,,0,0,0
761,,,,0,0,0
762,,,,0,0,0
763,,,,0,0,0
764,,,,0,0,0
765,,,,0,0,0
766,,,,0,0,0
767,,,,0,0,0
768,,,,0,0,0
769,,,,0,0,0
770,,,,0,0,0
771,,,,0,0,0
772,,,,0,0,0
773,,,,0,0,0
774,,,,0,0,0
775,,,,0,0,0
776,,,,0,0,0
777,,,,0,0,0
778,,,,0,0,0
779,,,,0,0,0
780,,,,0,0,0
781,,,,0,0,0
782,,,,0,0,0
783,,,,0,0,0
784,,,,0,0,0
785,,,,0,0,0
786,,,,0,0,0
787,,,,0,0,0
788,,,,0,0,0
789,,,,0,0,0
790,,,,0,0,0
791,Japon,,,0,0,0
792,Amérique du nord,,,0,0,0
793,Europe,,,0,0,0
794,Océanie,,,0,0,0
795,,,,0,0,0
796,,,,0,0,0
797,,,,0,0,0
798,,,,0,0,0
799,,,,0,0,0
800,Choix du centre de traitement de données,,,0,0,0
801,,,,0,0,0
802,Centres,,,0,0,0
803,Détails,,,0,0,0
804,,,,0,0,0
805,,,,0,0,0
806,"FINAL FANTASY XIV requiert une connexion constante avec les serveurs appelés “Mondes” et installés dans nos centres de traitement de données.
Nous vous conseillons de choisir un centre de traitement de données proche de votre domicile. Celui ac­tu­el­le­ment sélectionné est recommandé aux joueurs résidant au Japon.
**Ce centre de traitement de données est uniquement utilisé pour tester la charge du serveur via le cloud.
Il est impossible de s'y connecter en dehors de la phase de test.
**
Les Mondes sont groupés selon les centres de traitement de données auxquels ils appartiennent. Choisissez donc ce dernier en fonction du Monde où vous désirez jouer.",,,0,0,0
807,,,,0,0,0
808,Connexion à UNKNOWN...,,,0,0,0
809,Chargement de la liste des personnages...,,,0,0,0
810,OK,,,0,0,0
811,Annuler,,,0,0,0
812,Japon,,,0,0,0
813,Amérique du nord,,,0,0,0
814,Europe,,,0,0,0
815,Océanie,,,0,0,0
816,Amérique du nord (cloud/beta),,,0,0,0
817,,,,0,0,0
818,,,,0,0,0
819,,,,0,0,0
820,"Le terme utilisé pour désigner un serveur de jeu dans FFXIV est “Monde”.
Une fois un Monde choisi, il devient votre “Monde d'origine”. Sauf exception,
les possibilités d'en changer sont assez restreintes. Si vous désirez jouer
avec des amis, vérifiez bien que vous choisissez tous le même.

Les Mondes sont répartis sur plusieurs centres de traitement de données,
qui sont eux-mêmes divisés en quatre grandes zones géographiques.
Afin d'éviter les problèmes de latence, il est conseillé (mais pas obligatoire)
de sélectionner le centre le plus proche de son lieu de résidence.
Si le Monde recherché est introuvable, il est necessaire de suspendre la
création de personnage et de retourner au menu de sélection du Monde ou
de choisir un autre centre de traitement de données à l'écran-titre.
* Les Mondes portant la mention “Legacy” existent depuis la version 1.0.

**Ce centre de traitement de données est uniquement utilisé pour tester la charge du serveur via le cloud.
Il est impossible de s'y connecter en dehors de la phase de test.
**

**Ce monde fait ac­tu­el­le­ment l'objet d'une campagne offrant divers avantages pour les personnages nouvellement créés, comme par exemple, un bonus de gain d'expérience !**

**Ce Monde est plein et il n'est plus possible de créer de nouveaux personnages dessus. Vous devez attendre que la restriction soit levée, ou choisir un autre Monde. Vous pouvez également créer un personnage dans un Monde sans restriction, puis vous rendre dans celui-ci en utilisant le voyage inter-Monde.**",,,0,0,0
821,,,,0,0,0
822,,,,0,0,0
823,Les données de création du personnage  ♂ de l'emplacement n°UNKNOWN créées le 27.8.2013 à 8h00 vont être chargées.,,,0,0,0
824,"Des données de création de personnage ont été trouvées.
Choisissez les données que vous souhaitez importer et continuez jusqu'à la dernière étape.",,,0,0,0
825,,,,0,0,0
826,,,,0,0,0
827,,,,0,0,0
828,,,,0,0,0
829,,,,0,0,0
830,,,,0,0,0
831,,,,0,0,0
832,Charger des données de création de personnage existantes ?,,,0,0,0
833,,,,0,0,0
834,,,,0,0,0
835,,,,0,0,0
836,Cette fonction n'est pas encore disponible dans la version PlayStation®4.,,,0,0,0
837,"
(source)",,,0,0,0
838,"
(cible)",,,0,0,0
839,Parcourir les données,,,0,0,0
840,Sauvegarder les données du client,,,0,0,0
841,Sauvegarder les données du personnage,,,0,0,0
842,Sauvegarder les données du personnage,,,0,0,0
843,SAUVEGARDE DES DONNÉES DU CLIENT,,,0,0,0
844,SAUVEGARDE DES DONNÉES DU PERSONNAGE,,,0,0,0
845,SAUVEGARDE DES DONNÉES DU CLIENT,,,0,0,0
846,SAUVEGARDE DES DONNÉES DU PERSONNAGE,,,0,0,0
847,Télécharger,,,0,0,0
848,Transférer,,,0,0,0
849,Cible : **données du client**,,,0,0,0
850,Cible : **données du personnage**,,,0,0,0
851,"Sauvegardez sur le serveur les **données du client**, qui incluent entre autres la configuration système (taille de l'interface, paramètres de son, etc.) et les macros communes.
* La résolution, les paramètres graphiques et les périphériques de jeu ne seront pas sauvegardés.",,,0,0,0
852,"Sauvegardez sur le serveur les **données du personnage**, qui incluent entre autres la configuration du personnage, la configuration ATH, les barres et croix de raccourcis ainsi que les tenues.
* Les réglages du tri d'objets et les données d'inventaire ne seront pas sauvegardés.
* Pour la lecture à distance, seules la disposition et la taille des éléments de l'ATH seront sauvegardées.",,,0,0,0
853,,,,0,0,0
854,Personnage : UNKNOWNUNKNOWN,,,0,0,0
855,Cette fonction n'est pas disponible dans la version d'essai.,,,0,0,0
856,Impossible d'utiliser cette fonction ac­tu­el­le­ment. Le serveur est congestionné.,,,0,0,0
857,TÉLÉCHARGER,,,0,0,0
858,TRANSFÉRER,,,0,0,0
859,Serveur,,,0,0,0
860,Client,,,0,0,0
861,"Les **données du client** seront sauvegardées sur le serveur.
Les données du serveur ne seront pas mises à jour si moins de 23 heures se sont écoulées depuis le dernier transfert.",,,0,0,0
862,"Les **données du personnage** sélectionné seront sauvegardées sur le serveur.
Les données du serveur ne seront pas mises à jour si moins de 23 heures se sont écoulées depuis le dernier transfert.",,,0,0,0
863,Les **données du client** sauvegardées sur le serveur seront récupérées.,,,0,0,0
864,Les **données du personnage** sauvegardées sur le serveur seront copiées vers le personnage sélectionné.,,,0,0,0
865,Choisir une autre sauvegarde,,,0,0,0
866,Personnage actuel,,,0,0,0
867,Autres données de personnage récemment sauvegardées (même centre de données uniquement),,,0,0,0
868,PAS DE DONNÉES,,,0,0,0
869,Date de sauvegarde : 27/8/2013 8:00,,,0,0,0
870,[Win],,,0,0,0
871,La sauvegarde est prête à être réalisée.,,,0,0,0
872,La sauvegarde est prête à être téléchargée.,,,0,0,0
873,Les **données d'un autre personnage** seront copiées.,,,0,0,0
874,"Transfert impossible.
Les données du serveur et celles du client sont identiques.",,,0,0,0
875,"Un temps d'attente est nécessaire entre chaque transfert.
Veuillez réessayer à partir du 27/8/2013 à 8:00.",,,0,0,0
876,Aucune sauvegarde des données du client trouvée.,,,0,0,0
877,Aucune sauvegarde trouvée pour ce personnage.,,,0,0,0
878,Les données sont celles par défaut.,,,0,0,0
879,Le transfert de données est ac­tu­el­le­ment indisponible.,,,0,0,0
880,La fonction de sauvegarde est ac­tu­el­le­ment indisponible.,,,0,0,0
881,,,,0,0,0
882,,,,0,0,0
883,,,,0,0,0
884,Données prêtes,,,0,0,0
885,Préparation de la sauvegarde.,,,0,0,0
886,Téléchargement des données en cours.,,,0,0,0
887,Transfert des données en cours.,,,0,0,0
888,"Les données du client ont été récupérées.
**Certains réglages ne seront mis à jour qu'au prochain démarrage du jeu.**",,,0,0,0
889,Les données du client ont été sauvegardées sur le serveur.,,,0,0,0
890,Les données sauvegardées ont été copiées vers UNKNOWNUNKNOWN.,,,0,0,0
891,Les données de UNKNOWNUNKNOWN ont été sauvegardées sur le serveur.,,,0,0,0
892,"Les données sont incomplètes et ne peuvent être sauvegardées.
Vérifiez que vous pouvez vous connecter avec ce personnage, puis réessayez.
(UNKNOWN)",,,0,0,0
893,"Les données sont corrompues et ne peuvent être sauvegardées.
Vérifiez que vous pouvez vous connecter avec ce personnage, puis réessayez.
(UNKNOWN)",,,0,0,0
894,"La sauvegarde a échoué.
Vérifiez que vous pouvez vous connecter avec ce personnage, puis réessayez.
(UNKNOWN)",,,0,0,0
895,"Le transfert des données a échoué.
Vérifiez que vous pouvez vous connecter avec ce personnage, puis réessayez ultérieurement.
(UNKNOWN)",,,0,0,0
896,"Le téléchargement des données a échoué.
Vérifiez que vous pouvez vous connecter avec ce personnage, puis réessayez ultérieurement.
(UNKNOWN)",,,0,0,0
897,"Espace disque insuffisant. La copie des données a échoué.
(UNKNOWN)",,,0,0,0
898,"Une erreur s'est produite.
Veuillez réessayer ultérieurement.
(UNKNOWN)",,,0,0,0
899,"Téléchargement impossible.
Les données du serveur et celles du client sont identiques.",,,0,0,0
900,"La taille de l'interface, le nombre maximum d'images par seconde, etc., seront sauvegardés.
* Certains paramètres comme la résolution seront exclus.",Affichage,,0,1,0
901,"Les réglages de volume, les sons rendus muets, etc., seront sauvegardés.",Son,,0,11,0
902,"Les paramètres souris et manette seront sauvegardés.
* Les in­for­ma­tions sur les périphériques utilisés seront exclues.",Souris/manette,,0,41,0
903,L'apparence générale de l'interface du jeu sera sauvegardée.,Thème visuel,,0,181,0
904,"Divers paramètres tels que la langue des voix seront sauvegardés.
* Les paramètres liés à la plateforme de jeu seront exclus.",Autres,,0,51,0
905,"Les réglages de repré­sen­ta­tion visuelle des sons, de perception des couleurs, etc., seront sauvegardés.",Accessibilité,,0,61,0
906,"Les macros communes seront sauvegardées.
* Pour sauvegarder les macros d'un personnage, veuillez utiliser la sauvegarde des données du personnage.",Macros communes,,0,161,0
907,,,,0,0,0
908,,,,0,0,0
909,,,,0,0,0
910,,,,0,0,0
911,,,,0,0,0
912,,,,0,0,0
913,,,,0,0,0
914,,,,0,0,0
915,,,,0,0,0
916,,,,0,0,0
917,,,,0,0,0
918,,,,0,0,0
919,,,,0,0,0
920,Les réglages des modes souris/clavier et manette seront sauvegardés.,Config. personnage,,0,131,0
921,La disposition et la taille des éléments de l'ATH seront sauvegardées.,Config. ATH,,0,91,0
922,Les barres et croix de raccourcis associées à chaque job seront sauvegardées.,Croix de raccourcis,,0,111,0
923,Les tenues seront sauvegardées.,Tenues,,0,141,0
924,Les paramètres d'attribution des touches seront sauvegardés.,Attributions,,0,151,0
925,Les paramètres des filtres du log seront sauvegardés.,Filtres du log,,0,121,0
926,"Les macros associées au personnage seront sauvegardées.
* Pour sauvegarder les macros communes, veuillez utiliser la sauvegarde des données du client.",Macros,,0,161,0
927,Les données de Triple Triade et de Choc des mascottes seront sauvegardées.,Autres,,0,51,0
928,Les données de la liste de contacts et les intitulés des groupes de la liste d'amis seront sauvegardés.,Réseau social,,0,171,0
929,,,,0,0,0
930,,,,0,0,0
931,,,,0,0,0
932,,,,0,0,0
933,,,,0,0,0
934,,,,0,0,0
935,,,,0,0,0
936,,,,0,0,0
937,,,,0,0,0
938,,,,0,0,0
939,,,,0,0,0
940,Restaurer,,,0,0,0
941,Macros communes,,,0,0,0
942,Anciennes données,,,0,0,0
943,RESTAURATION DES MACROS COMMUNES,,,0,0,0
944,,,,0,0,0
