#,Text[0],Text[1],Text[2],Image,Type,IconType,TextType
511,"Avant de commencer, cliquez sur l'icone **Carte** et assurez-vous d'être à proximité du lieu de mission.

Si vous vous trouvez dans une zone différente de celle précisée dans le journal, vous ne pourrez pas commencer le mandat.",,,150342,1,0,0
512,"Une fois sur place, ouvrez de nouveau votre journal et cliquez sur **Commencer** pour démarrer la mission.",,,150343,1,0,0
513,"Vous pouvez vérifier la liste des mandats que vous avez acceptés à partir du journal (accessible depuis la rubrique **Missions** du menu principal).

Pour afficher le détail d'un mandat, sélectionnez son titre et pressez la touche **Confirmer**.",,,150341,1,0,0
514,"Avant de commencer, assurez-vous d'être à proximité du lieu de mission en sélectionnant le bouton **Carte**.

Si vous vous trouvez dans une zone différente de celle précisée dans le journal, vous ne pourrez pas démarrer le mandat.",,,150342,1,0,0
515,"Une fois sur place, ouvrez de nouveau le journal, sélectionnez le bouton **Commencer** et pressez la touche **Confirmer** pour lancer la mission.",,,150343,1,0,0
516,,,,0,0,0,0
517,,,,0,0,0,0
518,,,,0,0,0,0
519,,,,0,0,0,0
520,"Au moment de commencer un mandat, une fenêtre vous proposant d'**ajuster le niveau des ennemis** apparaît à l'écran.

Plus la difficulté est accrue, plus les récompenses sont **importantes**.",,,150351,1,0,0
521,"Si vous jugez la difficulté trop élevée, vous pouvez l'ajuster au cours de la mission en ouvrant le journal et en sélectionnant **Changer la difficulté**.",,,150352,1,0,0
522,,,,0,0,0,0
523,,,,0,0,0,0
524,,,,0,0,0,0
525,,,,0,0,0,0
526,,,,0,0,0,0
527,,,,0,0,0,0
528,,,,0,0,0,0
529,,,,0,0,0,0
530,"Une fois le mandat commencé, l'emplacement de l'objectif de la mission s'affiche sur la **boussole**.

Les cibles sont facilement reconnaissables grâce à l'icone spécial au-dessus de leur nom.",,,150421,1,0,0
531,"La liste des objectifs s'efface temporairement au profit d'in­for­ma­tions sur le mandat en cours : difficulté, nombre d'ennemis à tuer, temps restant... Bien entendu, elle réapparaît au­to­ma­ti­que­ment une fois le mandat terminé.",,,150422,1,0,0
532,,,,0,0,0,0
533,,,,0,0,0,0
534,,,,0,0,0,0
535,,,,0,0,0,0
536,,,,0,0,0,0
537,,,,0,0,0,0
538,,,,0,0,0,0
539,,,,0,0,0,0
540,"Quand tous les objectifs d'un mandat sont remplis, un message vous proposant de **retourner auprès du mandant** apparaît à l'écran. Vous pouvez alors accepter et récupérer votre récompense.",,,150431,1,0,0
541,,,,0,0,0,0
542,,,,0,0,0,0
543,,,,0,0,0,0
544,,,,0,0,0,0
545,,,,0,0,0,0
546,,,,0,0,0,0
547,,,,0,0,0,0
548,,,,0,0,0,0
549,,,,0,0,0,0
550,"Si vous n'arrivez pas à remplir tous les objectifs dans le temps alloué, vous pouvez recommencer un mandat en ouvrant le journal et en cliquant sur **Retenter**.

Chaque tentative vous coûtera **une au­to­ri­sa­tion** cependant.",,,150441,1,0,0
551,"Si vous n'arrivez pas à remplir tous les objectifs dans le temps alloué, vous pouvez recommencer un mandat en ouvrant le journal et en choisissant l'option **Retenter**.

Chaque tentative vous coûtera **une au­to­ri­sa­tion** cependant.",,,150441,1,0,0
552,,,,0,0,0,0
553,,,,0,0,0,0
554,,,,0,0,0,0
555,,,,0,0,0,0
556,,,,0,0,0,0
557,,,,0,0,0,0
558,,,,0,0,0,0
559,,,,0,0,0,0
560,"Con­trai­re­ment aux mandats de mercenariat, les mandats d'artisanat n'ont **pas de limite de temps** et sont considérés comme achevés lorsque le ou les objets demandés ont été livrés au client.

Les détails du mandat sont indiqués dans la liste des objectifs ainsi que dans le journal.",,,150671,1,0,0
561,,,,0,0,0,0
562,,,,0,0,0,0
563,,,,0,0,0,0
564,,,,0,0,0,0
565,,,,0,0,0,0
566,,,,0,0,0,0
567,,,,0,0,0,0
568,,,,0,0,0,0
569,,,,0,0,0,0
570,"Une fois les objets requis fabriqués, parlez au client pour faire apparaître la fenêtre d'échange. Glissez les objets depuis votre inventaire et cliquez sur **Échanger** pour valider la transaction.

N.B. : livrer des **objets HQ** permet de recevoir une meilleure récompense.",,,150681,1,0,0
571,"Une fois les objets requis fabriqués, parlez au client pour faire apparaître la fenêtre d'échange. Sélectionnez les objets dans votre inventaire et validez l'opération via l'icone **Échanger**.
N.B. : livrer des **objets HQ** permet de recevoir une meilleure récompense.",,,150682,1,0,0
572,,,,0,0,0,0
573,,,,0,0,0,0
574,,,,0,0,0,0
575,,,,0,0,0,0
576,,,,0,0,0,0
577,,,,0,0,0,0
578,,,,0,0,0,0
579,,,,0,0,0,0
580,"Les mandats de récolte fonctionnent sur le même principe que les mandats de mercenariat, à la différence qu'il faut être dans **la classe du mandat pour pouvoir commencer** (vous ne pouvez pas lancer un mandat pour botaniste si vous êtes mineur) et qu'il est impossible d'effectuer ces tâches en équipe.",,,150691,1,0,0
581,"Les mandats de récolte destinés aux pêcheurs se déroulent de la même façon que les mandats d'artisanat. Vous devez d'abord parler à un client, obtenir les poissons qu'il vous a demandés, puis les lui rapporter. Vous pouvez cliquer sur l'icone **Carte** de votre journal pour identifier les habitats naturels où vivent les poissons que vous cherchez.",,,150692,1,0,0
582,,,,0,0,0,0
583,,,,0,0,0,0
584,,,,0,0,0,0
585,,,,0,0,0,0
586,,,,0,0,0,0
587,,,,0,0,0,0
588,,,,0,0,0,0
589,,,,0,0,0,0
590,"Une fois un mandat commencé, les in­for­ma­tions relatives à la mission ap­pa­rais­sent dans la **liste des objectifs**. Les tâches consistent prin­ci­pa­le­ment à effectuer des opérations de récolte à un endroit spécifique, ou à collecter un certain nombre d'objets dans un temps limité.",,,150701,1,0,0
591,"Après avoir récolté des objets spécifiques au niveau requis, certains mandats offriront un bonus de récompense selon votre **évaluation.**
Les cibles des mandats ont un icone en forme de losange au-dessus de leur plaque de nom. La zone de récolte est également indiquée par un cercle vert sur la **boussole**.",,,150702,1,0,0
592,,,,0,0,0,0
593,,,,0,0,0,0
594,,,,0,0,0,0
595,,,,0,0,0,0
596,,,,0,0,0,0
597,,,,0,0,0,0
598,,,,0,0,0,0
599,,,,0,0,0,0
600,"Si vous possédez un mandat de guilde identique à celui activé par un membre de votre équipe, vous pouvez le **lier** au sien et participer à la mission avec lui.

En cas de réussite, vous recevrez une récompense au même titre que cette personne.",,,150761,1,0,0
601,,,,0,0,0,0
602,,,,0,0,0,0
603,,,,0,0,0,0
604,,,,0,0,0,0
605,,,,0,0,0,0
606,,,,0,0,0,0
607,,,,0,0,0,0
608,,,,0,0,0,0
609,,,,0,0,0,0
610,"Les ALÉA (Apparition Localisée d'Événements Aléatoires) sont des quêtes publiques qui surviennent en temps réel partout en Éorzéa. Tout le monde peut y participer en entrant dans la zone de l'événement. Lorsqu'un ALÉA se produit à proximité, un message apparaît à l'écran et son emplacement s'affiche sur la carte.",,,150641,1,0,0
611,"Le type d'ALÉA en cours peut être identifié à son icone sur la carte.

En plaçant le curseur de la souris sur l'icone, vous pouvez voir son titre.",,,150642,1,0,0
612,"Vous rejoignez au­to­ma­ti­que­ment un ALÉA dès que vous entrez dans la zone de l'événement. Le titre de l'ALÉA, le niveau, l'objectif actuel et le temps restant ap­pa­rais­sent à droite de l'écran, en haut de la liste des objectifs.",,,150643,1,0,0
613,"Si vous dépassez le niveau recommandé d'un grand nombre de niveaux, un icone **Synchro** apparaîtra dans votre liste des objectifs.

Appuyez sur ce dernier pour ajuster au­to­ma­ti­que­ment votre niveau et prendre part à l'ALÉA.",,,150644,1,0,0
614,,,,0,0,0,0
615,,,,0,0,0,0
616,,,,0,0,0,0
617,,,,0,0,0,0
618,,,,0,0,0,0
619,,,,0,0,0,0
620,"Une fois un ALÉA terminé, une fenêtre détaillant votre récompense apparaît à l'écran.

Les récompenses sont offertes à tous les par­ti­ci­pants. Leurs contenus varient en fonction de la réussite ou l'échec de la mission, ainsi que de la **con­tri­bu­tion individuelle**.",,,150661,1,0,0
621,"Plus votre in­ter­ven­tion et votre rôle sont déterminants, plus votre niveau de con­tri­bu­tion est élevé. Ce dernier est indiqué par une médaille de bronze, d'argent ou d'or dans la fenêtre de récompense à la fin de l'ALÉA.",,,150662,1,0,0
622,,,,0,0,0,0
623,,,,0,0,0,0
624,,,,0,0,0,0
625,,,,0,0,0,0
626,,,,0,0,0,0
627,,,,0,0,0,0
628,,,,0,0,0,0
629,,,,0,0,0,0
630,"Les **opérations de guilde** sont des contenus de combat qui s'effectuent en équipe. Pour participer, adressez-vous à un **brigadier** et choisissez une mission dans la liste. Notez que chaque opération est régie par des conditions de niveau ou de classe qui doivent être remplies par tous les équipiers pour pouvoir commencer.",,,150711,1,0,0
631,"Le choix sera assez limité au début, mais les brigadiers vous proposeront de nouvelles missions au fur et à mesure de votre progression dans l'aventure. Les opérations de guilde sont idéales pour apprendre les bases du jeu en équipe. Utilisez **l'outil de mission** pour trouver des compagnons et bravez avec eux les nombreux dangers de ces défis.",,,150712,1,0,0
632,,,,0,0,0,0
633,,,,0,0,0,0
634,,,,0,0,0,0
635,,,,0,0,0,0
636,,,,0,0,0,0
637,,,,0,0,0,0
638,,,,0,0,0,0
639,,,,0,0,0,0
640,"Les défis à accomplir et le compte à rebours s'affichent dans la **liste des objectifs**. Si vous ne remplissez pas tous les objectifs dans le temps imparti, l'opération se solde par un échec.

Surveillez les in­for­ma­tions qui ap­pa­rais­sent à l'écran, elles peuvent s'avérer très utiles !",,,150721,1,0,0
641,,,,0,0,0,0
642,,,,0,0,0,0
643,,,,0,0,0,0
644,,,,0,0,0,0
645,,,,0,0,0,0
646,,,,0,0,0,0
647,,,,0,0,0,0
648,,,,0,0,0,0
649,,,,0,0,0,0
650,Les zones nébuleuses indiquent qu'un danger est imminent. Soyez très prudent(e) quand vous en apercevez une.,,,150731,1,0,0
651,,,,0,0,0,0
652,,,,0,0,0,0
653,,,,0,0,0,0
654,,,,0,0,0,0
655,,,,0,0,0,0
656,,,,0,0,0,0
657,,,,0,0,0,0
658,,,,0,0,0,0
659,,,,0,0,0,0
660,"Lorsque vous tombez inconscient(e) au cours d'une opération de guilde, vous n'êtes pas renvoyé(e) à votre point de retour, mais au **point de départ de l'opération**.",,,150741,1,0,0
661,,,,0,0,0,0
662,,,,0,0,0,0
663,,,,0,0,0,0
664,,,,0,0,0,0
665,,,,0,0,0,0
666,,,,0,0,0,0
667,,,,0,0,0,0
668,,,,0,0,0,0
669,,,,0,0,0,0
670,"Parlez au brigadier qui supervise l'opération pour recevoir votre récompense. Comme il s'agit de votre première victoire, un bonus vous sera accordé à titre ex­cep­tion­nel. Sachez que l'équipe reçoit un bonus spécial quand **aucun joueur ne tombe inconscient** au cours de la mission. Pensez-y la prochaine fois !",,,150751,1,0,0
671,,,,0,0,0,0
672,,,,0,0,0,0
673,,,,0,0,0,0
674,,,,0,0,0,0
675,,,,0,0,0,0
676,,,,0,0,0,0
677,,,,0,0,0,0
678,,,,0,0,0,0
679,,,,0,0,0,0
680,"Pour **changer d'allégeance**, adressez-vous à l'officier du personnel de la grande compagnie qui vous intéresse. Notez que vos sceaux ainsi que certaines pièces d'équipement deviendront **in­uti­li­sa­bles** après votre transfert. En outre, vous serez dans l'incapacité de quitter la compagnie rejointe pendant **15 jours**.",,,151351,1,0,0
681,,,,0,0,0,0
682,,,,0,0,0,0
683,,,,0,0,0,0
684,,,,0,0,0,0
685,,,,0,0,0,0
686,,,,0,0,0,0
687,,,,0,0,0,0
688,,,,0,0,0,0
689,,,,0,0,0,0
690,"Vous pouvez désormais effectuer des **synthèses rapides** !

Con­trai­re­ment à la synthèse tra­di­tion­nel­le, la synthèse rapide vous permet de fabriquer **plusieurs exemplaires** d'un même objet d'un seul coup.",,,151331,1,0,0
691,"Pour ce faire, ouvrez le carnet d'artisanat et sélectionnez le bouton Synthèse rapide.

Choisissez une recette d'objet parmi celles qui ont déjà été synthétisées **au moins une fois**, précisez ensuite la quantité voulue et pressez le bouton **Commencer**.",,,151332,1,0,0
692,"La synthèse rapide s'effectue au­to­ma­ti­que­ment. Vous n'avez qu'à **attendre patiemment** que l'opération se termine.
Si cette méthode de travail n'est pas recommandée pour réaliser des objets de **haute qualité**, elle permet néanmoins de gagner du temps lors de la fabrication des objets de qualité normale. Pensez-y !",,,151333,1,0,0
693,,,,0,0,0,0
694,,,,0,0,0,0
695,,,,0,0,0,0
696,,,,0,0,0,0
697,,,,0,0,0,0
698,,,,0,0,0,0
699,,,,0,0,0,0
700,"Tous les disciples de la main reçoivent un **carnet d'artisanat** compilant l'ensemble des recettes d'objets qu'ils ont appris à fabriquer.

Pour y accéder, sélectionnez l'option “Carnet d'artisanat” disponible à partir de la rubrique **Carnets** du menu principal.",,,150281,1,0,0
701,"Pour consulter la liste des recettes disponibles, commencez par choisir une **classe** et une **tranche de niveau**.

Sélectionnez ensuite l'objet désiré et vérifiez que vous possédez tous les matériaux nécessaires.",,,150282,1,0,0
702,"Le nom des matériaux manquants s'affiche en gris dans la partie droite de la fenêtre.

Si vous avez tout le nécessaire dans votre inventaire, vous pouvez alors presser le bouton **Fabriquer** et commencer la synthèse.",,,150283,1,0,0
703,,,,0,0,0,0
704,,,,0,0,0,0
705,,,,0,0,0,0
706,,,,0,0,0,0
707,,,,0,0,0,0
708,,,,0,0,0,0
709,,,,0,0,0,0
710,La synthèse s'effectue par le biais d'actions. Celles-ci vous permettent de travailler les matériaux et ainsi de faire monter la **barre de progression**.,,,150291,1,0,0
711,"Plus vous travaillez les matériaux, plus leur solidité diminue.

Pour réussir une synthèse, il faut que la progression atteigne **100 %** avant que la **solidité des matériaux** ne tombe à zéro.",,,150292,1,0,0
712,"Si l'indice de solidité tombe à zéro avant que la progression n'atteigne 100 %, la synthèse **échoue** et tous les matériaux utilisés sont **perdus** (il arrive cependant que des matériaux soient restitués sous certaines conditions).",,,150293,1,0,0
713,"Les objets que vous avez fabriqués au moins une fois sont notés dans votre carnet d'artisanat, portant une coche à gauche de leur nom.

Un **bonus d'expérience** est attribué chaque fois que vous synthétisez un objet pour la première fois.",,,150294,1,0,0
714,La synthèse s'effectue par le biais d'actions. Celles-ci vous permettent de travailler les matériaux et ainsi de faire monter la **barre de progression**.,,,150295,1,0,0
715,,,,0,0,0,0
716,,,,0,0,0,0
717,,,,0,0,0,0
718,,,,0,0,0,0
719,,,,0,0,0,0
720,"En plus des objets normaux, les artisans sont capables de fabriquer des objets de **haute qualité** (HQ). La probabilité de synthétiser un objet de haute qualité est déterminée par le **pourcentage HQ**. Cet indice augmente en même temps que la **qualité** de l'objet lors de la synthèse.",,,150301,1,0,0
721,"Certaines actions, telles qu'**Ouvrage de base** ou **Ouvrage précis**, permettent d'augmenter la qualité d'un objet. Ces dernières nécessitent cependant des **points de synthèse** (PS) pour être utilisées. Elles ont également tendance à réduire la solidité des matériaux plus rapidement que lors du travail normal.",,,150302,1,0,0
722,Notez enfin qu'augmenter la qualité d'un objet permet de recevoir un **bonus de points d'expérience** à la fin de la synthèse.,,,150303,1,0,0
723,"Certaines actions, telles qu'**Ouvrage de base** ou **Ouvrage précis**, permettent d'augmenter la qualité d'un objet. Ces dernières nécessitent cependant des **points de synthèse** (PS) pour être utilisées. Elles ont également tendance à réduire la solidité des matériaux plus rapidement que lors du travail normal.",,,150304,1,0,0
724,,,,0,0,0,0
725,,,,0,0,0,0
726,,,,0,0,0,0
727,,,,0,0,0,0
728,,,,0,0,0,0
729,,,,0,0,0,0
730,"Au fur et à mesure que la synthèse progresse, l'**état** oscille entre mauvais et excellent.",,,150581,1,0,0
731,Effectuer des actions lorsque l'état est **bon** ou **excellent** augmente davantage la qualité en cas de réussite. Cependant l'état se dégradera toujours pour devenir **mauvais** à l'étape suivante.,,,150582,1,0,0
732,,,,0,0,0,0
733,,,,0,0,0,0
734,,,,0,0,0,0
735,,,,0,0,0,0
736,,,,0,0,0,0
737,,,,0,0,0,0
738,,,,0,0,0,0
739,,,,0,0,0,0
740,,,,0,0,0,0
741,,,,0,0,0,0
742,,,,0,0,0,0
743,,,,0,0,0,0
744,,,,0,0,0,0
745,,,,0,0,0,0
746,,,,0,0,0,0
747,,,,0,0,0,0
748,,,,0,0,0,0
749,,,,0,0,0,0
750,"Chaque fois que vous lancez des actions ou que vous tombez inconscient, la **condition** de vos équipements se détériore.

Lorsque la condition d'une pièce équipement tombe à 0 %, elle perd ses attributs.",,,150311,1,0,0
751,"La fenêtre de personnage, accessible à partir du **menu principal**, permet de vérifier la condition de vos équipements.

La zone rouge indique l'usure de l'équipement.",,,150312,1,0,0
752,Vous trouverez des **réparateurs** prêts à rafistoler vos équipements pour une poignée de gils. Ces derniers sont facilement repérables sur la carte grâce à leur icone en forme de marteau.,,,150313,1,0,0
753,,,,0,0,0,0
754,,,,0,0,0,0
755,,,,0,0,0,0
756,,,,0,0,0,0
757,,,,0,0,0,0
758,,,,0,0,0,0
759,,,,0,0,0,0
760,"Les disciples de la main sont capables de réparer leurs objets.

Pour réparer un équipement usé, sélectionnez un objet et choisissez l'option **Réparer** dans le sous-menu.",,,150321,1,0,0
761,"Chaque équipement possède des **restrictions de réparation** qui sont visibles en plaçant le curseur sur l'icone de l'objet.
En plus de remplir ces conditions, les disciples de la main doivent utiliser de la **matière sombre** pour effectuer leurs réparations. Il est possible de s'en procurer dans les échoppes ou sur le terrain.",,,150322,1,0,0
762,,,,0,0,0,0
763,,,,0,0,0,0
764,,,,0,0,0,0
765,,,,0,0,0,0
766,,,,0,0,0,0
767,,,,0,0,0,0
768,,,,0,0,0,0
769,,,,0,0,0,0
770,"Vous avez obtenu un **objet de haute qualité** ! Les objets HQ, identifiables à leur icone étincelante ainsi qu'à la marque spéciale apparaissant à la fin de leur nom, présentent de meilleures ca­rac­té­ris­ti­ques que les objets normaux. Très prisés en Éorzéa, notamment par les artisans, ils se négocient généralement à des prix plus élevés.",,,150601,1,0,0
771,"Bien qu'identiques en apparence, les objets HQ ne peuvent pas être empilés avec les objets de qualité standard.",,,150602,1,0,0
772,,,,0,0,0,0
773,,,,0,0,0,0
774,,,,0,0,0,0
775,,,,0,0,0,0
776,,,,0,0,0,0
777,,,,0,0,0,0
778,,,,0,0,0,0
779,,,,0,0,0,0
780,"Vous avez obtenu un **objet unique** !

Ces objets sont spéciaux et, comme leur nom l'indique, vous ne pouvez en posséder qu'un seul exemplaire à la fois.",,,150611,1,0,0
781,,,,0,0,0,0
782,,,,0,0,0,0
783,,,,0,0,0,0
784,,,,0,0,0,0
785,,,,0,0,0,0
786,,,,0,0,0,0
787,,,,0,0,0,0
788,,,,0,0,0,0
789,,,,0,0,0,0
790,"Suite à ce combat, certaines pièces d'équipement sont devenues **liées** à votre personnage.",,,150621,1,0,0
791,"La plupart des objets peuvent être vendus et échangés avant d'être utilisés, qu'ils aient été équipés ou non. Cependant, effectuer une synthèse, une récolte ou un combat avec un nouvel équipement liera ce dernier à vous et empêchera tout échange ou vente à d'autres joueurs.",,,150622,1,0,0
792,,,,0,0,0,0
793,,,,0,0,0,0
794,,,,0,0,0,0
795,,,,0,0,0,0
796,,,,0,0,0,0
797,,,,0,0,0,0
798,,,,0,0,0,0
799,,,,0,0,0,0
800,"Les **marchés** sont des lieux où les joueurs peuvent vendre leurs objets ou acheter ceux des autres.

Il est possible d'y accéder en ciblant l'un des nombreux **tableaux des ventes** que l'on trouve un peu partout en Éorzéa.",,,150471,1,0,0
801,"Les marchés de toutes les grandes citées sont **interconnectés**, ce qui signifie que les objets mis en vente dans l'une de ces cités peuvent être vus et achetés par des joueurs depuis une autre cité.
Par ailleurs, une taxe de consommation de 5% est appliquée à chaque transaction.",,,150472,1,0,0
802,"Passer au crible tous les objets en vente peut s'avérer fastidieux pour ceux qui ne sont pas habitués à ce système. Nous recommandons donc aux joueurs qui débutent de s'équiper dans les **échoppes**, puis d'utiliser les marchés une fois que ces échoppes ne sont plus adaptées.",,,150473,1,0,0
803,,,,0,0,0,0
804,,,,0,0,0,0
805,,,,0,0,0,0
806,,,,0,0,0,0
807,,,,0,0,0,0
808,,,,0,0,0,0
809,,,,0,0,0,0
810,"Avant de pouvoir acheter un objet aux marchés, il faut d'abord le trouver.
Deux possibilités s'offrent à vous : vous pouvez soit effectuer une **recherche directe** en saisissant le nom de l'objet recherché, ou bien **spécifier des conditions de recherche** qui feront apparaître une liste d'objets correspondants.",,,150481,1,0,0
811,"Si vous connaissez le nom exact de l'objet que vous recherchez, saisissez-le dans la case **Nom**, puis cliquez sur le bouton **Rechercher**. La recherche par nom prend en charge le **com­plè­te­ment automatique**. Par exemple, si vous saisissez “Potion”, vous verrez à la fois apparaître les potions de parole et les potions ignifuges.",,,150482,1,0,0
812,"L'autre solution consiste à préciser des conditions de recherche. Par exemple, pour voir tous les objets pour les pieds dont peuvent s'équiper les archers de niveau 35, cliquez tout d'abord sur l'icone **Pieds** sous **Équipement**, placez l'indicateur de niveau sur **35**, puis cliquez sur **Rechercher**.",,,150483,1,0,0
813,"Si votre recherche renvoie des résultats, ils ap­pa­rais­sent à **droite** dans la fenêtre. Vous pouvez placer le curseur de votre souris sur le nom d'un objet pour voir ses ca­rac­té­ris­ti­ques. Le chiffre à la droite du nom indique le nombre d'exemplaires de l'objet **ac­tu­el­le­ment disponibles** à la vente.",,,150484,1,0,0
814,,,,0,0,0,0
815,,,,0,0,0,0
816,,,,0,0,0,0
817,,,,0,0,0,0
818,,,,0,0,0,0
819,,,,0,0,0,0
820,"Si un objet de la liste de recherche est disponible à l'achat, vous pouvez le sélectionner pour faire apparaître **une seconde liste** indiquant les prix de vente.",,,150491,1,0,0
821,"Choisissez l'objet que vous désirez acheter pour afficher un dernier écran où vous pourrez confirmer ou annuler la transaction.

N.B. : une taxe de consommation de 5% est appliquée à chaque transaction.",,,150492,1,0,0
822,,,,0,0,0,0
823,,,,0,0,0,0
824,,,,0,0,0,0
825,,,,0,0,0,0
826,,,,0,0,0,0
827,,,,0,0,0,0
828,,,,0,0,0,0
829,,,,0,0,0,0
830,"Les **servants** peuvent s'occuper de mettre des objets en vente aux marchés pour vous.
Une taxe de 5% sera prélevée sur le prix de vente de l'objet que vous percevrez.",,,150501,1,0,0
831,"Pour que votre servant propose un objet aux marchés, sélectionnez **Mettre en vente un objet de votre inventaire** ou **Mettre en vente un objet du servant** dans le menu, puis faites glisser l'objet vers la fenêtre du quartier marchand, fixez le prix et validez avec le bouton **Confirmer**.",,,150502,1,0,0
832,"Vous pouvez également sélectionner **Vendre** dans le sous-menu.

Les objets portant la mention **Personnel** ou **Lié** ne peuvent pas être mis en vente.",,,150503,1,0,0
833,,,,0,0,0,0
834,,,,0,0,0,0
835,,,,0,0,0,0
836,,,,0,0,0,0
837,,,,0,0,0,0
838,,,,0,0,0,0
839,,,,0,0,0,0
840,"Les **sonnettes** servent à appeler les servants.

Les servants sont des PNJ qui peuvent être recrutés par les joueurs pour garder des équipements et des gils ainsi que mettre des objets en vente aux marchés.",,,150511,1,0,0
841,"Une fois que vous avez reçu l'au­to­ri­sa­tion de recruter un servant, parlez à **Parnell** de Gridania, ou **Frydwyb** de Limsa Lominsa, ou encore **Chachapi** d'Ul'dah pour remplir les formalités d'embauche.",,,150512,1,0,0
842,,,,0,0,0,0
843,,,,0,0,0,0
844,,,,0,0,0,0
845,,,,0,0,0,0
846,,,,0,0,0,0
847,,,,0,0,0,0
848,,,,0,0,0,0
849,,,,0,0,0,0
850,"Les servants sont des personnes que vous pouvez engager pour **effectuer des tâches simples**, comme garder vos équipements ou vos gils, ou encore vendre des objets sur les marchés. Vous pouvez aussi leur confier des missions, par le biais des **tâches de servant**.",,,150521,1,0,0
851,"Pour recruter un servant, adressez-vous à **Parnell** de Gridania, ou **Frydwyb** de Limsa Lominsa, ou encore **Chachapi** d'Ul'dah.",,,150522,1,0,0
852,,,,0,0,0,0
853,,,,0,0,0,0
854,,,,0,0,0,0
855,,,,0,0,0,0
856,,,,0,0,0,0
857,,,,0,0,0,0
858,,,,0,0,0,0
859,,,,0,0,0,0
860,"Une fois convoqué, vous pouvez demander à votre servant de garder des gils et des pièces d'équipement, ou même lui donner des objets pour qu'il les vende sur les marchés. Vous pouvez aussi lui confier des missions, par le biais des **tâches de servant**.",,,150531,1,0,0
861,"Pour confier ou reprendre quelque chose à un servant, choisissez **Échanger des objets** dans le menu et déplacez simplement l'objet d'une fenêtre d'inventaire à l'autre.

Pour transférer des fonds, passez par l'option **Confier ou récupérer de l'argent**.
L'option **Confier empilables** vous permet quant à elle de remettre en une fois à votre servant tous vos exemplaires d'objets empilables identiques à ceux qu'il possède déjà.",,,150532,1,0,0
862,,,,0,0,0,0
863,,,,0,0,0,0
864,,,,0,0,0,0
865,,,,0,0,0,0
866,,,,0,0,0,0
867,,,,0,0,0,0
868,,,,0,0,0,0
869,,,,0,0,0,0
870,"Certains points de récolte possèdent des ca­rac­té­ris­ti­ques qui peuvent, sous certaines conditions, accroître le rendement, les chances d'obtenir des objets sup­plé­men­tai­res ou le nombre de tentatives de récolte.",,,150541,1,0,0
871,"Ces ca­rac­té­ris­ti­ques s'affichent sous la barre d'état d'un point de récolte, mais on ne peut les voir qu'une fois le trait **Amoureux des arbres** (botaniste) ou **Amoureux des pierres** (mineur) obtenu.",,,150542,1,0,0
872,,,,0,0,0,0
873,,,,0,0,0,0
874,,,,0,0,0,0
875,,,,0,0,0,0
876,,,,0,0,0,0
877,,,,0,0,0,0
878,,,,0,0,0,0
879,,,,0,0,0,0
880,,,,0,0,0,0
881,,,,0,0,0,0
882,,,,0,0,0,0
883,,,,0,0,0,0
884,,,,0,0,0,0
885,,,,0,0,0,0
886,,,,0,0,0,0
887,,,,0,0,0,0
888,,,,0,0,0,0
889,,,,0,0,0,0
890,Les botanistes utilisent leurs outils pour couper des arbres et récolter des matières premières utilisées lors de la synthèse. Les arbres aptes à l'abattage et à la récolte portent le nom d'**arbres matures**.,,,150231,1,0,0
891,"Ces arbres ne sont repérables que lorsque votre personnage bénéficie de l'effet **Forestier**.

Ces derniers sont également indiqués par un **icone en forme de feuille jaune** sur la boussole.",,,150232,1,0,0
892,"Lorsque vous trouvez un arbre mature, approchez-vous des éclats lumineux et faites un **clic droit** pour démarrer le processus de récolte.",,,150233,1,0,0
893,Ces arbres ne sont repérables que lorsque votre personnage bénéficie de l'effet **Forestier**. Ces derniers sont également indiqués par un **icone en forme de feuille jaune** sur la boussole.,,,150232,1,0,0
894,"Lorsque vous trouvez un arbre mature, ciblez-le et pressez la touche **Confirmer** pour démarrer le processus de récolte.",,,150233,1,0,0
895,,,,0,0,0,0
896,,,,0,0,0,0
897,,,,0,0,0,0
898,,,,0,0,0,0
899,,,,0,0,0,0
900,"Les points de collecte permettent de récolter jusqu'à **sept types** d'objets différents.

Sélectionnez simplement celui qui vous intéresse dans la liste pour commencer la coupe ou l'extraction.",,,150241,1,0,0
901,"Le pourcentage d'obtention d'un objet est indiqué à droite de son icone.

Changer d'équipement peut permettre d'augmenter les ca­rac­té­ris­ti­ques de **Collecte**, mais les objets dont le niveau est supérieur au vôtre resteront difficiles à récolter.",,,150242,1,0,0
902,"La position d'un objet dans la liste est déterminée par son **type**. Les branches, par exemple, sont toujours placées dans la troisième case en partant du haut.

Déterminer à quel type d'objet correspondent les cases peut s'avérer utile par la suite.",,,150243,1,0,0
903,,,,0,0,0,0
904,,,,0,0,0,0
905,,,,0,0,0,0
906,,,,0,0,0,0
907,,,,0,0,0,0
908,,,,0,0,0,0
909,,,,0,0,0,0
910,"Le carnet de récolte permet de voir la liste des matériaux qu'un botaniste ou qu'un mineur peut récolter.

Pour y accéder, sélectionnez l'option “Carnet de récolte” disponible à partir de la rubrique **Carnets** du menu principal.",,,150251,1,0,0
911,"Les matériaux que vous avez récoltés au moins une fois portent une coche en bas à droite de leur icone.

Un **bonus d'expérience** est attribué chaque fois qu'un objet est récolté pour la première fois.",,,150252,1,0,0
