#,Singular,Plural,Name,Adjective,PossessivePronoun,StartsWithVowel,Unknown0,Pronoun,Article,Unknown1,Quest,Icon,Action,StackSize,Category,CastTime,CastTimeline,Timeline
2000600,bouteille de sang frais de poiluche,bouteilles de sang frais de poiluche,Sang de poiluche,0,0,0,1,1,0,False,66287,22601,1,3,1,3,0,0
2000601,lettre indéchiffrable,lettres indéchiffrables,Lettre indéchiffrable,0,0,0,1,1,0,False,66288,25918,1,1,1,3,0,0
2000602,rapport du Viaduc,rapports du Viaduc,Rapport du Viaduc,0,0,0,1,0,0,False,66289,26151,1,1,1,3,0,0
2000603,pétition signée,pétitions signées,Pétition signée,0,0,0,1,1,0,False,66291,26151,1,1,1,3,0,0
2000604,morceau de charbon incandescent,morceaux de charbon incandescents,Charbon incandescent,0,0,0,1,0,0,False,66292,25911,1,1,1,3,0,0
2000605,fruit de pampa,fruits de pampa,Fruit de pampa,0,0,0,1,0,0,False,66295,25310,1,5,1,3,0,0
2000606,fiole d'eau bénite,fioles d'eau bénite,Eau bénite,0,0,0,1,1,0,False,66296,22614,306,1,1,3,0,0
2000607,tasse de thé sucré du Thanalan,tasses de thé sucré du Thanalan,Thé sucré du Thanalan,0,0,0,1,1,0,False,66297,24405,1,3,1,3,0,0
2000608,pomme de Sombrelinceul,pommes de Sombrelinceul,Pomme de Sombrelinceul,0,0,0,1,1,0,False,66304,25308,1,6,1,3,0,0
2000609,hache de Ramebourg,haches de Ramebourg,Hache de Ramebourg,0,0,0,1,1,0,False,66307,31408,1,1,1,3,0,0
2000610,feuille de perilla,feuilles de perilla,Feuille de perilla,0,0,0,1,1,0,False,66309,25201,1,1,1,3,0,0
2000611,bouteille de sauce de Mun-Tuy,bouteilles de sauce de Mun-Tuy,Sauce de Mun-Tuy,0,0,0,1,1,0,False,66309,25054,1,1,1,3,0,0
2000612,longue corne d'antilope,longues cornes d'antilope,Longue corne d'antilope,0,0,0,1,1,0,False,66310,22204,1,4,1,3,0,0
2000613,pot d'onguent aux herbes,pots d'onguent aux herbes,Onguent aux herbes,0,0,0,1,0,0,False,66310,22603,1,1,1,3,0,0
2000614,lettre de Meffrid,lettres de Meffrid,Lettre de Meffrid,0,0,0,1,1,0,False,66312,25918,1,1,1,3,0,0
2000615,fiole de venin de peiste,fioles de venin de peiste,Venin de peiste,0,0,0,1,1,0,False,66316,20661,1,1,1,3,0,0
2000616,bâton explosif,bâtons explosifs,Bâton explosif,0,0,0,1,0,0,False,66323,26015,1276,1,1,1,0,3
2000617,cristal électrique,cristaux électriques,Cristal électrique,0,0,0,1,0,0,False,66323,20005,1,5,1,3,0,0
2000618,clef de chambre du Liège flottant,clefs de chambre du Liège flottant,Clef de chambre du Liège flottant,0,0,0,1,1,0,False,66324,25904,1,1,1,3,0,0
2000619,rapport de la Calebasse,rapports de la Calebasse,Rapport de la Calebasse,0,0,0,1,0,0,False,66325,26151,1,1,1,3,0,0
2000620,bouteille de bière fade,bouteilles de bière fade,Bière fade,0,0,0,1,1,0,False,66326,20643,1,3,1,3,0,0
2000621,récipient hermétique,récipients hermétiques,Récipient hermétique,0,0,0,1,0,0,False,66327,22603,1,1,1,1,0,0
2000622,pierre d'âme vivante,pierres d'âme vivantes,Pierre d'âme vivante,0,0,0,1,1,0,False,66327,22618,1,1,1,3,0,0
2000623,plumeau chocobo,plumeaux chocobo,Plumeau chocobo,0,0,0,1,0,0,False,66328,21901,1,2,1,3,0,0
2000624,petite enveloppe,petites enveloppes,Petite enveloppe,0,0,0,1,1,0,False,66330,25918,1,1,1,3,0,0
2000625,caisse de marchandises de Gogolata,caisses de marchandises de Gogolata,Marchandises de Gogolata,0,0,0,1,1,0,False,66331,21003,1,1,1,3,0,0
2000626,panier-repas d'Aeluuin,paniers-repas d'Aeluuin,Panier-repas d'Aeluuin,0,0,0,1,0,0,False,66332,22641,1,3,1,3,0,0
2000627,lampe de montagnard,lampes de montagnard,Lampe de montagnard,0,0,0,1,1,0,False,66333,21003,1,1,1,1,0,0
2000628,lampe ballon,lampes ballon,Lampe ballon,0,0,0,1,1,0,False,66333,21003,1,2,1,3,0,0
2000629,échelle de montagnard,échelles de montagnard,Échelle de montagnard,0,0,1,1,1,0,False,66334,21003,1,3,1,3,0,0
2000630,bouton à fleur de lys,boutons à fleur de lys,Bouton à fleur de lys,0,0,0,1,0,0,False,66336,25917,1,1,1,3,0,0
2000631,chapeau de vesse-de-crapaud,chapeaux de vesse-de-crapaud,Chapeau de vesse-de-crapaud,0,0,0,1,0,0,False,66340,25407,1,5,1,3,0,0
2000632,vase de verre épais,vases de verre épais,Vase de verre épais,0,0,0,1,0,0,False,66341,22606,1,1,1,1,0,0
2000633,élémentaire de foudre vivant,élémentaires de foudre vivants,Élémentaire de foudre vivant,0,0,1,1,0,0,False,66341,22606,1,1,1,3,0,0
2000634,échantillon d'eau de la mare de l'Espoir,échantillons d'eau de la mare de l'Espoir,Eau de la mare de l'Espoir,0,0,1,1,0,0,False,66342,22614,1,3,1,3,0,0
2000635,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2000636,gros hareng,gros harengs,Gros hareng,0,0,0,1,0,0,False,66348,29010,1,1,1,3,0,0
2000637,cuisse de crapaud,cuisses de crapaud,Cuisse de crapaud,0,0,0,1,1,0,False,66348,25154,1,1,1,3,0,0
2000638,russule charbonnière,russules charbonnières,Russule charbonnière,0,0,0,1,1,0,False,66351,25406,1,1,1,3,0,0
2000639,étui de bâtonnets d'encens uldien,étuis de bâtonnets d'encens uldien,Encens uldien,0,0,1,1,0,0,False,66353,23001,1,1,1,3,0,0
2000640,morceau de bois,morceaux de bois,Morceau de bois,0,0,0,1,0,0,False,66354,22453,1,3,1,3,0,0
2000641,œuf d'adamankhélone,œufs d'adamankhélone,Œuf d'adamankhélone,0,0,1,1,0,0,False,66355,25251,1,1,1,3,0,0
2000642,fiole de sang de draconide,fioles de sang de draconide,Sang de draconide,0,0,0,1,1,0,False,66356,22601,1,7,1,3,0,0
2000643,guisarme ensanglantée,guisarmes ensanglantées,Guisarme ensanglantée,0,0,0,1,1,0,False,66357,31817,1,1,1,3,0,0
2000644,collier primitif,colliers primitifs,Collier primitif,0,0,0,1,0,0,False,66357,54832,1,1,1,3,0,0
2000645,lotte morte,lottes mortes,Lotte morte,0,0,0,1,1,0,False,66358,25919,1,1,1,3,0,0
2000646,griffe de yarzon,griffes de yarzon,Griffe de yarzon,0,0,0,1,1,0,False,66361,22259,1,6,1,3,0,0
2000647,sac de jute,sacs de jute,Sac de jute,0,0,0,1,0,0,False,66366,22029,1,3,1,1,0,0
2000648,sac contenant une lotte des dunes,sacs contenant une lotte des dunes,Lotte des dunes affaiblie,0,0,0,1,0,0,False,66366,25919,1,3,1,3,0,0
2000649,bouteille de brandy onyx,bouteilles de brandy onyx,Brandy onyx,0,0,0,1,1,0,False,66367,25057,1,1,1,3,0,0
2000650,sac de viande,sacs de viande,Sac de viande,0,0,0,1,0,0,False,66369,25919,1,5,1,3,0,0
2000651,charge de poudre explosive,charges de poudre explosive,Poudre explosive,0,0,0,1,1,0,False,66371,25919,1276,3,1,1,0,3
2000652,médaille à tête de lion,médailles à tête de lion,Médaille à tête de lion,0,0,0,1,1,0,False,66374,25917,1,3,1,3,0,0
2000653,bon de commande,bons de commande,Bon de commande,0,0,0,1,0,0,False,66375,25918,1,1,1,3,0,0
2000654,morceau de liège,morceaux de liège,Morceau de liège,0,0,0,1,0,0,False,66378,22454,1,5,1,3,0,0
2000655,bouteille de Lohmani Rosso,bouteilles de Lohmani Rosso,Lohmani Rosso,0,0,0,1,1,0,False,66381,25057,1,1,1,3,0,0
2000656,fourrure de coeurl des jungles,fourrures de coeurl des jungles,Fourrure de coeurl des jungles,0,0,0,1,1,0,False,66383,21817,1,4,1,3,0,0
2000657,coque de vin de noix de coco,coques de vin de noix de coco,Vin de noix de coco,0,0,0,1,1,0,False,66384,25315,1,3,1,3,0,0
2000658,cep de vigne de Bacchus,ceps de vigne de Bacchus,Cep de vigne de Bacchus,0,0,0,1,0,0,False,66386,22417,1,1,1,3,0,0
2000659,bouteille de vin de Bacchus,bouteilles de vin de Bacchus,Vin de Bacchus,0,0,0,1,1,0,False,66386,25057,1,1,1,3,0,0
2000660,noyau d'élémentaire de vent,noyaux d'élémentaire de vent,Noyau d'élémentaire de vent,0,0,0,1,0,0,False,66387,21262,1,3,1,3,0,0
2000661,bouquet d'hibiscus d'Oschon,bouquets d'hibiscus d'Oschon,Bouquet d'hibiscus d'Oschon,0,0,0,1,0,0,False,66388,25022,1,4,1,3,0,0
2000662,festin exotique,festins exotiques,Festin exotique,0,0,0,1,0,0,False,66390,22261,1,3,1,3,0,0
2000663,bouquet de fleurs exotiques,bouquets de fleurs exotiques,Bouquet de fleurs exotiques,0,0,0,1,0,0,False,66390,22631,1,3,1,3,0,0
2000664,bouteille de vin de Bacchus,bouteilles de vin de Bacchus,Vin de Bacchus,0,0,0,1,1,0,False,66390,25057,1,2,1,3,0,0
2000665,demande de réincorporation,demandes de réincorporation,Demande de réincorporation,0,0,0,1,1,0,False,66394,25918,1,1,1,3,0,0
2000666,brassée de grosses truites,brassées de grosses truites,Grosses truites,0,0,0,1,1,0,False,66395,29204,1,1,1,3,0,0
2000667,grosse truite grillée,grosses truites grillées,Grosse truite grillée,0,0,0,1,1,0,False,66395,24301,1,3,1,3,0,0
2000668,pierre d'âme,pierres d'âme,Pierre d'âme,0,0,0,1,1,0,False,66397,21202,1,1,1,3,0,0
2000669,griffe de velociraptor,griffes de velociraptor,Griffe de velociraptor,0,0,0,1,1,0,False,66398,22301,1,3,1,3,0,0
2000670,énorme sac de jute,énormes sacs de jute,Énorme sac de jute,0,0,1,1,0,0,False,66399,22029,1,1,1,1,0,0
2000671,sac contenant un coeurl,sacs contenant un coeurl,Sac contenant un coeurl,0,0,0,1,0,0,False,66399,25919,1,1,1,3,0,0
2000672,petite flammèche,petites flammèches,Petite flammèche,0,0,0,1,1,0,False,66401,25911,1276,3,1,1,0,3
2000673,fiole d'huile de salamandre,fioles d'huile de salamandre,Huile de salamandre,0,0,0,1,1,0,False,66402,22603,1,4,1,3,0,0
2000674,lot de bouteilles de vin épicé,lots de bouteilles de vin épicé,Vin épicé,0,0,0,1,0,0,False,66403,25057,1,1,1,3,0,0
2000675,bouteille de vin chaud,bouteilles de vin chaud,Vin chaud,0,0,0,1,1,0,False,66403,25057,1,4,1,3,0,0
2000676,seau d'eau du lac d'Airain,seaux d'eau du lac d'Airain,Seau d'eau du lac d'Airain,0,0,0,1,0,0,False,66404,22614,1,3,1,3,0,0
2000677,ustensile ancien,ustensiles anciens,Ustensile ancien,0,0,1,1,0,0,False,66407,25055,1,1,1,3,0,0
2000678,burin de précision,burins de précision,Burin de précision,0,0,0,1,0,0,False,66408,23103,1,1,1,3,0,0
2000679,petite pince,petites pinces,Petite pince,0,0,0,1,1,0,False,66408,35251,1,1,1,3,0,0
2000680,montre réparée,montres réparées,Montre réparée,0,0,0,1,1,0,False,66408,21002,1,1,1,3,0,0
2000681,bâton d'encens insectifuge,bâtons d'encens insectifuge,Encens insectifuge,0,0,0,1,0,0,False,66409,23001,1,4,1,3,0,0
2000682,bourse de gils,bourses de gils,Bourse de gils,0,0,0,1,1,0,False,66411,25919,1,1,1,3,0,0
2000683,bourse de gils,bourses de gils,Bourse de gils,0,0,0,1,1,0,False,66411,25919,1,1,1,3,0,0
2000684,biscuit à la cannelle,biscuits à la cannelle,Biscuit à la cannelle,0,0,0,1,0,0,False,66411,24007,1,1,1,3,0,0
2000685,cadavre du Refuge des sables,cadavres du Refuge des sables,Cadavre du Refuge des sables,0,0,0,1,0,0,False,66412,26024,1,4,1,3,0,0
2000686,cadavre de Noraxia,cadavres de Noraxia,Cadavre de Noraxia,0,0,0,1,0,0,False,66412,26024,1,1,1,3,0,0
2000687,carré de lin modeste,carrés de lin modeste,Lin modeste,0,0,0,1,0,0,False,66416,21601,1,1,1,3,0,0
2000688,morceau de chair de pampa del sol,morceaux de chair de pampa del sol,Chair de pampa del sol,0,0,0,1,0,0,False,66417,25214,1,1,1,3,0,0
2000689,verre de tonique pampa,verres de tonique pampa,Tonique pampa,0,0,0,1,0,0,False,66417,24406,1,1,1,3,0,0
2000690,morceau de viande de dodo avariée,morceaux de viande de dodo avariée,Morceau de viande de dodo avariée,0,0,0,1,0,0,False,66421,24353,1,1,1,3,0,0
2000691,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2000692,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2000693,paquet volé,paquets volés,Paquet volé,0,0,0,1,0,0,False,66425,21003,1,1,1,3,0,0
2000694,paquet volé,paquets volés,Paquet volé,0,0,0,1,0,0,False,66425,21003,1,1,1,3,0,0
2000695,paquet volé,paquets volés,Paquet volé,0,0,0,1,0,0,False,66425,21003,1,1,1,3,0,0
2000696,paquet volé,paquets volés,Paquet volé,0,0,0,1,0,0,False,0,21003,1,1,1,3,0,0
2000697,lettre à Haurchefant,lettres à Haurchefant,Lettre à Haurchefant,0,0,0,1,1,0,False,66426,25918,1,1,1,3,0,0
2000698,fagot de bois sec,fagots de bois sec,Bois sec,0,0,0,1,0,0,False,66428,27281,1,8,1,3,0,0
2000699,côtelette de mouton fraîche,côtelettes de mouton fraîches,Côtelette de mouton,0,0,0,1,1,0,False,66429,25153,1,12,1,3,0,0
2000700,peau de karakul de bonne qualité,peaux de karakul de bonne qualité,Peau de karakul de bonne qualité,0,0,0,1,1,0,False,66429,21820,1,12,1,3,0,0
2000701,anneau argenté,anneaux argentés,Anneau argenté,0,0,1,1,0,0,False,66430,54403,1,1,1,3,0,0
2000702,couteau émoussé,couteaux émoussés,Couteau émoussé,0,0,0,1,0,0,False,66434,30363,1,1,1,3,0,0
2000703,peau de loup des neiges,peaux de loup des neiges,Peau de loup des neiges,0,0,0,1,1,0,False,66435,21819,1,4,1,3,0,0
2000704,rouleau de corde épaisse,rouleaux de corde épaisse,Corde épaisse,0,0,0,1,0,0,False,66437,26103,1,1,1,3,0,0
2000705,Sebastian,Sebastian,Sebastian,0,0,0,1,0,0,False,66437,21003,1,1,1,3,0,0
2000706,petite flammèche,petites flammèches,Petite flammèche,0,0,0,1,1,0,False,66438,25911,1,5,1,3,0,0
2000707,rondin d'if noir,rondins d'if noir,Rondin d'if noir,0,0,0,1,0,0,False,66440,22401,1,1,1,3,0,0
2000708,lettre pour Isaudorel,lettres pour Isaudorel,Lettre pour Isaudorel,0,0,0,1,1,0,False,66441,26151,1,1,1,3,0,0
2000709,doigt de bombo,doigts de bombo,Doigt de bombo,0,0,0,1,0,0,False,66444,30351,1,1,1,3,0,0
2000710,lettre pour Belmont,lettres pour Belmont,Lettre pour Belmont,0,0,0,1,1,0,False,66445,26151,1,1,1,3,0,0
2000711,rosaire d'œil-du-dragon,rosaires d'œil-du-dragon,Rosaire d'œil-du-dragon,0,0,0,1,0,0,False,66447,21002,1,2,1,3,0,0
2000712,traité sur la tenue du bon érudit,traités sur la tenue du bon érudit,Traité sur la tenue du bon érudit,0,0,0,1,0,0,False,0,20601,1,1,1,3,0,0
2000713,feuille d'herbe aux fées,feuilles d'herbe aux fées,Feuille d'herbe aux fées,0,0,0,1,1,0,False,0,20601,1,1,1,3,0,0
2000714,bidon de céruleum traité,bidons de céruleum traité,Bidon de céruleum traité,0,0,0,1,0,0,False,0,22606,1,1,1,3,0,0
2000715,bouquet de lys de Nymeia,bouquets de lys de Nymeia,Lys de Nymeia,0,0,0,1,0,0,False,66457,22627,1,1,1,3,0,0
2000716,bouteille de liqueur de saint Daniffen,bouteilles de liqueur de saint Daniffen,Liqueur de saint Daniffen,0,0,0,1,1,0,False,66449,25057,1,1,1,3,0,0
2000717,perle de cristal,perles de cristal,Perle de cristal,0,0,0,1,1,0,False,66450,21280,1,3,1,3,0,0
2000718,rosaire de mithril,rosaires de mithril,Rosaire de mithril,0,0,0,1,0,0,False,66451,25919,1,1,1,3,0,0
2000719,vieux livre,vieux livres,Vieux livre,0,0,0,1,0,0,False,66452,26002,1,1,1,3,0,0
2000720,registre d'observation,registres d'observation,Registre d'observation,0,0,0,1,0,0,False,66453,26002,1,1,1,3,0,0
2000721,lettre de recommandation d'Haurchefant,lettres de recommandation d'Haurchefant,Lettre de recommandation d'Haurchefant,0,0,0,1,1,0,False,66453,25918,1,1,1,3,0,0
2000722,lettre de recommandation de Francel,lettres de recommandation de Francel,Lettre de recommandation de Francel,0,0,0,1,1,0,False,66453,25918,1,1,1,3,0,0
2000723,lettre à la maison Haillenarte,lettres à la maison Haillenarte,Lettre à la maison Haillenarte,0,0,0,1,1,0,False,66462,26151,1,1,1,3,0,0
2000724,morceau de viande de queue de protée,morceaux de viande de queue de protée,Viande de queue de protée,0,0,0,1,0,0,False,66463,25152,1,1,1,3,0,0
2000725,steak de protée,steaks de protée,Steak de protée,0,0,0,1,0,0,False,66463,24352,1,3,1,3,0,0
2000726,sac de possessions d'hérétique,sacs de possessions d'hérétique,Possessions d'hérétique,0,0,0,1,0,0,False,66464,25919,1,1,1,3,0,0
2000727,×大審門の瓦礫（未使用）,,,0,0,0,1,0,0,False,0,21003,1,1,1,3,0,0
2000728,bloc de graisse de chinchilla,blocs de graisse de chinchilla,Graisse de chinchilla,0,0,0,1,0,0,False,66468,22603,1,4,1,3,0,0
2000729,tas d'écailles de dragon,tas d'écailles de dragon,Écailles de dragon,0,0,0,1,0,0,False,66469,22251,1,1,1,3,0,0
2000730,rat mort,rats morts,Rat mort,0,0,0,1,0,0,False,66470,25919,1,1,1,3,0,0
2000731,potion alchimique uldienne,potions alchimiques uldiennes,Potion alchimique uldienne,0,0,0,1,1,0,False,66471,20646,1,1,1,3,0,0
2000732,noyau d'élémentaire de glace,noyaux d'élémentaire de glace,Noyau d'élémentaire de glace,0,0,0,1,0,0,False,66473,21266,1,6,1,3,0,0
2000733,encyclique ensanglantée,encycliques ensanglantées,Encyclique ensanglantée,0,0,1,1,1,0,False,66475,26151,1,1,1,3,0,0
2000734,arme endommagée,armes endommagées,Arme endommagée,0,0,1,1,1,0,False,66478,30435,1,5,1,3,0,0
2000735,potion enrageante concentrée,potions enrageantes concentrées,Potion enrageante concentrée,0,0,0,1,1,0,False,66479,20663,1,1,1,3,0,0
2000736,clef de la prison,clefs de la prison,Clef de la prison,0,0,0,1,1,0,False,66480,25903,1,1,1,3,0,0
2000737,pioche en fer,pioches en fer,Pioche en fer,0,0,0,1,1,0,False,66484,38001,1,1,1,3,0,0
2000738,bouteille de brandevin,bouteilles de brandevin,Brandevin,0,0,0,1,1,0,False,66486,25057,1,1,1,3,0,0
2000739,corde épaisse,cordes épaisses,Corde épaisse,0,0,0,1,1,0,False,66487,26103,1,1,1,3,0,0
2000740,pot de terre cuite,pots de terre cuite,Pot de terre cuite,0,0,0,1,0,0,False,66490,22603,1,1,1,3,0,0
2000741,pot enduit,pots enduits,Pot enduit,0,0,0,1,0,0,False,66491,22603,1,1,1,3,0,0
2000742,maillet de mineur,maillets de mineur,Maillet de mineur,0,0,0,1,0,0,False,66492,38051,1,1,1,3,0,0
2000743,bouteille de sang de toison d'or,bouteilles de sang de toison d'or,Sang de toison d'or,0,0,0,1,1,0,False,66493,22601,1,5,1,3,0,0
2000744,éclat de quartz clair,éclats de quartz clair,Quartz clair,0,0,1,1,0,0,False,66494,20664,1,5,1,3,0,0
2000745,plume dorée,plumes dorées,Plume dorée,0,0,0,1,1,0,False,66497,21901,1,1,1,3,0,0
2000746,bouteille de vin vide,bouteilles de vin vides,Bouteille de vin vide,0,0,0,1,1,0,False,66501,25057,1,1,1,3,0,0
2000747,bouteille de vin pleine,bouteilles de vin pleines,Bouteille de vin pleine,0,0,0,1,1,0,False,66501,25057,1,1,1,3,0,0
2000748,sachet d'épices orientales,sachets d'épices orientales,Épices orientales,0,0,0,1,0,0,False,66502,25919,1,1,1,3,0,0
2000749,flacon de parfum de rose,flacons de parfum de rose,Parfum de rose,0,0,0,1,0,0,False,66506,20623,1,1,1,3,0,0
2000750,graine de lys sylvain,graines de lys sylvain,Graine de lys sylvain,0,0,0,1,1,0,False,66506,25919,1,3,1,3,0,0
2000751,noyau d'élémentaire de vent,noyaux d'élémentaire de vent,Noyau d'élémentaire de vent,0,0,0,1,0,0,False,66509,21262,1,4,1,3,0,0
2000752,morceau de minerai de cœur pur,morceaux de minerai de cœur pur,Minerai de cœur pur,0,0,0,1,0,0,False,66510,21253,1,1,1,3,0,0
2000753,cristal corrompu,cristaux corrompus,Cristal corrompu,0,0,0,1,0,0,False,66511,20649,1,1,1,3,0,0
2000754,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2000755,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2000756,catalyseur d'ectoplasme,catalyseurs d'ectoplasme,Catalyseur d'ectoplasme,0,0,0,1,0,0,False,66523,25919,1,1,1,3,0,0
2000757,catalyseur de plasmoïde,catalyseurs de plasmoïde,Catalyseur de plasmoïde,0,0,0,1,0,0,False,66523,25919,1,9,1,3,0,0
2000758,boîte de fournitures,boîtes de fournitures,Fournitures,0,0,0,1,1,0,False,66525,21003,1,3,1,3,0,0
2000759,enveloppe raffinée,enveloppes raffinées,Enveloppe raffinée,0,0,1,1,1,0,False,66527,25918,1,1,1,3,0,0
2000760,enveloppe à fleurs,enveloppes à fleurs,Enveloppe à fleurs,0,0,1,1,1,0,False,66527,25918,1,1,1,3,0,0
2000761,enveloppe austère,enveloppes austères,Enveloppe austère,0,0,1,1,1,0,False,66527,25918,1,1,1,3,0,0
2000762,cristal acéré,cristaux acérés,Cristal acéré,0,0,0,1,0,0,False,66531,20649,1,4,1,3,0,0
2000763,foie de protée,foies de protée,Foie de protée,0,0,0,1,0,0,False,66534,22602,1,5,1,3,0,0
2000764,racine de pesse vulgaire,racines de pesse vulgaire,Racine de pesse vulgaire,0,0,0,1,1,0,False,66535,25005,1,8,1,3,0,0
2000765,plaque de blindage de cuirassé,plaques de blindage de cuirassé,Blindage de cuirassé,0,0,0,1,1,0,False,66536,21003,1,8,1,3,0,0
2000766,fulguromètre,fulguromètres,Fulguromètre,0,0,0,1,0,0,False,66537,21002,1,1,1,3,0,0
2000767,uniforme impérial endommagé,uniformes impériaux endommagés,Uniforme impérial endommagé,0,0,1,1,0,0,False,66539,42345,1,3,1,3,0,0
2000768,casque impérial endommagé,casques impériaux endommagés,Casque impérial endommagé,0,0,0,1,0,0,False,66539,40128,1,3,1,3,0,0
2000769,demi-robe impériale réparée,demi-robes impériales réparées,Demi-robe impériale réparée,0,0,0,1,1,0,False,66539,42345,1,3,1,3,0,0
2000770,heaume impérial réparé,heaumes impériaux réparés,Heaume impérial réparé,0,0,0,1,0,0,False,66539,40128,1,3,1,3,0,0
2000771,fumigène impérial,fumigènes impériaux,Fumigène impérial,0,0,0,1,0,0,False,66540,25019,1,1,1,3,0,0
2000772,cœur d'automate,cœurs d'automates,Cœur d'automate,0,0,0,1,0,0,False,66541,25919,1,1,1,3,0,0
2000773,clef d'identification impériale,clefs d'identification impériales,Clef d'identification impériale,0,0,0,1,1,0,False,66057,26014,1,1,1,3,0,0
2000774,aile de pou,ailes de pou,Aile de pou,0,0,1,1,1,0,False,66547,21951,1,3,1,3,0,0
2000775,plaque d'identité des Hirondelles écarlates,plaques d'identité des Hirondelles écarlates,Plaque d'identité des Hirondelles écarlates,0,0,0,1,1,0,False,66554,54809,1,4,1,3,0,0
2000776,bombe improvisée,bombes improvisées,Bombe improvisée,0,0,0,1,1,0,False,66555,26015,1276,3,1,1,0,3
2000777,rapport sur l'opération creuset,rapports sur l'opération creuset,Rapport sur l'opération creuset,0,0,0,1,0,0,False,66556,26151,1,1,1,3,0,0
2000778,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2000779,pincée de sable de feu,pincées de sable de feu,Sable de feu,0,0,0,1,1,0,False,66558,26015,1276,1,1,1,0,3
2000780,pot d'onguent des U,pots d'onguent des U,Onguent des U,0,0,0,1,0,0,False,66559,22603,1,3,1,3,0,0
2000781,caisse de matériel du Maelstrom,caisses de matériel du Maelstrom,Caisse de matériel du Maelstrom,0,0,0,1,1,0,False,66562,21003,1,1,1,3,0,0
2000782,bombe improvisée,bombes improvisées,Bombe improvisée,0,0,0,1,1,0,False,66571,26015,1276,3,1,1,0,3
2000783,lot de rations du Maelstrom,lots de rations du Maelstrom,Rations du Maelstrom,0,0,0,1,0,0,False,66567,24111,1,2,1,3,0,0
2000784,tranche de chair fraîche de guêpe des mers,tranches de chair fraîche de guêpe des mers,Chair fraîche de guêpe des mers,0,0,0,1,1,0,False,66569,25156,1,8,1,3,0,0
2000785,morceau de viande de basilic,morceaux de viande de basilic,Viande de basilic,0,0,0,1,0,0,False,66575,25154,1,3,1,3,0,0
2000786,bol de ragoût de basilic,bols de ragoût de basilic,Ragoût de basilic,0,0,0,1,0,0,False,66575,24107,1,3,1,3,0,0
2000787,cimeterre des Immortels,cimeterres des Immortels,Cimeterre des Immortels,0,0,0,1,0,0,False,66576,21003,1,1,1,3,0,0
2000788,griffe de grenado,griffes de grenado,Griffe de grenado,0,0,0,1,1,0,False,66577,30351,1,1,1,3,0,0
2000789,remède spécial,remèdes spéciaux,Remède spécial,0,0,0,1,0,0,False,66580,20684,1,4,1,3,0,0
2000790,cornée d'ahriman,cornées d'ahriman,Cornée d'ahriman,0,0,0,1,1,0,False,66581,22605,1,6,1,3,0,0
2000791,droit de passage de la porte du Loup blanc,droits de passage de la porte du Loup blanc,Droit de passage de la porte du Loup blanc,0,0,0,1,0,0,False,66338,26153,1,1,1,3,0,0
2000792,traité sur la tenue du bon érudit,traités sur la tenue du bon érudit,Traité sur la tenue du bon érudit,0,0,0,1,0,0,False,66636,26002,1,1,1,3,0,0
2000793,feuille d'herbe aux fées,feuilles d'herbe aux fées,Feuille d'herbe aux fées,0,0,0,1,1,0,False,66636,25010,1,1,1,3,0,0
2000794,tenue d'érudit incomplète,tenues d'érudit incomplètes,Tenue d'érudit incomplète,0,0,0,1,1,0,False,66636,23154,1,3,1,3,0,0
2000795,urne de cendres d'A-Towa-Cant,urnes de cendres d'A-Towa-Cant,Cendres d'A-Towa-Cant,0,0,1,1,1,0,False,0,20601,1,1,1,3,0,0
2000796,caisses d'entraînement,caisses d'entraînement,Caisses d'entraînement,0,0,0,1,1,0,False,65991,21003,1,1,1,3,0,0
2000797,message caché,messages cachés,Message caché,0,0,0,1,0,0,False,0,20601,1,1,1,3,0,0
2000798,grimoire neuf,grimoires neufs,Grimoire neuf,0,0,0,1,0,0,False,0,20601,1,1,1,3,0,0
2000799,lettre cachetée,lettres cachetées,Lettre cachetée,0,0,0,1,1,0,False,0,20601,1,1,1,3,0,0
2000800,poisson frais et juteux,poissons frais et juteux,Poisson frais et juteux,0,0,0,1,0,0,False,0,20601,1,1,1,3,0,0
2000801,tarte à l'anguille spéciale,tartes à l'anguille spéciales,Tarte à l'anguille,0,0,0,1,1,0,False,0,20601,1,1,1,3,0,0
2000802,bourse remplie de gils,bourses remplies de gils,Bourse remplie de gils,0,0,0,1,1,0,False,0,20601,1,1,1,3,0,0
2000803,sac en cuir mystérieux,sacs en cuir mystérieux,Sac en cuir mystérieux,0,0,0,1,0,0,False,0,20601,1,1,1,3,0,0
2000804,paréo d'Ealdgyth,paréos d'Ealdgyth,Paréo d'Ealdgyth,0,0,0,1,0,0,False,0,20601,1,1,1,3,0,0
2000805,bouteille de vin rare,bouteilles de vin rare,Bouteille de vin rare,0,0,0,1,1,0,False,0,20601,1,1,1,3,0,0
2000806,ratatouille de Yannie,ratatouilles de Yannie,Ratatouille de Yannie,0,0,0,1,1,0,False,0,20601,1,1,1,3,0,0
