#,Unknown0,Unknown1,Unknown2,Unknown3,Unknown4,Unknown5,Unknown6,Unknown7,Unknown8,Unknown9,Unknown10,Unknown11,Unknown12,Unknown13,Unknown14,Unknown15,Unknown16,Unknown17,Unknown18,Unknown19,Unknown20,Unknown21,Unknown22,Unknown23,Unknown24,Unknown25,Unknown26,Unknown27,Unknown28,Unknown29,Talk[0],Talk[1],Talk[2],Talk[3],Talk[4],Talk[5],Talk[6],Talk[7]
28,0,1,2,0,0,False,0,1,2,0,0,False,0,1,2,0,0,False,0,1,2,0,0,False,0,1,2,0,0,False,Mon nom est Kikiri. Je suis chargée de distribuer des mandats de grande compagnie pour les Immortels.,"Vous voulez que je vous propose des mandats de grande compagnie ? Je suis désolée, mais je ne suis pas autorisée à confier des missions aux aventuriers qui n'ont pas encore accompli un seul mandat de guilde.","Vous avez vos ordres, . Que le Cristal vous montre la voie !","Vous voulez que je vous propose des mandats de grande compagnie ? Je suis désolée, mais je ne suis pas autorisée à confier des missions aux aventuriers qui n'ont pas encore accompli un seul mandat de guilde. Il va falloir vous y faire.","Fé­li­ci­ta­tions, , c'est du bon travail ! Voilà vos sceaux de compagnie.","Vous voulez que je vous propose des mandats de grande compagnie ? Je suis désolée, mais je ne suis pas autorisée à confier des missions aux aventuriers qui n'ont pas encore prêté allégeance à l'une des trois or­ga­ni­sa­tions de l'Alliance éorzéenne.",0,0
29,0,1,2,0,0,False,0,1,2,0,0,False,0,1,2,0,0,False,0,1,2,0,0,False,0,1,2,0,0,False,Mon nom est Blue Herring. Je suis chargée de gérer des mandats de grande compagnie pour les Immortels.,"Vous voulez que je vous propose des mandats de grande compagnie ? Je suis désolée, mais je ne suis pas autorisée à confier des missions aux aventuriers qui n'ont pas encore accompli un seul mandat de guilde.","Vous avez vos ordres, . Que les Douze vous protègent !","Vous voulez que je vous propose des mandats de grande compagnie ? Je suis désolée, mais je ne suis pas autorisée à confier des missions aux aventuriers qui n'ont pas encore accompli un seul mandat de guilde.","Mes félicitations, , vous avez fait du bon travail ! Prenez vos sceaux de compagnie.","Vous voulez que je vous propose des mandats de grande compagnie ? Je suis désolée, mais je ne suis pas autorisée à confier des missions aux aventuriers qui n'ont pas encore prêté allégeance à l'une des trois or­ga­ni­sa­tions de l'Alliance éorzéenne.","Vous voulez que je vous propose des mandats de grande compagnie ? Je suis désolée, mais je ne suis pas autorisée à confier des missions aux recrues qui n'ont pas au moins le grade d'adjudant. Demandez une promotion et revenez me voir !",0
30,0,1,2,0,0,False,0,1,2,0,0,False,0,1,2,0,0,False,0,1,2,0,0,False,0,1,2,0,0,False,Mon nom est Haisie. Je suis chargée de gérer des mandats de grande compagnie pour l'ordre des Deux Vipères.,"Vous voulez que je vous propose des mandats de grande compagnie ? Je suis désolée, mais je ne suis pas autorisée à confier des missions aux aventuriers qui n'ont pas encore accompli un seul mandat de guilde.","Vous avez vos ordres, . Que les Douze vous protègent !","Vous voulez que je vous propose des mandats de grande compagnie ? Je suis désolée, mais je ne suis pas autorisée à confier des missions aux aventuriers débutants. Vous allez devoir vous entraîner davantage !","Mes félicitations, , vous avez fait du bon travail ! Prenez vos sceaux de compagnie.","Vous voulez que je vous propose des mandats de grande compagnie ? Je suis désolée, mais je ne suis pas autorisée à confier des missions aux aventuriers qui n'ont pas encore prêté allégeance à l'une des trois or­ga­ni­sa­tions de l'Alliance éorzéenne.","Vous voulez que je vous propose des mandats de grande compagnie ? Je suis désolée, mais je ne suis pas autorisée à confier des missions aux recrues qui n'ont pas au moins le grade d'adjudant. Demandez une promotion et revenez me voir !",0
31,0,1,2,0,0,False,0,1,2,0,0,False,0,1,2,0,0,False,0,1,2,0,0,False,0,1,2,0,0,False,Mon nom est Lodille. Je suis chargée de gérer des mandats de grande compagnie pour l'ordre des Deux Vipères.,"Vous voulez que je vous propose des mandats de grande compagnie ? Je suis désolée, mais je ne suis pas autorisée à confier des missions aux aventuriers qui n'ont pas encore accompli un seul mandat de guilde.","Vous avez vos ordres, . Que Nophica soit avec vous !","Vous voulez que je vous propose des mandats de grande compagnie ? Je suis désolée, mais je ne suis pas autorisée à confier des missions aux aventuriers trop peu aguerris. L'Arête blanche est une région dangereuse, voyez-vous.","Mes félicitations, , vous avez fait du bon travail ! Prenez vos sceaux de compagnie.","Vous voulez que je vous propose des mandats de grande compagnie ? Je suis désolée, mais je ne suis pas autorisée à confier des missions aux aventuriers qui n'ont pas encore prêté allégeance à l'une des trois or­ga­ni­sa­tions de l'Alliance éorzéenne.","Vous voulez que je vous propose des mandats de grande compagnie ? Je suis désolée, mais je ne suis pas autorisée à confier des missions aux recrues qui n'ont pas au moins le grade d'adjudant. Demandez une promotion et revenez me voir !",0
32,0,1,2,0,0,False,0,1,2,0,0,False,0,1,2,0,0,False,0,1,2,0,0,False,0,1,2,0,0,False,Mon nom est Eidhart. Je suis chargé de gérer les mandats de grande compagnie pour les Immortels.,"Tu veux que je te propose des mandats de grande compagnie ? Désolé, mais je peux pas confier des missions aux aventuriers qui ont pas encore accompli un seul mandat de guilde.","Tu as tes ordres, . Tâche de rester en vie !","Tu veux que je te propose des mandats de grande compagnie ? Désolé, mais je peux pas confier des missions aux débutants dans ton genre. Va donc t'entraîner un peu !","Fé­li­ci­ta­tions, , tu as fait du bon travail ! Prends tes sceaux de compagnie.","Tu veux que je te propose des mandats de grande compagnie ? Désolé, mais je peux pas confier des missions aux aventuriers qui ont pas encore prêté allégeance à une des trois or­ga­ni­sa­tions de l'Alliance éorzéenne.","Tu veux que je te propose des mandats de grande compagnie ? Désolé, mais je peux pas confier des missions aux recrues qui ont pas au moins le grade de major. Demande une promotion et reviens me voir !",0
33,0,1,2,0,0,False,0,1,2,0,0,False,0,1,2,0,0,False,0,1,2,0,0,False,0,1,2,0,0,False,"Bonsoir aventurière, je suis le chevalier Eloin des templiers. Par ordre du capitaine général, j'ai été chargé de gérer les mandats ishgardais.","Il s'agit de missions destinés aux gens qui ont démontré leurs capacités et leur valeur, mais je crains que vous ne soyez pas encore prête pour cela...","Je vous souhaite bon courage, et que Hamone veille sur vous !","J'aimerais pouvoir vous confier une de nos missions, mais je crains que vous n'ayez pas encore fait vos preuves...","Je confirme, vous avez réussi la mission qui vous avait été confiée. Tenez, voici votre récompense !",0,0,"Je constate que vous avez également abattu un ennemi dont nous autres templiers avions mis la tête à prix. Dans ce cas, je vais augmenter votre récompense comme il se doit !"
34,0,1,2,0,0,False,0,1,2,0,0,False,0,1,2,0,0,False,0,1,2,0,0,False,0,1,2,0,0,False,La guilde des aventuriers cherche à élargir sa zone d'activité. C'est pour ça qu'elle a décidé d'ouvrir un comptoir pour les mandats ici même à Kugane !,Nous recherchons ac­tu­el­le­ment des artisans compétents pour nous aider.,"Ça se passe bien avec les mandats ? J'imagine que ça ne doit pas être toujours très facile, mais je suis sûr que vous vous en sortez à merveille !",Nous avons vraiment besoin d'artisans compétents pour nous aider.,Vous avez fait un travail remarquable... Voilà la récompense !,0,0,0
35,0,1,2,0,0,False,0,1,0,0,0,False,0,1,2,0,0,False,0,1,0,0,0,False,0,1,2,0,0,False,"La halle du Juste a besoin d'artisans talentueux prêts à relever toutes sortes de défis ! Ça vous dirait de prendre un mandat en charge, voyageuse ?","Quelqu'un serait-il intéressé par un mandat ? N'hésitez pas à demander, j'en ai plein en stock !","Alors, ce mandat, ça avance ? Je compte sur vous !","Quelqu'un serait-il intéressé par un mandat ? N'hésitez pas à demander, j'en ai plein en stock !","Fé­li­ci­ta­tions, voyageuse, vous avez fait du très bon travail ! Tenez, voici votre récompense !",0,0,0
36,0,1,2,0,0,False,0,1,0,0,0,False,0,1,2,0,0,False,0,1,0,0,0,False,0,1,2,0,0,False,Ce n'est pas le travail qui manque ici. Que diriez-vous de remplir un petit mandat pour le compte du collège des glaneurs ?,"Pfiouuu, ça en fait des commandes... Manque de chance, les artisans agréés ne se trouvent pas sous le pied d'un cheval.","Alors, ça avance ? Passez me voir dès que vous avez rempli votre mandat, et vous aurez droit à votre récompense.","Pfiouuu, ça en fait des commandes... Manque de chance, les artisans agréés ne se trouvent pas sous le pied d'un cheval.","Vous avez ce qu'il fallait !? Parfait ! Voilà votre récompense ! Continuez comme ça et on vous proposera bientôt d'intégrer le collège des glaneurs, ha ha ha !",0,0,0
37,0,1,2,0,0,False,0,1,0,0,0,False,0,1,2,0,0,False,0,1,0,0,0,False,0,1,2,0,0,False,"Ici, nous recevons les commandes des habitants pour nos talentueux artisans... Et croyez-moi, ce n'est pas le travail qui manque, hou ! Vous m'avez l'air d'être une disciple de la main aguerrie, que diriez-vous de remplir un de nos mandats ?",Aaaah... Tant de commandes et si peu d'artisans capables de les honorer... Si seulement quelqu'un de talentueux pouvait nous tendre une main secourable... Hou...,0,Aaaah... Tant de commandes et si peu d'artisans capables de les honorer... Si seulement quelqu'un de talentueux pouvait nous tendre une main secourable... Hou...,"Hou ! C'est un excellent travail ! Acceptez cette compensation, en récompense de vos efforts !",0,0,0
