#,Name,NameNoArticle,Unknown0,Unknown1,Unknown2,Unknown3,Unknown4,Unknown5,Unknown6,Unknown7,Unknown8,MapCondition
1060,Vigile de Pierre,Vigile de Pierre,le Vigile de Pierre,0,0,0,1,0,0,0,0,0
1061,Gouffre hurlant,Gouffre hurlant,le Gouffre hurlant,0,0,0,1,0,0,0,0,0
1062,Forteresse de Dzemael,Forteresse de Dzemael,la Forteresse de Dzemael,0,0,0,1,0,0,0,0,0
1063,Château d'Amdapor,Château d'Amdapor,le Château d'Amdapor,0,0,0,1,0,0,0,0,0
1064,Phare de Sirius,Phare de Sirius,le Phare de Sirius,0,0,0,1,0,0,0,0,0
1065,Mines de Clochecuivre (brutal),Mines de Clochecuivre (brutal),les Mines de Clochecuivre (brutal),0,0,0,1,0,0,0,0,0
1066,Manoir des Haukke (brutal),Manoir des Haukke (brutal),le Manoir des Haukke (brutal),0,0,0,1,0,0,0,0,0
1067,Bivouac de Brayflox (brutal),Bivouac de Brayflox (brutal),le Bivouac de Brayflox (brutal),0,0,0,1,0,0,0,0,0
1068,Halatali (brutal),Halatali (brutal),Halatali (brutal),0,0,0,1,0,0,0,0,0
1069,Vestiges de la cité d'Amdapor,Vestiges de la cité d'Amdapor,les Vestiges de la cité d'Amdapor,0,0,0,1,0,0,0,0,0
1070,,,,0,0,0,0,0,0,0,0,0
1071,,,,0,0,0,0,0,0,0,0,0
1072,,,,0,0,0,0,0,0,0,0,0
1073,,,,0,0,0,0,0,0,0,0,0
1074,,,,0,0,0,0,0,0,0,0,0
1075,,,,0,0,0,0,0,0,0,0,0
1076,,,,0,0,0,0,0,0,0,0,0
1077,,,,0,0,0,0,0,0,0,0,0
1078,,,,0,0,0,0,0,0,0,0,0
1079,,,,0,0,0,0,0,0,0,0,0
1080,,,,0,0,0,0,0,0,0,0,0
1081,,,,0,0,0,0,0,0,0,0,0
1082,,,,0,0,0,0,0,0,0,0,0
1083,,,,0,0,0,0,0,0,0,0,0
1084,,,,0,0,0,0,0,0,0,0,0
1085,,,,0,0,0,0,0,0,0,0,0
1086,,,,0,0,0,0,0,0,0,0,0
1087,,,,0,0,0,0,0,0,0,0,0
1088,,,,0,0,0,0,0,0,0,0,0
1089,,,,0,0,0,0,0,0,0,0,0
1090,,,,0,0,0,0,0,0,0,0,0
1091,,,,0,0,0,0,0,0,0,0,0
1092,,,,0,0,0,0,0,0,0,0,0
1093,,,,0,0,0,0,0,0,0,0,0
1094,,,,0,0,0,0,0,0,0,0,0
1095,,,,0,0,0,0,0,0,0,0,0
1096,,,,0,0,0,0,0,0,0,0,0
1097,,,,0,0,0,0,0,0,0,0,0
1098,,,,0,0,0,0,0,0,0,0,0
1099,,,,0,0,0,0,0,0,0,0,0
1100,Maisonnette - Brumée,Maisonnette - Brumée,la maisonnette de Brumée,0,0,0,1,0,0,0,0,0
1101,Pavillon - Brumée,Pavillon - Brumée,le pavillon de Brumée,0,0,0,1,0,0,0,0,0
1102,Villa - Brumée,Villa - Brumée,la villa de Brumée,0,0,0,1,0,0,0,0,0
1103,Maisonnette - La Coupe,Maisonnette - La Coupe,la maisonnette de La Coupe,0,0,0,1,0,0,0,0,0
1104,Pavillon - La Coupe,Pavillon - La Coupe,le pavillon de La Coupe,0,0,0,1,0,0,0,0,0
1105,Villa - La Coupe,Villa - La Coupe,la villa de La Coupe,0,0,0,1,0,0,0,0,0
1106,Maisonnette - Lavandière,Maisonnette - Lavandière,la maisonnette de Lavandière,0,0,0,1,0,0,0,0,0
1107,Pavillon - Lavandière,Pavillon - Lavandière,le pavillon de Lavandière,0,0,0,1,0,0,0,0,0
1108,Villa - Lavandière,Villa - Lavandière,la villa de Lavandière,0,0,0,1,0,0,0,0,0
1109,Rez-de-chaussée,Rez-de-chaussée,le rez-de-chaussée,0,0,0,1,0,0,0,0,0
1110,1er étage,1er étage,le 1er étage,0,0,0,1,0,0,0,0,0
1111,Cave,Cave,la cave,0,0,0,1,0,0,0,0,0
1112,Rez-de-chaussée,Rez-de-chaussée,le rez-de-chaussée,0,0,0,1,0,0,0,0,0
1113,1er étage,1er étage,le 1er étage,0,0,0,1,0,0,0,0,0
1114,Cave,Cave,la cave,0,0,0,1,0,0,0,0,0
1115,1,1,,0,0,0,1,0,0,0,0,0
1116,2,2,,0,0,0,1,0,0,0,0,0
1117,3,3,,0,0,0,1,0,0,0,0,0
1118,4,4,,0,0,0,1,0,0,0,0,0
1119,5,5,,0,0,0,1,0,0,0,0,0
1120,6,6,,0,0,0,1,0,0,0,0,0
1121,7,7,,0,0,0,1,0,0,0,0,0
1122,8,8,,0,0,0,1,0,0,0,0,0
1123,9,9,,0,0,0,1,0,0,0,0,0
1124,10,10,,0,0,0,1,0,0,0,0,0
1125,11,11,,0,0,0,1,0,0,0,0,0
1126,12,12,,0,0,0,1,0,0,0,0,0
1127,13,13,,0,0,0,1,0,0,0,0,0
1128,14,14,,0,0,0,1,0,0,0,0,0
1129,15,15,,0,0,0,1,0,0,0,0,0
1130,16,16,,0,0,0,1,0,0,0,0,0
1131,17,17,,0,0,0,1,0,0,0,0,0
1132,18,18,,0,0,0,1,0,0,0,0,0
1133,19,19,,0,0,0,1,0,0,0,0,0
1134,20,20,,0,0,0,1,0,0,0,0,0
1135,21,21,,0,0,0,1,0,0,0,0,0
1136,22,22,,0,0,0,1,0,0,0,0,0
1137,23,23,,0,0,0,1,0,0,0,0,0
1138,24,24,,0,0,0,1,0,0,0,0,0
1139,25,25,,0,0,0,1,0,0,0,0,0
1140,26,26,,0,0,0,1,0,0,0,0,0
1141,27,27,,0,0,0,1,0,0,0,0,0
1142,28,28,,0,0,0,1,0,0,0,0,0
1143,29,29,,0,0,0,1,0,0,0,0,0
1144,30,30,,0,0,0,1,0,0,0,0,0
1145,Maison (compagnie libre),Maison (compagnie libre),la maison (compagnie libre),0,0,0,1,0,0,0,0,0
1146,Officier du logement,Officier du logement,l'officier du logement,0,0,0,1,0,0,0,0,0
1147,Rez-de-chaussée,Rez-de-chaussée,le rez-de-chaussée,0,0,0,1,0,0,0,0,0
1148,Cave,Cave,la cave,0,0,0,1,0,0,0,0,0
1149,Quai de Brumée,Quai de Brumée,le quai de Brumée,0,0,0,1,0,0,0,0,0
1150,Brumée est,Brumée est,Brumée est,0,0,0,1,0,0,0,0,0
1151,Lavandière est,Lavandière est,Lavandière est,0,0,0,1,0,0,0,0,0
1152,La Coupe nord,La Coupe nord,La Coupe nord,0,0,0,1,0,0,0,0,0
1153,La Coupe sud-est,La Coupe sud-est,La Coupe sud-est,0,0,0,1,0,0,0,0,0
1154,Garde de La Coupe,Garde de La Coupe,le Garde de La Coupe,0,0,0,1,0,0,0,0,0
1155,Brumée sud,Brumée sud,Brumée sud,0,0,0,1,0,0,0,0,0
1156,Brumée sud (quai),Brumée sud (quai),Brumée sud (quai),0,0,0,1,0,0,0,0,0
1157,Chambre individuelle - Brumée,Chambre individuelle - Brumée,,0,0,0,1,0,0,0,0,0
1158,Chambre individuelle - La Coupe,Chambre individuelle - La Coupe,,0,0,0,1,0,0,0,0,0
1159,Chambre individuelle - Lavandière,Chambre individuelle - Lavandière,,0,0,0,1,0,0,0,0,0
1160,Maison (individuelle),Maison (individuelle),la maison (individuelle),0,0,0,1,0,0,0,0,0
1161,Brumée,Brumée,Brumée,0,0,0,1,0,0,0,0,0
1162,Brumée [Annexe],Brumée [Annexe],Annexeà Brumée [Annexe],0,0,0,1,0,0,0,0,0
1163,La Coupe,La Coupe,La Coupe,0,0,0,1,0,0,0,0,0
1164,La Coupe [Annexe],La Coupe [Annexe],Annexeà La Coupe [Annexe],0,0,0,1,0,0,0,0,0
1165,Lavandière,Lavandière,Lavandière,0,0,0,1,0,0,0,0,0
1166,Lavandière [Annexe],Lavandière [Annexe],Annexeà Lavandière [Annexe],0,0,0,1,0,0,0,0,0
1167,L'Azuréenne [Annexe],L'Azuréenne [Annexe],Annexeà L'Azuréenne [Annexe],0,0,0,1,0,0,0,0,0
1168,Place du Frimas [Annexe],Place du Frimas [Annexe],Annexeà la place du Frimas [Annexe],0,0,0,1,0,0,0,0,0
1169,Aqueduc de l'Amirale [Annexe],Aqueduc de l'Amirale [Annexe],Annexeà l'aqueduc de l'Amirale [Annexe],0,0,0,1,0,0,0,0,0
1170,Bazar du littoral [Annexe],Bazar du littoral [Annexe],Annexeau bazar du littoral [Annexe],0,0,0,1,0,0,0,0,0
1171,Brumée nord-est [Annexe],Brumée nord-est [Annexe],Annexeà Brumée nord-est [Annexe],0,0,0,1,0,0,0,0,0
1172,Brumée sud-est [Annexe],Brumée sud-est [Annexe],Annexeà Brumée sud-est [Annexe],0,0,0,1,0,0,0,0,0
1173,Brumée centre [Annexe],Brumée centre [Annexe],Annexeà Brumée centre [Annexe],0,0,0,1,0,0,0,0,0
1174,Brumée nord-ouest (quai) [Annexe],Brumée nord-ouest (quai) [Annexe],Brumée nord-ouest =Annexeà Brumée nord-ouest =Annexede Brumée nord-ouest =Annexe,0,0,0,1,0,0,0,0,0
1175,Brumée sud-ouest [Annexe],Brumée sud-ouest [Annexe],Annexeà Brumée sud-ouest [Annexe],0,0,0,1,0,0,0,0,0
1176,Bazar du littoral [Annexe],Bazar du littoral [Annexe],Annexeau bazar du littoral [Annexe],0,0,0,1,0,0,0,0,0
1177,Fierté de Senna [Annexe],Fierté de Senna [Annexe],Annexeà la Fierté de Senna [Annexe],0,0,0,1,0,0,0,0,0
1178,Comptoirs de la Canopée [Annexe],Comptoirs de la Canopée [Annexe],Annexeaux comptoirs de la Canopée [Annexe],0,0,0,1,0,0,0,0,0
1179,Dolmen du Gardien [Annexe],Dolmen du Gardien [Annexe],Annexeau dolmen du Gardien [Annexe],0,0,0,1,0,0,0,0,0
1180,Comptoirs de la Bouquetière [Annexe],Comptoirs de la Bouquetière [Annexe],Annexeaux comptoirs de la Bouquetière [Annexe],0,0,0,1,0,0,0,0,0
1181,Lavandière nord-est [Annexe],Lavandière nord-est [Annexe],Annexeà Lavandière nord-est [Annexe],0,0,0,1,0,0,0,0,0
1182,Lavandière sud [Annexe],Lavandière sud [Annexe],Annexeà Lavandière sud [Annexe],0,0,0,1,0,0,0,0,0
1183,Lavandière nord-ouest [Annexe],Lavandière nord-ouest [Annexe],Annexeà Lavandière nord-ouest [Annexe],0,0,0,1,0,0,0,0,0
1184,Lavandière sud-ouest [Annexe],Lavandière sud-ouest [Annexe],Annexeà Lavandière sud-ouest [Annexe],0,0,0,1,0,0,0,0,0
1185,Yainu-Par [Annexe],Yainu-Par [Annexe],Annexeà Yainu-Par [Annexe],0,0,0,1,0,0,0,0,0
1186,Appontement de l'Améthyste [Annexe],Appontement de l'Améthyste [Annexe],Annexeà l'appontement de l'Améthyste [Annexe],0,0,0,1,0,0,0,0,0
1187,Comptoirs de la Canopée [Annexe],Comptoirs de la Canopée [Annexe],Annexeaux comptoirs de la Canopée [Annexe],0,0,0,1,0,0,0,0,0
1188,Le Gisement intarissable [Annexe],Le Gisement intarissable [Annexe],Annexeau Gisement intarissable [Annexe],0,0,0,1,0,0,0,0,0
1189,Place de la Bourse [Annexe],Place de la Bourse [Annexe],Annexeà la place de la Bourse [Annexe],0,0,0,1,0,0,0,0,0
1190,Pleincœur  [Annexe],Pleincœur  [Annexe],Annexeà Pleincœur [Annexe],0,0,0,1,0,0,0,0,0
1191,Le Souffle de la Sultane [Annexe],Le Souffle de la Sultane [Annexe],Annexeau Souffle de la Sultane [Annexe],0,0,0,1,0,0,0,0,0
1192,Salut de Raubahn [Annexe],Salut de Raubahn [Annexe],Annexeau Salut de Raubahn [Annexe],0,0,0,1,0,0,0,0,0
1193,La Coupe est [Annexe],La Coupe est [Annexe],Annexeà La Coupe est [Annexe],0,0,0,1,0,0,0,0,0
1194,La Coupe nord [Annexe],La Coupe nord [Annexe],Annexeà La Coupe nord [Annexe],0,0,0,1,0,0,0,0,0
1195,La Coupe sud-est [Annexe],La Coupe sud-est [Annexe],Annexeà La Coupe sud-est [Annexe],0,0,0,1,0,0,0,0,0
1196,La Coupe sud [Annexe],La Coupe sud [Annexe],Annexeà La Coupe sud [Annexe],0,0,0,1,0,0,0,0,0
1197,La Coupe sud-ouest [Annexe],La Coupe sud-ouest [Annexe],Annexeà La Coupe sud-ouest [Annexe],0,0,0,1,0,0,0,0,0
1198,Place de la bourse [Annexe],Place de la bourse [Annexe],Annexeà la place de la bourse [Annexe],0,0,0,1,0,0,0,0,0
1199,Quai de Brumée [Annexe],Quai de Brumée [Annexe],Annexeau quai de Brumée [Annexe],0,0,0,1,0,0,0,0,0
1200,Place du Frimas,Place du Frimas,la place du Frimas,0,0,0,1,0,0,0,0,0
1201,Aqueduc de l'Amirale,Aqueduc de l'Amirale,l'aqueduc de l'Amirale,0,0,0,1,0,0,0,0,0
1202,Bazar du littoral,Bazar du littoral,le bazar du littoral,0,0,0,1,0,0,0,0,0
1203,L'Azuréenne,L'Azuréenne,L'Azuréenne,0,0,0,1,0,0,0,0,0
1204,Brumée nord-ouest,Brumée nord-ouest,Brumée nord-ouest,0,0,0,1,0,0,0,0,0
1205,Brumée nord-est,Brumée nord-est,Brumée nord-est,0,0,0,1,0,0,0,0,0
1206,Bazar du littoral,Bazar du littoral,le bazar du littoral,0,0,0,1,0,0,0,0,0
1207,Brumée sud-est,Brumée sud-est,Brumée sud-est,0,0,0,1,0,0,0,0,0
1208,Place de la Bourse,Place de la Bourse,la place de la Bourse,0,0,0,1,0,0,0,0,0
1209,Le Gisement intarissable,Le Gisement intarissable,Le Gisement intarissable,0,0,0,1,0,0,0,0,0
1210,Pleincœur ,Pleincœur ,Pleincœur,0,0,0,1,0,0,0,0,0
1211,Le Souffle de la Sultane,Le Souffle de la Sultane,Le Souffle de la Sultane,0,0,0,1,0,0,0,0,0
1212,Salut de Raubahn,Salut de Raubahn,le Salut de Raubahn,0,0,0,1,0,0,0,0,0
1213,Place de la Bourse,Place de la bourse,la place de la bourse,0,0,0,1,0,0,0,0,0
1214,La Coupe nord-est,La Coupe nord-est,La Coupe nord-est,0,0,0,1,0,0,0,0,0
1215,La Coupe ouest,La Coupe ouest,La Coupe ouest,0,0,0,1,0,0,0,0,0
1216,La Coupe est,La Coupe est,La Coupe est,0,0,0,1,0,0,0,0,0
1217,Comptoirs de la Canopée,Comptoirs de la Canopée,les comptoirs de la Canopée,0,0,0,1,0,0,0,0,0
1218,Fierté de Senna,Fierté de Senna,la Fierté de Senna,0,0,0,1,0,0,0,0,0
1219,Dolmen du Gardien,Dolmen du Gardien,le dolmen du Gardien,0,0,0,1,0,0,0,0,0
1220,Comptoirs de la Bouquetière,Comptoirs de la Bouquetière,les comptoirs de la Bouquetière,0,0,0,1,0,0,0,0,0
1221,Yainu-Par,Yainu-Par,Yainu-Par,0,0,0,1,0,0,0,0,0
1222,Appontement de l'Améthyste,Appontement de l'Améthyste,l'appontement de l'Améthyste,0,0,0,1,0,0,0,0,0
1223,Lavandière nord-ouest,Lavandière nord-ouest,Lavandière nord-ouest,0,0,0,1,0,0,0,0,0
1224,Lavandière sud-est,Lavandière sud-est,Lavandière sud-est,0,0,0,1,0,0,0,0,0
1225,Lavandière sud-ouest,Lavandière sud-ouest,Lavandière sud-ouest,0,0,0,1,0,0,0,0,0
1226,Comptoirs de la Canopée,Comptoirs de la Canopée,les comptoirs de la Canopée,0,0,0,1,0,0,0,0,0
1227,Atelier de compagnie - Brumée,Atelier de compagnie - Brumée,,0,0,0,1,0,0,0,0,0
1228,Atelier de compagnie - La Coupe,Atelier de compagnie - La Coupe,,0,0,0,1,0,0,0,0,0
1229,Atelier de compagnie - Lavandière,Atelier de compagnie - Lavandière,,0,0,0,1,0,0,0,0,0
1230,Éthérite,Éthérite,,0,0,0,1,0,0,0,0,0
1231,Éthérite urbaine,Éthérite urbaine,,0,0,0,1,0,0,0,0,0
1232,Échoppe,Échoppe,,0,0,0,1,0,0,0,0,0
1233,Réparations,Réparations,,0,0,0,1,0,0,0,0,0
1234,Courrier mog,Courrier mog,,0,0,0,1,0,0,0,0,0
1235,Sonnette,Sonnette,,0,0,0,1,0,0,0,0,0
1236,Comptoir de gestion des servants,Comptoir de gestion des servants,,0,0,0,1,0,0,0,0,0
1237,Responsable des linkshells,Responsable des linkshells,,0,0,0,1,0,0,0,0,0
1238,Coffre de compagnie,Coffre de compagnie,,0,0,0,1,0,0,0,0,0
1239,Sonnette (auberge),Sonnette (auberge),,0,0,0,1,0,0,0,0,0
1240,Lit (auberge),Lit (auberge),,0,0,0,1,0,0,0,0,0
1241,Pupitre de livre de cor­res­pon­dance,Pupitre de livre de cor­res­pon­dance,,0,0,0,1,0,0,0,0,0
1242,Éthérite miniature,Éthérite miniature,,0,0,0,1,0,0,0,0,0
1243,Donjon,Donjon,,0,0,0,1,0,0,0,0,0
1244,Embarcadère,Embarcadère,l'embarcadère,0,0,0,1,0,0,0,0,0
1245,Embarcadère,Embarcadère,l'embarcadère,0,0,0,1,0,0,0,0,0
1246,Embarcadère,Embarcadère,l'embarcadère,0,0,0,1,0,0,0,0,0
1247,Colonie/Hameau,Colonie/Hameau,,0,0,0,1,0,0,0,0,0
1248,Auberge,Auberge,,0,0,0,1,0,0,0,0,0
1249,Guilde des aventuriers,Guilde des aventuriers,la guilde des aventuriers,0,0,0,1,0,0,0,0,0
1250,Niveau supérieur,Niveau supérieur,le niveau supérieur,0,0,0,1,0,0,0,0,0
1251,Niveau inférieur,Niveau inférieur,le niveau inférieur,0,0,0,1,0,0,0,0,0
1252,Zone adjacente,Zone adjacente,la zone adjacente,0,0,0,1,0,0,0,0,0
1253,Bastion amalj'aa,Bastion amalj'aa,le bastion amalj'aa,0,0,0,1,0,0,0,0,0
1254,Bastion sylphe,Bastion sylphe,le bastion sylphe,0,0,0,1,0,0,0,0,0
1255,Bastion ixal,Bastion ixal,le bastion ixal,0,0,0,1,0,0,0,0,0
1256,Bastion sahuagin,Bastion sahuagin,le bastion sahuagin,0,0,0,1,0,0,0,0,0
1257,Bastion kobold,Bastion kobold,le bastion kobold,0,0,0,1,0,0,0,0,0
1258,Guilde des gladiateurs,Guilde des gladiateurs,la guilde des gladiateurs,0,0,0,1,0,0,0,0,0
1259,Guilde des pugilistes,Guilde des pugilistes,la guilde des pugilistes,0,0,0,1,0,0,0,0,0
1260,Guilde des maraudeurs,Guilde des maraudeurs,la guilde des maraudeurs,0,0,0,1,0,0,0,0,0
1261,Guilde des maîtres d'hast,Guilde des maîtres d'hast,la guilde des maîtres d'hast,0,0,0,1,0,0,0,0,0
1262,Guilde des archers,Guilde des archers,la guilde des archers,0,0,0,1,0,0,0,0,0
1263,Guilde des élé­men­ta­lis­tes,Guilde des élé­men­ta­lis­tes,la guilde des élé­men­ta­lis­tes,0,0,0,1,0,0,0,0,0
1264,Guilde des occultistes,Guilde des occultistes,la guilde des occultistes,0,0,0,1,0,0,0,0,0
1265,Guilde des arcanistes,Guilde des arcanistes,la guilde des arcanistes,0,0,0,1,0,0,0,0,0
1266,Guilde des menuisiers,Guilde des menuisiers,la guilde des menuisiers,0,0,0,1,0,0,0,0,0
1267,Guilde des forgerons,Guilde des forgerons,la guilde des forgerons,0,0,0,1,0,0,0,0,0
1268,Guilde des armuriers,Guilde des armuriers,la guilde des armuriers,0,0,0,1,0,0,0,0,0
1269,Guilde des orfèvres,Guilde des orfèvres,la guilde des orfèvres,0,0,0,1,0,0,0,0,0
1270,Guilde des tanneurs,Guilde des tanneurs,la guilde des tanneurs,0,0,0,1,0,0,0,0,0
1271,Guilde des couturiers,Guilde des couturiers,la guilde des couturiers,0,0,0,1,0,0,0,0,0
1272,Guilde des alchimistes,Guilde des alchimistes,la guilde des alchimistes,0,0,0,1,0,0,0,0,0
1273,Guilde des cuisiniers,Guilde des cuisiniers,la guilde des cuisiniers,0,0,0,1,0,0,0,0,0
1274,Guilde des mineurs,Guilde des mineurs,la guilde des mineurs,0,0,0,1,0,0,0,0,0
1275,Guilde des botanistes,Guilde des botanistes,la guilde des botanistes,0,0,0,1,0,0,0,0,0
1276,Guilde des pêcheurs,Guilde des pêcheurs,la guilde des pêcheurs,0,0,0,1,0,0,0,0,0
1277,Quartier général du Maelstrom,Quartier général du Maelstrom,le quartier général du Maelstrom,0,0,0,1,0,0,0,0,0
1278,Quartier général des Deux Vipères,Quartier général des Deux Vipères,le quartier général des Deux Vipères,0,0,0,1,0,0,0,0,0
1279,Quartier général des Immortels,Quartier général des Immortels,le quartier général des Immortels,0,0,0,1,0,0,0,0,0
1280,Officier du logement,Officier du logement,l'Officier du logement,0,0,0,1,0,0,0,0,0
1281,Tableau des ventes,Tableau des ventes,le tableau des ventes,0,0,0,1,0,0,0,0,0
1282,Zone d'af­fron­te­ment en combat singulier,Zone d'af­fron­te­ment en combat singulier,la zone d'af­fron­te­ment en combat singulier,0,0,0,1,0,0,0,0,0
1283,Raid,Raid,le raid,0,0,0,1,0,0,0,0,0
1284,Débarcadère du Maelstrom,Débarcadère du Maelstrom,le débarcadère du Maelstrom,0,0,0,1,0,0,0,0,0
1285,Débarcadère des Deux Vipères,Débarcadère des Deux Vipères,le débarcadère des Deux Vipères,0,0,0,1,0,0,0,0,0
1286,Débarcadère des Immortels,Débarcadère des Immortels,le débarcadère des Immortels,0,0,0,1,0,0,0,0,0
1287,Tableau des contrats de chasse,Tableau des contrats de chasse,,0,0,0,1,0,0,0,0,0
1288,Météorologue,Météorologue,,0,0,0,1,0,0,0,0,0
1289,Guilde des surineurs,Guilde des surineurs,la guilde des surineurs,0,0,0,1,0,0,0,0,0
1290,Employé du Gold Saucer,Employé du Gold Saucer,l'employé du Gold Saucer,0,0,0,1,0,0,0,0,0
1291,Collège d'astromancie Saint-Guenriol,Collège d'astromancie Saint-Guenriol,le collège d'astromancie Saint-Guenriol,0,0,0,1,0,0,0,0,0
1292,Manufacture de Cielacier,Manufacture de Cielacier,la manufacture de Cielacier,0,0,0,1,0,0,0,0,0
1293,Relais à montures,Relais à montures,le relais à montures,0,0,0,1,0,0,0,0,0
1294,Passage,Passage,le passage,0,0,0,1,0,0,0,0,0
1295,Certification des spé­cia­listes,Certification des spé­cia­listes,la certification des spé­cia­listes,0,0,0,1,0,0,0,0,0
1296,Sertissage,Sertissage,le sertissage,0,0,0,1,0,0,0,0,0
1297,Comptoir des Aventures imaginaires de Khloe,Comptoir des Aventures imaginaires de Khloe,le comptoir des Aventures imaginaires de Khloe,0,0,0,1,0,0,0,0,0
1298,Commandes spéciales,Commandes spéciales,votre preneur favori,0,0,0,1,0,0,0,0,0
1299,Échangeur,Échangeur,l'échangeur,0,0,0,1,0,0,0,0,0
1300,Éthérite,Éthérites,l'éthérite,0,0,0,1,0,0,0,0,0
1301,Ombrage du Météore,Ombrage du Météore,l'Ombrage du Météore,0,0,0,1,0,0,0,0,0
1302,L'Écheveau,L'Écheveau,L'Écheveau,0,0,0,1,0,0,0,0,0
1303,Secteur central RCI-03,Secteur central RCI-03,le secteur central RCI-03,0,0,0,1,0,0,0,0,0
1304,Salle de contrôle RCI-03,Salle de contrôle RCI-03,la salle de contrôle RCI-03,0,0,0,1,0,0,0,0,0
1305,Premier pont RCI-03,Premier pont RCI-03,le premier pont RCI-03,0,0,0,1,0,0,0,0,0
1306,Sentier flottant,Sentier flottant,le Sentier flottant,0,0,0,1,0,0,0,0,0
1307,Piste du golem,Piste du golem,la Piste du golem,0,0,0,1,0,0,0,0,0
1308,Huis de la Marque,Huis de la Marque,l'Huis de la Marque,0,0,0,1,0,0,0,0,0
1309,Grue de transport des incubateurs,Grue de transport des incubateurs,la grue de transport des incubateurs,0,0,0,1,0,0,0,0,0
1310,Entrepôt d'armes biologiques,Entrepôt d'armes biologiques,l'entrepôt d'armes biologiques,0,0,0,1,0,0,0,0,0
1311,Transport d'armes biologiques,Transport d'armes biologiques,le transport d'armes biologiques,0,0,0,1,0,0,0,0,0
1312,Paroi fissurée,Paroi fissurée,la paroi fissurée,0,0,0,1,0,0,0,0,0
1313,Pont supérieur,Pont supérieur,le pont supérieur,0,0,0,1,0,0,0,0,0
1314,Pont central,Pont central,le pont central,0,0,0,1,0,0,0,0,0
1315,Pont inférieur,Pont inférieur,le pont inférieur,0,0,0,1,0,0,0,0,0
1316,Bâbord - Secteur XIV,Bâbord - Secteur XIV,bâbord - secteur XIV,0,0,0,1,0,0,0,0,0
1317,Tribord - Secteur XIII,Tribord - Secteur XIII,tribord - secteur XIII,0,0,0,1,0,0,0,0,0
1318,Bâbord - Secteur XII,Bâbord - Secteur XII,bâbord - secteur XII,0,0,0,1,0,0,0,0,0
1319,Tribord - Secteur XI,Tribord - Secteur XI,tribord - secteur XI,0,0,0,1,0,0,0,0,0
1320,Bâbord - Secteur X,Bâbord - Secteur X,bâbord - secteur X,0,0,0,1,0,0,0,0,0
1321,Tribord - Secteur IX,Tribord - Secteur IX,tribord - secteur IX,0,0,0,1,0,0,0,0,0
1322,Axe central - Secteur VIII,Axe central - Secteur VIII,l'axe central - secteur VIII,0,0,0,1,0,0,0,0,0
1323,Axe central - Secteur VII,Axe central - Secteur VII,l'axe central - secteur VII,0,0,0,1,0,0,0,0,0
1324,Bâbord - Secteur VI,Bâbord - Secteur VI,bâbord - secteur VI,0,0,0,1,0,0,0,0,0
1325,Tribord - Secteur V,Tribord - Secteur V,tribord - secteur V,0,0,0,1,0,0,0,0,0
1326,Bâbord - Secteur IV,Bâbord - Secteur IV,bâbord - secteur IV,0,0,0,1,0,0,0,0,0
1327,Tribord - Secteur III,Tribord - Secteur III,tribord - secteur III,0,0,0,1,0,0,0,0,0
1328,Bâbord - Secteur II,Bâbord - Secteur II,bâbord - secteur II,0,0,0,1,0,0,0,0,0
1329,Tribord - Secteur I,Tribord - Secteur I,tribord - secteur I,0,0,0,1,0,0,0,0,0
1330,Axe central - Proue,Axe central - Proue,l'axe central - proue,0,0,0,1,0,0,0,0,0
1331,Hall des crupellarii,Hall des crupellarii,le hall des crupellarii,0,0,0,1,0,0,0,0,0
1332,Hall des provocatores,Hall des provocatores,le hall des provocatores,0,0,0,1,0,0,0,0,0
1333,Halatali (brutal),Halatali (brutal),Halatali (brutal),0,0,0,1,0,0,0,0,0
1334,Briseur de marées,Briseur de marées,le Briseur de marées,0,0,0,1,0,0,0,0,0
1335,Centre-ville d'Amdapor,Centre-ville d'Amdapor,le centre-ville d'Amdapor,0,0,0,1,0,0,0,0,0
1336,Sanctuaire des Rêves,Sanctuaire des Rêves,le sanctuaire des Rêves,0,0,0,1,0,0,0,0,0
1337,Premier pilier,Premier pilier,le premier pilier,0,0,0,1,0,0,0,0,0
1338,Second pilier,Second pilier,le second pilier,0,0,0,1,0,0,0,0,0
1339,Raccourci de la Source,Raccourci de la Source,du Raccourci de la Source,0,0,0,1,0,0,0,0,0
1340,Pont de fortune des intrus,Pont de fortune des intrus,le pont de fortune des intrus,0,0,0,1,0,0,0,0,0
1341,Décharge de Brayflox,Décharge de Brayflox,la décharge de Brayflox,0,0,0,1,0,0,0,0,0
1342,Bivouac des intrus,Bivouac des intrus,le bivouac des intrus,0,0,0,1,0,0,0,0,0
1343,L'Agora,L'Agora,L'Agora,0,0,0,1,0,0,0,0,0
1344,Square du Calme,Square du Calme,le square du Calme,0,0,0,1,0,0,0,0,0
1345,Tour des Guérisseurs,Tour des Guérisseurs,la tour des Guérisseurs,0,0,0,1,0,0,0,0,0
1346,Crypte des rêves,Crypte des rêves,la Crypte des rêves,0,0,0,1,0,0,0,0,0
1347,Les Ténèbres Scellées,Les Ténèbres Scellées,Les Ténèbres Scellées,0,0,0,1,0,0,0,0,0
1348,Le Cauchemar éveillé,Le Cauchemar éveillé,Le Cauchemar éveillé,0,0,0,1,0,0,0,0,0
1349,Barrière improvisée,Barrière improvisée,la barrière improvisée,0,0,0,1,0,0,0,0,0
