#,Unknown0,Unknown1,Unknown2,Unknown3,Unknown4,Unknown5,Unknown6,Unknown7,SGB,Unknown_70,Unknown8,Unknown9
523,,,0,0,0,1,0,0,8988,0,False,False
524,,,0,0,0,1,0,0,10388,0,True,False
525,,,0,0,0,1,0,0,10388,0,True,False
526,,,0,0,0,1,0,0,10388,0,True,False
527,,,0,0,0,1,0,0,10388,0,True,False
528,,,0,0,0,1,0,0,10388,0,True,False
529,,,0,0,0,1,0,0,10388,0,True,False
530,,,0,0,0,1,0,0,10388,0,True,False
531,,,0,0,0,1,0,0,10388,0,True,False
532,,,0,0,0,1,0,0,10388,0,True,False
533,,,0,0,0,1,0,0,10388,0,True,False
534,,,0,0,0,1,0,0,10388,0,True,False
535,,,0,0,0,1,0,0,10388,0,True,False
536,,,0,0,0,1,0,0,10388,0,True,False
537,,,0,0,0,1,0,0,10388,0,True,False
538,,,0,0,0,1,0,0,10388,0,True,False
539,,,0,0,0,1,0,0,10388,0,True,False
540,,,0,0,0,1,0,0,10388,0,True,False
541,,,0,0,0,1,0,0,10388,0,True,False
542,,,0,0,0,1,0,0,10388,0,True,False
543,,,0,0,0,1,0,0,10388,0,True,False
544,,,0,0,0,1,0,0,10388,0,True,False
545,,,0,0,0,1,0,0,10388,0,True,False
546,,,0,0,0,1,0,0,10388,0,True,False
547,,,0,0,0,1,0,0,10388,0,True,False
548,,,0,0,0,1,0,0,10388,0,True,False
549,,,0,0,0,1,0,0,10388,0,True,False
550,,,0,0,0,1,0,0,10388,0,True,False
551,,,0,0,0,1,0,0,10388,0,True,False
552,,,0,0,0,1,0,0,10388,0,True,False
553,,,0,0,0,1,0,0,10388,0,True,False
554,,,0,0,0,1,0,0,10388,0,True,False
555,,,0,0,0,1,0,0,10388,0,True,False
556,,,0,0,0,1,0,0,10388,0,True,False
557,,,0,0,0,1,0,0,10389,0,True,False
558,,,0,0,0,1,0,0,10389,0,True,False
559,,,0,0,0,1,0,0,10389,0,True,False
560,,,0,0,0,1,0,0,10389,0,True,False
561,,,0,0,0,1,0,0,10389,0,True,False
562,,,0,0,0,1,0,0,10389,0,True,False
563,,,0,0,0,1,0,0,10389,0,True,False
564,,,0,0,0,1,0,0,10389,0,True,False
565,,,0,0,0,1,0,0,10389,0,True,False
566,,,0,0,0,1,0,0,10389,0,True,False
567,,,0,0,0,1,0,0,10389,0,True,False
568,,,0,0,0,1,0,0,10389,0,True,False
569,,,0,0,0,1,0,0,10389,0,True,False
570,,,0,0,0,1,0,0,10389,0,True,False
571,,,0,0,0,1,0,0,10389,0,True,False
572,,,0,0,0,1,0,0,10389,0,True,False
573,,,0,0,0,1,0,0,10389,0,True,False
574,,,0,0,0,1,0,0,10389,0,True,False
575,,,0,0,0,1,0,0,10389,0,True,False
576,,,0,0,0,1,0,0,10389,0,True,False
577,,,0,0,0,1,0,0,10389,0,True,False
578,,,0,0,0,1,0,0,10389,0,True,False
579,,,0,0,0,1,0,0,10390,0,True,False
580,,,0,0,0,1,0,0,10390,0,True,False
581,,,0,0,0,1,0,0,10390,0,True,False
582,,,0,0,0,1,0,0,10390,0,True,False
583,,,0,0,0,1,0,0,10390,0,True,False
584,,,0,0,0,1,0,0,10390,0,True,False
585,,,0,0,0,1,0,0,10390,0,True,False
586,,,0,0,0,1,0,0,10390,0,True,False
587,,,0,0,0,1,0,0,10390,0,True,False
588,,,0,0,0,1,0,0,10390,0,True,False
589,,,0,0,0,1,0,0,10390,0,True,False
590,,,0,0,0,1,0,0,10388,0,True,False
591,,,0,0,0,1,0,0,10388,0,True,False
592,,,0,0,0,1,0,0,10388,0,True,False
593,,,0,0,0,1,0,0,10389,0,True,False
594,,,0,0,0,1,0,0,10389,0,True,False
595,,,0,0,0,1,0,0,10389,0,True,False
596,,,0,0,0,1,0,0,10390,0,True,False
597,,,0,0,0,1,0,0,10390,0,True,False
598,,,0,0,0,1,0,0,10388,0,True,False
599,,,0,0,0,1,0,0,10388,0,True,False
600,,,0,0,0,1,0,0,10388,0,True,False
601,,,0,0,0,1,0,0,10388,0,True,False
602,,,0,0,0,1,0,0,10388,0,True,False
603,,,0,0,0,1,0,0,10388,0,True,False
604,,,0,0,0,1,0,0,10388,0,True,False
605,,,0,0,0,1,0,0,10388,0,True,False
606,,,0,0,0,1,0,0,10388,0,True,False
607,,,0,0,0,1,0,0,10388,0,True,False
608,,,0,0,0,1,0,0,10388,0,True,False
609,,,0,0,0,1,0,0,10388,0,True,False
610,,,0,0,0,1,0,0,10389,0,True,False
611,,,0,0,0,1,0,0,10389,0,True,False
612,,,0,0,0,1,0,0,10389,0,True,False
613,,,0,0,0,1,0,0,10389,0,True,False
614,,,0,0,0,1,0,0,10389,0,True,False
615,,,0,0,0,1,0,0,10389,0,True,False
616,,,0,0,0,1,0,0,10389,0,True,False
617,,,0,0,0,1,0,0,10389,0,True,False
618,,,0,0,0,1,0,0,10389,0,True,False
619,,,0,0,0,1,0,0,10389,0,True,False
620,,,0,0,0,1,0,0,10389,0,True,False
621,,,0,0,0,1,0,0,10389,0,True,False
622,,,0,0,0,1,0,0,10390,0,True,False
623,,,0,0,0,1,0,0,10390,0,True,False
624,,,0,0,0,1,0,0,10390,0,True,False
625,,,0,0,0,1,0,0,10390,0,True,False
626,,,0,0,0,1,0,0,10390,0,True,False
627,,,0,0,0,1,0,0,10390,0,True,False
628,,,0,0,0,1,0,0,10390,0,True,False
629,,,0,0,0,1,0,0,10390,0,True,False
630,,,0,0,0,1,0,0,10390,0,True,False
631,,,0,0,0,1,0,0,10390,0,True,False
632,,,0,0,0,1,0,0,10390,0,True,False
633,,,0,0,0,1,0,0,10390,0,True,False
634,,,0,0,0,1,0,0,10390,0,True,False
635,,,0,0,0,1,0,0,10389,0,True,False
636,,,0,0,0,1,0,0,10388,0,True,False
637,,,0,0,0,1,0,0,10389,0,True,False
638,,,0,0,0,1,0,0,10388,0,True,False
639,,,0,0,0,1,0,0,10388,0,True,False
640,,,0,0,0,1,0,0,10389,0,True,False
641,,,0,0,0,1,0,0,10389,0,True,False
642,,,0,0,0,1,0,0,10389,0,True,False
643,,,0,0,0,1,0,0,10389,0,True,False
644,,,0,0,0,1,0,0,10389,0,True,False
645,,,0,0,0,1,0,0,10389,0,True,False
646,,,0,0,0,1,0,0,10389,0,True,False
647,,,0,0,0,1,0,0,10389,0,True,False
648,,,0,0,0,1,0,0,10389,0,True,False
649,,,0,0,0,1,0,0,10388,0,True,False
650,,,0,0,0,1,0,0,10388,0,True,False
651,,,0,0,0,1,0,0,10388,0,True,False
652,,,0,0,0,1,0,0,10388,0,True,False
653,,,0,0,0,1,0,0,10388,0,True,False
654,,,0,0,0,1,0,0,10388,0,True,False
655,,,0,0,0,1,0,0,10388,0,True,False
656,,,0,0,0,1,0,0,10388,0,True,False
657,,,0,0,0,1,0,0,10388,0,True,False
658,,,0,0,0,1,0,0,10388,0,True,False
659,,,0,0,0,1,0,0,10388,0,True,False
660,,,0,0,0,1,0,0,10388,0,True,False
661,,,0,0,0,1,0,0,10388,0,True,False
662,,,0,0,0,1,0,0,10388,0,True,False
663,,,0,0,0,1,0,0,10388,0,True,False
664,,,0,0,0,1,0,0,10388,0,True,False
665,,,0,0,0,1,0,0,10388,0,True,False
666,,,0,0,0,1,0,0,10388,0,True,False
667,,,0,0,0,1,0,0,10389,0,True,False
668,,,0,0,0,1,0,0,10389,0,True,False
669,,,0,0,0,1,0,0,1596,0,True,False
670,,,0,0,0,1,0,0,1596,0,True,False
671,,,0,0,0,1,0,0,1596,0,True,False
672,,,0,0,0,1,0,0,10390,0,True,False
673,,,0,0,0,1,0,0,1596,0,True,False
674,,,0,0,0,1,0,0,1596,0,True,False
675,,,0,0,0,1,0,0,1596,0,True,False
676,,,0,0,0,1,0,0,1597,0,True,False
677,,,0,0,0,1,0,0,1597,0,True,False
678,,,0,0,0,1,0,0,1597,0,True,False
679,,,0,0,0,1,0,0,1598,0,True,False
680,,,0,0,0,1,0,0,1596,0,True,False
681,,,0,0,0,1,0,0,1596,0,True,False
682,,,0,0,0,1,0,0,1596,0,True,False
683,,,0,0,0,1,0,0,1597,0,True,False
684,,,0,0,0,1,0,0,1597,0,True,False
685,,,0,0,0,1,0,0,1597,0,True,False
686,,,0,0,0,1,0,0,1598,0,True,False
687,,,0,0,0,1,0,0,1596,0,True,False
688,,,0,0,0,1,0,0,1596,0,True,False
689,,,0,0,0,1,0,0,1596,0,True,False
690,,,0,0,0,1,0,0,1597,0,True,False
691,,,0,0,0,1,0,0,1597,0,True,False
692,,,0,0,0,1,0,0,1597,0,True,False
693,,,0,0,0,1,0,0,1598,0,True,False
694,,,0,0,0,1,0,0,1596,0,False,False
695,,,0,0,0,1,0,0,1596,0,False,False
696,,,0,0,0,1,0,0,1596,0,False,False
697,,,0,0,0,1,0,0,1596,0,False,False
698,,,0,0,0,1,0,0,1596,0,False,False
699,,,0,0,0,1,0,0,1597,0,False,False
700,,,0,0,0,1,0,0,1597,0,False,False
701,,,0,0,0,1,0,0,1598,0,False,False
702,,,0,0,0,1,0,0,10390,0,True,False
703,,,0,0,0,1,0,0,10390,0,True,False
704,,,0,0,0,1,0,0,10390,0,True,False
705,,,0,0,0,1,0,0,10388,0,True,False
706,,,0,0,0,1,0,0,10390,0,True,False
707,,,0,0,0,1,0,0,10389,0,True,False
708,,,0,0,0,1,0,0,10389,0,True,False
709,,,0,0,0,1,0,0,10388,0,True,False
710,,,0,0,0,1,0,0,10388,0,True,False
711,,,0,0,0,1,0,0,10388,0,True,False
712,,,0,0,0,1,0,0,10390,0,True,False
713,,,0,0,0,1,0,0,10389,0,True,False
714,,,0,0,0,1,0,0,10389,0,True,False
715,,,0,0,0,1,0,0,10388,0,True,False
716,,,0,0,0,1,0,0,10388,0,True,False
717,,,0,0,0,1,0,0,10388,0,True,False
718,,,0,0,0,1,0,0,8988,0,False,False
719,,,0,0,0,1,0,0,1596,0,False,False
720,,,0,0,0,1,0,0,1596,0,False,False
721,,,0,0,0,1,0,0,1596,0,False,False
722,,,0,0,0,1,0,0,1596,0,False,False
723,,,0,0,0,1,0,0,1596,0,False,False
724,,,0,0,0,1,0,0,1597,0,False,False
725,,,0,0,0,1,0,0,1597,0,False,False
726,,,0,0,0,1,0,0,1598,0,False,False
727,,,0,0,0,1,0,0,8983,0,False,False
728,,,0,0,0,1,0,0,8983,0,False,False
729,,,0,0,0,1,0,0,8983,0,False,False
730,,,0,0,0,1,0,0,8983,0,False,False
731,,,0,0,0,1,0,0,8983,0,False,False
732,,,0,0,0,1,0,0,8983,0,False,False
733,,,0,0,0,1,0,0,8984,0,False,False
734,,,0,0,0,1,0,0,8984,0,False,False
735,,,0,0,0,1,0,0,8983,0,False,False
736,,,0,0,0,1,0,0,8983,0,False,False
737,,,0,0,0,1,0,0,8983,0,False,False
738,,,0,0,0,1,0,0,8983,0,False,False
739,,,0,0,0,1,0,0,8983,0,False,False
740,,,0,0,0,1,0,0,8983,0,False,False
741,,,0,0,0,1,0,0,8984,0,False,False
742,,,0,0,0,1,0,0,8984,0,False,False
743,,,0,0,0,1,0,0,1596,0,False,False
744,,,0,0,0,1,0,0,1596,0,False,False
745,,,0,0,0,1,0,0,1596,0,False,False
746,,,0,0,0,1,0,0,1596,0,False,False
747,,,0,0,0,1,0,0,1596,0,False,False
748,,,0,0,0,1,0,0,1597,0,False,False
749,,,0,0,0,1,0,0,1597,0,False,False
750,,,0,0,0,1,0,0,1598,0,False,False
751,,,0,0,0,1,0,0,8125,0,False,False
752,coffre au trésor A,coffres au trésor A,0,0,0,1,0,0,7724,0,False,False
753,coffre au trésor A,coffres au trésor A,0,0,0,1,0,0,7724,0,False,False
754,coffre au trésor A,coffres au trésor A,0,0,0,1,0,0,7724,0,False,False
755,coffre au trésor A,coffres au trésor A,0,0,0,1,0,0,7723,0,False,False
756,coffre au trésor B,coffres au trésor B,0,0,0,1,0,0,7724,0,False,False
757,coffre au trésor B,coffres au trésor B,0,0,0,1,0,0,7724,0,False,False
758,coffre au trésor B,coffres au trésor B,0,0,0,1,0,0,7724,0,False,False
759,coffre au trésor B,coffres au trésor B,0,0,0,1,0,0,7723,0,False,False
760,coffre au trésor C,coffres au trésor C,0,0,0,1,0,0,7724,0,False,False
761,coffre au trésor C,coffres au trésor C,0,0,0,1,0,0,7724,0,False,False
762,coffre au trésor C,coffres au trésor C,0,0,0,1,0,0,7724,0,False,False
763,coffre au trésor C,coffres au trésor C,0,0,0,1,0,0,7723,0,False,False
764,,,0,0,0,1,0,0,7723,0,False,False
765,,,0,0,0,1,0,0,1596,0,False,False
766,,,0,0,0,1,0,0,1596,0,False,False
767,,,0,0,0,1,0,0,1596,0,False,False
768,,,0,0,0,1,0,0,1596,0,False,False
769,,,0,0,0,1,0,0,1596,0,False,False
770,,,0,0,0,1,0,0,1597,0,False,False
771,,,0,0,0,1,0,0,1597,0,False,False
772,,,0,0,0,1,0,0,1598,0,False,False
773,,,0,0,0,1,0,0,3548,0,False,False
774,,,0,0,0,1,0,0,3548,0,False,False
775,,,0,0,0,1,0,0,3548,0,False,False
776,,,0,0,0,1,0,0,3548,0,False,False
777,,,0,0,0,1,0,0,3548,0,False,False
778,,,0,0,0,1,0,0,3557,0,False,False
779,,,0,0,0,1,0,0,3557,0,False,False
780,,,0,0,0,1,0,0,3556,0,False,False
781,,,0,0,0,1,0,0,1596,0,True,False
782,,,0,0,0,1,0,0,1596,0,True,False
783,,,0,0,0,1,0,0,1596,0,True,False
784,,,0,0,0,1,0,0,1596,0,True,False
785,,,0,0,0,1,0,0,1596,0,True,False
786,,,0,0,0,1,0,0,1596,0,True,False
787,,,0,0,0,1,0,0,1596,0,True,False
788,,,0,0,0,1,0,0,1596,0,True,False
789,,,0,0,0,1,0,0,1596,0,True,False
790,,,0,0,0,1,0,0,1596,0,True,False
791,sac en cuir,sacs en cuir,0,0,0,1,0,0,11353,0,True,False
792,,,0,0,0,1,0,0,11349,0,True,False
793,,,0,0,0,1,0,0,1596,0,False,False
794,,,0,0,0,1,0,0,1596,0,False,False
795,,,0,0,0,1,0,0,1596,0,False,False
796,,,0,0,0,1,0,0,1596,0,False,False
797,,,0,0,0,1,0,0,1596,0,False,False
798,,,0,0,0,1,0,0,1597,0,False,False
799,,,0,0,0,1,0,0,1597,0,False,False
800,,,0,0,0,1,0,0,1598,0,False,False
801,,,0,0,0,1,0,0,8988,0,False,False
802,,,0,0,0,1,0,0,1596,0,True,False
803,,,0,0,0,1,0,0,1596,0,True,False
804,,,0,0,0,1,0,0,1596,0,True,False
805,,,0,0,0,1,0,0,1596,0,True,False
806,,,0,0,0,1,0,0,8983,0,False,False
807,,,0,0,0,1,0,0,8983,0,False,False
808,,,0,0,0,1,0,0,8983,0,False,False
809,,,0,0,0,1,0,0,8983,0,False,False
810,,,0,0,0,1,0,0,8983,0,False,False
811,,,0,0,0,1,0,0,8983,0,False,False
812,,,0,0,0,1,0,0,8984,0,False,False
813,,,0,0,0,1,0,0,8984,0,False,False
814,,,0,0,0,1,0,0,8983,0,False,False
815,,,0,0,0,1,0,0,8983,0,False,False
816,,,0,0,0,1,0,0,8983,0,False,False
817,,,0,0,0,1,0,0,8983,0,False,False
818,,,0,0,0,1,0,0,8983,0,False,False
819,,,0,0,0,1,0,0,8983,0,False,False
820,,,0,0,0,1,0,0,8984,0,False,False
821,,,0,0,0,1,0,0,8984,0,False,False
822,,,0,0,0,1,0,0,8983,0,False,False
823,,,0,0,0,1,0,0,10388,0,True,False
824,,,0,0,0,1,0,0,10389,0,True,False
825,,,0,0,0,1,0,0,10389,0,True,False
826,,,0,0,0,1,0,0,10390,0,True,False
827,,,0,0,0,1,0,0,10390,0,True,False
828,,,0,0,0,1,0,0,10388,0,True,False
829,,,0,0,0,1,0,0,10389,0,True,False
830,,,0,0,0,1,0,0,10390,0,True,False
831,,,0,0,0,1,0,0,10388,0,True,False
832,,,0,0,0,1,0,0,10389,0,True,False
833,,,0,0,0,1,0,0,10390,0,True,False
834,,,0,0,0,1,0,0,10390,0,True,False
835,,,0,0,0,1,0,0,10390,0,True,False
836,,,0,0,0,1,0,0,10390,0,True,False
837,,,0,0,0,1,0,0,10390,0,True,False
838,,,0,0,0,1,0,0,10390,0,True,False
839,,,0,0,0,1,0,0,10389,0,True,False
840,,,0,0,0,1,0,0,10389,0,True,False
841,,,0,0,0,1,0,0,10388,0,True,False
842,,,0,0,0,1,0,0,10388,0,True,False
843,,,0,0,0,1,0,0,1679,0,False,False
844,,,0,0,0,1,0,0,1679,0,False,False
845,,,0,0,0,1,0,0,1679,0,False,False
846,,,0,0,0,1,0,0,1679,0,False,False
847,,,0,0,0,1,0,0,1679,0,False,False
848,,,0,0,0,1,0,0,1706,0,False,False
849,,,0,0,0,1,0,0,1706,0,False,False
850,,,0,0,0,1,0,0,1707,0,False,False
851,coffre au trésor A,coffres au trésor A,0,0,0,1,0,0,7724,0,False,False
852,coffre au trésor A,coffres au trésor A,0,0,0,1,0,0,7724,0,False,False
853,coffre au trésor A,coffres au trésor A,0,0,0,1,0,0,7724,0,False,False
854,coffre au trésor A,coffres au trésor A,0,0,0,1,0,0,7723,0,False,False
855,coffre au trésor B,coffres au trésor B,0,0,0,1,0,0,7724,0,False,False
856,coffre au trésor B,coffres au trésor B,0,0,0,1,0,0,7724,0,False,False
857,coffre au trésor B,coffres au trésor B,0,0,0,1,0,0,7724,0,False,False
858,coffre au trésor B,coffres au trésor B,0,0,0,1,0,0,7723,0,False,False
859,coffre au trésor C,coffres au trésor C,0,0,0,1,0,0,7724,0,False,False
860,coffre au trésor C,coffres au trésor C,0,0,0,1,0,0,7724,0,False,False
861,coffre au trésor C,coffres au trésor C,0,0,0,1,0,0,7724,0,False,False
862,coffre au trésor C,coffres au trésor C,0,0,0,1,0,0,7723,0,False,False
863,,,0,0,0,1,0,0,7723,0,False,False
864,,,0,0,0,1,0,0,8988,0,False,False
865,,,0,0,0,1,0,0,10390,0,True,False
866,,,0,0,0,1,0,0,10389,0,True,False
867,,,0,0,0,1,0,0,10388,0,True,False
868,,,0,0,0,1,0,0,10390,0,True,False
869,,,0,0,0,1,0,0,10389,0,True,False
870,,,0,0,0,1,0,0,10388,0,True,False
871,récompense de mission critique,récompenses de mission critique,0,0,0,1,1,0,15330,0,False,False
872,récompense de mission d'exploration,récompenses de mission d'exploration,0,0,0,1,1,0,15330,0,False,False
873,récompense de mission d'exploration,récompenses de mission d'exploration,0,0,0,1,1,0,15330,0,False,False
874,,,0,0,0,1,0,0,1596,0,False,False
875,,,0,0,0,1,0,0,1596,0,False,False
876,,,0,0,0,1,0,0,1596,0,False,False
877,,,0,0,0,1,0,0,1596,0,False,False
878,,,0,0,0,1,0,0,1596,0,False,False
879,,,0,0,0,1,0,0,1597,0,False,False
880,,,0,0,0,1,0,0,1597,0,False,False
881,,,0,0,0,1,0,0,1598,0,False,False
882,,,0,0,0,1,0,0,7724,0,False,False
883,,,0,0,0,1,0,0,1596,0,False,False
884,,,0,0,0,1,0,0,1596,0,False,False
885,,,0,0,0,1,0,0,1596,0,False,False
886,,,0,0,0,1,0,0,1596,0,False,False
887,,,0,0,0,1,0,0,1596,0,False,False
888,,,0,0,0,1,0,0,1597,0,False,False
889,,,0,0,0,1,0,0,1597,0,False,False
890,,,0,0,0,1,0,0,1598,0,False,False
891,Récompense de mission critique,,0,0,0,1,1,0,15330,0,False,False
892,,,0,0,0,1,0,0,1596,0,False,False
893,,,0,0,0,1,0,0,1596,0,False,False
894,,,0,0,0,1,0,0,1596,0,False,False
895,,,0,0,0,1,0,0,1596,0,False,False
896,,,0,0,0,1,0,0,1596,0,False,False
897,,,0,0,0,1,0,0,1597,0,False,False
898,,,0,0,0,1,0,0,1597,0,False,False
899,,,0,0,0,1,0,0,1598,0,False,False
900,,,0,0,0,1,0,0,1596,0,False,False
901,,,0,0,0,1,0,0,1596,0,False,False
902,,,0,0,0,1,0,0,1596,0,False,False
903,,,0,0,0,1,0,0,1596,0,False,False
904,,,0,0,0,1,0,0,1596,0,False,False
905,,,0,0,0,1,0,0,1597,0,False,False
906,,,0,0,0,1,0,0,1597,0,False,False
907,,,0,0,0,1,0,0,1598,0,False,False
908,,,0,0,0,1,0,0,1596,0,False,False
909,,,0,0,0,1,0,0,1596,0,False,False
910,,,0,0,0,1,0,0,1596,0,False,False
911,,,0,0,0,1,0,0,1596,0,False,False
912,,,0,0,0,1,0,0,1596,0,False,False
913,,,0,0,0,1,0,0,1597,0,False,False
914,,,0,0,0,1,0,0,1597,0,False,False
915,,,0,0,0,1,0,0,1598,0,False,False
916,,,0,0,0,1,0,0,16428,0,False,False
917,,,0,0,0,1,0,0,1596,0,False,False
918,,,0,0,0,1,0,0,1596,0,False,False
919,,,0,0,0,1,0,0,1596,0,False,False
920,,,0,0,0,1,0,0,1596,0,False,False
921,,,0,0,0,1,0,0,1596,0,False,False
922,,,0,0,0,1,0,0,1597,0,False,False
923,,,0,0,0,1,0,0,1597,0,False,False
924,,,0,0,0,1,0,0,1598,0,False,False
925,,,0,0,0,1,0,0,11629,0,False,False
926,,,0,0,0,1,0,0,11629,0,False,False
927,,,0,0,0,1,0,0,11629,0,False,False
928,,,0,0,0,1,0,0,11629,0,False,False
929,,,0,0,0,1,0,0,11629,0,False,False
930,,,0,0,0,1,0,0,11629,0,False,False
931,,,0,0,0,1,0,0,8125,0,False,False
932,,,0,0,0,1,0,0,8125,0,False,False
933,,,0,0,0,1,0,0,11629,0,False,False
934,,,0,0,0,1,0,0,11629,0,False,False
935,,,0,0,0,1,0,0,11629,0,False,False
936,,,0,0,0,1,0,0,11629,0,False,False
937,,,0,0,0,1,0,0,11629,0,False,False
938,,,0,0,0,1,0,0,11629,0,False,False
939,,,0,0,0,1,0,0,8125,0,False,False
940,,,0,0,0,1,0,0,8125,0,False,False
941,,,0,0,0,1,0,0,1596,0,False,False
942,,,0,0,0,1,0,0,1596,0,False,False
943,,,0,0,0,1,0,0,1596,0,False,False
944,,,0,0,0,1,0,0,1596,0,False,False
945,,,0,0,0,1,0,0,1596,0,False,False
946,,,0,0,0,1,0,0,1597,0,False,False
947,,,0,0,0,1,0,0,1597,0,False,False
948,,,0,0,0,1,0,0,1598,0,False,False
949,,,0,0,0,1,0,0,16419,0,False,False
950,,,0,0,0,1,0,0,1596,0,False,False
951,,,0,0,0,1,0,0,1596,0,False,False
952,,,0,0,0,1,0,0,1596,0,False,False
953,,,0,0,0,1,0,0,1596,0,False,False
954,,,0,0,0,1,0,0,1596,0,False,False
955,,,0,0,0,1,0,0,1597,0,False,False
956,,,0,0,0,1,0,0,1597,0,False,False
957,,,0,0,0,1,0,0,1598,0,False,False
958,,,0,0,0,1,0,0,1596,0,False,False
959,,,0,0,0,1,0,0,1596,0,False,False
960,,,0,0,0,1,0,0,1596,0,False,False
961,,,0,0,0,1,0,0,1596,0,False,False
962,,,0,0,0,1,0,0,1596,0,False,False
963,,,0,0,0,1,0,0,1597,0,False,False
964,,,0,0,0,1,0,0,1597,0,False,False
965,,,0,0,0,1,0,0,1598,0,False,False
966,,,0,0,0,1,0,0,11629,0,False,False
967,,,0,0,0,1,0,0,16863,0,True,True
968,,,0,0,0,1,0,0,1596,0,False,False
969,,,0,0,0,1,0,0,1596,0,False,False
970,,,0,0,0,1,0,0,1596,0,False,False
971,,,0,0,0,1,0,0,1596,0,False,False
972,,,0,0,0,1,0,0,1596,0,False,False
973,,,0,0,0,1,0,0,1597,0,False,False
974,,,0,0,0,1,0,0,1597,0,False,False
975,,,0,0,0,1,0,0,1598,0,False,False
976,,,0,0,0,1,0,0,8125,0,False,False
977,coffre au trésor A,coffres au trésor A,0,0,0,1,0,0,1597,0,False,False
978,coffre au trésor A,coffres au trésor A,0,0,0,1,0,0,1597,0,False,False
979,coffre au trésor A,coffres au trésor A,0,0,0,1,0,0,1597,0,False,False
980,coffre au trésor A,coffres au trésor A,0,0,0,1,0,0,1598,0,False,False
981,coffre au trésor B,coffres au trésor B,0,0,0,1,0,0,1597,0,False,False
982,coffre au trésor B,coffres au trésor B,0,0,0,1,0,0,1597,0,False,False
983,coffre au trésor B,coffres au trésor B,0,0,0,1,0,0,1597,0,False,False
984,coffre au trésor B,coffres au trésor B,0,0,0,1,0,0,1598,0,False,False
985,coffre au trésor C,coffres au trésor C,0,0,0,1,0,0,1597,0,False,False
986,coffre au trésor C,coffres au trésor C,0,0,0,1,0,0,1597,0,False,False
987,coffre au trésor C,coffres au trésor C,0,0,0,1,0,0,1597,0,False,False
988,coffre au trésor C,coffres au trésor C,0,0,0,1,0,0,1598,0,False,False
989,coffre au trésor,coffres au trésor,0,0,0,1,0,0,1598,0,False,False
990,,,0,0,0,1,0,0,1596,0,False,False
991,,,0,0,0,1,0,0,1596,0,False,False
992,,,0,0,0,1,0,0,1596,0,False,False
993,,,0,0,0,1,0,0,1596,0,False,False
994,,,0,0,0,1,0,0,1596,0,False,False
995,,,0,0,0,1,0,0,1597,0,False,False
996,,,0,0,0,1,0,0,1597,0,False,False
997,,,0,0,0,1,0,0,1598,0,False,False
998,,,0,0,0,1,0,0,4085,0,False,False
999,,,0,0,0,1,0,0,4085,0,False,False
1000,,,0,0,0,1,0,0,4085,0,False,False
1001,,,0,0,0,1,0,0,4085,0,False,False
1002,,,0,0,0,1,0,0,4085,0,False,False
1003,,,0,0,0,1,0,0,9541,0,False,False
1004,,,0,0,0,1,0,0,9541,0,False,False
1005,,,0,0,0,1,0,0,8988,0,False,False
1006,,,0,0,0,1,0,0,8125,0,False,False
1007,,,0,0,0,1,0,0,8125,0,False,False
1008,,,0,0,0,1,0,0,8125,0,False,False
1009,,,0,0,0,1,0,0,8125,0,False,False
1010,,,0,0,0,1,0,0,1598,0,False,False
1011,,,0,0,0,1,0,0,11629,0,False,False
1012,,,0,0,0,1,0,0,11629,0,False,False
1013,,,0,0,0,1,0,0,11629,0,False,False
1014,,,0,0,0,1,0,0,11629,0,False,False
1015,,,0,0,0,1,0,0,11629,0,False,False
1016,,,0,0,0,1,0,0,11629,0,False,False
1017,,,0,0,0,1,0,0,11629,0,False,False
1018,,,0,0,0,1,0,0,11629,0,False,False
1019,,,0,0,0,1,0,0,11629,0,False,False
1020,,,0,0,0,1,0,0,11629,0,False,False
1021,,,0,0,0,1,0,0,11629,0,False,False
1022,,,0,0,0,1,0,0,11629,0,False,False
1023,,,0,0,0,1,0,0,11629,0,False,False
1024,,,0,0,0,1,0,0,1596,0,False,False
1025,,,0,0,0,1,0,0,1596,0,False,False
1026,,,0,0,0,1,0,0,1596,0,False,False
1027,,,0,0,0,1,0,0,1596,0,False,False
1028,,,0,0,0,1,0,0,1596,0,False,False
1029,,,0,0,0,1,0,0,1597,0,False,False
1030,,,0,0,0,1,0,0,1597,0,False,False
1031,,,0,0,0,1,0,0,1598,0,False,False
1032,,,0,0,0,1,0,0,8125,0,False,False
1033,,,0,0,0,1,0,0,1598,0,False,False
1034,,,0,0,0,1,0,0,1598,0,False,False
1035,,,0,0,0,1,0,0,1596,0,True,False
1036,,,0,0,0,1,0,0,1596,0,True,False
1037,,,0,0,0,1,0,0,1596,0,True,False
1038,,,0,0,0,1,0,0,1596,0,True,False
1039,,,0,0,0,1,0,0,1596,0,True,False
1040,,,0,0,0,1,0,0,1596,0,True,False
1041,,,0,0,0,1,0,0,1596,0,True,False
1042,,,0,0,0,1,0,0,1596,0,True,False
1043,,,0,0,0,1,0,0,1596,0,True,False
1044,,,0,0,0,1,0,0,1596,0,True,False
1045,,,0,0,0,1,0,0,1596,0,True,False
1046,,,0,0,0,1,0,0,1596,0,True,False
1047,,,0,0,0,1,0,0,1596,0,True,False
1048,,,0,0,0,1,0,0,1596,0,True,False
1049,,,0,0,0,1,0,0,1596,0,True,False
