#,SnipeData[0].DataEventNPC,SnipeData[0].Unknown0,SnipeData[0].Unknown1,SnipeData[0].Unknown2,SnipeData[0].Unknown3,SnipeData[0].Unknown4,SnipeData[0].Unknown5,SnipeData[1].DataEventNPC,SnipeData[1].Unknown0,SnipeData[1].Unknown1,SnipeData[1].Unknown2,SnipeData[1].Unknown3,SnipeData[1].Unknown4,SnipeData[1].Unknown5,SnipeData[2].DataEventNPC,SnipeData[2].Unknown0,SnipeData[2].Unknown1,SnipeData[2].Unknown2,SnipeData[2].Unknown3,SnipeData[2].Unknown4,SnipeData[2].Unknown5,SnipeData[3].DataEventNPC,SnipeData[3].Unknown0,SnipeData[3].Unknown1,SnipeData[3].Unknown2,SnipeData[3].Unknown3,SnipeData[3].Unknown4,SnipeData[3].Unknown5,SnipeData[4].DataEventNPC,SnipeData[4].Unknown0,SnipeData[4].Unknown1,SnipeData[4].Unknown2,SnipeData[4].Unknown3,SnipeData[4].Unknown4,SnipeData[4].Unknown5,SnipeData[5].DataEventNPC,SnipeData[5].Unknown0,SnipeData[5].Unknown1,SnipeData[5].Unknown2,SnipeData[5].Unknown3,SnipeData[5].Unknown4,SnipeData[5].Unknown5,SnipeData[6].DataEventNPC,SnipeData[6].Unknown0,SnipeData[6].Unknown1,SnipeData[6].Unknown2,SnipeData[6].Unknown3,SnipeData[6].Unknown4,SnipeData[6].Unknown5,SnipeData[7].DataEventNPC,SnipeData[7].Unknown0,SnipeData[7].Unknown1,SnipeData[7].Unknown2,SnipeData[7].Unknown3,SnipeData[7].Unknown4,SnipeData[7].Unknown5,EventNPC[0],EventNPC[1],EventNPC[2],EventNPC[3],EventNPC[4],EventNPC[5],EventNPC[6],EventNPC[7],Unknown0,Unknown1,Unknown2,Unknown3,Unknown4,Unknown5,Unknown6,Unknown7,Unknown8,Unknown9,Unknown10,Unknown11,Objective0,Hint0,Objective1,Hint1,Unknown12,Unknown13,Unknown14,Unknown15,Unknown16,Unknown17,Unknown18,ActionText,Unknown19,Unknown20,VFXFire,VFXHit,VFXMiss,VFXAdditional,LGBTargetMarker,Unknown21,Unknown22,Unknown23,Unknown24,Unknown25,Unknown26,Unknown27,Unknown28,Unknown29,Unknown30,Unknown31,Unknown32
40,8149746,80,0,0,20000,0,1,8149747,80,0,0,20000,0,1,8149748,80,0,0,20000,0,1,8149749,81,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pas touche aux Pixies,"À l'aide de talismans en forme de porxie, empêcher les monstres menaçants de s'approcher de la Pixie en pleine cueillette.",La session échoue si la Pixie en pleine cueillette est touchée.,Tirer sur les monstres qui approchent,,,,,,,,Jeter le talisman en forme de porxie,35,35,ev_snipe4cf,ev_snipe4_hit0f,ev_snipe4_mis0f,,8149851,0,1300,0,0,7,3,25,25,3,20,False,False
41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,False,False
42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,False,False
43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,False,False
44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,False,False
45,8225537,77,0,0,20000,0,1,8225538,78,0,0,20000,0,0,8229226,0,0,0,20000,0,0,8225539,0,0,0,20000,0,0,8225540,0,0,0,20000,0,0,8225541,0,0,0,20000,0,0,8225542,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Le gouverneur gouverné,Guidez Chai-Nuzz jusqu'au talos en toute discrétion !,La session échoue si Chai-Nuzz se fait repérer par le talos ou par un monstre.,Donner le signal,,,,,,,,Donner le signal,35,35,ev_snipe_clic0f,,,,8225545,0,0,0,0,12,5,14,21,0,20,False,False
46,8912052,88,0,0,20000,0,1,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,8910708,8910709,8910710,9068675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Le tic révélateur,"Observez scru­pu­leu­se­ment M-017 lorsqu'Alisaie fera tomber la foudre sur le terminal de communication, et repérez une anomalie afin de prouver son lien avec le Maître !",,Identifier une anomalie chez M-017,,,,,,,,Observer,35,35,ev_snipe_clic0f,,,,8910706,0,55,0,0,28,45,72,10,0,20,False,False
47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,False,False
48,8944035,89,0,0,20000,0,1,8944036,89,0,0,20000,0,1,8944037,89,0,0,20000,0,1,8944038,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bolosser les colosses,Tirez sur les trois colosses magitek avec le canon à plasma pour les mettre hors service.,La session échoue si les colosses s'approchent trop près du délégué des Immortels.,Mettre les colosses hors service,,,,,,,,,35,35,ev_snipe5ct,ev_snipe5_hit0t,ev_snipe5_mis0t,,8944040,0,1000,0,0,10,16,50,60,2,6,False,True
49,8960454,90,0,0,2400,0,1,8960455,91,0,0,2400,0,0,8964649,91,0,0,2400,0,0,8964650,91,0,0,2400,0,0,8964651,91,0,0,2400,0,0,8964652,91,0,0,2400,0,0,8964653,0,0,0,20000,0,0,8964654,0,0,0,20000,0,0,8964655,8964656,8964657,8964658,8964659,8964660,8964661,8964662,0,0,0,0,0,0,0,0,0,0,0,0,Les petites baballes en mousse,Lancez une balle en mousse sur Runningway sans déranger les autres Loporrites !,La session échoue si vous touchez le Loporrite empressé.,Toucher Runningway,,,,,,,,Lancer une balle,35,35,ev_snipe6ct,ev_snipe6_hit0t,ev_snipe6_mis0t,,8960452,0,1200,0,0,15,2,108,115,1,20,False,False
50,8960473,92,0,0,20000,0,2,8962263,93,0,0,20000,0,3,8962264,94,0,0,20000,0,1,8960495,95,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Observez les immenses structures !,Les Loporrites s'intéressent aux grandes structures du Labyrinthos. Décortiquez élément par élément celles qui se trouvent devant vous.,,Observer la structure en forme de champignon,Observer la structure abritant des réservoirs,Observer la structure en forme de tube,,,,,,Observer,35,35,ev_snipe_clic0f,,,,8960469,0,4000,0,0,20,15,60,50,0,10,False,False
51,9011147,96,0,0,20000,0,1,9012641,97,0,0,20000,0,0,9012642,98,0,0,20000,0,0,9012644,99,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chasse au bucorve,Aidez Erenville à satisfaire ses clients en anesthésiant l'oiseau vert qui fait “kwah” !,La session échoue si vous anesthésiez le mauvais oiseau.,Anesthésier le bucorve,,,,,,,,Tirer les fléchettes,35,35,ev_snipe0cf,ev_snipe_hit0f,ev_snipe_mis0f,,9011185,0,2000,0,0,5,20,25,35,1,20,False,False
52,9015404,100,0,0,20000,0,1,9015407,106,0,0,20000,0,0,9015408,107,0,0,20000,0,0,9015410,108,0,0,20000,0,0,9015210,110,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,9015207,9015209,9015412,9015413,9015416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L'Omicron vagabond,Les Omicrons devraient être en attente de nouveaux ordres. Repérez l'unité qui se comporte dif­fé­rem­ment. ,,Repérer l'Omicron au com­por­te­ment erratique,,,,,,,,Observer,35,35,ev_snipe_clic0f,,,,9015090,0,1400,0,0,10,10,45,45,0,20,False,False
53,9015595,101,0,0,5800,0,1,9015596,102,0,0,4500,0,1,9015598,103,0,0,10000,0,1,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,La statue de l'Érudit,Apprenez-en plus sur l'histoire de Sharlayan à travers son plus grand symbole !,,Observer les différentes parties de la statue,,,,,,,,Observer,30,20,ev_snipe_clic0f,,,,9015599,0,5500,0,0,30,20,50,40,0,20,False,False
54,9019765,111,0,0,6000,0,1,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,9016808,9016811,9016812,9016975,9020884,9020885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Compte-Loporrite,Vous avez accepté de jouer à Compte-Loporrite. Cherchez et comptez les Loporrites présents sur le toit du bâtiment.,,Compter les Loporrites,,,,,,,,Observer,35,35,ev_snipe_clic0f,,,,9016807,30,2000,0,0,10,12,30,30,0,20,False,False
55,9023738,112,50,0,5500,0,1,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Surveillez la réserve !,Un jeune homme a été aperçu en train de rôder autour de la réserve d'Horrea Campi. Tâchez de le repérer !,,Repérer le jeune rôdeur,,,,,,,,Repérer le jeune rôdeur,20,15,ev_snipe_clic0f,,,,9023743,0,4250,0,0,20,5,20,25,0,10,False,False
56,9031109,113,53,0,10000,0,1,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Endormez la créature excitée !,Tirez sur la petite créature fugitive avec la sarbacane à fléchettes anesthésiantes pour l'endormir.,,Viser et atteindre la créature,,,,,,,,Tirer une fléchette,35,35,ev_snipe0cf,ev_snipe_hit0f,ev_snipe_mis0f,,9031095,0,0,0,0,50,30,80,80,0,20,False,False
57,9221835,114,0,0,20000,0,1,9221836,115,0,0,20000,0,1,9221838,116,0,0,20000,0,1,9260021,117,0,0,20000,0,0,9260022,118,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Examen médical,Hildibrand est dans le coma. Essayez d'en déterminer la cause en l'inspectant de plus près.,,Examiner Hildibrand de la tête aux pieds,,,,,,,,Examiner,0,0,ev_snipe_clic0f,,,,9221834,0,50,0,0,40,20,40,90,0,20,False,False
58,9327642,119,0,0,3500,0,1,9327643,122,0,0,3500,0,0,9327644,123,0,0,3500,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,9327645,9327646,9327647,9327648,9327649,9327655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chasse à l'O.V.N.I.,Un O.V.N.I. a été repéré au sud de Mare Lamentorum. Tâchez de le débusquer !,,Repérer l'O.V.N.I.,,,,,,,,Examiner,35,35,ev_snipe_clic0f,,,,9327640,0,4500,0,0,20,9,30,30,0,20,False,False
59,10155408,124,0,0,6900,0,1,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Scrutez les alentours,Observez les environs du Mur incandescent... Parviendrez-vous à repérer une anomalie ?,,Inspecter le Mur incandescent,,,,,,,,Examiner,20,15,ev_snipe_clic0f,,,,10155403,0,3700,0,0,5,57,16,31,0,10,False,False
60,10334960,125,0,0,20000,0,1,10334961,126,0,0,20000,0,1,10334962,127,0,0,20000,0,1,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,10839350,78,2,0,0,0,0,0,0,0,0,0,Observez le palanquin,Il faut réparer le palanquin pour pouvoir organiser la procession. Cherchez les parties endommagées par la tempête !,,Inspecter le palanquin,,,,,,,,Examiner,0,0,ev_snipe_clic0f,,,,10334932,0,100,0,0,20,25,27,25,0,10,False,False
61,10339679,128,0,0,20000,0,1,10339735,129,0,0,20000,0,1,10339736,130,0,0,20000,0,1,10764673,134,0,0,20000,0,1,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,10339681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inspection du travail,Inspectez l'intérieur de l'Atelier verni afin de deviner comment les conditions de travail de Kaahe pourraient être améliorées.,,Inspecter l'intérieur de l'Atelier verni,,,,,,,,Examiner,0,0,ev_snipe_clic0f,,,,10339656,0,0,0,0,25,15,70,70,0,10,False,False
62,10386698,131,0,0,4500,0,1,10386701,133,0,0,4500,0,0,10386706,132,0,0,4000,0,0,10676023,132,0,0,3000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,10386699,10386702,10386703,10386704,10386705,10773945,10773949,0,0,0,0,0,0,0,0,0,0,0,0,0,Un garde dans la jungle,Observez bien les environs pour retrouver le garde de l'Ost rayonnant parti sur les traces de Justice-R.,,Repérer le garde de l'Ost rayonnant,,,,,,,,Repérer le garde,15,10,ev_snipe_clic0f,,,,10384388,0,9300,0,0,5,15,10,70,0,10,False,False
63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,False,False
64,10516781,138,0,0,20000,0,1,10517930,139,0,0,20000,0,1,10516782,140,0,0,20000,0,1,10517929,141,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Examen de la sentinelle,Inspectez la sentinelle au sol afin de mieux comprendre la nature des forces auxquelles fait appel Zoraal Ja !,,Examiner la sentinelle au sol,,,,,,,,Examiner,0,0,ev_snipe_clic0f,,,,10510499,0,0,0,0,10,30,45,25,0,20,False,False
65,10562666,142,0,0,20000,0,1,10562669,143,0,0,20000,0,1,10562670,144,0,0,20000,0,1,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inspection surprise！,"Jetez un œil attentif aux ins­tal­la­tions de céruleum, à la recherche du moindre défaut.",,Observer at­ten­ti­ve­ment les ins­tal­la­tions de céruleum,,,,,,,,Observer,0,0,ev_snipe_clic0f,,,,10562671,0,1000,0,0,20,10,38,38,0,20,False,False
66,10805073,145,0,0,20000,0,1,10805074,146,0,0,20000,0,1,10805075,147,0,0,20000,0,1,10805076,148,0,0,20000,0,0,10805077,149,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,La statue du double-tête,Apprenez-en plus sur la culture de Mamook à travers ses statues gardiennes !,,Observer les détails de la statue du double-tête,,,,,,,,Examiner,0,0,ev_snipe_clic0f,,,,10805071,0,0,0,0,30,5,45,40,0,10,False,False
67,11654632,150,0,0,3000,0,1,11654634,152,0,0,3000,0,0,11654637,153,0,0,7000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,11654633,11654635,11654638,11654639,11654636,11655591,11655592,0,0,0,0,0,0,0,0,0,0,0,0,0,Alerte à Costa del Sol !,Vous avez entendu un appel à l'aide. Trouvez la personne en difficulté pour la sauver avant qu'elle ne se noie !,,Localiser la personne en détresse,,,,,,,,Scruter,15,15,ev_snipe_clic0f,,,,11612906,0,5100,0,0,28,12,80,38,0,10,False,False
