#,Name[0],Name[1],Name[2],Unknown4,RacingChocoboNameCategory,Unknown0,Unknown1,Unknown2,Unknown3
662,53,0,0,0,11,False,False,False,True
663,73,0,0,0,11,False,False,False,True
664,74,74,74,74,11,False,True,False,False
665,139,139,139,139,13,False,True,True,False
666,141,141,141,141,11,False,True,True,True
667,159,159,159,159,11,False,False,False,True
668,168,168,168,168,11,False,True,False,False
669,175,175,175,175,11,False,False,True,True
670,248,0,0,0,11,False,False,False,True
671,265,265,265,265,11,False,True,False,False
672,316,316,316,316,11,False,True,False,True
673,326,326,326,326,4,False,True,False,False
674,370,0,0,0,11,False,False,True,False
675,407,0,0,0,11,False,False,True,False
676,409,409,409,409,11,False,False,False,True
677,444,0,0,0,11,False,False,False,True
678,524,524,524,524,11,False,True,False,False
679,527,527,527,527,11,False,True,False,False
680,548,548,548,548,11,False,True,True,False
681,549,549,549,549,4,False,True,False,False
682,551,0,0,0,11,True,False,False,False
683,554,0,0,0,20,False,False,False,True
684,555,555,555,555,20,False,False,False,True
685,559,0,0,0,11,True,False,False,False
686,566,566,566,566,11,False,True,False,False
687,603,603,603,603,11,False,True,False,False
688,648,648,648,648,11,False,True,False,False
689,655,0,0,0,11,True,False,False,False
690,662,0,0,0,11,True,False,False,False
691,697,0,0,0,11,False,False,False,True
692,708,708,708,708,11,False,True,False,False
693,722,0,0,0,11,True,False,False,False
694,734,0,0,0,11,True,False,False,False
695,796,0,0,0,11,True,False,False,False
696,857,857,857,857,11,False,True,False,False
697,879,0,0,0,11,False,False,True,False
698,957,957,957,957,11,False,True,False,True
699,960,0,0,0,11,False,False,False,True
700,979,0,0,0,11,True,False,False,False
701,986,0,0,0,11,True,False,False,False
702,988,988,988,988,11,False,True,False,True
703,1004,0,1004,0,11,False,True,False,False
704,1021,0,0,0,11,False,False,False,True
705,1023,0,0,0,11,False,False,False,True
706,1025,0,0,0,11,True,False,False,False
707,1051,0,0,0,11,False,False,False,True
708,1052,0,0,0,11,False,False,False,True
709,1053,0,0,0,11,False,False,False,True
710,1062,1062,1062,1062,11,False,False,True,False
711,1064,0,0,0,11,False,False,False,True
712,1110,0,0,0,11,False,False,False,True
713,1139,0,0,0,11,False,False,False,True
714,1156,1156,1156,1156,11,False,True,False,False
715,1169,0,0,0,11,False,False,False,True
716,1172,1172,1172,1172,11,True,True,False,False
717,1173,1173,1173,1173,11,False,True,False,False
718,1174,1174,1174,1174,11,False,True,False,False
719,1185,1185,1185,1185,11,False,False,True,False
720,1246,0,0,0,11,True,False,False,False
721,1248,1248,1248,1248,11,False,True,False,False
722,1303,0,0,0,11,True,False,False,False
723,1307,0,0,0,11,True,False,False,False
724,1323,0,1323,0,11,False,True,False,False
725,1326,1326,1326,1326,11,False,True,False,False
726,1327,1327,1327,1327,11,False,True,False,False
727,1328,1328,1328,1328,4,False,True,False,False
728,1356,1356,1356,1356,11,False,True,False,False
729,1369,1369,1369,1369,11,False,True,False,False
730,1378,1378,1378,1378,11,False,False,True,False
731,1388,1388,1388,1388,11,False,True,False,False
732,1404,1404,1404,1404,11,False,True,False,False
733,1414,1414,1414,1414,11,False,True,False,False
734,1415,0,0,0,11,False,False,False,True
735,1430,1430,1430,1430,11,False,True,False,False
736,1442,1442,1442,1442,11,False,False,False,True
737,1446,1446,1446,1446,11,False,False,False,True
738,1447,1447,1447,1447,11,False,True,True,False
739,1451,0,0,0,11,False,False,False,True
740,1483,1483,1483,1483,11,False,True,False,False
741,1504,0,0,0,11,True,False,False,False
742,1519,0,0,0,11,False,False,False,True
743,1560,1560,1560,1560,11,False,True,False,False
744,1570,1570,1570,1570,11,False,True,False,False
745,1584,1584,1584,1584,11,False,True,True,False
746,1591,1591,1591,1591,11,False,True,True,False
747,1592,0,0,0,11,False,False,True,False
748,1597,1597,1597,1597,11,False,False,True,False
749,1619,0,0,0,11,True,False,False,False
750,1621,1621,1621,1621,11,False,True,False,False
751,1622,0,0,0,11,False,False,False,True
752,130,130,130,130,12,False,True,False,False
753,132,132,132,132,4,False,True,False,False
754,161,0,0,0,12,False,False,False,True
755,162,0,0,0,12,False,False,False,True
756,188,188,188,188,12,False,True,False,False
757,296,296,296,296,4,False,True,False,False
758,408,0,0,0,12,False,False,False,True
759,485,0,0,0,12,False,False,False,True
760,486,486,486,486,12,False,False,True,False
761,490,490,490,490,4,False,True,False,False
762,498,0,498,0,12,False,True,False,False
763,504,0,0,0,12,False,False,False,True
764,505,0,0,0,12,False,False,False,True
765,507,0,0,0,12,False,False,True,True
766,508,508,508,508,12,False,True,False,False
767,542,542,542,542,12,False,True,False,False
768,550,550,550,550,4,False,True,False,False
769,556,0,0,0,12,False,False,True,False
770,601,0,0,0,12,False,False,False,True
771,693,0,0,0,12,True,False,False,False
772,714,0,714,0,12,False,True,False,False
773,716,716,716,716,4,False,True,False,False
774,726,726,726,726,12,False,True,False,True
775,733,733,733,733,12,False,True,False,False
776,738,738,738,738,12,False,True,True,False
777,812,0,0,0,12,True,False,False,False
778,856,856,856,856,12,False,True,False,False
779,889,889,889,889,12,False,True,False,True
780,1041,0,0,0,12,False,False,False,True
781,1157,1157,1157,1157,12,False,True,False,True
782,1167,1167,1167,1167,4,False,True,False,True
783,1180,1180,1180,1180,12,False,True,False,False
784,1216,0,0,0,2,False,False,False,True
785,1217,0,0,0,2,False,False,False,True
786,1232,1232,1232,1232,2,False,True,False,True
787,1233,0,0,0,2,False,False,False,True
788,1294,1294,1294,1294,12,False,True,False,False
789,1305,1305,1305,1305,4,False,True,False,False
790,1325,1325,1325,1325,4,False,True,False,False
791,1342,1342,1342,1342,12,False,True,False,False
792,1343,1343,1343,1343,4,False,True,False,False
793,1480,1480,1480,1480,4,False,True,False,False
794,1547,1547,1547,1547,12,False,True,False,True
795,2,2,2,2,13,False,True,False,False
796,6,6,6,6,13,False,True,True,False
797,37,0,0,0,13,False,False,False,True
798,38,0,0,0,13,False,False,False,True
799,54,54,54,54,13,False,True,False,True
800,55,0,0,0,13,False,False,False,True
801,60,60,60,60,13,False,True,False,False
802,68,0,0,0,13,False,False,False,True
803,69,0,0,0,13,False,False,False,True
804,70,0,0,0,13,False,False,False,True
805,75,75,75,75,13,False,True,False,False
806,78,78,78,78,13,False,True,False,False
807,84,84,84,84,14,False,True,False,False
808,96,96,96,96,14,False,False,False,True
809,98,98,98,98,13,False,True,False,False
810,122,122,122,122,13,False,True,False,False
811,0,0,0,0,1,False,False,False,False
812,140,140,140,140,13,False,True,False,False
813,163,163,163,163,6,False,True,True,True
814,207,0,0,0,13,False,False,False,True
815,209,209,209,209,13,False,True,False,False
816,215,215,215,215,13,False,True,False,True
817,232,232,232,232,13,False,True,False,False
818,239,0,0,0,13,False,False,False,True
819,240,0,0,0,13,False,False,False,True
820,275,275,275,275,13,False,True,False,False
821,307,307,307,307,13,False,True,False,False
822,317,317,317,317,13,False,True,False,False
823,336,336,336,336,13,False,True,False,False
824,337,0,0,0,13,False,False,False,True
825,339,0,0,0,13,False,False,False,True
826,352,352,352,352,13,False,True,False,False
827,353,0,0,0,7,False,False,False,True
828,461,461,461,461,13,False,True,False,False
829,492,492,492,492,13,False,True,False,False
830,500,500,500,500,13,False,True,False,False
831,510,510,510,510,13,False,False,False,True
832,586,586,586,586,13,False,True,True,False
833,593,0,0,0,13,False,False,True,False
834,759,0,0,0,13,False,False,True,False
835,760,0,0,0,13,False,False,True,False
836,767,767,767,767,13,False,True,False,False
837,809,809,809,809,13,False,True,False,False
838,825,825,825,825,13,False,True,False,False
839,837,837,837,837,13,False,True,True,False
840,855,855,855,855,13,False,True,False,True
841,913,913,913,913,13,False,True,False,False
842,968,0,0,0,13,False,False,False,True
843,1006,1006,1006,1006,13,True,True,True,True
844,1066,1066,1066,1066,13,False,True,False,False
845,1098,0,0,0,13,False,False,True,False
846,1142,1142,1142,1142,13,False,True,False,False
847,1146,1146,1146,1146,14,False,False,False,True
848,1147,0,0,0,14,False,False,False,True
849,1204,1204,1204,1204,6,False,True,False,False
850,1228,1228,1228,1228,6,False,True,False,False
851,1247,1247,1247,1247,13,True,False,False,True
852,1289,1289,1289,1289,13,False,True,False,False
853,1290,0,0,0,13,False,False,False,True
854,1302,1302,1302,1302,13,False,True,False,False
855,1308,1308,1308,1308,13,False,True,False,False
856,1309,1309,1309,1309,4,False,True,False,False
857,1344,1344,1344,1344,13,False,True,False,False
858,1375,1375,1375,1375,13,False,True,False,False
859,1401,1401,1401,1401,13,False,True,False,False
860,1407,0,0,0,6,False,False,True,False
861,1408,0,0,0,6,False,False,True,False
862,1409,1409,1409,1409,6,False,False,True,False
863,1448,1448,1448,1448,13,False,True,True,False
864,1449,0,0,0,13,False,False,False,True
865,1463,0,0,0,13,False,False,False,True
866,1467,1467,1467,1467,13,False,True,False,False
867,1508,1508,1508,1508,13,False,False,False,True
868,1509,0,0,0,13,False,False,False,True
869,1517,0,0,0,13,False,False,False,True
870,1518,0,0,0,13,False,False,False,True
871,1546,1546,1546,1546,20,False,True,False,False
872,1555,1555,1555,1555,13,False,True,False,False
873,1558,1558,1558,1558,13,False,True,False,False
874,13,13,13,13,4,False,True,False,True
875,16,0,0,0,9,False,False,False,True
876,0,0,0,0,0,False,False,False,False
877,67,0,0,0,14,False,False,False,True
878,150,150,150,150,14,False,False,False,True
879,222,222,222,222,14,False,True,False,False
880,223,223,223,223,14,False,False,False,True
881,224,0,0,0,14,False,False,False,True
882,225,225,225,225,14,False,True,True,True
883,288,0,0,0,14,False,False,False,True
884,289,0,0,0,14,False,False,False,True
885,305,305,305,305,14,False,True,False,False
886,340,0,0,0,14,False,False,False,True
887,377,0,377,0,14,False,True,False,False
888,460,460,460,460,14,False,True,True,False
889,476,476,476,476,4,False,True,False,False
890,479,479,479,479,5,False,True,False,False
891,512,512,512,512,4,False,True,False,False
892,515,515,515,515,14,False,True,False,False
893,516,516,516,516,14,False,False,True,False
894,517,0,0,0,14,False,False,True,False
895,518,0,0,0,14,False,False,True,False
896,526,526,526,526,4,False,True,False,False
897,562,562,562,562,14,False,False,False,True
898,563,0,0,0,14,False,False,False,True
899,568,568,568,568,14,False,True,False,False
900,569,569,569,569,14,False,True,False,True
901,570,0,0,0,14,False,False,False,True
902,572,0,0,0,14,False,False,False,True
903,573,0,0,0,14,False,False,False,True
904,602,602,602,602,14,False,False,False,True
905,604,0,0,0,14,False,False,True,False
906,607,607,607,607,14,False,True,False,False
907,609,609,609,609,14,False,True,False,False
908,686,686,686,686,15,False,False,True,False
909,717,0,0,0,14,True,False,False,False
910,742,742,742,742,20,False,True,False,True
911,770,770,770,770,14,False,True,False,True
912,786,786,786,786,4,False,True,False,False
913,822,0,0,0,14,False,False,True,False
914,823,823,823,823,14,False,False,True,False
915,824,0,0,0,14,False,False,True,False
916,833,833,833,833,4,False,True,False,False
917,846,0,0,0,4,False,False,False,True
918,977,0,977,0,14,False,True,False,False
919,1005,1005,1005,1005,4,False,True,False,False
920,1075,0,1075,0,14,False,True,False,False
921,1085,1085,1085,1085,14,False,True,False,False
922,1126,1126,1126,1126,14,False,True,False,False
923,1127,1127,1127,1127,14,False,True,False,False
924,1130,0,0,0,4,False,False,False,True
925,1163,1163,1163,1163,4,False,True,False,False
926,1176,0,0,0,14,False,False,False,True
927,1229,1229,1229,1229,14,False,True,False,False
928,1258,0,0,0,14,False,False,False,True
929,1259,0,0,0,14,False,False,False,True
930,1311,0,0,0,14,False,False,True,False
931,1348,1348,1348,1348,14,False,True,False,False
932,1349,1349,1349,1349,14,False,True,False,False
933,1357,1357,1357,1357,14,False,False,True,True
934,1400,1400,1400,1400,4,False,True,False,False
935,1466,0,0,0,14,False,False,True,False
936,1468,1468,1468,1468,14,False,True,False,True
937,1474,1474,1474,1474,14,False,True,True,True
938,1514,0,0,0,14,False,False,False,True
939,1529,1529,1529,1529,14,False,False,False,True
940,1530,1530,1530,1530,14,False,True,False,False
941,1531,1531,1531,1531,14,False,True,False,False
942,1552,1552,1552,1552,14,False,True,False,False
943,1588,1588,1588,1588,14,False,True,False,False
944,1589,1589,1589,1589,4,False,True,False,False
945,27,0,0,0,15,False,False,False,True
946,61,0,0,0,15,False,False,False,True
947,91,91,91,91,15,False,True,True,True
948,92,0,92,0,15,False,True,False,False
949,93,0,0,0,15,False,False,False,True
950,160,160,160,160,15,False,True,False,False
951,241,0,0,0,15,False,False,False,True
952,242,0,0,0,15,False,False,False,True
953,277,0,0,0,15,False,False,False,True
954,278,0,0,0,15,False,False,False,True
955,286,286,286,286,15,False,True,False,False
956,287,0,287,0,15,False,True,False,False
957,290,290,290,290,15,False,True,False,False
958,318,0,0,0,15,False,False,True,True
959,342,0,0,0,15,False,False,False,True
960,0,0,0,0,0,False,False,False,False
961,387,0,0,0,15,False,False,False,True
962,388,0,388,0,15,False,True,False,False
963,389,0,0,0,15,False,False,False,True
964,390,390,390,390,15,False,True,False,False
965,430,0,0,0,15,False,False,False,True
966,431,0,431,0,15,False,True,False,False
967,434,434,434,434,15,False,True,False,False
968,443,443,443,443,15,False,True,False,False
969,0,0,0,0,0,False,False,False,False
970,545,545,545,545,15,False,True,False,False
971,574,0,0,0,6,False,False,False,True
972,600,600,600,600,15,False,True,False,False
973,0,0,0,0,1,False,False,False,False
974,624,0,0,0,4,False,False,False,True
975,625,625,625,625,6,False,True,False,False
976,638,638,638,638,4,False,False,False,True
977,656,0,0,0,15,True,False,False,False
978,671,0,0,0,15,False,False,True,False
979,672,0,0,0,15,False,False,True,False
980,680,0,0,0,15,False,False,False,True
981,681,0,0,0,15,False,False,False,True
982,684,684,684,684,15,False,True,False,False
983,685,685,685,685,15,False,True,False,False
984,687,0,0,0,15,False,False,True,False
985,719,719,719,719,15,False,True,False,False
986,727,0,0,0,15,False,False,False,True
987,728,0,728,0,20,False,True,False,False
988,729,0,0,0,20,False,False,False,True
989,730,0,0,0,20,False,False,False,True
990,773,0,0,0,4,False,False,False,True
991,794,794,794,794,15,False,True,True,False
992,795,0,0,0,15,False,False,True,False
993,799,799,799,799,15,False,True,False,False
994,821,821,821,821,15,False,True,True,False
995,874,0,874,0,15,False,True,True,False
996,888,0,0,0,15,False,False,False,True
997,890,0,0,0,15,False,False,True,True
998,894,894,894,894,15,False,True,True,False
999,0,0,0,0,0,False,False,False,False
1000,897,0,0,0,15,False,False,False,True
1001,898,0,0,0,15,False,False,False,True
1002,899,0,0,0,15,False,False,False,True
1003,900,900,900,900,15,False,True,False,False
1004,903,903,903,903,15,False,True,True,False
1005,0,0,0,0,0,False,False,False,False
1006,910,910,910,910,15,False,True,True,True
1007,911,0,911,0,15,False,True,True,True
1008,918,918,918,918,15,False,True,False,False
1009,933,0,933,0,15,False,False,False,True
1010,958,958,958,958,15,False,True,True,True
1011,959,959,959,959,15,False,True,False,False
1012,967,0,0,0,15,False,False,False,True
1013,1008,1008,1008,1008,20,False,True,False,True
1014,0,0,0,0,0,False,False,False,False
1015,0,0,0,0,0,False,False,False,False
1016,0,0,0,0,0,False,False,False,False
1017,0,0,0,0,0,False,False,False,False
1018,1070,1070,1070,1070,15,False,True,True,True
1019,1074,1074,1074,1074,15,False,True,False,False
1020,1086,1086,1086,1086,15,False,True,False,True
1021,1103,1103,1103,1103,15,False,False,True,False
1022,1135,1135,1135,1135,15,False,True,False,True
1023,1137,1137,1137,1137,15,False,True,False,False
1024,1138,0,0,0,15,False,False,False,True
1025,1140,0,0,0,15,False,False,True,False
1026,1141,0,0,0,15,False,False,True,False
1027,1161,1161,1161,1161,15,False,True,False,False
1028,1186,0,0,0,15,False,False,False,True
1029,1195,0,0,0,20,False,False,False,True
1030,1207,1207,1207,1207,15,False,False,False,True
1031,1222,1222,1222,1222,20,False,True,True,True
1032,1223,0,0,0,20,False,False,False,True
1033,1239,1239,1239,1239,15,False,True,False,True
1034,1265,1265,1265,1265,15,False,False,True,False
1035,1271,1271,1271,1271,15,False,True,False,False
1036,1278,0,0,0,15,False,False,False,True
1037,1313,0,0,0,15,False,False,True,False
1038,1386,1386,1386,1386,15,False,True,True,True
1039,1387,1387,1387,1387,15,False,True,True,False
1040,1457,0,1457,0,15,False,True,False,False
1041,1482,1482,1482,1482,15,False,True,False,False
1042,1607,1607,1607,1607,15,False,False,True,False
1043,26,26,26,26,19,False,True,True,True
1044,118,0,0,0,4,False,True,False,False
1045,292,0,0,0,4,False,False,False,True
1046,293,0,0,0,4,False,False,False,True
1047,338,338,338,338,20,False,True,False,False
1048,495,0,0,0,20,False,False,False,True
1049,496,496,496,496,20,False,True,False,True
1050,596,596,596,596,5,False,True,False,False
1051,637,0,0,0,4,False,False,False,True
1052,640,0,0,0,16,False,False,True,False
1053,641,0,0,0,16,False,False,True,False
1054,713,713,713,713,16,False,True,True,True
1055,720,720,720,720,16,False,True,True,True
1056,721,721,721,721,16,False,True,True,True
1057,739,739,739,739,16,False,True,False,False
1058,750,0,750,0,16,False,True,True,True
1059,752,0,752,0,16,False,True,True,True
1060,787,0,0,0,5,False,False,True,False
1061,788,788,788,788,5,False,False,True,False
1062,789,0,0,0,5,False,False,True,False
1063,803,0,0,0,5,False,False,True,False
1064,804,804,804,804,5,False,False,True,False
1065,805,805,805,805,5,False,False,True,False
1066,827,827,827,827,20,False,True,False,False
1067,842,0,0,0,5,False,False,True,False
1068,843,0,0,0,5,False,False,True,False
1069,844,0,0,0,5,False,False,True,False
1070,847,847,847,847,16,False,False,True,False
1071,848,0,0,0,16,False,False,True,False
1072,849,0,0,0,16,False,False,True,False
1073,871,871,871,871,4,False,True,False,True
1074,872,0,0,0,4,False,False,False,True
1075,922,922,922,922,20,False,True,False,False
1076,923,0,0,0,16,False,False,False,True
1077,924,0,0,0,16,False,False,False,True
1078,950,0,0,0,16,False,False,False,True
1079,951,951,951,951,16,False,True,True,False
1080,952,952,952,952,16,False,True,True,True
1081,1003,0,1003,0,5,False,True,False,False
1082,1038,1038,1038,1038,4,False,False,True,False
1083,1039,0,0,0,4,False,False,True,False
1084,1042,1042,1042,1042,19,False,True,True,False
1085,1044,1044,1044,1044,16,False,True,False,False
1086,1094,1094,1094,1094,4,False,True,False,True
1087,1095,0,0,0,4,False,False,False,True
1088,1160,0,0,0,16,False,False,False,True
1089,1418,1418,1418,1418,16,False,True,False,False
1090,1507,1507,1507,1507,16,False,True,True,True
1091,1527,0,1527,0,16,False,True,True,True
1092,1533,0,0,0,4,False,False,False,True
1093,1534,0,0,0,4,False,False,False,True
1094,1536,1536,1536,1536,16,False,True,True,True
1095,1537,0,1537,0,16,False,True,True,True
1096,1608,1608,1608,1608,16,False,True,True,True
1097,1611,1611,1611,1611,16,False,True,True,True
1098,1612,1612,1612,1612,16,False,True,True,True
1099,1613,1613,1613,1613,16,False,True,True,True
1100,1614,1614,1614,1614,16,False,True,True,True
1101,1618,1618,1618,1618,5,False,True,False,False
1102,1624,1624,1624,1624,16,False,True,False,False
1103,1625,0,0,0,16,False,False,False,True
1104,1627,1627,1627,1627,16,False,True,False,False
1105,63,0,0,0,17,True,False,False,False
1106,169,169,169,169,17,False,True,False,False
1107,182,182,182,182,17,False,True,False,False
1108,220,0,0,0,17,False,False,False,True
1109,360,360,360,360,17,False,True,True,False
1110,361,0,0,0,17,False,False,False,True
1111,362,0,0,0,17,False,False,True,False
1112,608,0,0,0,17,True,False,False,False
1113,614,614,614,614,17,False,False,True,False
1114,682,682,682,682,17,False,True,False,False
1115,711,711,711,711,17,False,True,True,False
1116,712,0,0,0,17,False,False,False,True
1117,723,0,0,0,17,True,False,False,False
1118,754,0,0,0,17,True,False,False,False
1119,757,757,757,757,15,False,True,False,False
1120,814,0,0,0,17,True,False,False,False
1121,0,0,0,0,0,False,False,False,False
1122,885,885,885,885,17,False,False,True,False
1123,919,0,0,0,17,True,False,False,False
1124,980,0,0,0,17,True,False,False,False
1125,993,993,993,993,15,False,True,False,False
1126,995,995,995,995,17,False,True,True,False
1127,996,0,0,0,17,False,False,False,True
1128,1033,0,0,0,17,False,False,False,True
1129,1040,0,0,0,17,False,False,False,True
1130,0,0,0,0,0,False,False,False,False
1131,1210,1210,1210,1210,17,False,True,False,False
1132,1218,1218,1218,1218,15,False,True,False,False
1133,1279,0,0,0,17,True,False,False,False
1134,1280,1280,1280,1280,15,False,True,False,False
1135,1282,0,0,0,17,True,False,False,False
1136,1301,0,0,0,17,True,False,False,False
1137,1306,0,0,0,17,True,False,False,False
1138,1385,0,0,0,17,True,False,False,False
1139,1395,0,0,0,17,True,False,False,False
1140,1412,0,0,0,17,True,False,False,False
1141,1465,1465,1465,1465,15,False,True,False,False
1142,1510,0,1510,0,17,False,True,False,True
1143,1609,1609,1609,1609,17,False,True,False,False
1144,1615,0,0,0,17,True,False,False,False
1145,1623,1623,1623,1623,15,False,True,False,True
1146,1626,0,0,0,17,True,False,False,False
1147,344,0,0,0,18,False,False,True,False
1148,345,0,0,0,18,False,False,True,False
1149,346,0,0,0,18,False,False,True,False
1150,348,0,0,0,18,False,False,True,False
1151,439,439,439,439,18,False,True,False,False
1152,578,578,578,578,18,False,True,False,False
1153,629,629,629,629,18,False,True,False,False
1154,630,0,0,0,18,False,False,False,True
1155,631,0,0,0,18,False,False,False,True
1156,632,0,0,0,18,False,False,True,False
1157,633,633,633,633,18,False,False,True,False
1158,634,0,0,0,18,False,False,True,False
1159,746,0,746,0,18,False,False,False,True
1160,747,747,747,747,18,False,False,False,True
1161,748,0,0,0,18,False,False,True,False
1162,749,749,749,749,18,False,True,False,False
1163,753,753,753,753,18,False,True,False,False
1164,862,0,0,0,18,False,False,False,True
1165,863,0,0,0,18,False,False,False,True
1166,864,864,864,864,18,False,False,True,False
1167,870,870,870,870,18,False,True,False,False
1168,946,0,0,0,18,False,False,False,True
1169,947,0,0,0,18,False,False,False,True
1170,1298,0,0,0,18,False,False,True,False
1171,1423,1423,1423,1423,18,False,True,False,False
1172,1484,1484,1484,1484,18,False,True,False,False
1173,1485,0,0,0,18,False,False,True,False
1174,1486,0,0,0,18,False,False,False,True
1175,1487,0,0,0,18,False,False,False,True
1176,28,0,0,0,19,True,False,False,False
1177,87,0,0,0,19,False,False,False,True
1178,120,120,120,120,19,False,True,False,True
1179,147,147,147,147,9,False,True,False,False
1180,152,152,152,152,19,False,True,True,True
1181,190,0,0,0,19,False,False,False,True
1182,211,211,211,211,19,False,True,True,True
1183,213,213,213,213,14,False,True,False,False
1184,233,233,233,233,14,False,True,False,True
1185,246,246,246,246,19,False,False,False,True
1186,249,249,249,249,18,False,True,False,True
1187,262,262,262,262,14,False,True,False,False
1188,263,0,0,0,19,False,False,False,True
1189,297,297,297,297,19,False,True,False,False
1190,308,308,308,308,19,False,True,False,False
1191,319,319,319,319,19,False,True,False,False
1192,320,320,320,320,15,False,True,False,False
1193,321,321,321,321,4,False,True,False,False
1194,323,0,0,0,19,False,False,False,True
1195,324,0,0,0,19,False,False,False,True
1196,379,379,379,379,15,False,True,False,False
1197,382,0,382,0,4,False,True,False,False
1198,0,0,0,0,0,False,False,False,False
1199,428,428,428,428,19,False,True,False,False
1200,472,472,472,472,6,False,False,False,True
1201,473,0,0,0,6,False,False,False,True
1202,0,0,0,0,0,False,False,False,False
1203,519,0,0,0,19,False,False,True,False
1204,525,525,525,525,14,False,True,False,False
1205,543,543,543,543,19,False,False,True,False
1206,560,560,560,560,19,False,True,True,True
1207,619,0,0,0,6,False,False,False,True
1208,620,0,0,0,6,False,False,False,True
1209,653,653,653,653,18,False,True,False,True
1210,666,0,0,0,19,True,False,False,False
1211,688,0,0,0,19,True,False,False,False
1212,690,0,0,0,19,True,False,False,False
1213,696,0,0,0,19,True,False,False,False
1214,700,700,700,700,4,False,True,False,False
1215,715,0,0,0,19,True,False,False,False
1216,0,0,0,0,0,False,False,False,False
1217,774,0,0,0,19,True,False,False,False
1218,813,0,0,0,19,False,False,True,False
1219,817,817,817,817,19,False,False,True,False
1220,819,0,0,0,19,False,True,False,False
1221,820,0,0,0,19,False,False,False,True
1222,0,0,0,0,0,False,False,False,False
1223,831,0,0,0,19,False,False,False,True
1224,851,0,0,0,19,False,False,False,True
1225,865,865,865,865,19,False,True,False,False
1226,887,0,0,0,19,False,False,False,True
1227,914,0,0,0,19,False,False,False,True
1228,921,0,0,0,19,True,False,False,False
1229,929,0,0,0,7,False,False,True,False
1230,930,930,930,930,19,False,False,False,True
1231,931,931,931,931,19,False,True,False,False
1232,964,0,0,0,19,False,False,False,True
1233,971,0,0,0,19,False,False,False,True
1234,1089,0,0,0,6,False,False,False,True
1235,1117,1117,1117,1117,19,False,True,False,True
1236,0,0,0,0,0,False,False,False,False
1237,1155,0,0,0,19,False,False,False,True
1238,0,0,0,0,0,False,False,False,False
1239,1175,0,0,0,9,False,False,False,True
1240,1177,1177,1177,1177,15,False,True,False,False
1241,1188,0,0,0,19,True,False,False,False
1242,1192,1192,1192,1192,19,False,True,False,False
1243,1201,1201,1201,1201,14,False,True,False,False
1244,1235,1235,1235,1235,19,False,True,False,False
1245,1255,1255,1255,1255,4,False,False,True,False
1246,1297,1297,1297,1297,18,False,True,True,True
1247,1304,0,0,0,19,True,False,False,False
1248,1337,0,0,0,11,False,False,False,True
1249,1398,1398,1398,1398,19,False,True,False,False
1250,1413,1413,1413,1413,6,False,True,False,False
1251,1433,1433,1433,1433,19,False,True,False,True
1252,1459,1459,1459,1459,19,False,False,False,True
1253,1471,0,0,0,14,False,False,False,True
1254,1479,1479,1479,1479,18,False,True,False,False
1255,1545,0,0,0,4,False,False,False,True
1256,1557,0,0,0,19,False,True,False,False
1257,1571,1571,1571,1571,19,False,True,False,False
1258,1575,1575,1575,1575,19,False,True,False,False
1259,1620,1620,1620,1620,19,False,True,True,True
1260,402,402,402,402,10,False,True,False,False
1261,1016,1016,1016,1016,10,False,True,False,False
1262,1340,1340,1340,1340,10,False,True,False,False
1263,42,42,42,42,6,False,True,False,False
1264,356,356,356,356,6,False,True,False,False
1265,1572,1572,1572,1572,2,False,True,False,False
1266,1424,1424,1424,1424,19,False,True,False,False
1267,683,0,0,0,17,False,False,False,True
1268,1281,0,0,0,17,False,False,False,True
1269,0,0,0,0,1,False,False,False,False
1270,0,0,0,0,1,False,False,False,False
1271,0,0,0,0,1,False,False,False,False
1272,0,0,0,0,1,False,False,False,False
1273,0,0,0,0,1,False,False,False,False
1274,0,0,0,0,1,False,False,False,False
1275,0,0,0,0,1,False,False,False,False
1276,0,0,0,0,1,False,False,False,False
1277,0,0,0,0,1,False,False,False,False
1278,0,0,0,0,1,False,False,False,False
1279,0,0,0,0,1,False,False,False,False
1280,0,0,0,0,1,False,False,False,False
1281,0,0,0,0,1,False,False,False,False
1282,0,0,0,0,1,False,False,False,False
1283,0,0,0,0,0,False,False,False,False
1284,0,0,0,0,0,False,False,False,False
1285,0,0,0,0,1,False,False,False,False
1286,0,0,0,0,0,False,False,False,False
1287,0,0,0,0,1,False,False,False,False
1288,0,0,0,0,1,False,False,False,False
1289,0,0,0,0,1,False,False,False,False
1290,0,0,0,0,1,False,False,False,False
1291,0,0,0,0,0,False,False,False,False
1292,0,0,0,0,1,False,False,False,False
1293,0,0,0,0,0,False,False,False,False
1294,0,0,0,0,1,False,False,False,False
1295,0,0,0,0,1,False,False,False,False
1296,0,0,0,0,1,False,False,False,False
1297,0,0,0,0,0,False,False,False,False
1298,0,0,0,0,1,False,False,False,False
1299,0,0,0,0,0,False,False,False,False
1300,0,0,0,0,1,False,False,False,False
1301,0,0,0,0,1,False,False,False,False
1302,0,0,0,0,1,False,False,False,False
1303,0,0,0,0,1,False,False,False,False
1304,0,0,0,0,1,False,False,False,False
1305,0,0,0,0,1,False,False,False,False
1306,0,0,0,0,1,False,False,False,False
1307,0,0,0,0,1,False,False,False,False
1308,0,0,0,0,1,False,False,False,False
1309,0,0,0,0,1,False,False,False,False
1310,0,0,0,0,1,False,False,False,False
