#,Name,Image,UnlockCondition,Unknown_70_1,Unknown_70_2,Unknown3,SortKey,Component,Subtype,Unknown1,Category
441,Solus mécanique,234855,680,0,0,0,5559,5,1,0,6
442,Écureuil nain,234413,650,0,0,0,5053,5,1,0,6
443,Fungus miniature,234414,651,0,0,0,5054,5,1,0,6
444,Chigoe apprivoisé,234415,652,0,0,0,5055,5,1,0,6
445,Coeurl noir,234514,653,0,0,0,5058,5,1,0,6
446,Bébé raptor,234421,654,0,0,0,5062,5,1,0,6
447,Gentil flagelleur,234461,655,0,0,0,5082,5,1,0,6
448,Bébé licorne,234528,656,0,0,0,5203,5,1,0,6
449,Gestahl,234539,657,0,0,0,5205,5,1,0,6
450,Rôdeur vipère,194241,705,0,0,0,2063,2,0,0,2
451,Pictomancien,194242,706,0,0,0,2070,2,0,0,2
452,Quêtes des Kobolds,199954,694,0,0,0,2302,5,0,0,3
453,Quêtes des Sylphes,199952,695,0,0,0,2301,5,0,0,3
454,Quêtes des Amalj'aa,199951,696,0,0,0,2300,5,0,0,3
455,Quêtes des Sahuagins,199955,697,0,0,0,2303,5,0,0,3
456,Quêtes des Ixali,199953,698,0,0,0,2304,5,0,0,3
457,Tuliyollal 1,195662,701,0,0,0,1036,1,0,0,9
458,Tuliyollal 1,197662,701,0,0,0,1036,3,0,0,9
459,Tuliyollal 1,198662,701,0,0,0,1036,4,0,0,9
460,Tuliyollal 2,195663,702,0,0,0,1037,1,0,0,9
461,Tuliyollal 2,197663,702,0,0,0,1037,3,0,0,9
462,Tuliyollal 2,198663,702,0,0,0,1037,4,0,0,9
463,Solution Neuf 1,195664,699,0,0,0,1038,1,0,0,9
464,Solution Neuf 1,197664,699,0,0,0,1038,3,0,0,9
465,Solution Neuf 1,198664,699,0,0,0,1038,4,0,0,9
466,Solution Neuf 2,195665,700,0,0,0,1039,1,0,0,9
467,Solution Neuf 2,197665,700,0,0,0,1039,3,0,0,9
468,Solution Neuf 2,198665,700,0,0,0,1039,4,0,0,9
469,Bébé dauphin,234810,729,0,0,0,5261,5,1,0,6
470,Oiseau stellaire,234827,730,0,0,0,5578,5,1,0,6
471,Chat nagxien,234828,731,0,0,0,5224,5,1,0,6
472,Vrtra miniature,234830,732,0,0,0,5576,5,1,0,6
473,Crabe du crabe,234832,733,0,0,0,5226,5,1,0,6
474,Prince pampa sélénien,234833,734,0,0,0,5111,5,1,0,6
475,Héroïne miniature,234841,735,0,0,0,5558,5,1,0,6
476,Roi pampa sélénien,234843,736,0,0,0,5112,5,1,0,6
477,Ami miniature,234865,737,0,0,0,5561,5,1,0,6
478,Érichthonios miniature,234866,738,0,0,0,5562,5,1,0,6
479,Aidoneus miniature,234877,739,0,0,0,5560,5,1,0,6
480,Athéna miniature,234887,740,0,0,0,5563,5,1,0,6
481,Barnabaigneur,234896,741,0,0,0,5609,5,1,0,6
482,Idole Hydaelyn,234901,742,784,788,812,5568,5,1,0,6
483,Idole Zordiarche,234902,743,785,789,813,5569,5,1,0,6
484,Fourchenault miniature,234903,744,786,790,814,5512,5,1,0,6
485,Cria alpaga,234909,745,0,0,0,5235,5,1,0,6
486,Ilyikty'i,234912,746,0,0,0,5237,5,1,0,6
487,Quetzal resplendissant,234913,747,0,0,0,5313,5,1,0,6
488,Coyote court sur pattes,234914,748,0,0,0,5238,5,1,0,6
489,Sire Épidemaïs,234916,749,0,0,0,5668,5,1,0,6
490,Biscoto-pampa,234917,750,0,0,0,5115,5,1,0,6
491,Chat gris bleuté,234918,751,0,0,0,5239,5,1,0,6
492,Sentinelle de plomb T1,234922,752,0,0,0,5653,5,1,0,6
493,Nouvelle Krile miniature,234925,753,0,0,0,5520,5,1,0,6
494,Zero miniature,234926,754,787,791,815,5565,5,1,0,6
495,Erenville miniature,234927,755,0,0,0,5567,5,1,0,6
496,Quêtes des Pelupelu,199968,767,0,0,0,2317,5,0,0,3
497,Ishgard 1,195654,768,0,0,0,1020,1,0,0,9
498,Ishgard 1,197654,768,0,0,0,1020,3,0,0,9
499,Ishgard 1,198654,768,0,0,0,1020,4,0,0,9
500,Ishgard 2,195672,769,0,0,0,1021,1,0,0,9
501,Ishgard 2,197672,769,0,0,0,1021,3,0,0,9
502,Ishgard 2,198672,769,0,0,0,1021,4,0,0,9
503,Idyllée 1,195655,770,0,0,0,1022,1,0,0,9
504,Idyllée 1,197655,770,0,0,0,1022,3,0,0,9
505,Idyllée 1,198655,770,0,0,0,1022,4,0,0,9
506,Idyllée 2,195673,771,0,0,0,1023,1,0,0,9
507,Idyllée 2,197673,771,0,0,0,1023,3,0,0,9
508,Idyllée 2,198673,771,0,0,0,1023,4,0,0,9
509,Kugane 1,195656,772,0,0,0,1024,1,0,0,9
510,Kugane 1,197656,772,0,0,0,1024,3,0,0,9
511,Kugane 1,198656,772,0,0,0,1024,4,0,0,9
512,Kugane 2,195668,773,0,0,0,1025,1,0,0,9
513,Kugane 2,197666,773,0,0,0,1025,3,0,0,9
514,Kugane 2,198666,773,0,0,0,1025,4,0,0,9
515,L'Étendue de Rhalgr 1,195657,774,0,0,0,1026,1,0,0,9
516,L'Étendue de Rhalgr 1,197657,774,0,0,0,1026,3,0,0,9
517,L'Étendue de Rhalgr 1,198657,774,0,0,0,1026,4,0,0,9
518,L'Étendue de Rhalgr 2,195669,775,0,0,0,1027,1,0,0,9
519,L'Étendue de Rhalgr 2,197667,775,0,0,0,1027,3,0,0,9
520,L'Étendue de Rhalgr 2,198667,775,0,0,0,1027,4,0,0,9
521,Cristarium 1,195658,776,0,0,0,1028,1,0,0,9
522,Cristarium 1,197658,776,0,0,0,1028,3,0,0,9
523,Cristarium 1,198658,776,0,0,0,1028,4,0,0,9
524,Cristarium 2,195670,777,0,0,0,1029,1,0,0,9
525,Cristarium 2,197670,777,0,0,0,1029,3,0,0,9
526,Cristarium 2,198670,777,0,0,0,1029,4,0,0,9
527,Eulmore 1,195659,778,0,0,0,1030,1,0,0,9
528,Eulmore 1,197659,778,0,0,0,1030,3,0,0,9
529,Eulmore 1,198659,778,0,0,0,1030,4,0,0,9
530,Eulmore 2,195671,779,0,0,0,1031,1,0,0,9
531,Eulmore 2,197671,779,0,0,0,1031,3,0,0,9
532,Eulmore 2,198671,779,0,0,0,1031,4,0,0,9
533,Vieille Sharlayan 1,195660,780,0,0,0,1032,1,0,0,9
534,Vieille Sharlayan 1,197660,780,0,0,0,1032,3,0,0,9
535,Vieille Sharlayan 1,198660,780,0,0,0,1032,4,0,0,9
536,Vieille Sharlayan 2,195666,781,0,0,0,1033,1,0,0,9
537,Vieille Sharlayan 2,197668,781,0,0,0,1033,3,0,0,9
538,Vieille Sharlayan 2,198668,781,0,0,0,1033,4,0,0,9
539,Radz-at-Han 1,195661,782,0,0,0,1034,1,0,0,9
540,Radz-at-Han 1,197661,782,0,0,0,1034,3,0,0,9
541,Radz-at-Han 1,198661,782,0,0,0,1034,4,0,0,9
542,Radz-at-Han 2,195667,783,0,0,0,1035,1,0,0,9
543,Radz-at-Han 2,197669,783,0,0,0,1035,3,0,0,9
544,Radz-at-Han 2,198669,783,0,0,0,1035,4,0,0,9
545,Mini-sasquatch,234608,822,0,0,0,5100,5,1,0,6
546,Black Kitten,234924,823,0,0,0,5153,5,1,0,6
547,Tora-jiro,234643,824,0,0,0,5208,5,1,0,6
548,Grand Serpent de Hopl ?,234769,825,0,0,0,5218,5,1,0,6
549,Grand Serpent des Qitari ?,234770,826,0,0,0,5219,5,1,0,6
550,Tamandua,234809,827,0,0,0,5222,5,1,0,6
551,Bébé hippo,234831,828,0,0,0,5225,5,1,0,6
552,Kangourou miniature,234845,829,0,0,0,5228,5,1,0,6
553,Shshuye,234932,830,0,0,0,5240,5,1,0,6
554,Aurélie polype,234683,831,0,0,0,5255,5,1,0,6
555,Domakin,234759,832,0,0,0,5257,5,1,0,6
556,Laladile,234778,833,0,0,0,5259,5,1,0,6
557,Mini-punutiy,234907,834,0,0,0,5262,5,1,0,6
558,Toucancan,234931,835,0,0,0,5314,5,1,0,6
559,Petit Ifrit,234567,836,0,0,0,5450,5,1,0,6
560,Petite Garuda,234572,837,0,0,0,5451,5,1,0,6
561,Petit Titan,234573,838,0,0,0,5452,5,1,0,6
562,Petit Léviathan,234574,839,0,0,0,5453,5,1,0,6
563,Petit Ramuh,234598,840,0,0,0,5454,5,1,0,6
564,Petite Shiva,234599,841,0,0,0,5455,5,1,0,6
565,Odin mécanique,234468,842,0,0,0,5456,5,1,0,6
566,Petit Bismarck,234663,843,0,0,0,5457,5,1,0,6
567,Petit Ravana,234665,844,0,0,0,5458,5,1,0,6
568,Petit Susano,234661,845,0,0,0,5459,5,1,0,6
569,Petite Lakshmi,234662,846,0,0,0,5460,5,1,0,6
570,Thémis miniature,234938,847,0,0,0,5564,5,1,0,6
571,Pelupelu miniature,234934,848,0,0,0,5610,5,1,0,6
572,Soldat d'étain S3,234935,849,0,0,0,5654,5,1,0,6
573,Melon allagois,234786,850,0,0,0,5664,5,1,0,6
574,Sire Sacrifice,234936,851,0,0,0,5669,5,1,0,6
575,Futures Rewritten,195716,872,0,0,0,2505,1,0,0,4
576,Futures Rewritten,197722,872,0,0,0,2505,3,0,0,4
577,Futures Rewritten,198719,872,0,0,0,2505,4,0,0,4
578,Futures Rewritten,199717,872,0,0,0,2505,5,0,0,4
579,Quêtes des Mamool Ja,199969,873,0,0,0,2318,5,0,0,3
580,Palais des morts 1,197707,874,0,0,0,2354,3,0,0,4
581,Palais des morts 2,197708,875,0,0,0,2355,3,0,0,4
582,Pilier des Cieux 1,197709,876,0,0,0,2356,3,0,0,4
583,Pilier des Cieux 2,197710,877,0,0,0,2357,3,0,0,4
584,Île de Lunule,195717,879,0,0,0,2405,1,0,0,4
585,Île de Lunule,197723,879,0,0,0,2406,3,0,0,4
586,Île de Lunule,198720,879,0,0,0,2405,4,0,0,4
587,Exploration cosmique 1,195718,878,0,0,0,2343,1,0,0,8
588,Exploration cosmique 1,198721,878,0,0,0,2343,4,0,0,8
589,Exploration cosmique 1,199718,878,0,0,0,2343,5,0,0,8
590,Carbuncle péridot,234544,885,0,0,0,5603,5,1,0,6
591,Carbuncle héliodore,234545,886,0,0,0,5604,5,1,0,6
592,Gigi,234630,887,0,0,0,5601,5,1,0,6
593,Mini-Shinryu,234675,888,0,0,0,5461,5,1,0,6
594,Fouine blanche,234679,889,0,0,0,5213,5,1,0,6
595,Poupée Tsukuyomi,234699,890,0,0,0,5462,5,1,0,6
596,Fran miniature,234725,891,0,0,0,5547,5,1,0,6
597,Fuath miniature,234735,892,0,0,0,5352,5,1,0,6
598,Poupée ascienne,234774,893,0,0,0,5607,5,1,0,6
599,Goé,234808,894,0,0,0,5308,5,1,0,6
600,Señorita Pampa,234812,895,0,0,0,5554,5,1,0,6
601,Gunnhildr miniature,234818,896,0,0,0,5557,5,1,0,6
602,Caducée,234835,897,0,0,0,5227,5,1,0,6
603,Scarmiglione miniature,234860,898,0,0,0,5470,5,1,0,6
604,Cagnazzo miniature,234871,899,0,0,0,5471,5,1,0,6
605,Barbariccia miniature,234888,900,0,0,0,5472,5,1,0,6
606,Golbez miniature,234897,901,0,0,0,5473,5,1,0,6
607,Psamathée,234949,902,0,0,0,5117,5,1,0,6
608,Naïade,234950,903,0,0,0,5118,5,1,0,6
609,Déimos,234951,904,0,0,0,5119,5,1,0,6
610,Sangfeuille de Ja Tiika,234944,905,0,0,0,5116,5,1,0,6
611,Gulool Ja Ja miniature,234945,906,0,0,0,5566,5,1,0,6
612,Mini-ouvrier cosmique,234948,907,0,0,0,5655,5,1,0,6
613,Tortue à pourboires,234952,908,0,0,0,5120,5,1,0,6
614,Limier royal,234953,909,0,0,0,5241,5,1,0,6
615,Uolosapa de Skalla,234941,910,0,0,0,5312,5,1,0,6
616,Bébé Seikret,234954,911,0,0,0,5752,5,1,0,6
617,Vitaguêpe,234955,912,0,0,0,5753,5,1,0,6
618,Feo Ul miniature,234965,913,0,0,0,5400,5,1,0,6
619,Mini-belhamel,234946,914,0,0,0,5121,5,1,0,6
620,Bébé chat-pardeur,234947,915,0,0,0,5122,5,1,0,6
621,Monster Hunter Wilds 1,194704,943,0,0,0,3955,2,0,0,7
622,Monster Hunter Wilds 1,195719,943,0,0,0,3955,1,0,0,7
623,Monster Hunter Wilds 1,197724,943,0,0,0,3955,3,0,0,7
624,Monster Hunter Wilds 1,198722,943,0,0,0,3955,4,0,0,7
625,Monster Hunter Wilds 1,199719,943,0,0,0,3955,5,0,0,7
626,Monster Hunter Wilds 2,195720,944,0,0,0,3956,1,0,0,7
627,Monster Hunter Wilds 2,197725,944,0,0,0,3956,3,0,0,7
628,Monster Hunter Wilds 2,198723,944,0,0,0,3956,4,0,0,7
629,Monster Hunter Wilds 2,199720,944,0,0,0,3956,5,0,0,7
630,Quêtes des Yok Huy,199970,938,0,0,0,2319,5,0,0,3
631,Sanctuaire des pèlerins 1,197726,941,0,0,0,2400,3,0,0,4
632,Sanctuaire des pèlerins 2,197727,942,0,0,0,2401,3,0,0,4
633,Exploration cosmique 2,195721,940,0,0,0,2344,1,0,0,8
634,Exploration cosmique 2,198724,940,0,0,0,2344,4,0,0,8
635,Exploration cosmique 2,199721,940,0,0,0,2344,5,0,0,8
636,Félicité insulaire 3,197728,939,0,0,0,2342,3,0,0,8
637,Félicité insulaire 3,198725,939,0,0,0,2342,4,0,0,8
638,Félicité insulaire 3,199722,939,0,0,0,2342,5,0,0,8
639,Faon aux yeux de biche,234417,945,0,0,0,5056,5,1,0,6
640,Tortue naine,234420,946,0,0,0,5061,5,1,0,6
641,Mini-pudding,234437,947,0,0,0,5078,5,1,0,6
642,Soleil mécanique,234465,948,0,0,0,5657,5,1,0,6
643,Coffre au trésor mécanique,234483,949,0,0,0,5086,5,1,0,6
644,Nuage noir miniature,234517,950,0,0,0,5154,5,1,0,6
645,Cadeau ambulant,234513,951,0,0,0,5660,5,1,0,6
646,Seau d'eau magique,234601,952,0,0,0,5661,5,1,0,6
647,Poulain pégase,234613,953,0,0,0,5098,5,1,0,6
648,Poupée Calofisteri,234607,954,0,0,0,5156,5,1,0,6
649,Poupée Namingway,234614,955,1038,1039,1040,5680,5,1,0,6
650,Scáthach miniature,234632,956,0,0,0,5157,5,1,0,6
651,Lune mécanique,234637,957,0,0,0,5658,5,1,0,6
652,Lanterne mécanique,234700,958,0,0,0,5663,5,1,0,6
653,Pâté de boue,234712,959,0,0,0,5102,5,1,0,6
654,Bébé gremlin,234717,960,1041,1042,1043,5103,5,1,0,6
655,Mini-gigapampa,234738,961,0,0,0,5105,5,1,0,6
656,Grenouilleur A,234751,962,0,0,0,5651,5,1,0,6
657,Enfeuillé miniature,234768,963,0,0,0,5606,5,1,0,6
658,Bébé amaro,234777,964,0,0,0,5109,5,1,0,6
659,Feu de camp de voyageur,234814,965,0,0,0,5665,5,1,0,6
660,Mini-Éa,234823,966,0,0,0,5110,5,1,0,6
661,Malle d'aventure,234836,967,0,0,0,5666,5,1,0,6
662,Arme Rubellite,234882,968,0,0,0,5467,5,1,0,6
663,Arme Tourmaline,234893,969,0,0,0,5468,5,1,0,6
664,Mouflon mignon,234911,970,0,0,0,5236,5,1,0,6
665,Arme Adamantium,234930,971,0,0,0,5469,5,1,0,6
666,Vapeur de Ténèbres,234937,972,0,0,0,5155,5,1,0,6
667,Mini-corbeau,234964,973,0,0,0,5315,5,1,0,6
668,Raie rayonnante,234966,974,0,0,0,5263,5,1,0,6
669,Exploration cosmique 3,195722,1020,0,0,0,2345,1,0,0,8
670,Exploration cosmique 3,198726,1020,0,0,0,2345,4,0,0,8
671,,0,0,0,0,0,0,0,0,0,0
672,,0,0,0,0,0,0,0,0,0,0
673,Style épuré 1,198015,1044,0,0,0,14,4,0,0,7
674,Style épuré 2,198016,1045,0,0,0,15,4,0,0,7
675,Style épuré 3,198017,1046,0,0,0,16,4,0,0,7
676,Style épuré 4,198018,1047,0,0,0,17,4,0,0,7
677,Style épuré 5,198019,1048,0,0,0,18,4,0,0,7
678,Style épuré 6,198020,1049,0,0,0,19,4,0,0,7
679,Style épuré 7,198021,1050,0,0,0,20,4,0,0,7
680,Style épuré 8,198022,1051,0,0,0,21,4,0,0,7
681,,0,0,0,0,0,0,0,0,0,0
682,,0,0,0,0,0,0,0,0,0,0
683,,0,0,0,0,0,0,0,0,0,0
684,,0,0,0,0,0,0,0,0,0,0
685,,0,0,0,0,0,0,0,0,0,0
686,,0,0,0,0,0,0,0,0,0,0
687,,0,0,0,0,0,0,0,0,0,0
688,,0,0,0,0,0,0,0,0,0,0
689,,0,0,0,0,0,0,0,0,0,0
690,,0,0,0,0,0,0,0,0,0,0
691,,0,0,0,0,0,0,0,0,0,0
692,,0,0,0,0,0,0,0,0,0,0
693,,0,0,0,0,0,0,0,0,0,0
694,,0,0,0,0,0,0,0,0,0,0
695,,0,0,0,0,0,0,0,0,0,0
696,,0,0,0,0,0,0,0,0,0,0
697,,0,0,0,0,0,0,0,0,0,0
698,,0,0,0,0,0,0,0,0,0,0
699,,0,0,0,0,0,0,0,0,0,0
700,,0,0,0,0,0,0,0,0,0,0
