#,Singular,Plural,Adjective,PossessivePronoun,StartsWithVowel,Unknown0,Pronoun,Article
1294,jeune triton du ressac,jeunes tritons du ressac,0,0,0,1,0,0
1295,pugil des marais,pugils des marais,0,0,0,1,0,0
1296,dronte échine-pourpre,drontes échine-pourpre,0,0,0,1,0,0
1297,coeurl des jungles profondes,coeurls des jungles profondes,0,0,0,1,0,0
1298,fureteur gobelin,fureteurs gobelins,0,0,0,1,0,0
1299,fureteur gobelin,fureteurs gobelins,0,0,0,1,0,0
1300,Brayflox mains-propres,Brayflox mains-propres,0,0,0,1,0,1
1301,Gigirya,Gigirya,0,0,0,1,0,1
1302,hécatonchire brisepierre,hécatonchires brisepierre,0,0,1,1,0,0
1303,engin explosif,engins explosifs,0,0,1,1,0,0
1304,épéiste des Alacrán,épéistes des Alacrán,0,0,1,1,0,0
1305,pugiliste des Alacrán,pugilistes des Alacrán,0,0,0,1,0,0
1306,archer des Alacrán,archers des Alacrán,0,0,1,1,0,0
1307,occultiste des Alacrán,occultistes des Alacrán,0,0,1,1,0,0
1308,bandit poignardeur,bandits poignardeurs,0,0,0,1,0,0
1309,bandit trappeur,bandits trappeurs,0,0,0,1,0,0
1310,bandit mage,bandits mage,0,0,0,1,0,0
1311,bandit archer,bandits archer,0,0,0,1,0,0
1312,coeurl solitaire,coeurls solitaires,0,0,0,1,0,0
1313,buffle,buffles,0,0,0,1,0,0
1314,maraudeur en armure,maraudeurs en armure,0,0,0,1,0,0
1315,moucherolle querelleur,moucherolles querelleurs,0,0,0,1,0,0
1316,piquebœuf géant,piquebœufs géants,0,0,0,1,0,0
1317,tuco-tuco à piquants d'acier,tuco-tuco à piquants d'acier,0,0,0,1,0,0
1318,acarus grouillant,acari grouillants,0,0,1,1,0,0
1319,instructeur brutal,instructeurs brutaux,0,0,1,1,0,0
1320,fermier ennuyé,fermiers ennuyés,0,0,0,1,0,0
1321,meunière ennuyée,meunières ennuyées,0,0,0,1,1,0
1322,ouvrier dans l'embarras,ouvriers dans l'embarras,0,0,1,1,0,0
1323,travailleur zélé,travailleurs zélés,0,0,0,1,0,0
1324,pêcheur dans l'embarras,pêcheurs dans l'embarras,0,0,0,1,0,0
1325,jeune Chris,jeunes Chris,0,0,0,1,0,0
1326,Aismurl membre-d'or,Aismurl membre-d'or,0,0,1,1,0,1
1327,pervers,pervers,0,0,0,1,0,0
1328,bûcheron entomophobe,bûcherons entomophobes,0,0,0,1,0,0
1329,Jody l'aigrie,Jody l'aigrie,0,0,0,1,1,1
1330,livreur d'hydromel,livreurs d'hydromel,0,0,0,1,0,0
1331,sergent des tempêtes,sergents des tempêtes,0,0,0,1,0,0
1332,soldat 3e classe des tempêtes,soldats 3e classe des tempêtes,0,0,0,1,0,0
1333,livreur fuyard,livreurs fuyards,0,0,0,1,0,0
1334,métayer du Coq rouge,métayers du Coq rouge,0,0,0,1,0,0
1335,jouvencelle rêveuse,jouvencelles rêveuses,0,0,0,1,1,0
1336,homme nerveux,hommes nerveux,0,0,1,1,0,0
1337,vétéran des casaques jaunes,vétérans des casaques jaunes,0,0,0,1,0,0
1338,bleu des casaques jaunes,bleus des casaques jaunes,0,0,0,1,0,0
1339,homme craignant les fantômes,hommes craignant les fantômes,0,0,1,1,0,0
1340,homme incrédule,hommes incrédules,0,0,1,1,0,0
1341,aventurier vaincu,aventuriers vaincus,0,0,1,1,0,0
1342,spriggan fauche-cuivre,spriggans fauche-cuivre,0,0,0,1,0,0
1343,éclaireur des Immortels,éclaireurs des Immortels,0,0,1,1,0,0
1344,draconide de combat amélioré,draconides de combat améliorés,0,0,0,1,0,0
1345,recrue des casaques jaunes,recrues des casaques jaunes,0,0,0,1,1,0
1346,coursière du Maelstrom,coursières du Maelstrom,0,0,0,1,1,0
1347,marchand blessé,marchands blessés,0,0,0,1,0,0
1348,fille affamée,filles affamées,0,0,0,1,1,0
1349,imp bloqueur,imps bloqueurs,0,0,1,1,0,0
1350,limace déshydratée,limaces déshydratées,0,0,0,1,1,0
1351,chercheur en magie ancienne,chercheurs en magie ancienne,0,0,0,1,0,0
1352,pêcheur à la fibre paternelle,pêcheurs à la fibre paternelle,0,0,0,1,0,0
1353,dresseur de draconide amalj'aa,dresseurs de draconide amalj'aa,0,0,0,1,0,0
1354,imp chahuteur,imps chahuteurs,0,0,1,1,0,0
1355,cultivateur contrarié,cultivateurs contrariés,0,0,0,1,0,0
1356,pêcheur décontenancé,pêcheurs décontenancés,0,0,0,1,0,0
1357,prince mandragore,princes mandragores,0,0,0,1,0,0
1358,fermier fou de rage,fermiers fou de rage,0,0,0,1,0,0
1359,capitaine d'infanterie des casaques,capitaines d'infanterie des casaques,0,0,0,1,0,0
1360,négociant gobelin,négociants gobelins,0,0,0,1,0,0
1361,pourvoyeur imprudent,pourvoyeurs imprudents,0,0,0,1,0,0
1362,nid de dodo,nids de dodo,0,0,0,1,0,0
1363,cueilleuse d'huîtres,cueilleuses d'huîtres,0,0,0,1,1,0
1364,triarius de la 4e cohorte,triarii de la 4e cohorte,0,0,0,1,0,0
1365,imaginifer de la 4e cohorte,imaginiferi de la 4e cohorte,0,0,1,1,0,0
1366,chien de guerre de la 4e cohorte,chiens de guerre de la 4e cohorte,0,0,0,1,0,0
1367,videur du Coffre et le Cercueil,videurs du Coffre et le Cercueil,0,0,0,1,0,0
1368,docker,dockers,0,0,0,1,0,0
1369,marchand contrarié,marchands contrariés,0,0,0,1,0,0
1370,citadine apeurée,citadines apeurées,0,0,0,1,1,0
1371,soldat 3e classe des sables,soldats 3e classe des sables,0,0,0,1,0,0
1372,Ge Bu vougier du 382e ordre,Ge Bu vougier du 382e ordre,0,0,0,1,0,1
1373,Baenryss le noyé,Baenryss le noyé,0,0,0,1,0,1
1374,Miqo'te mystérieuse,Miqo'tes mys­té­rieu­ses,0,0,0,1,1,0
1375,pugiliste exubérante,pugilistes exubérantes,0,0,0,1,1,0
1376,occultiste tatillon,occultistes tatillons,0,0,1,1,0,0
1377,bel homme,beaux hommes,0,0,0,1,0,0
1378,Fufulupa l'inflexible,Fufulupa l'inflexible,0,0,0,1,0,1
1379,,,0,0,0,0,0,0
1380,Baron Quiveron quatrième du nom,Baron Quiveron quatrième du nom,0,0,0,1,0,1
1381,Baldewyn Fourbelance,Baldewyn Fourbelance,0,0,0,1,0,1
1382,capitaine Madison,capitaines Madison,0,0,0,1,0,0
1383,mousse suspecte,mousse suspecte,0,0,0,1,1,0
1384,petite bombe,petites bombes,0,0,0,1,1,0
1385,bombe,bombes,0,0,0,1,1,0
1386,grosse bombe,grosses bombes,0,0,0,1,1,0
1387,geôlier amalj'aa,geôliers amalj'aa,0,0,0,1,0,0
1388,brigand amalj'aa,brigands amalj'aa,0,0,0,1,0,0
1389,charognard amalj'aa,charognards amalj'aa,0,0,0,1,0,0
1390,brasière enflammée,brasières enflammées,0,0,0,1,1,0
1391,Curious Gorge,Curious Gorge,0,0,0,1,0,1
1392,furie primitive,furies primitives,0,0,0,1,1,0
1393,colère primitive,colères primitives,0,0,0,1,1,0
1394,Estinien,Estinien,0,0,1,1,0,1
1395,Jehantel,Jehantel,0,0,0,1,0,1
1396,Batraal,Batraal,0,0,0,1,0,1
1397,œil omniscient,yeux omniscients,0,0,1,1,0,0
1398,Eos,Eos,0,0,1,1,1,1
1399,Selene,Selene,0,0,0,1,1,1
1400,Carbuncle topaze,Carbuncle topaze,0,0,0,1,0,1
1401,Carbuncle émeraude,Carbuncle émeraude,0,0,0,1,0,1
1402,Ifrit-Egi,Ifrit-Egi,0,0,1,1,0,1
1403,Titan-Egi,Titan-Egi,0,0,0,1,0,1
1404,Garuda-Egi,Garuda-Egi,0,0,0,1,1,1
1405,,,0,0,0,0,0,0
1406,,,0,0,0,1,0,0
1407,,,0,0,0,0,0,0
1408,,,0,0,0,0,0,0
1409,,,0,0,0,0,0,0
1410,,,0,0,0,0,0,0
1411,,,0,0,0,0,0,0
1412,,,0,0,0,0,0,0
1413,,,0,0,0,0,0,0
1414,,,0,0,0,0,0,0
1415,Taulurd,Taulurd,0,0,0,1,0,1
1416,Widargelt le gardien,Widargelt le gardien,0,0,0,1,0,1
1417,sirène,sirènes,0,0,0,1,1,0
1418,Biggs,Biggs,0,0,0,1,0,1
1419,Wulfiue,Wulfiue,0,0,0,1,1,1
1420,corruption aérienne,corruptions aériennes,0,0,0,1,1,0
1421,Jenlyns l'impartial,Jenlyns l'impartial,0,0,0,1,0,1
1422,Raya-O-Senna,Raya-O-Senna,0,0,0,1,1,1
1423,A-Ruhn-Senna,A-Ruhn-Senna,0,0,1,1,0,1
1424,corruption terrestre,corruptions terrestres,0,0,0,1,1,0
1425,Nolanel,Nolanel,0,0,0,1,0,1
1426,Joacin,Joacin,0,0,0,1,0,1
1427,Dunstan le duveteux,Dunstan le duveteux,0,0,0,1,0,1
1428,gavial,gavial,0,0,0,1,0,0
1429,Gargamelle,Gargamelle,0,0,0,1,1,1
1430,follet de glace,follets de glace,0,0,0,1,0,0
1431,Seps,Seps,0,0,0,1,0,1
1432,Rongeur d'os,Rongeur d'os,0,0,0,1,0,0
1433,Clytios,Clytios,0,0,0,1,0,1
1434,Roc,Roc,0,0,0,1,0,1
1435,Sutali Hueloc du vent du Nord,Sutali Hueloc du vent du Nord,0,0,0,1,0,1
1436,Sateli Hueloc du vent du Sud,Sateli Hueloc du vent du Sud,0,0,0,1,0,1
1437,Sotoli Hueloc du vent de l'Ouest,Sotoli Hueloc du vent de l'Ouest,0,0,0,1,0,1
1438,Sethuli Hueloc du vent de l'Est,Sethuli Hueloc du vent de l'Est,0,0,0,1,0,1
1439,Gozol Itzcan le tronçonneur,Gozol Itzcan le tronçonneur,0,0,0,1,0,1
1440,Svara,Svara,0,0,0,1,0,1
1441,Nburu,Nburu,0,0,0,1,0,1
1442,Porus,Porus,0,0,0,1,0,1
1443,Dioné,Dioné,0,0,0,1,1,1
1444,Gwyllgi,Gwyllgi,0,0,0,1,0,1
1445,Steropes,Steropes,0,0,0,1,0,1
1446,gorgimère,gorgimères,0,0,0,1,1,0
1447,Deuxième œil,Deuxièmes yeux,0,0,0,1,0,0
1448,charognard ailé,charognards ailés,0,0,0,1,0,0
1449,guerrier des enfers,guerriers des enfers,0,0,0,1,0,0
1450,Arbre gardien,Arbres gardiens,0,0,1,1,0,0
1451,flammerole,flammeroles,0,0,0,1,1,0
1452,A-Towa-Cant,A-Towa-Cant,0,0,1,1,0,1
1453,Da za clerc du 269e ordre,Da za clerc du 269e ordre,0,0,0,1,0,1
1454,Alderique l'inflexible,Alderique l'inflexible,0,0,1,1,0,1
1455,Haurchefant,Haurchefant,0,0,1,1,0,1
1456,Pascaleret,Pascaleret,0,0,0,1,0,1
1457,Guillaime,Guillaime,0,0,0,1,0,1
1458,Vairemont,Vairemont,0,0,0,1,0,1
1459,sphère de contrôle,sphères de contrôle,0,0,0,1,1,0
1460,sphère de défense,sphères de défense,0,0,0,1,1,0
1461,golem lunaire de matière sombre,golems lunaires de matière sombre,0,0,0,1,0,0
1462,coeurl de matière sombre,coeurls de matière sombre,0,0,0,1,0,0
1463,ptéroc de matière sombre,ptérocs de matière sombre,0,0,0,1,0,0
1464,mante de matière sombre,mantes de matière sombre,0,0,0,1,1,0
1465,pélican de matière sombre,pélicans de matière sombre,0,0,0,1,0,0
1466,caducée,caducées,0,0,0,1,0,0
1467,gluant de matière sombre,gluants de matière sombre,0,0,0,1,0,0
1468,sphère d'aseptisation,sphères d'aseptisation,0,0,0,1,1,0
1469,sphère d'interception,sphères d'interception,0,0,0,1,1,0
1470,sphère de purification,sphères de purification,0,0,0,1,1,0
1471,sphère de surveillance,sphères de sur­veil­lan­ce,0,0,0,1,1,0
1472,sphère de protection,sphères de protection,0,0,0,1,1,0
1473,sphère d'incinération,sphères d'incinération,0,0,0,1,1,0
1474,insecte mécanique,insectes mécaniques,0,0,1,1,0,0
1475,soldat mécanique,soldats mécaniques,0,0,0,1,0,0
1476,drone-drille,drones-drilles,0,0,0,1,0,0
1477,chevalier mécanique,chevaliers mécaniques,0,0,0,1,0,0
1478,cuirassé Dreadnaught,cuirassés Dreadnaught,0,0,0,1,0,0
1479,limace de matière sombre,limaces de matière sombre,0,0,0,1,1,0
1480,pugil de matière sombre,pugils de matière sombre,0,0,0,1,0,0
1481,aurélie de matière sombre,aurélie de matière sombre,0,0,1,1,1,0
1482,Gémellia,Gémellia,0,0,0,1,1,1
1483,Hygie,Hygie,0,0,1,1,1,1
1484,Asclépios,Asclépios,0,0,1,1,0,1
1485,chevalier cobalt,chevaliers cobalt,0,0,0,1,0,0
1486,Cid,Cid,0,0,0,1,0,1
1487,armure magitek,armures magitek,0,0,1,1,1,0
1488,Gundobald,Gundobald,0,0,0,1,0,1
1489,Wilred,Wilred,0,0,0,1,0,1
1490,pierre d'âme,pierres d'âme,0,0,0,1,1,0
1491,,,0,0,0,0,0,0
1492,Urianger,Urianger,0,0,1,1,0,1
1493,K'lyhia,K'lyhia,0,0,0,1,1,1
1494,Geissfryn,Geissfryn,0,0,0,1,0,1
1495,Aersthota,Aersthota,0,0,1,1,1,1
1496,Thubyrgeim,Thubyrgeim,0,0,0,1,1,1
1497,mouche volante,mouches volantes,0,0,0,1,1,0
1498,Amanuensis,Amanuensis,0,0,1,1,0,1
1499,esclave du néant profond,esclaves du néant profond,0,0,1,1,0,0
1500,Doesmaga,Doesmaga,0,0,0,1,0,1
1501,ondulation éthérée,ondulations éthérées,0,0,1,1,1,0
1502,Wedge,Wedge,0,0,0,1,0,1
1503,Éétès,Éétès,0,0,1,1,0,1
1504,Badouh,Badouh,0,0,0,1,0,1
1505,Aspidochélon,Aspidochélon,0,0,1,1,0,1
1506,Pegujj Chah le fuligineux,Pegujj Chah le fuligineux,0,0,0,1,0,1
1507,Hepugg Roh l'étincelant,Hepugg Roh l'étincelant,0,0,0,1,0,1
1508,Arimaspe,Arimaspe,0,0,1,1,0,1
1509,prototype d'avant-garde magitek,prototypes d'avant-garde magitek,0,0,0,1,0,0
1510,Racumon,Racumon,0,0,0,1,0,1
1511,bombo baron,bombos barons,0,0,0,1,0,0
1512,Addison,Addison,0,0,1,1,0,1
1513,Milburh,Milburh,0,0,0,1,1,1
1514,Milburh la malveillante,Milburh la malveillante,0,0,0,1,1,1
1515,Sekhmet,Sekhmet,0,0,0,1,1,1
1516,géant vert,géants verts,0,0,0,1,0,0
1517,Metshaldjas,Metshaldjas,0,0,0,1,1,1
1518,Voll peau de requin,Voll peau de requin,0,0,0,1,0,1
1519,Oannès,Oannès,0,0,1,1,0,1
1520,Karkinos,Karkinos,0,0,0,1,0,1
1521,Zoredonite,Zoredonite,0,0,0,1,1,1
1522,Bugaal Ja le balafré,Bugaal Ja le balafré,0,0,0,1,0,1
1523,Ose,Ose,0,0,1,1,0,1
1524,Be Ze piocheur du 59e ordre,Be Ze piocheur du 59e ordre,0,0,0,1,0,1
1525,Brounger,Brounger,0,0,0,1,0,1
1526,Peryton,Peryton,0,0,0,1,0,1
1527,numéro 128,numéro 128,0,0,0,1,0,1
1528,Balidet,Balidet,0,0,0,1,0,1
1529,mante royale,mantes royales,0,0,0,1,1,0
1530,Sobek,Sobek,0,0,0,1,0,1
1531,Alka Zolka le penseur,Alka Zolka le penseur,0,0,1,1,0,1
1532,maîtresse du Grigou,maîtresses du Grigou,0,0,0,1,1,0
1533,Trésorier,Trésoriers,0,0,0,1,0,0
1534,Serrurier,Serruriers,0,0,0,1,0,0
1535,pousse de morbol,pousses de morbol,0,0,0,1,1,0
1536,fruit de morbol,fruits de morbol,0,0,0,1,0,0
1537,gros fruit de morbol,gros fruits de morbol,0,0,0,1,0,0
1538,morbol vigne d'or,morbols vigne d'or,0,0,0,1,0,0
1539,chauve-souris du Val,chauves-souris du Val,0,0,0,1,1,0
1540,guêpe du Val,guêpes du Val,0,0,0,1,1,0
1541,vesse-de-batracien,vesses-de-batracien,0,0,0,1,1,0
1542,lys du Val,lys du Val,0,0,0,1,0,0
1543,nix des profondeurs,nix des profondeurs,0,0,0,1,0,0
1544,sarcopte du Val,sarcoptes du Val,0,0,0,1,0,0
1545,acarus du Val,acari du Val,0,0,1,1,0,0
1546,paysan empoisonné,paysans empoisonnés,0,0,0,1,0,0
1547,tomberry roi,tomberrys rois,0,0,0,1,0,0
1548,gardien du sanctuaire,gardiens du sanctuaire,0,0,0,1,0,0
1549,bavarois géant,bavarois géants,0,0,0,1,0,0
1550,tomberry trancheur,tomberrys trancheurs,0,0,0,1,0,0
1551,bavarois blanc,bavarois blancs,0,0,0,1,0,0
1552,bavarois vert,bavarois verts,0,0,0,1,0,0
1553,bavarois jaune,bavarois jaunes,0,0,0,1,0,0
1554,bavarois violet,bavarois violets,0,0,0,1,0,0
1555,bavarois bleu,bavarois bleus,0,0,0,1,0,0
1556,tomberry traqueur,tomberrys traqueurs,0,0,0,1,0,0
1557,Nymien corrompu,Nymiens corrompus,0,0,0,1,0,0
1558,prêtre nymien corrompu,prêtres nymiens corrompus,0,0,0,1,0,0
1559,scarabée de bronze,scarabées de bronze,0,0,0,1,0,0
1560,huile de rouage,huiles de rouage,0,0,1,1,1,0
1561,graisse d'engrenage,graisses d'engrenage,0,0,0,1,1,0
1562,pugil pugnace,pugils pugnaces,0,0,0,1,0,0
1563,busard de bronze,busards de bronze,0,0,0,1,0,0
1564,gluant vert,gluants verts,0,0,0,1,0,0
1565,soldat de Nym,soldats de Nym,0,0,0,1,0,0
1566,chasseur de trésors,chasseurs de trésors,0,0,0,1,0,0
1567,teratotaurus,teratotauri,0,0,0,1,0,0
1568,guêpe de fumier,guêpes de fumier,0,0,0,1,1,0
1569,gardien du temple,gardiens du temple,0,0,0,1,0,0
1570,adjudicateur,adjudicateurs,0,0,1,1,0,0
1571,juré,jurés,0,0,0,1,0,0
1572,Avoirdupois,Avoirdupois,0,0,1,1,0,1
1573,visage de Qarn,visages de Qarn,0,0,0,1,0,0
1574,chauve-souris du temple,chauves-souris du temple,0,0,0,1,1,0
1575,abeille du temple,abeilles du temples,0,0,1,1,1,0
1576,accusé,accusés,0,0,1,1,0,0
1577,griffe de la mort,griffes de la mort,0,0,0,1,1,0
1578,grimpe-mur,grimpe-murs,0,0,0,1,0,0
1579,crocodile du temple,crocodiles du temple,0,0,0,1,0,0
1580,condamné,condamnés,0,0,0,1,0,0
1581,sentinelle des Durendaire,sentinelles des Durendaire,0,0,0,1,1,0
1582,sentinelle des Fortemps,sentinelles des Fortemps,0,0,0,1,1,0
1583,sentinelle ishgardaise,sentinelles ishgardaises,0,0,0,1,1,0
1584,sentinelle chevronnée,sentinelles chevronnées,0,0,0,1,1,0
1585,princesse myrmidone,princesses myrmidones,0,0,0,1,1,0
1586,maréchal myrmidon,maréchaux myrmidons,0,0,0,1,0,0
1587,garde myrmidon,gardes myrmidons,0,0,0,1,0,0
1588,soldat myrmidon,soldats myrmidons,0,0,0,1,0,0
1589,ver des tunnels géant,vers des tunnels géants,0,0,0,1,0,0
1590,chimère,chimères,0,0,0,1,1,0
1591,sentinelle myrmidone,sentinelles myrmidones,0,0,0,1,1,0
1592,chauve-souris des sables,chauves-souris des sables,0,0,0,1,1,0
1593,basilic des sables mouvants,basilics des sables mouvants,0,0,0,1,0,0
1594,pampa déserteur,pampas déserteurs,0,0,0,1,0,0
1595,condor des canyons,condors des canyons,0,0,0,1,0,0
1596,tempête de sable,tempêtes de sable,0,0,0,1,1,0
1597,coquesable,coquesables,0,0,0,1,1,0
1598,doblyn de schorl,doblyns de schorl,0,0,0,1,0,0
1599,sable glissant,sables glissants,0,0,0,1,0,0
1600,spriggan crieur,spriggans crieurs,0,0,0,1,0,0
1601,golem d'arkose,golems d'arkose,0,0,0,1,0,0
1602,sentinelle des Dzemael,sentinelles des Dzemael,0,0,0,1,1,0
1603,sentinelle des Haillenarte,sentinelles des Haillenarte,0,0,0,1,1,0
1604,chocobo de bât,chocobos de bât,0,0,0,1,0,0
1605,sentinelle blessée des Fortemps,sentinelles blessées des Fortemps,0,0,0,1,1,0
1606,goobbue appelé,goobbues appelés,0,0,0,1,0,0
1607,morbol bourgeonnant,morbols bourgeonnants,0,0,0,1,0,0
1608,buffle rueur,buffles rueurs,0,0,0,1,0,0
1609,pèlerin ishgardais,pèlerins ishgardais,0,0,0,1,0,0
1610,Viviane la voluptueuse,Viviane la voluptueuse,0,0,0,1,1,1
1611,goobbue des neiges,goobbues des neiges,0,0,0,1,0,0
1612,goobbue des hautes terres,goobbues des hautes terres,0,0,0,1,0,0
1613,flamme de la rancœur,flammes de la rancœur,0,0,0,1,1,0
1614,griffe de l'ombre,griffes de l'ombre,0,0,0,1,1,0
1615,œil de l'ombre,yeux de l'ombre,0,0,1,1,0,0
1616,toucher de l'ombre,touchers de l'ombre,0,0,0,1,0,0
1617,souffle de l'ombre,souffles de l'ombre,0,0,0,1,0,0
1618,reine des bombos,reines des bombos,0,0,0,1,1,0
1619,bombo serviteur,bombos serviteurs,0,0,0,1,0,0
1620,bombo domestique,bombos domestiques,0,0,0,1,0,0
1621,bombo baronnet,bombos baronnets,0,0,0,1,0,0
1622,chandelle votive,chandelles votives,0,0,0,1,1,0
1623,guimauve rouge,guimauves rouges,0,0,0,1,1,0
1624,camio,camios,0,0,0,1,1,0
1625,gargouille creuse,gargouilles greuses,0,0,0,1,1,0
1626,gigas bonze,gigas bonzes,0,0,0,1,0,0
1627,gigas shramana,gigas shramanas,0,0,0,1,0,0
1628,gigas sôzu,gigas sôzu,0,0,0,1,0,0
1629,Crios,Crios,0,0,0,1,0,1
1630,géant éventreur,géants éventreurs,0,0,0,1,0,0
1631,géant matraqueur,géants matraqueurs,0,0,0,1,0,0
1632,Eurytos,Eurytos,0,0,1,1,0,1
1633,hécatonchire brise-crâne,hécatonchires brise-crâne,0,0,1,1,0,0
1634,hécatonchire tranche-dos,hécatonchires tranche-dos,0,0,1,1,0,0
1635,hécatonchire crève-oreilles,hécatonchires crève-oreilles,0,0,1,1,0,0
1636,hécatonchire tambour-écu,hécatonchires tambour-écu,0,0,1,1,0,0
1637,Égéon,Égéon,0,0,1,1,0,1
1638,chasseur draguêpe,chasseurs draguêpes,0,0,0,1,0,0
1639,œil-de-dragon,yeux-de-dragon,0,0,1,1,0,0
1640,Y'mhitra l'instruite,Y'mhitra l'instruite,0,0,0,1,1,1
1641,roi bombardo,rois bombardos,0,0,0,1,0,0
1642,bombardo,bombardos,0,0,0,1,0,0
1643,unité de la B.A.B.,unités de la B.A.B.,0,0,1,1,1,0
1644,Garuda,Garuda,0,0,0,1,1,1
1645,Suparna,Suparna,0,0,0,1,1,1
1646,Chirada,Chirada,0,0,0,1,1,1
1647,plume lacérante,plumes lacérantes,0,0,0,1,1,0
1648,plume soyeuse,plumes soyeuses,0,0,0,1,1,0
1649,monolithe,monolithes,0,0,0,1,0,0
1650,tomberry flâneur,tomberrys flâneurs,0,0,0,1,0,0
1651,Tristan,Tristan,0,0,0,1,0,1
1652,draconide du magma,draconides du magma,0,0,0,1,0,0
1653,nix blanchâtre,nix blanchâtres,0,0,0,1,0,0
1654,âme abandonnée,âmes abandonnées,0,0,1,1,1,0
1655,orobon des montagnes,orobons des montagnes,0,0,1,1,0,0
1656,héritaupe dent-de-diamant,héritaupes dent-de-diamant,0,0,0,1,1,0
1657,hippocerf cendré,hippocerfs cendrés,0,0,1,1,0,0
1658,dahaka,dahakas,0,0,0,1,0,0
1659,vigneron local,vignerons locaux,0,0,0,1,0,0
1660,livreur rentrant du travail,livreurs rentrant du travail,0,0,0,1,0,0
1661,Revanchard,Revanchard,0,0,0,1,0,1
1662,Cassie la capricieuse,Cassie la capricieuse,0,0,0,1,1,1
1663,Aulus rem Vulso,Aulus rem Vulso,0,0,1,1,0,1
1664,Daxio,Daxio,0,0,0,1,0,1
1665,Volxia,Volxia,0,0,0,1,0,1
1666,Pulxio,Pulxio,0,0,0,1,0,1
1667,Phaïa,Phaïa,0,0,0,1,1,1
1668,Dédale,Dédale,0,0,0,1,0,1
1669,grand chêne,grands chênes,0,0,0,1,0,0
1670,Bi Go prieur du 59e ordre,Bi Go prieur du 59e ordre,0,0,0,1,0,1
1671,doblyn d'asbeste,doblyns d'asbeste,0,0,0,1,0,0
1672,survoleur dravanien,survoleurs dravaniens,0,0,0,1,0,0
1673,rampeur dravanien,rampeurs dravaniens,0,0,0,1,0,0
1674,ziz porteur,ziz porteurs,0,0,0,1,0,0
1675,dracoeibis,dracoeibis,0,0,0,1,0,0
1676,wyverne mineure,wyvernes mineures,0,0,0,1,1,0
1677,Chudo-Yudo,Chudo-Yudo,0,0,0,1,0,1
1678,Koshchei,Koshchei,0,0,0,1,0,1
1679,typhon,typhons,0,0,0,1,0,0
1680,Isgebind,Isgebind,0,0,1,1,0,1
1681,partisan dément,partisans déments,0,0,0,1,0,0
1682,brontotaurus,brontotauri,0,0,0,1,0,0
1683,lueur harcelante,lueurs harcelantes,0,0,0,1,1,0
1684,vodoriga dormeuse,vodorigas dormeuses,0,0,0,1,1,0
1685,collectionneur d'âmes,col­lec­tion­neurs d'âmes,0,0,0,1,0,0
1686,smolenkos,smolenkos,0,0,0,1,0,0
1687,succube,succubes,0,0,0,1,0,0
1688,hippogriffe reclus,hippogriffes reclus,0,0,1,1,0,0
1689,flagelleur psychique,flagelleurs psychiques,0,0,0,1,0,0
1690,prêtre dément,prêtres déments,0,0,0,1,0,0
1691,marionnette de pierre,marionnettes de pierre,0,0,0,1,1,0
1692,marionnette de marbre,marionnettes de marbre,0,0,0,1,1,0
1693,marionnette de mégalithe,marionnettes de mégalithe,0,0,0,1,1,0
1694,mur démonique,murs démoniques,0,0,0,1,0,0
1695,suçoteur de sang,suçoteurs de sang,0,0,0,1,0,0
1696,Anantaboga,Anantaboga,0,0,1,1,0,1
1697,hilote sombre,hilotes sombres,0,0,1,1,0,0
1698,nova sombre,novas sombres,0,0,0,1,1,0
1699,Bibireze grisacier,Bibireze grisacier,0,0,0,1,0,1
1700,Meww le déferlant,Meww le déferlant,0,0,0,1,0,1
1701,Mouu le refluant,Mouu le refluant,0,0,0,1,0,1
1702,Go Zu matriarche du 59e ordre,Go Zu matriarche du 59e ordre,0,0,0,1,1,1
1703,énergie pure,énergies pures,0,0,1,1,1,0
1704,Worr le fanon d'acier,Worr le fanon d'acier,0,0,0,1,0,1
1705,barreur des pillards du serpent,barreurs des pillards du serpent,0,0,0,1,0,0
1706,piocheur d'U'Ghamaro,piocheurs d'U'Ghamaro,0,0,0,1,0,0
1707,archéologue préoccupé,archéologues préoccupés,0,0,1,1,0,0
1708,gardien amalj'aa,gardiens amalj'aa,0,0,0,1,0,0
1709,augure amalj'aa,augures amalj'aa,0,0,1,1,0,0
1710,crasset flamboyant,crassets flamboyants,0,0,0,1,0,0
1711,engagé de force mhigois,engagés de force mhigois,0,0,1,1,0,0
1712,livreur du Coerthas,livreurs du Coerthas,0,0,0,1,0,0
1713,astrologue anxieux,astrologues anxieux,0,0,1,1,0,0
1714,registre d'astroscope,registres d'astroscope,0,0,0,1,0,0
1715,marchand du Coerthas,marchands du Coerthas,0,0,0,1,0,0
1716,astrologue ishgardais,astrologues ishgardais,0,0,1,1,0,0
1717,archéologue de Saint-Coinach,archéologues de Saint-Coinach,0,0,1,1,0,0
1718,marchand circonspect,marchands circonspects,0,0,0,1,0,0
1719,boucanier des vents,boucaniers des vents,0,0,0,1,0,0
1720,livreur embarrassé,livreurs embarrassés,0,0,0,1,0,0
1721,caisse de vin,caisses de vin,0,0,0,1,1,0
1722,outil de mineur kobold,outils de mineur kobold,0,0,1,1,0,0
1723,fourrier embarrassé,fourriers embarrassés,0,0,0,1,0,0
1724,lancier de la horde sanglante,lanciers de la horde sanglante,0,0,0,1,0,0
1725,chaman amalj'aa,chamans amalj'aa,0,0,0,1,0,0
