#,Description,Item,GatheringItemLevel,Unknown2,TerritoryType,Unknown0,FishingRecordType,Unknown1,IsVisible
20132,"Une mystérieuse forme de vie dépourvue d'in­tel­li­gence et de conscience. On raconte qu'une âme indolente qui a échoué à s'incarner dans une créature magique se serait réfugiée dans une algue, donnant naissance à cette créature.",27552,390,5000,21,0,23,False,True
20133,"Avec sa tête triangulaire et sa nage par­fai­te­ment rectiligne, cet amphibien ressemble parfois à une flèche qu'on aurait décochée avec force. Une fois élancé, il ne s'arrêtera pas à moins de heurter un obstacle abrupt telle une falaise.",27553,390,5000,21,0,24,False,True
20134,"Une des plus imposantes espèces du lac Psyché, ce poisson-chat est assez gros pour gober tout rond un Fuath. Toutefois, même si cela devait arriver, il le recracherait aussitôt faute de pouvoir le digérer.",27554,390,5000,21,0,24,False,True
20135,"Un scien­ti­fi­que qui avait décidé de voir ce qu'il se passerait si il mangeait un des champignons poussant sur le dos de ce crabe, raconta que l'expérience lui avait fait avoir des hallucinations de champignons géants pendant des semaines.",27555,390,5000,22,0,22,False,True
20136,"Une variété d'anémone de mer qui vit en bas de la falaise du temple de Saint-Fathric. D'aucuns la comparent à la chevelure d'un ancien sage, qui avait tendance à s'ébouriffer durant ses accès de colère.",27556,390,5000,22,0,22,False,True
20137,"Les teintes de ce poisson ont souvent été comparées à celles de la robe de la reine de Voeburt, ce qui lui a ainsi valu son nom. Quand il parcourt les lacs suivi d'une cohorte de plus petits poissons, on croirait voir une souveraine et sa suite.",27557,390,5000,22,0,23,False,True
20138,"Ce crabe peuple les points d'eau de la forêt de Rak'tika. Il arrive que des voyageurs le confondent avec un rocher et le piétinent accidentellement, s'exposant à des coups de pince pouvant facilement briser une cheville.",27568,390,5000,24,0,22,False,True
20139,"Ce mollusque vit accroché à des racines flottant à la surface des lacs. Il n'est pas facile de le remarquer, sa coquille brune se fondant par­fai­te­ment dans l'écorce des arbres.",27569,390,5000,24,0,22,False,True
20140,"Ce poisson jouit d'une longévité ex­cep­tion­nelle. En effet, les spécimens qu'on trouve aujourd'hui étaient déjà en vie à l'époque de l'empire de Ronka. Seul le pâlissement de leurs écailles trahit leur grand âge.",27570,390,5000,24,0,23,False,True
20141,"Ce spécimen ressemble beaucoup à son cousin le crabe voleur, sauf pour la couleur de sa carapace qu'il doit à son régime composé uniquement de plantes bleues.",27571,390,5000,24,0,23,False,True
20142,Cette étrange créature sphérique est connue pour être le cadeau que la princesse du royaume de Voeburt reçut autrefois d'un prince d'une contrée étrangère. C'est la nuit qu'elle révèle ses plus beaux éclats.,27551,400,5000,21,0,23,False,True
20143,"Ce poisson ressemblant à un kelpie était à l'origine d'une couleur différente, proche de celle des feuilles d'automne. Mais le royaume féerique et ses magnifiques champs de fleurs l'ont fait évoluer par mimétisme.",27558,400,5000,22,0,23,False,True
20144,"Cet étrange poisson se distingue par sa tête entièrement translucide. Tapi au fond des lacs, ses yeux cylindriques tournés vers la surface, il guette l'ombre de ses proies avant de fondre sur elles.",27559,400,5000,22,0,24,False,True
20145,"Le nom de ce gourami signifie en langue féerique “fruit du tonnerre”, en rapport à la décharge électrique qu'il inflige lorsqu'on le touche, et à la croyance selon laquelle il serait descendu du ciel en même temps qu'un éclair. En réalité, l'électrocution est causée par du venin.",27560,400,5000,22,0,24,False,True
20146,"Ce coquillage serait né de la magie d'un Fuath qui voulait se faire pousser des cornes. Cette histoire est toutefois à prendre avec des pincettes, comme tout ce qui sort de la bouche des esprits lacustres.",27561,390,5000,23,0,22,False,True
20147,"Parmi les bars de la Nuit, des poissons d'eau douce introduits par le peuple de la Nuit, on distingue cette variété aussi énorme que féroce. Son agressivité n'est pas sans rappeler celle des enfants des Ténèbres éternelles.",27577,400,5000,25,0,23,False,True
20148,"Lorsqu'il dévore ses proies en agitant violemment ses larges nageoires, ce nudibranche est la férocité incarnée. Mais quand plusieurs spécimens sont réunis autour d'un gros poisson, le spectacle rappelle davantage un champ de fleurs fraîchement écloses.",27562,410,5000,23,0,22,False,True
20149,Les yeux globuleux de ce poisson rappellent quelque peu le nez des bouffons de la cour du royaume de Voeburt. Même sa nage possède un aspect clownesque.,27563,410,5000,23,0,23,False,True
20150,"Grâce à ses nageoires de forme atypique rappelant les ailes de certains oiseaux, ce poisson est capable d'atteindre sous l'eau des vitesses insoupçonnées, au point qu'on le décrit parfois comme un “éclair sous-marin”.",27564,410,5000,23,0,24,False,True
20151,"Avec ses couleurs, ce poisson apporte une touche automnale à l'inaltérable paysage printanier d'Il Mheg. Ses œufs vert-jaune dégagent un fumet nauséabond reconnaissable entre mille.",27565,410,5000,23,0,24,False,True
20152,"Habitant des lacs, ce bulot est par­ti­cu­liè­rement prisé des bernard l'hermite. Le motif à rayures de sa coquille dépend des matières organiques qu'il ingère.",27574,410,5000,25,0,22,False,True
20153,"Ce poisson d'eau douce carnivore a conservé sa morphologie ancestrale. Des écailles épaisses de gros poissons aux carapaces de tortues, rien ne résiste à sa puissante mâchoire.",27576,410,5000,25,0,23,False,True
20154,"À l'instar d'une certaine créature magique faisant l'objet de légendes dans les îles entourant L'Origine, ce poisson est doté d'une longue corne affûtée. L'utilité de cette dernière est toutefois incertaine, étant donné qu'il ne chasse qu'à l'aide de ses dents acérées.",27534,370,5000,33,0,24,False,True
20155,"Les quatre nageoires de ce mollusque lui donnent des airs de petit ange. On dit que pour atteindre cette forme, une créature magique doit accomplir énormément de farces.",27567,420,5000,34,0,23,False,True
20156,"Une légende ronka raconte que ce poisson serait né des gouttes de sueur du dieu du feu Ox'Gatorl, versées lorsque celui-ci enseigna l'art de la forge aux hommes.",27572,420,5000,24,0,24,False,True
20157,"Ce bernard l'hermite est par­fai­te­ment banal, à un détail près : son obsession pour les rayures tricolores. Comprendre par là qu'il refusera ca­té­go­ri­que­ment de s'abriter dans un coquillage s'il n'est pas rayé, ou s'il ne comporte pas exactement trois couleurs.",27575,420,5000,25,0,22,False,True
20158,"Ce poisson ancestral porte le nom d'un géant du folklore ronka, et pour cause : il est si long et large qu'on pourrait aisément confondre sa silhouette avec celle d'un gros serpent. Jadis, il était souvent donné en offrande à l'empereur.",27578,420,5000,25,0,24,False,True
20159,"Grâce à ses nageoires pectorales plus développées que la moyenne, ce petit poisson est capable de mouvements de rotation amples et rapides qui rendent ses déplacements par­ti­cu­liè­rement im­pré­vi­si­bles.",27581,420,5000,35,0,22,False,True
20160,"Le corps de ce placoderme primitif est entièrement protégé par un exosquelette ex­trê­me­ment résistant. Malgré sa robustesse, il ne chasse pas, mais retourne le sable à l'aide de ses nageoires afin d'y trouver de petits coquillages à avaler.",27535,380,5000,33,0,24,False,True
20161,"Un papillon s'est vu réincarné en ce poisson à la suite d'un mauvais tour joué par des créatures magiques qui voulaient le voir “danser sous l'eau”. Au lieu de se nourrir du nectar des fleurs, il doit désormais se contenter des nutriments que lui offre la flore sous-marine.",27566,430,5000,34,0,23,False,True
20162,"Cette espèce ancestrale d'arowana se distingue par une peau aux magnifiques reflets nacrés. On raconte que ses écailles sont aussi solides que le diamant, et qu'on s'en servait autrefois pour fabriquer des armures de guerre.",27573,430,5000,24,0,24,False,True
20163,"D'après les croyances ronka, cet énorme poisson serait le serviteur d'Yx'Anpa, la déesse de la terre. Son rôle exact serait d'annoncer aux hommes le passage des saisons.",27579,430,5000,25,0,24,False,True
20164,"Cette étrange créature ressemble par sa forme aux oreilles des Viis. Les intéressées réprouvent toutefois cette analogie, et entrent dans une colère noire chaque fois qu'elle leur est rappelée.",27580,430,5000,35,0,22,False,True
20165,"Bien que cela puisse sembler impossible au vu de l'aspect pas vraiment ragoûtant de cette créature, c'est en réalité un mets de choix, pour peu qu'on ait pris la peine de la faire sécher au soleil avant.",36522,495,6000,36,0,25,False,True
20166,Le corps de ce crustacé est couvert d'épines ex­trê­me­ment pointues servant à repousser les prédateurs potentiels. Il a reçu son nom d'un commerçant de Kugane qui a eu le malheur de marcher dessus en se rendant à Thavnair.,36523,510,6000,36,0,25,False,True
20167,Cette variété d'anguille a un lien de parenté étroit avec celles qui évoluent dans l'océan Indigo. Elle aime se tapir dans les crevasses sombres des récifs coralliens et sortir de sa cachette à l'improviste pour happer sa proie.,36524,500,6000,36,0,26,False,True
20168,"Ce poisson aime nager au milieu de récifs situés dans des eaux relativement chaudes, où il se nourrit d'organismes microbiens. La taille de ses nageoires dorsale et ventrale est pro­ba­ble­ment en corrélation avec sa position hiérarchique au sein de son banc.",36525,527,6000,36,0,26,False,True
20169,"Les décharges électriques de ce poisson lui procurent non seulement un joli éclairage de ses alentours, mais aussi un moyen d'étourdir les proies distraites. Son nom provient de l'esprit vivifiant qui traverse tous les êtres vivants selon les Thavnairois.",36526,495,6000,36,0,27,False,True
20170,"La ca­rac­té­ris­ti­que principale de ce poisson est sans nul doute les taches qui parsèment son corps et qui lui donnent cet aspect de muret en pierres. Son nom vient de ses crocs aussi acérés que l'épée homonyme, et qui est une arme tra­di­tion­nel­le de l'île de Thavnair.",36527,500,6000,36,0,27,False,True
20171,"Comme son nom l'indique, ce coquillage ressemble à un coffre dont le trésor serait une magnifique perle. Dans les villages de pêcheurs de l'île d'Onokoro, ce sont les jeunes filles qui sont chargées de le débusquer dans les fonds marins.",36548,495,6000,37,0,10,False,True
20172,"Avec un corps tout en extrémités fines et pointues, ce poisson a obtenu son nom à cause de sa ressemblance avec la moustache d'un démon. À l'aide de ses dents acérées, il dévore les petits poissons par bancs entiers.",36549,495,6000,37,0,10,False,True
20173,"Cette sorte de carpe aux écailles de couleur ocre est omnivore et passe son temps à chasser des coquillages, des algues et des petites crevettes dans les fonds marins, dont on dit parfois qu'elle est le “nettoyeur”.",36550,500,6000,37,0,11,False,True
20174,La charmante parure tachetée de ce crabe ne devrait pas faire oublier qu'il est venimeux et donc non comestible. Les pêcheurs de la Mer de Rubis s'en servent comme appât car son poison paralysant permet d'attraper les plus gros poissons.,36551,495,6000,37,0,11,False,True
20175,"Parmi les espèces similaires qui vivent dans la Mer de Rubis, celle-ci préfère la température froide des fonds marins. N'aimant pas chasser, elle se nourrit des carcasses de créatures qui ont coulé au fond de l'eau.",36552,495,6000,37,0,12,False,True
20176,"Ce poisson aux allures de tigre rampe dans les fonds marins à l'aide de son corps longiligne. Sa nourriture de base est constituée du petit fretin qui vit dans les récifs. Malgré son nom, il se déplace de manière assez pataude et n'a donc pas grand-chose en commun avec un félin.",36553,500,6000,37,0,12,False,True
20177,"Le nom de ce poisson provient de la vibration de sa vessie natatoire, qui produit un son ressemblant au cri du grondin. Ses grandes nageoires pectorales lui permettent d'être à l'aise dans les plus grandes profondeurs.",36554,510,6000,38,0,10,False,True
20178,"On raconte que ce concombre de mer albinos qui vit dans la Mer de Rubis est un porte-bonheur très efficace. Les villageois d'Isari, après avoir assisté à son achat par un marchand de Kugane pour une somme équivalente à une année entière de leurs revenus, en sont par­ti­cu­liè­rement persuadés.",36555,520,6000,38,0,10,False,True
20179,"La chair de cette sorte de cabillaud est blanche comme la neige, et par conséquent très prisée par les fins gourmets. Adorant nager en eaux froides, ce poisson peut ré­gu­liè­re­ment être aperçu dans les courants saumâtres de la Muni.",36556,500,6000,38,0,11,False,True
20180,"La tête jaune et bleu de ce poisson est décorée d'un motif qui ressemble à une couronne. À l'image de celle-ci, il semble dôté d'une personnalité aristocratique, lui donnant une allure hautaine qui l'empêche de se mélanger facilement à ses semblables et de se reproduire.",36557,520,6000,38,0,11,False,True
20181,"Les écailles et les crocs de ce redoutable carnivore sont aussi solides que du métal, ce qui effraie grandement les autres créatures marines. Selon une légende, ce dunkleosteus serait la réincarnation d'un pêcheur qui aurait perdu la vie en protégeant le village d'Isari des pirates.",36558,520,6000,38,0,12,False,True
20182,"Ce grand requin est vêtu d'une magnifique peau bleue qu'il doit peut-être à ses nombreuses migrations entre la haute mer et la partie intérieure de la baie de la Mer de Rubis, où il se faufile entre les roseaux pour chasser ses proies.",36559,527,6000,38,0,12,False,True
20183,Les écailles dorsales de cet hippocampe ont été endurcies par une longue exposition à la chaleur inha­bi­tuel­le­ment élevée des fonds marins à proximité du Couvercle des enfers. Plus d'un prédateur ignorant s'y est déjà cassé les dents.,36560,510,6000,39,0,10,False,True
20184,Ce poisson dodu ressemble étrangement à un moine porteur de bonne fortune dans la mythologie orientale. Les villages de pêcheurs situés sur les côtes de la Mer de Rubis le célèbrent en mangeant de la nourriture bouillie.,36561,520,6000,39,0,10,False,True
20185,"C'est son corps circulaire, semblable à un couvercle de pot, qui a donné à ce poisson ce nom si évocateur. Il aime avant tout les eaux chaudes et rôde autour des trous marins, pensant peut-être atteindre un jour la taille suffisante pour les recouvrir.",36562,520,6000,39,0,11,False,True
20186,"Doté d'une énorme partie membraneuse en forme d'éventail, ce poisson est capable de la plaquer le long de son corps lorsqu'il nage normalement. Il la déploie uniquement lorsqu'il entre en contact avec des prédateurs pour tenter de les effrayer avant qu'ils aient eu le temps de le gober.",36563,527,6000,39,0,11,False,True
20187,Une espèce de thazard relativement répandue en Orient. Ces poissons se regroupent en petits bancs et changent d'habitat chaque saison.,36564,510,6000,39,0,12,False,True
20188,"Avec sa teinte rappelant, au choix, une prune bien mûre ou une bouscarle chanteuse, ce poisson est considéré comme un mets de luxe par les gourmets. On l'aperçoit plus souvent au printemps, lorsque survient sa période de ponte, raison pour laquelle on dit souvent qu'il annonce le redoux.",36565,510,6000,39,0,12,False,True
20189,"Spécialité culinaire du village d'Akyaali et de ses environs, ce poisson est souvent servi en saumure ou en ragoût. Une partie de sa pêche est destinée à l'export.",36528,534,6000,40,0,25,False,True
20190,"Ce concombre de mer vit dans les barrières de corail, et se nourrit d'un calcaire corallien unique qui lui donne sa couleur rouge. Lorsqu'il est menacé, il est capable d'expulser certains de ses organes pour tromper la vigilance de ses ennemis.",36529,540,6000,40,0,25,False,True
20191,"Ce poisson se distingue par son immense nageoire dorsale, qui lui permet de détecter les courants éthérés avec une im­pres­sion­nante acuité. Durant sa période de reproduction, il recherche les endroits où l'éther est le plus dense pour y pondre ses œufs.",36530,540,6000,40,0,26,False,True
20192,Une espèce de mérou vivant autour de l'île de Thavnair. Mise à part sa préférence pour les mers méridionales et leur cadre idyllique – un penchant qui lui vaut son surnom de “poisson-paradis” – il n'est pas très différent des autres mérous.,36531,534,6000,40,0,26,False,True
20193,"Avec son corps fin et allongé, ce poisson des abysses a des allures de grand serpent. Son nom rend hommage à une légende thavnairoise selon laquelle les ancêtres du satrape auraient jadis mis en fuite un immense dragon.",36532,534,6000,40,0,27,False,True
20194,"La couleur de ce marlin reflète par­fai­te­ment la beauté des mers méridionales dans lesquelles il a élu domicile. Sa peau vire toutefois au noir en cas de décès, ce qui rend son ex­ploi­ta­tion impossible.",36533,547,6000,40,0,27,False,True
20195,"Cette méduse se meut délicatement dans l'eau tel un nuage dans les airs. Son nom renvoie de façon subtile à celui de la demeure du satrape de Radz-at-Han, qui signifie lit­té­ra­le­ment “nuage messager”.",36534,547,6000,41,0,25,False,True
20196,"La façon qu'a ce poisson de se déplacer par à-coups, en faisant onduler ses écailles argentées, évoque les spectacles de danse des estaminets de Radz-at-Han. Les marchands l'exhibent volontiers dans les bazars de la ville pour attirer le chaland.",36537,534,6000,41,0,25,False,True
20197,"Ce poisson au caractère plutôt placide aime à s'abriter à l'ombre des rochers et des algues. Il est très apprécié, aussi bien pour sa chair blanche et tendre que pour ses organes (foie et rogue, entre autres).",36536,547,6000,41,0,26,False,True
20198,"Le nom de ce poisson signifie “vitalité”, et pour cause : certains spécimens peuvent vivre plus de cinquante ans. Les Thavnairois le considèrent comme un symbole de longévité, doublé d'un signe de bonne fortune.",36539,547,6000,41,0,26,False,True
20199,"Lorsqu'il approche des côtes de Thavnair, les écailles de ce poisson virent au rouge cuivre du fait du réchauf­fe­ment de l'eau. Ce sont bien évidemment des alchimistes qui lui ont donné son nom.",36538,540,6000,41,0,27,False,True
20200,"Con­trai­re­ment aux apparences, ce requin est relativement inoffensif... à moins qu'il ne se sente agressé, auquel cas il devient ex­trê­me­ment dangereux. Son aileron s'arrache à prix d'or, et beaucoup de pêcheurs risquent leur vie pour l'attraper dans leurs filets.",36547,560,6000,41,0,27,False,True
20201,"On raconte que cette écrevisse serait née de la trace laissée à la surface de l'eau par la paume de main d'Agama, un saint de la culture thavnairoise. Les plus su­per­sti­tieux lui prêtent le pouvoir d'éloigner le mauvais sort.",36540,540,6000,42,0,25,False,True
20202,"Ce poisson tropical se distingue par la couleur tapageuse de sa tête, ainsi que par sa nageoire dorsale rayée. On dit qu'il serait la réincarnation d'un moine éméché qui serait tombé dans la source de la Maya.",36541,547,6000,42,0,25,False,True
20203,"Du fait de son corps plat et largement incurvé, ce poisson est souvent comparé aux sabres que les moines guerriers portent à la taille. Lorsqu'il se déplace le long du plancher marin, on croirait voir une lame danser au fond de l'eau.",36542,540,6000,42,0,26,False,True
20204,"Lorsqu'ils se déplacent en banc, ces poissons ressemblent de loin à un gros amra bien mûr. Ils ont en outre la particularité de transporter leurs œufs – ou “pépins”, si l'on veut filer la métaphore – dans leur bouche.",36543,547,6000,42,0,26,False,True
20205,"Cette anguille se déplace en s'entortillant sur elle-même, une technique de camouflage la faisant ressembler aux racines enchevêtrées d'un arbre. Sa chair est délicieuse une fois fumée et grillée au feu de bois.",36544,534,6000,42,0,27,False,True
20206,"Ce poisson se distingue par les motifs en forme d'yeux sur son corps, mais aussi par ses écailles qui s'irisent dans l'obscurité. Il peut atteindre une taille de plusieurs yalms, et privilégie les eaux marécageuses.",36545,554,6000,42,0,27,False,True
20207,"Ce petit crabe vit camouflé au milieu des formations rocheuses sous-marines. Sa carapace est épaisse et il offre peu de parties comestibles ; toutefois, il permet de concocter un délicieux bouillon dont les pirates raffolent.",36566,534,6000,43,0,10,False,True
20208,"Ce drôle de poisson a l'aspect d'une crevette à laquelle on aurait greffé une tête de grenouille. Son corps est constellé de taches rouges que les Kojin su­per­sti­tieux se plaisent à compter, aussi bien pour savoir si la pêche sera bonne que pour connaître leur avenir amoureux.",36567,540,6000,43,0,10,False,True
20209,"Un poisson à écailles cramoisies en forme de losange et in­croya­ble­ment fin. La vue de ces spécimens nageant en banc est souvent comparée à celle de tuiles rouges flottant dans la mer, un spectacle qui ne surprend plus les pêcheurs ex­pé­ri­men­tés.",36571,547,6000,43,0,11,False,True
20210,"Cette créature est présente des confins de l'Océan de Verre aux profondeurs de la Mer de Rubis, et porte différents noms selon la région dans laquelle elle se trouve. La chair blanche de ce poisson est tendre et a une consistance agréable, et ses œufs sont très appréciés pour leur riche saveur.",36569,540,6000,43,0,11,False,True
20211,"Cette créature est la cousine des raies rayées que les Kojin utilisent comme montures. En raison de leur chair translucide, preuve pour certains de leur divinité, elles sont considérées sacrées et sont souvent vues comme étant de véritables trônes vivants pour les ermites des montagnes.",36570,554,6000,43,0,12,False,True
20212,"La ca­rac­té­ris­ti­que principale de ce poisson est son im­pres­sion­nante mâchoire en spirale bordée de dents. À cause de cette protubérance, il ne peut jamais com­plè­te­ment fermer la bouche, et se sert de sa mâchoire inférieure comme une scie pour attraper et dévorer ses proies.",36581,560,6000,43,0,12,False,True
20213,"Con­trai­re­ment à son cousin l'hippocampe, cette créature marine a un corps lisse et tubulaire. Elle nage verticalement, une évolution naturelle que beaucoup soupçonnent d'avoir eu lieu pour imiter le mouvement des algues.",36572,540,6000,44,0,10,False,True
20214,"Ce poisson aux couleurs vives vit parmi les récifs coralliens. Son nom lui vient de l'île de Zekki, car le motif de ses écailles ressemble beaucoup aux vêtements traditionnels portés par les esprits, appelés yasha, qui y résident.",36575,554,6000,44,0,10,False,True
20215,"Un poisson avec une coloration brun fauve sur le dos et un ventre blanc pâle. Parmi cette espèce, on trouve occasionnellement des géants pouvant mesurer jusqu'à cinq yalms.",36574,534,6000,44,0,11,False,True
20216,"Des protubérances osseuses bordent le corps de ce poisson et il possède des nageoires semblables à des ventouses sur son abdomen. N'étant pas très bon nageur, il utilise ces nageoires pour s'accrocher aux rochers des fonds marins où il passe la majeure partie de sa vie.",36577,560,6000,44,0,11,False,True
20217,Des légendes orientales racontent que les dieux se seraient servis de la scie de ce requin pour construire leur premier sanctuaire lors de la création du pays. Ce poisson est considéré comme un porte-bonheur par les charpentiers.,36576,554,6000,44,0,12,False,True
20218,"Toujours à l'affût d'une proie, cette créature marine dévore des animaux parfois aussi gros que lui ou des crustacés à la carapace la plus solide qui soit. Ses magnifiques nageoires sont connues pour capter l'éther des eaux environnantes et scintillent lorsqu'elle navigue les mers.",36579,547,6000,44,0,12,False,True
20219,"Con­trai­re­ment à ses cousins, ce poisson ne stocke pas de poison mais les dépôts de minéraux qu'il trouve sur le lit des lacs salés. Les habitants de Gyr Abania ont pour coutume de le faire sécher afin de le transformer en agent desséchant, qu'ils placent ensuite dans les cercueils.",36582,540,6000,45,0,19,False,True
20220,"Les nageoires sur leur poitrine leur permettent de fendre les eaux avec une grande facilité. Ils peuvent même nager sans difficulté dans les profondeurs des lacs salés, où la pression est extrême, avec la rapidité d'un poignard envoyé par un lanceur de couteaux expérimenté.",36583,547,6000,45,0,19,False,True
20221,"Ces créatures ont pour habitude d'imiter les blocs rocheux que l'on trouve au fond des lacs salés en enveloppant leur corps d'un assortiment de cristaux blancs rangés par ordre de taille, ce qui leur donne une apparence proche de celle des éventails ornés de quartz et de perles qu'arborent les membres de la famille royale.",36584,547,6000,45,0,20,False,True
20222,"Ce poisson carnivore blanc avec des taches noires se déplace très vite, mais en raison de sa mauvaise vue et de la lumière quasi inexistante au fond des lacs salés, il est très souvent incapable de trouver des proies.",36585,534,6000,45,0,20,False,True
20223,"Un calmar qui atteint des tailles ex­cep­tion­nelles grâce à l'abondance de minéraux du fond des lacs salés. Bien qu'il soit apprécié par les Hyurgoths locaux pour sa chair nutritive, beaucoup trouvent cette créature trop salée à leur goût.",36586,534,6000,45,0,21,False,True
20224,"Avec des yeux de part et d'autre de sa tête saillante, ce prédateur ne manque rien de ce qui se passe au fond du lac. Régisseur de ces eaux, il traquera jusqu'au bout la proie sur laquelle il aura jeté son dévolu.",36587,554,6000,45,0,21,False,True
20225,De petits points bleu ciel parsèment le corps noir et blanc de ce poisson. Il possède également de grandes marques noires qui serviraient à camoufler l'emplacement réel de ses yeux. Beaucoup pensent que c'est là que se trouvent ses organes éthérés.,36568,510,6000,39,0,11,False,True
20226,"La forme de la tête de ce poisson rappelle étrangement le casque d'un samouraï, il n'est donc pas surprenant que certains guerriers aient tenté d'utiliser son crâne pour se protéger la tête. On ne sera pas non plus choqué d'apprendre qu'il était loin d'être efficace et facilement transpercé par des épées ennemies.",36578,520,6000,46,0,12,False,True
20227,"Habitant les récifs coralliens et les sables avoisinants, il est rare de voir cette créature sortir de sa tanière et exposer le motif blanc en forme de flèche sur sa tête. Elle ressemble un peu à l'anguille de jardin.",36573,527,6000,46,0,10,False,True
20228,Des êtres primordiaux aux dents si acérées qu'on les appelle aussi des “épées de lumière”. Ils se propulsent à la surface avec des coups puissants et sont connus pour chasser les oiseaux en plus des autres poissons.,36546,554,6000,47,0,27,False,True
20229,"Ce requin tranquille aime passer son temps à errer au fond des mers. Bien que beaucoup croient que cette créature a la peau plus résistante qu'une armure, ce n'est qu'une légende. Elle est ef­fec­ti­ve­ment relativement dure pour un animal des profondeurs, mais une fois ramenée à la surface, devient molle et fragile.",36580,560,6000,43,0,12,False,True
20230,"Ce petit poisson tropical habite les récifs coralliens de Tebqeyiq. Les mâles arborent des motifs bleu et jaune vif pour courtiser les femelles, qui, elles, sont d'une couleur gris-noir plutôt terne.",36535,560,6000,47,0,25,False,True
20231,"Une petite espèce de calmar arborant néanmoins une grande poche d'encre, vivant dans les lacs salés. Son encre est par­ti­cu­liè­rement appréciée en Gyr Abania. Sa chair contient de nombreux minéraux grâce à son environnement et a un goût très salé.",36659,495,6000,48,0,20,False,True
20232,"Ce coquillage brille d'un sublime éclat, si puissant qu'il est souvent associé à la déesse de la lumière. Il est célèbre pour sa nacre, qui rendrait la nourriture encore plus délicieuse lorsqu'elle est présentée dans des plats qui en sont décorés.",36661,500,6000,49,0,10,False,True
20233,"Un poisson d'eau douce qui vit dans les environs de l'île de Ken. Lorsque la température de l'eau baisse, il utilise son éther interne pour se réchauffer. Il en émane toujours une douce chaleur, même une fois coupé.",38811,500,6000,50,0,23,False,True
20234,"Un bivalve de couleur rose pâle. D'après les Pixies, ses allures de fleurs printanières rappellent leur ancêtre Glorianda, et elles se sont inspirées des larmes de Jenanna pour lui donner son nom.",38813,520,6000,51,0,22,False,True
20235,Les écailles de ce poisson ont des reflets métalliques aux nuances bleu-vert se rapprochant de la couleur du métal oxydé. Il est d'ailleurs dit qu'elles renferment ef­fec­ti­ve­ment des extraits des métaux présents dans l'eau du lac d'Airain.,38939,600,6000,52,0,29,False,True
20236,"Ce poisson possède une façon de nager bien à lui, semblant sauter d'un rocher à l'autre. C'est en réalité une technique de chasse, visant à troubler les petits poissons et les crevettes dont il se nourrit.",38837,534,6000,52,0,29,False,True
20237,Beaucoup confondent son corps brun long et effilé avec un outil en métal qui aurait été oublié au fond de l'eau. On raconte que c'est l'arme d'un lancier déchu qui aurait pris vie après avoir été jetée dans le lac.,38838,534,6000,52,0,30,False,True
20238,"Un tucunaré dont la particularité est ses larges rayures vertes, miroir de la couleur du lac d'Airain, où il est possible de le pêcher au harpon.",38839,540,6000,52,0,30,False,True
20239,"Une espèce de truite dont la couleur varie du vert profond au bronze. Elle est très prisée des pêcheurs, sa chair rougeâtre devenant plus savoureuse avec le rembrunissement de sa peau.",38840,547,6000,52,0,31,False,True
20240,"Bien qu'étant un prédateur de grande taille, sa capacité à ne pas déstabiliser son écosystème lui a valu le nom scien­ti­fi­que de “rapax inopinatus” signifiant “prédateur impromptu”. Aux vues du soin qu'il apporte à la pré­ser­va­tion de son environnement pour garantir sa propre survie, on lui attribue de grandes capacités cognitives.",38841,600,6000,52,0,31,False,True
20241,"Un coquillage provenant de la grotte de Saibai, où l'on pratique ré­gu­liè­re­ment la pêche aux mollusques. Cette espèce est connue de la tribu des Sui, qui l'utilisent depuis longtemps dans leur artisanat, notamment dans la fabrication de pigments de nacre aux reflets irisés.",41060,510,6000,53,0,10,False,True
20242,"Un poisson dont les écailles aux reflets multicolores rappellent l'aspect translucide et iridescent de l'opale, si bien qu'on l'appelle parfois “joyau à nageoires”. On dit qu'il peut apaiser le corps et l'âme de la personne qui le contemple dans l'eau. Il est donc très apprécié des possesseurs d'aquarium.",41062,540,6000,54,0,29,False,True
20243,"Un poisson banal peuplant les eaux du Berceau de Karvarhur. Les loches sont très répandues au Tural, et cette espèce en particulier serait la plus ancienne de toutes.",43803,645,7000,55,0,32,False,True
20244,"Avec ses gros yeux globuleux, ce crapaud fait inévitablement penser aux Yok Huy. Cependant, il ne partage avec eux aucune parenté ni aucun récit folklorique, à la grande déception des chercheurs du ministère de la Raison.",43804,645,7000,55,0,32,False,True
20245,"On raconte que ce poisson serait né d'un morceau de roc taillé par un Yok Huy. Sa teinte pierreuse lui permet de se confondre avec le plancher du Berceau de Karvarhur, et d'échapper ainsi à ses prédateurs.",43805,650,7000,55,0,33,False,True
20246,"Ce poisson-chat se distingue par sa nageoire dorsale aussi affûtée que celle d'un requin. D'aucuns racontent que les montagnes d'Urqopacha étaient jadis immergées, et que ce poisson serait donc le descendant d'un requin piégé lorsque les eaux se sont retirées.",43806,645,7000,55,0,33,False,True
20247,"Les écailles de ce poisson affichent un mélange complexe de nuances. De fait, son nom signifie en langue yok huy “toutes les couleurs de la terre au ciel”.",43807,655,7000,55,0,34,False,True
20248,Cette espèce ancestrale occupe depuis toujours le Berceau de Karvarhur. Les chercheurs pensent qu'elle serait liée au fameux poisson guidant les âmes dans la légende racontant la naissance des Yok Huy.,43808,660,7000,55,0,34,False,True
