#,DefaultTalkParams[0].ActionTimelinePose,DefaultTalkParams[0].Unknown0,DefaultTalkParams[0].Unknown1,DefaultTalkParams[0].Unknown2,DefaultTalkParams[0].Unknown3,DefaultTalkParams[0].Unknown4,DefaultTalkParams[1].ActionTimelinePose,DefaultTalkParams[1].Unknown0,DefaultTalkParams[1].Unknown1,DefaultTalkParams[1].Unknown2,DefaultTalkParams[1].Unknown3,DefaultTalkParams[1].Unknown4,DefaultTalkParams[2].ActionTimelinePose,DefaultTalkParams[2].Unknown0,DefaultTalkParams[2].Unknown1,DefaultTalkParams[2].Unknown2,DefaultTalkParams[2].Unknown3,DefaultTalkParams[2].Unknown4,Text[0],Text[1],Text[2],Unknown0,Unknown1
592026,708,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"Madame l'aventurière, je vous suis ex­trê­me­ment re­con­nais­sant pour l'aide que vous nous avez fournie. Grâce à vous, Éorzéa s'est remplie un peu plus d'amour. Nous n'oublierons pas votre geste.",0,0,0,1
592027,763,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"J'ai entendu dire que vous aviez trouvé la jeune femme que messire Hortefense recherchait. J'ignore encore de qui il s'agit, mais vous me voyez on ne peut plus réjoui par cette excellente nouvelle. Bravo !",0,0,0,1
592028,737,0,0,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"Ah, que faire, que faire !? Dois-je avouer à ma chère Ninimo que son incapable de père n'a pas pu réaliser son souhait ? Non, je dois trouver un moyen...",0,0,0,1
592029,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"Je vous en prie, aidez-moi à mener à bien mon projet ! Si vous ne le faites pas pour moi, faites-le pour ma petite fille !",0,0,0,1
592030,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"Je vous dois vraiment beaucoup, merci encore. Ninimo et moi parlons beaucoup plus, maintenant. Je passe des jours très heureux, sans doute grâce à ça.",Je me demande ce que le sultan Baldric a ressenti lorsqu'il a eu l'impression d'enfin comprendre sa fille. Peut-être la même chose que moi...,0,0,1
592031,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"C'est enfin la saison de la fête des demoiselles, qui met à l'honneur toutes les jeunes filles du pays ! Mon maître a conçu un projet à l'occasion, mais j'ai bien peur qu'il ait du mal à le mener à bien, pour certaines raisons.",0,0,0,1
592032,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,0,0,0,0,1
592033,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,0,0,0,0,1
592034,766,0,0,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"Eh bien, qui aurait cru que les Héritiers seraient un jour traités comme des criminels en fuite. Je suis sûre que ma sœur serait horrifiée si elle était encore de ce monde, elle qui s'est sacrifiée pour Éorzéa...",0,0,0,1
592035,763,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"Je n'arrive pas à y croire ! Les Héritiers de la Septième Aube traînés dans la boue ! Mais peu importe cette infamie, nous allons continuer de nous battre pour le bien des Éorzéens ! N'est-ce pas, Player ?",0,0,0,1
592036,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"Il est hors de question que je m'enfuie ! Comment l'expliquerais-je à A'aba et à Aulie ? ... Non, même si la situation est défavorable, je vais continuer de me battre aux côtés de mes compagnons des Héritiers. Vous aussi, vous allez nous aider, n'est-ce pas ?",0,0,0,1
592037,764,0,2,1,0,False,0,0,0,1,0,False,757,0,0,1,0,False,"Eh bien, je suis pour le moins surpris d'avoir votre visite, Player. Comme vous devez vous en douter, les rumeurs concernant le banquet de célébration sont arrivées jusqu'à moi.",Mais je vais vous confier quelque chose : je suis sûr que Sa Majesté est vivante. C'est le fait que les autorités n'aient encore rien annoncé of­fi­ciel­le­ment qui m'a mis la puce à l'oreille.,"Pour être franc, je dois vous avouer que ça serait trop dur pour moi que de penser autrement...",0,1
592038,763,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"Mon enfant, que les Douze vous bénissent, vous êtes saine et sauve ! Je dois vous avouer que j'ai tout de suite été très inquiet pour vous en apprenant ce qui s'est passé au palais royal.","Croyez-moi, les Dieux ne sauraient laisser un tel crime impuni. Les coupables paieront tôt ou tard. Vous devez garder foi dans la justice divine et agir selon votre conscience.",0,0,1
592039,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"Je suis content de te revoir, aventurière. Dis-moi, comment se porte Wilred ? J'ai entendu dire que tu l'as invité à rejoindre cette or­ga­ni­sa­tion importante appelée les Braves du Cristal.","Comme tu le sais, notre peuple continue de souffrir et nous plaçons tous nos espoirs dans les jeunes comme lui. Malgré la période où il s'était écarté du droit chemin, je suis sûr qu'il est désormais devenu quelqu'un d'exemplaire.",... Qu'y a-t-il ? Tu m'as l'air bien triste sou­dai­ne­ment. Se pourrait-il qu'il soit arrivé quelque chose à Wilred et que tu n'oses pas me le dire ?,0,1
592040,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"Cette porte a été baptisée en l'honneur de Nanamo, notre fière Sultane.","... Tiens, quand j'y pense, on ne la voit pas beaucoup faire d'apparitions publiques, ces derniers temps. J'espère qu'il ne lui est rien arrivé. C'est bien inquiétant, tout ça.",0,0,1
592041,764,0,2,1,0,False,756,0,1,1,0,False,0,0,0,1,0,False,J'ai reçu pour directive de prévenir im­mé­dia­te­ment mes supérieurs si je croise un Héritier de la Septième Aube. Il paraît qu'ils ont perpétré un crime effroyable !,"Mais c'est bien eux qui ont sauvé Éorzéa de la menace impériale et des Primordiaux, pas vrai ? Pfff, j'y comprends plus rien, moi...",0,0,1
592042,763,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,Memeroon beaucoup aimer les cartes ! Memeroon être toujouuurs prêt pour un petit duel !,0,0,0,1
592043,0,0,1,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,×未使用,0,0,0,1
592044,945,0,0,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,Memeroon très content d'avoir gagné ! Memeroon adorer les duels. Aventuuurière revenir perdre quand elle le vouloir !,0,0,0,1
592045,763,0,0,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,Memeroon être très triste... Memeroon devoir encore s'entraîner.,0,0,0,1
592046,763,0,0,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,Memeroon et aventuuurière finir à égalité ? Memeroon vouloir retenter sa chance bientôt !,0,0,0,1
592047,0,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,Je sens qu'c'est mon jour de chance aujourd'hui ! J'vais tellement t'ridiculiser que t'en pleureras de rage !,0,0,0,1
592048,0,0,1,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,×未使用,0,0,0,1
592049,0,0,0,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,Ouais !! Victoire écrasante du Valet de pique !!,0,0,0,1
592050,0,0,0,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"Non !! Comment c'est possible !? T'es pas quelqu'un d'ordinaire, pour m'avoir battu aussi facilement !",0,0,0,1
592051,0,0,0,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"Raaah, j'supporte pas d'finir ex æquo ! Reviens m'affronter une autre fois, quand ce sera mon jour de chance !",0,0,0,1
592052,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"Tu joues à Triple Triade ? Les affaires sont plutôt calmes en ce moment, donc j'ai largement le temps pour une petite partie.",0,0,0,1
592053,0,0,1,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,×未使用,0,0,0,1
592054,0,0,0,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"Tu avais l'air assez sûre de toi en venant me défier, mais je vois que tu es plutôt mauvaise en fait. J'ai triomphé les doigts dans le nez.",0,0,0,1
592055,0,0,0,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"Tu m'as battue, mais c'est pas pour ça que je vais te faire un prix ! Ce jeu de cartes n'a rien à voir avec mon travail.",0,0,0,1
592056,0,0,0,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"Hum... Je n'aime pas trop quand il n'y a pas de vainqueur, mais ça ira pour cette fois. Ça m'a permis de me changer les idées.",0,0,0,1
592057,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"Hé hé, vous croyez vraiment que vous allez battre la seule personne qui a vaincu tous les ivrognes du Thanalan ?",0,0,0,1
592058,0,0,1,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,×未使用,0,0,0,1
592059,0,0,0,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,Le match était vraiment serré. J'ai eu très chaud. Vous m'avez im­pres­sion­né !,0,0,0,1
592060,0,0,0,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,J-J'ai du mal quand les gens sont sobres ! Faites-moi plaisir et commandez un petit quelque chose avant de me défier la prochaine fois !,0,0,0,1
592061,0,0,0,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"Si on m'avait dit qu'il y aurait égalité... Vous n'êtes pas mauvaise, mais ne vous inquiétez pas, je vais m'entraîner et je vous aurai la prochaine fois !",0,0,0,1
592062,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"Un duel ? Très bien, j'accepte ! Sache que l'As de carreau ne refuse jamais un combat !",0,0,0,1
592063,0,0,1,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,×未使用,0,0,0,1
592064,0,0,0,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"Ouf, j'ai réussi à gagner... Mais tu as des capacités. Il va falloir que je m'entraîne encore si je veux être à la hauteur la prochaine fois !",0,0,0,1
592065,0,0,0,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"Je dois le reconnaître, je n'ai pas bien joué. Mais je vais vite me refaire, avec un peu d'en­traî­ne­ment ! La prochaine fois, je gagnerai !",0,0,0,1
592066,0,0,0,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,Je sens à la fois une certaine finesse et une certaine puissance dans ton jeu. Cet équilibre n'est pas à la portée de tout le monde. J'espère que nous aurons l'occasion de nous affronter à nouveau.,0,0,0,1
592067,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"Tu es vraiment sûre de vouloir me défier ? Je suis relativement mauvaise, tu sais. Vas-y doucement...",0,0,0,1
592068,757,0,1,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"Heureuse de savoir que tu as envie de m'affronter à Triple Triade, mais tu as autre chose à faire, non ? On jouera aux cartes quand tu auras du temps libre !",0,0,0,1
592069,0,0,0,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"J'ai gagné ? Ha ha ha, Triple Triade est vraiment un jeu passionnant !",0,0,0,1
592070,0,0,0,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"Chapeau bas, tu m'as fait mordre la poussière. Enfin je t'avais bien dit que j'étais relativement mauvaise...",0,0,0,1
592071,0,0,0,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"Ex æquo, ce n'est pas si mal que ça. Allez, on va s'entraîner sé­rieu­se­ment tous les deux, et on va leur montrer à tous de quoi on est capables.",0,0,0,1
592072,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"T'as pas peur de défier l'un des plus grands joueurs de Triple Triade en Éorzéa ? Bah ouais, faut bien que je fasse quelque chose de mes dix doigts quand je m'infiltre dans une des tavernes où se reposent ceux qui j'espionne !",0,0,0,1
592073,0,0,1,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,×未使用,0,0,0,1
592074,0,0,0,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"Ha ha ha, je t'ai vraiment latté, mais je vais rester humble. T'avais pas l'air en forme aujourd'hui.",0,0,0,1
592075,0,0,0,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"Je savais déjà que tu avais du courage, mais maintenant je sais que tu as aussi pas mal de chance. Je passe vraiment une mauvaise soirée...",0,0,0,1
592076,0,0,0,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,J'ai eu chaud ! J'étais vraiment sûr que j'allais gagner. J'aurais pu mieux faire...,0,0,0,1
592077,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"Vous voulez me défier ? Il n'y a pas de mal à se divertir un peu. Je ne vous ferai pas de cadeau, je vous préviens.",0,0,0,1
592078,757,0,1,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"Je m'excuse sincèrement... Ce sont mes clients qui m'apprennent à jouer, et j'ai encore un peu de mal à retenir les règles. Il faut me laisser encore un peu de temps... Mais au fait, vous êtes une aventurière, non ? Vous n'avez pas du travail qui vous attend ?",0,0,0,1
592079,0,0,0,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"J'ai gagné ! Vous avez vu ? Je me suis débrouillée comme une chef, vous ne trouvez pas ?",0,0,0,1
592080,0,0,0,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"Mince alors, j'ai perdu... Vous n'y êtes pas allée de main morte.",0,0,0,1
592081,0,0,0,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,Ces duels sont vraiment plus compliqués qu'il n'y paraît. Je devrais demander à mes clients de m'enseigner deux ou trois techniques pour gagner à tous les coups.,0,0,0,1
592082,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"Alors comme ça, tu veux jouer aux carrrtes ? J'attendais justement qu'on vienne me défier... C'est un passe-temps qui intéresse assez peu maître Mutamix, alors j'ai rarement l'occasion d'y jouer.",0,0,0,1
592083,0,0,1,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,×未使用,0,0,0,1
592084,0,0,0,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,Je t'ai battue ! Contente de savoir que je ne suis pas totalement rrrouillée.,0,0,0,1
592085,0,0,0,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"J'ai perrrdu, mais je me suis bien amusée. Reviens me défier quand tu voudras !",0,0,0,1
592086,0,0,0,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,Je me suis rarement retrrrouvée dans une situation aussi difficile. Je ne joue plus aussi bien qu'avant...,0,0,0,1
592087,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,7,False,"Vous êtes prête ? Il faut que vous sachiez que ce duel se passera bien entendu selon les règles, mais qu'il vous coûtera également quelques points du Gold Saucer. Par contre, vous toucherez une récompense qui remboursera largement ces frais si vous triomphez.","Ne vous inquiétez pas, je vous guiderai tout au long de votre initiation.",La croupière vous expliquera les règles une fois votre duel commencé. Vous comprendrez mieux en situation. ,0,1
592088,757,0,1,1,0,False,0,0,0,1,7,False,0,0,0,1,7,False,Vous n'avez toujours pas préparé votre jeu ? N'hésitez pas à jeter un œil dans votre inventaire !,"Utilisez les cartes placées dans votre inventaire pour les voir apparaître dans la rubrique “Cartes” de la fenêtre **Gold Saucer**, accessible à partir de la rubrique **Personnage** du menu principal.",Sélectionnez ensuite l'option “Jeux” pour constituer ou modifier un jeu de cinq cartes.,0,1
592089,0,0,0,1,0,False,0,0,0,1,0,False,0,0,0,1,7,False,"J'ai gagné, mais vous apprendrez vite ! N'hésitez pas à défier les adeptes de Triple Triade qui croiseront votre route. C'est en forgeant qu'on devient forgeron...",Vous trouverez des adversaires dans tout Éorzéa. Tentez votre chance si les règles qu'ils proposent vous conviennent !,Vous pouvez défier les autres aventuriers ou tout PNJ avec un icone en forme de carte au-dessus de la tête.,0,1
592090,0,0,0,1,0,False,0,0,0,1,0,False,0,0,0,1,7,False,"Vous vous êtes débrouillée comme une chef ! Vous maîtrisez les règles, il ne vous reste plus qu'à aller défier tous les malheureux que vous croiserez.",Vous trouverez des adversaires dans tout Éorzéa. Tentez votre chance si les règles qu'ils proposent vous conviennent !,Vous pouvez défier les autres aventuriers ou tout PNJ avec un icone en forme de carte au-dessus de la tête.,0,1
592091,0,0,0,1,0,False,0,0,0,1,0,False,0,0,0,1,7,False,"Égalité ! Voilà la preuve que deux adversaires de talent se sont rencontrés et que même la chance n'a pas réussi à les départager ! Une chose est sûre, vous maîtrisez les règles et il ne vous reste plus qu'à aller défier ceux qui croiseront votre route !",Vous trouverez des adversaires dans tout Éorzéa. Tentez votre chance si les règles qu'ils proposent vous conviennent !,Vous pouvez défier les autres aventuriers ou tout PNJ avec un icone en forme de carte au-dessus de la tête.,0,1
592092,756,0,1,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"Un défi ? Pourquoi pas ! Ça tombe bien, je m'ennuyais un peu maintenant que je ne peux même plus m'entraîner. Vous allez voir ce que vous allez voir !",0,0,0,1
592093,0,0,1,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,×未使用,0,0,0,1
592094,715,0,0,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,Vous pensiez me battre facilement ? Vous avez péché par orgueil ? Vous savez désormais à quoi vous en tenir... Je serai tout de même très heureux de me mesurer à nouveau à vous quand vous le voudrez !,0,0,0,1
592095,736,0,0,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,Vous m'avez eu... Et dire que j'ai passé des heures entières à peaufiner ma technique dans ce lit ! Vous êtes incroyable.,0,0,0,1
592096,764,0,0,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,Il n'y a pas de plus délicieuse façon de tuer l'ennui ! Revenez me voir quand vous aurez envie d'affronter quelqu'un. J'aurais toujours un peu de temps à vous consacrer !,0,0,0,1
592097,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"J'entrevois ta stratégie dans chacun de tes coups, elle est clair comme de l'eau de roche. Tu vas voir, je vais la contrer tour par tour.",0,0,0,1
592098,0,0,1,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,×未使用,0,0,0,1
592099,0,0,0,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,Peuh ! Ta stratégie était bien trop ru­di­men­taire... Il va falloir t'entraîner davantage si tu veux devenir une adversaire à ma mesure.,0,0,0,1
592100,0,0,0,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"Ta stratégie a dépassé toutes mes prévisions, c'est im­pres­sion­nant. Qui sait, peut-être que toi, tu pourras un jour battre notre maître à tous, le Roi...",0,0,0,1
592101,0,0,0,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,Aurais-je mal analysé ta stratégie... ? Je ne voyais pas en toi mon égale... J'espère avoir l'occasion de rectifier ce faux pas.,0,0,0,1
592102,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"J'ai hâte de jouer contre toi. Les monstres sont assez calmes en ce moment, donc je peux me permettre une petite partie.",0,0,0,1
592103,757,0,1,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"Désolé, mais j'ai autre chose à faire, là. Tu peux revenir plus tard ?",0,0,0,1
592104,708,0,0,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,Quelle victoire... On dirait presque que mes valeureux confrères tombés face à l'ennemi ont guidé ma main. Je ne serais pas contre un autre duel lorsque tu auras un peu de temps pour ça.,0,0,0,1
592105,0,0,0,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"Tu as vaincu un vigile sombre... C'est pas rien, mais jamais je ne me laisserai jamais abattre. Tu m'entends ? Jamais ! C'est pas mon genre de pleurer pour ça dans mon lit le soir. Quoi que les autres aient pu te dire à ce sujet, c'est qu'un ramassis de mensonges !",0,0,0,1
592106,0,0,0,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"Il n'y a pas à dire, c'était un beau combat. C'est agréable de pouvoir livrer un duel acharné sans se demander qui va y laisser sa peau.",0,0,0,1
592107,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,C'est pour un duel !? On a envie d'se frotter au gagnant du Grand Prix de la Fielleuse ? J'vais te montrer ce que c'est qu'un champion !,0,0,0,1
592108,757,0,1,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"C'est bien beau d'vouloir se mesurer au grand vainqueur du Grand Prix de la Fielleuse, mais j'ai autre chose à faire, moi ! Va faire un tour et reviens plus tard. J'aurai peut-être deux minutes à t'accorder.",0,0,0,1
592109,722,0,0,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"Mouahaha, j'en étais sûr ! Mais pleure pas pour ça, petite, t'avais aucune chance contre le grand gagnant du Grand Prix de la Fielleuse...",0,0,0,1
592110,707,0,0,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,Quoi ? Le vainqueur du Grand Prix de la Fielleuse vient de se faire battre !? Impossible. J'aurais jamais dû te sous-estimer...,0,0,0,1
592111,715,0,0,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,Tu peux être fière de finir à égalité avec le vainqueur du Grand Prix de la Fielleuse... même si c'était sans doute un gros coup d'chance !,0,0,0,1
592112,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"Alors comme ça, on a envie d'affronter ce bon vieux Mimidoa ? Aucun problème, je suis un grand amateur de Triple Triade ! Tu as intérêt à être à la hauteur.",0,0,0,1
592113,0,0,1,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"C'est dommage, je suis trop occupé pour m'amuser en ce moment et je suis certain que l'aventure t'attend. Je pense que nous ferions mieux de remettre ça à plus tard.",0,0,0,1
592114,708,0,0,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"J'ai gagné ! Tu sais ma petite, il ne faut pas négliger l'en­traî­ne­ment.",0,0,0,1
592115,0,0,0,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,Cette défaite vient confirmer ce que je pensais : il faut être aussi sérieux dans l'ap­pren­tis­sage des cartes que dans son ap­pren­tis­sage de forgeron. Il va falloir que je consacre plus de temps à cette discipline si je veux vaincre mes adversaires...,0,0,0,1
592116,0,0,0,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"Nous finissons ex æquo alors que je ne t'ai fait aucun cadeau... Fé­li­ci­ta­tions ma petite, tu t'es admirablement bien battue !",0,0,0,1
592117,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"C'est pour un défi ? Aucun problème, Player ! J'admire ton courage, mais je vais te faire regretter de t'être levée ce matin, ha ha !",0,0,0,1
592118,757,0,1,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"Bien sûr que j'aimerais jouer avec toi, mais pourquoi maintenant ? Je serai encore à ce comptoir demain, tu sais ? Par contre, l'aventure n'attend pas, elle... Continue ton voyage et reviens me voir plus tard !",0,0,0,1
592119,708,0,0,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"Quelle belle victoire ! Mais ne t'en veux pas trop. La victoire vient avec l'expérience, mon amie.",0,0,0,1
592120,0,0,0,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"Tu te débrouilles bien, Player. Je commence même à me dire qu'il n'existe aucun domaine dans lequel tu serais mauvaise... Rah, j'aime pas perdre comme ça !",0,0,0,1
592121,0,0,0,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"Je ne m'inquiétais pas trop concernant les duels de Triple Triade, mais tu m'as prouvé qu'il était peut-être temps de me faire du souci. La prochaine fois, je t'aurai !",0,0,0,1
592122,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"Une partie de Triple Triade ? Je dois défendre l'honneur des lames de cuivre, je me lance !",0,0,0,1
592123,0,0,1,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"C'est gentil de vote part, mais je suis de service. N'hésitez pas à revenir une autre fois !",0,0,0,1
592124,0,0,0,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"Ç-ça alors, j'ai gagné ! Je ne pensais pas avoir le dessus, je n'en reviens pas !",0,0,0,1
592125,0,0,0,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"Bien sûr, je n'espérais pas sé­rieu­se­ment gagner contre une personne de votre talent... je vais m'entraîner encore.",0,0,0,1
592126,0,0,0,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"Je vois, je vois... Voilà un match qui m'a appris beaucoup de choses. Merci à vous !",0,0,0,1
592127,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,Mon cerveau est déjà chauffé par le soleil... Je suis prêt ! Je sens qu'une victoire fera du bien à la régénération de mon cuir chevelu !!,0,0,0,1
592128,0,0,1,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"Un match de Triple Triade ? Désolé, mais je suis occupé à attendre que mes cheveux repoussent ! J'ai la tête ailleurs, si j'ose dire !!",0,0,0,1
592129,708,0,0,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"Ô cher astre solaire ! Tu m'as pris mes cheveux, mais tu m'offres cette victoire !! Mais pense aussi à raviver mes racines, si possible !",0,0,0,1
592130,690,0,0,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"Le soleil a brûlé mes cheveux, mais aussi mes espoirs...",0,0,0,1
592131,717,0,0,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"Hum, le match ne s'est pas mal déroulé, mais peut-être que j'aurais dû... Ou encore... Ah ! Je ne dois pas ressasser tout ça, je vais finir par m'arracher les cheveux !",0,0,0,1
592132,756,0,1,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"Cette expédition manque furieusement de distractions, alors je ne vais pas dire non. Je suis même ravie de l'offre !",0,0,0,1
592133,0,0,1,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,0,0,0,0,1
592134,764,0,0,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"Vous vous êtes trompée de carte à cause du froid ? Mais n'hésitez pas à revenir, si vous voulez prendre votre revanche.",0,0,0,1
592135,764,0,0,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"Zut, j'ai perdu ! Mais ce n'est pas grave, ce duel m'a réchauffée. Revenez jouer avec moi pour la revanche, vous voulez bien ?",0,0,0,1
592136,764,0,0,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"C'est une fin un peu frustrante, mais c'est mieux que perdre. Revenez jouer avec moi à l'occasion pour que nous tirions les choses au clair !",0,0,0,1
592137,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"Si tu as le courage de me défier, c'est que tu dois être sûre de toi, j'imagine ? J'ai hâte de voir cela.♪",0,0,0,1
592138,0,0,1,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,×未使用,0,0,0,1
592139,0,0,0,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"Tu as fait de ton mieux, mais tu n'es pas encore au niveau, j'en ai bien peur. Il va te falloir des cartes puissantes et une stratégie sans faille, si tu veux rivaliser avec moi.♪",0,0,0,1
592140,0,0,0,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,Je n'aurais jamais cru qu'un autre que le Roi me vaincrait un jour... Le destin d'une femme réserve décidément bien des surprises.,0,0,0,1
592141,0,0,0,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"Oh, ça alors, je ne m'attendais pas à faire match nul contre toi ! Mais tu m'intéresses de plus en plus.♪",0,0,0,1
592142,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"Savez-vous que c'est moi qui ai rédigé les textes explicatifs des cartes des monstres éorzéens ?
... Et vous me défiez en étant consciente de cela ? Vous êtes sûre de vous ?",0,0,0,1
592143,0,0,1,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"... Pour étudier le degré d'acidité de la salive de morbol, il faut que j'envoie un de ces incapables d'assistants s'en prendre dans la figure et...
Hum ? Un match ? Désolée, mais je suis en plein travail, là !",0,0,0,1
